ablation,D,chi2,delta_chi2
dc_only,1e-06,64.55439908205193,0.0
dc_only,1.4677992676220705e-06,64.55439908205193,0.0
dc_only,2.1544346900318822e-06,64.55439908205193,0.0
dc_only,3.162277660168379e-06,64.55439908205193,0.0
dc_only,4.641588833612782e-06,64.55439908205193,0.0
dc_only,6.8129206905796085e-06,64.55439908205193,0.0
dc_only,1e-05,64.55439908205193,0.0
dc_only,1.4677992676220675e-05,64.55439908205193,0.0
dc_only,2.1544346900318823e-05,64.55439908205193,0.0
dc_only,3.1622776601683795e-05,64.55439908205193,0.0
dc_only,4.641588833612772e-05,64.55439908205193,0.0
dc_only,6.812920690579608e-05,64.55439908205193,0.0
dc_only,0.0001,64.55439908205193,0.0
dc_only,0.0001467799267622069,64.55439908205193,0.0
dc_only,0.00021544346900318823,64.55439908205193,0.0
dc_only,0.00031622776601683794,64.55439908205193,0.0
dc_only,0.00046415888336127773,64.55439908205193,0.0
dc_only,0.0006812920690579609,64.55439908205193,0.0
dc_only,0.001,64.55439908205193,0.0
dc_only,0.0014677992676220691,64.55439908205193,0.0
dc_only,0.002154434690031882,64.55439908205193,0.0
dc_only,0.0031622776601683794,64.55439908205193,0.0
dc_only,0.004641588833612777,64.55439908205193,0.0
dc_only,0.006812920690579608,64.55439908205193,0.0
dc_only,0.01,64.55439908205193,0.0
dc_only,0.014677992676220676,64.55439908205193,0.0
dc_only,0.021544346900318822,64.55439908205193,0.0
dc_only,0.03162277660168379,64.55439908205193,0.0
dc_only,0.046415888336127725,64.55439908205193,0.0
dc_only,0.06812920690579609,64.55439908205193,0.0
dc_only,0.1,64.55439908205193,0.0
h1_free_boundary,1e-06,805.8661661500084,0.0
h1_free_boundary,1.4677992676220705e-06,805.8697161983885,0.0035500483800205984
h1_free_boundary,2.1544346900318822e-06,805.874927796056,0.008761646047560134
h1_free_boundary,3.162277660168379e-06,805.8825792076741,0.016413057665658926
h1_free_boundary,4.641588833612782e-06,805.8938138574499,0.027647707441474267
h1_free_boundary,6.8129206905796085e-06,805.9103125675645,0.04414641755602133
h1_free_boundary,1e-05,805.9345476489891,0.06838149898067059
h1_free_boundary,1.4677992676220675e-05,805.970159249538,0.10399309952958902
h1_free_boundary,2.1544346900318823e-05,806.0225147427816,0.15634859277315627
h1_free_boundary,3.1622776601683795e-05,806.0995447659038,0.23337861589538988
h1_free_boundary,4.641588833612772e-05,806.2130027283004,0.3468365782919136
h1_free_boundary,6.812920690579608e-05,806.3803830885995,0.514216938591062
h1_free_boundary,0.0001,806.6278864129952,0.7617202629867279
h1_free_boundary,0.0001467799267622069,806.9950920121287,1.1289258621202407
h1_free_boundary,0.00021544346900318823,807.5425024010881,1.676336251079647
h1_free_boundary,0.00031622776601683794,808.3640796451684,2.4979134951599917
h1_free_boundary,0.00046415888336127773,809.608745421187,3.742579271178556
h1_free_boundary,0.0006812920690579609,811.518435994752,5.652269844743614
h1_free_boundary,0.001,814.4973169467041,8.631150796695692
h1_free_boundary,0.0014677992676220691,819.2398203131102,13.373654163101719
h1_free_boundary,0.002154434690031882,826.9668870106743,21.100720860665888
h1_free_boundary,0.0031622776601683794,839.8446916901219,33.978525540113424
h1_free_boundary,0.004641588833612777,861.6399169353799,55.773750785371476
h1_free_boundary,0.006812920690579608,898.4094571386711,92.54329098866265
h1_free_boundary,0.01,958.1257007059714,152.259534555963
h1_free_boundary,0.014677992676220676,1046.9413550813308,241.07518893132237
h1_free_boundary,0.021544346900318822,1162.258899384218,356.3927332342096
h1_free_boundary,0.03162277660168379,1289.962223497281,484.09605734727256
h1_free_boundary,0.046415888336127725,1409.5500120776428,603.6838459276344
h1_free_boundary,0.06812920690579609,1503.262405059624,697.3962389096155
h1_free_boundary,0.1,1565.4745893634965,759.6084232134881
h1_fixed_boundary_phase,1e-06,805.8661661501048,0.0
h1_fixed_boundary_phase,1.4677992676220705e-06,820.5503771846618,14.684211034556938
h1_fixed_boundary_phase,2.1544346900318822e-06,883.1089463449825,77.2427801948777
h1_fixed_boundary_phase,3.162277660168379e-06,1016.4348009551034,210.5686348049985
h1_fixed_boundary_phase,4.641588833612782e-06,1211.3460044760504,405.4798383259456
h1_fixed_boundary_phase,6.8129206905796085e-06,1419.24004724439,613.3738810942853
h1_fixed_boundary_phase,1e-05,1592.5630777254084,786.6969115753036
h1_fixed_boundary_phase,1.4677992676220675e-05,1715.8842552100305,910.0180890599256
h1_fixed_boundary_phase,2.1544346900318823e-05,1796.8089644920558,990.942798341951
h1_fixed_boundary_phase,3.1622776601683795e-05,1848.359947645954,1042.4937814958491
h1_fixed_boundary_phase,4.641588833612772e-05,1881.1184457567583,1075.2522796066535
h1_fixed_boundary_phase,6.812920690579608e-05,1902.1260385554997,1096.2598724053948
h1_fixed_boundary_phase,0.0001,1915.7642183061923,1109.8980521560875
h1_fixed_boundary_phase,0.0001467799267622069,1924.7204488995403,1118.8542827494355
h1_fixed_boundary_phase,0.00021544346900318823,1930.657231879613,1124.791065729508
h1_fixed_boundary_phase,0.00031622776601683794,1934.62211942414,1128.7559532740352
h1_fixed_boundary_phase,0.00046415888336127773,1937.2923315623257,1131.4261654122208
h1_fixed_boundary_phase,0.0006812920690579609,1939.2258899878016,1133.3597238376967
h1_fixed_boundary_phase,0.001,1942.3429889969811,1136.4768228468763
h1_fixed_boundary_phase,0.0014677992676220691,1945.8850447860568,1140.018878635952
