ablation,D,chi2,delta_chi2
dc_only,1e-06,159.68596371004483,0.0
dc_only,1.4677992676220705e-06,159.68596371004483,0.0
dc_only,2.1544346900318822e-06,159.68596371004483,0.0
dc_only,3.162277660168379e-06,159.68596371004483,0.0
dc_only,4.641588833612782e-06,159.68596371004483,0.0
dc_only,6.8129206905796085e-06,159.68596371004483,0.0
dc_only,1e-05,159.68596371004483,0.0
dc_only,1.4677992676220675e-05,159.68596371004483,0.0
dc_only,2.1544346900318823e-05,159.68596371004483,0.0
dc_only,3.1622776601683795e-05,159.68596371004483,0.0
dc_only,4.641588833612772e-05,159.68596371004483,0.0
dc_only,6.812920690579608e-05,159.68596371004483,0.0
dc_only,0.0001,159.68596371004483,0.0
dc_only,0.0001467799267622069,159.68596371004483,0.0
dc_only,0.00021544346900318823,159.68596371004483,0.0
dc_only,0.00031622776601683794,159.68596371004483,0.0
dc_only,0.00046415888336127773,159.68596371004483,0.0
dc_only,0.0006812920690579609,159.68596371004483,0.0
dc_only,0.001,159.68596371004483,0.0
dc_only,0.0014677992676220691,159.68596371004483,0.0
dc_only,0.002154434690031882,159.68596371004483,0.0
dc_only,0.0031622776601683794,159.68596371004483,0.0
dc_only,0.004641588833612777,159.68596371004483,0.0
dc_only,0.006812920690579608,159.68596371004483,0.0
dc_only,0.01,159.68596371004483,0.0
dc_only,0.014677992676220676,159.68596371004483,0.0
dc_only,0.021544346900318822,159.68596371004483,0.0
dc_only,0.03162277660168379,159.68596371004483,0.0
dc_only,0.046415888336127725,159.68596371004483,0.0
dc_only,0.06812920690579609,159.68596371004483,0.0
dc_only,0.1,159.68596371004483,0.0
h1_free_boundary,1e-06,709.5063464331741,0.0
h1_free_boundary,1.4677992676220705e-06,709.5094646566321,0.00311822345793189
h1_free_boundary,2.1544346900318822e-06,709.5140422563943,0.0076958232201604915
h1_free_boundary,3.162277660168379e-06,709.5207627087428,0.014416275568692072
h1_free_boundary,4.641588833612782e-06,709.53063010831,0.02428367513584817
h1_free_boundary,6.8129206905796085e-06,709.5451202115665,0.03877377839239671
h1_free_boundary,1e-05,709.5664032936758,0.06005686050161785
h1_free_boundary,1.4677992676220675e-05,709.5976738616787,0.09132742850454179
h1_free_boundary,2.1544346900318823e-05,709.643640146354,0.1372937131798153
h1_free_boundary,3.1622776601683795e-05,709.711254513811,0.20490808063686927
h1_free_boundary,4.641588833612772e-05,709.8108112668326,0.30446483365847143
h1_free_boundary,6.812920690579608e-05,709.9576132301752,0.4512667970010398
h1_free_boundary,0.0001,710.1745366431956,0.6681902100214074
h1_free_boundary,0.0001467799267622069,710.4960504502009,0.9897040170267246
h1_free_boundary,0.00021544346900318823,710.9746604973946,1.468314064220408
h1_free_boundary,0.00031622776601683794,711.6915293955407,2.1851829623665253
h1_free_boundary,0.00046415888336127773,712.7745235251472,3.2681770919730297
h1_free_boundary,0.0006812920690579609,714.4298530656332,4.923506632459066
h1_free_boundary,0.001,716.9990820062799,7.492735573105733
h1_free_boundary,0.0014677992676220691,721.0636405808801,11.557294147705989
h1_free_boundary,0.002154434690031882,727.6358941983325,18.12954776515835
h1_free_boundary,0.0031622776601683794,738.4939728580229,28.987626424848713
h1_free_boundary,0.004641588833612777,756.6957168988372,47.189370465663046
h1_free_boundary,0.006812920690579608,787.0877142411695,77.58136780799532
h1_free_boundary,0.01,835.8615883227927,126.35524188961858
h1_free_boundary,0.014677992676220676,906.9991856118191,197.492839178645
h1_free_boundary,0.021544346900318822,995.2808180890739,285.7744716558998
h1_free_boundary,0.03162277660168379,1085.3414322439357,375.8350858107616
h1_free_boundary,0.046415888336127725,1164.7081038757533,455.20175744257915
h1_free_boundary,0.06812920690579609,1231.509104879791,522.0027584466169
h1_free_boundary,0.1,1286.6825179304958,577.1761714973217
h1_fixed_boundary_phase,1e-06,709.5063464331419,0.0
h1_fixed_boundary_phase,1.4677992676220705e-06,709.9518293518369,0.44548291869500645
h1_fixed_boundary_phase,2.1544346900318822e-06,712.1824696025759,2.6761231694340495
h1_fixed_boundary_phase,3.162277660168379e-06,718.7016908264753,9.195344393333471
h1_fixed_boundary_phase,4.641588833612782e-06,734.5605989333542,25.05425250021233
h1_fixed_boundary_phase,6.8129206905796085e-06,768.4921551905287,58.98580875738685
h1_fixed_boundary_phase,1e-05,831.2815792696139,121.77523283647201
h1_fixed_boundary_phase,1.4677992676220675e-05,926.5381889661392,217.0318425329973
h1_fixed_boundary_phase,2.1544346900318823e-05,1038.3900353958963,328.8836889627545
h1_fixed_boundary_phase,3.1622776601683795e-05,1138.3036619220948,428.7973154889529
h1_fixed_boundary_phase,4.641588833612772e-05,1209.210615060653,499.70426862751117
h1_fixed_boundary_phase,6.812920690579608e-05,1252.4579820988813,542.9516356657394
h1_fixed_boundary_phase,0.0001,1276.8913284991552,567.3849820660133
h1_fixed_boundary_phase,0.0001467799267622069,1290.3893319725419,580.8829855394
h1_fixed_boundary_phase,0.00021544346900318823,1297.952636456619,588.4462900234772
h1_fixed_boundary_phase,0.00031622776601683794,1302.6868769006912,593.1805304675494
h1_fixed_boundary_phase,0.00046415888336127773,1310.5938008324565,601.0874543993147
h1_fixed_boundary_phase,0.0006812920690579609,1323.9154561079329,614.409109674791
h1_fixed_boundary_phase,0.001,1340.6179971425968,631.1116507094549
h1_fixed_boundary_phase,0.0014677992676220691,1359.233479071326,649.7271326381841
h1_fixed_boundary_phase,0.002154434690031882,1385.2768833141574,675.7705368810156
h1_fixed_boundary_phase,0.0031622776601683794,1418.168044016805,708.6616975836631
h1_fixed_boundary_phase,0.004641588833612777,1456.2539903037639,746.747643870622
h1_fixed_boundary_phase,0.006812920690579608,1494.0177883810438,784.511441947902
h1_fixed_boundary_phase,0.01,1527.3439468932147,817.8376004600728
h1_fixed_boundary_phase,0.014677992676220676,1553.9864017694356,844.4800553362937
h1_fixed_boundary_phase,0.021544346900318822,1574.1429613030007,864.6366148698588
h1_fixed_boundary_phase,0.03162277660168379,1588.735220971835,879.228874538693
h1_fixed_boundary_phase,0.046415888336127725,1599.7785724594905,890.2722260263487
h1_fixed_boundary_phase,0.06812920690579609,1608.922152927157,899.4158064940151
h1_fixed_boundary_phase,0.1,1615.9657391275875,906.4593926944457
h1_fixed_boundary_complex,1e-06,709.5063464331741,0.0
h1_fixed_boundary_complex,1.4677992676220705e-06,709.9563166632557,0.44997023008158976
h1_fixed_boundary_complex,2.1544346900318822e-06,712.23538576106,2.7290393278858573
h1_fixed_boundary_complex,3.162277660168379e-06,719.0677760834797,9.561429650305513
h1_fixed_boundary_complex,4.641588833612782e-06,736.6092412945508,27.102894861376626
h1_fixed_boundary_complex,6.8129206905796085e-06,778.5426089419715,69.03626250879734
h1_fixed_boundary_complex,1e-05,874.9640557986057,165.45770936543158
h1_fixed_boundary_complex,1.4677992676220675e-05,1091.6199661994326,382.11361976625847
h1_fixed_boundary_complex,2.1544346900318823e-05,1571.486149116636,861.9798026834618
h1_fixed_boundary_complex,3.1622776601683795e-05,2624.5437410477016,1915.0373946145273
h1_fixed_boundary_complex,4.641588833612772e-05,4921.476707440486,4211.970361007312
h1_fixed_boundary_complex,6.812920690579608e-05,9911.361615445801,9201.855269012627
h1_fixed_boundary_complex,0.0001,20721.965860441273,20012.4595140081
h1_fixed_boundary_complex,0.0001467799267622069,44099.30701669478,43389.800670261604
h1_fixed_boundary_complex,0.00021544346900318823,94583.0404624232,93873.53411599003
h1_fixed_boundary_complex,0.00031622776601683794,203482.6281142532,202773.12176782003
h1_fixed_boundary_complex,0.00046415888336127773,438119.64112269,437410.1347762568
h1_fixed_boundary_complex,0.0006812920690579609,942830.2835920674,942120.7772456342
h1_fixed_boundary_complex,0.001,2025206.1862989077,2024496.6799524745
h1_fixed_boundary_complex,0.0014677992676220691,4332373.308426409,4331663.802079976
h1_fixed_boundary_complex,0.002154434690031882,9188760.66366469,9188051.157318257
h1_fixed_boundary_complex,0.0031622776601683794,19149083.157074224,19148373.65072779
h1_fixed_boundary_complex,0.004641588833612777,38549171.5385695,38548462.03222307
h1_fixed_boundary_complex,0.006812920690579608,72909432.57376936,72908723.06742293
h1_fixed_boundary_complex,0.01,125224328.6163748,125223619.11002837
h1_fixed_boundary_complex,0.014677992676220676,191275315.93149546,191274606.42514902
h1_fixed_boundary_complex,0.021544346900318822,263242121.07743457,263241411.57108814
h1_fixed_boundary_complex,0.03162277660168379,340161390.5366029,340160681.0302565
h1_fixed_boundary_complex,0.046415888336127725,432006268.5046458,432005558.9982994
h1_fixed_boundary_complex,0.06812920690579609,560107343.5904334,560106634.0840869
h1_fixed_boundary_complex,0.1,762289872.6845653,762289163.1782188
h1_single_global_ac_pressure,1e-06,1759.5208365979017,1.1565319700978307
h1_single_global_ac_pressure,1.4677992676220705e-06,1759.520872544497,1.1565679166931204
h1_single_global_ac_pressure,2.1544346900318822e-06,1759.5209253086778,1.156620680873857
h1_single_global_ac_pressure,3.162277660168379e-06,1759.5210027641244,1.1566981363205286
h1_single_global_ac_pressure,4.641588833612782e-06,1759.521116425631,1.1568117978270038
h1_single_global_ac_pressure,6.8129206905796085e-06,1759.521283244295,1.1569786164911875
h1_single_global_ac_pressure,1e-05,1759.5215280737395,1.1572234459356423
h1_single_global_ac_pressure,1.4677992676220675e-05,1759.5218873654783,1.1575827376743746
h1_single_global_ac_pressure,2.1544346900318823e-05,1759.5224145896887,1.1581099618847475
h1_single_global_ac_pressure,3.1622776601683795e-05,1759.5231881341542,1.1588835063503211
h1_single_global_ac_pressure,4.641588833612772e-05,1759.524322870958,1.160018243154127
h1_single_global_ac_pressure,6.812920690579608e-05,1759.5259869892436,1.1616823614397163
h1_single_global_ac_pressure,0.0001,1759.5284264793643,1.1641218515603668
h1_single_global_ac_pressure,0.0001467799267622069,1759.532000519727,1.167695891923131
h1_single_global_ac_pressure,0.00021544346900318823,1759.5372323260474,1.172927698243484
h1_single_global_ac_pressure,0.00031622776601683794,1759.5448814900567,1.1805768622527921
h1_single_global_ac_pressure,0.00046415888336127773,1759.5560455808347,1.1917409530308305
h1_single_global_ac_pressure,0.0006812920690579609,1759.57230051246,1.2079958846561567
h1_single_global_ac_pressure,0.001,1759.595891546154,1.2315869183501036
h1_single_global_ac_pressure,0.0014677992676220691,1759.6299944938926,1.2656898660886782
h1_single_global_ac_pressure,0.002154434690031882,1759.6791039004927,1.3147992726887878
h1_single_global_ac_pressure,0.0031622776601683794,1759.7497703239528,1.3854656961489127
h1_single_global_ac_pressure,0.004641588833612777,1759.8525379594278,1.48823333162386
h1_single_global_ac_pressure,0.006812920690579608,1760.0078195235758,1.6435148957718866
h1_single_global_ac_pressure,0.01,1760.2613854382837,1.8970808104797925
h1_single_global_ac_pressure,0.014677992676220676,1760.7065430383138,2.3422384105099354
h1_single_global_ac_pressure,0.021544346900318822,1761.448014472681,3.0837098448771485
h1_single_global_ac_pressure,0.03162277660168379,1762.3648281362098,4.000523508405877
h1_single_global_ac_pressure,0.046415888336127725,1762.7616392029406,4.3973345751367106
h1_single_global_ac_pressure,0.06812920690579609,1761.5523836851623,3.1880790573584363
h1_single_global_ac_pressure,0.1,1758.364304627804,0.0
h1h2_free_boundary,1e-06,718.1754693012047,0.0
h1h2_free_boundary,1.4677992676220705e-06,718.1786871463206,0.0032178451159552424
h1h2_free_boundary,2.1544346900318822e-06,718.1834109839806,0.007941682775935988
h1h2_free_boundary,3.162277660168379e-06,718.1903461128169,0.014876811612225538
h1h2_free_boundary,4.641588833612782e-06,718.2005286760243,0.025059374819647928
h1h2_free_boundary,6.8129206905796085e-06,718.2154815089591,0.04001220775444381
h1h2_free_boundary,1e-05,718.2374440711409,0.06197476993622786
h1h2_free_boundary,1.4677992676220675e-05,718.2697125945677,0.09424329336309256
h1h2_free_boundary,2.1544346900318823e-05,718.3171450007578,0.1416756995531614
h1h2_free_boundary,3.1622776601683795e-05,718.3869141851275,0.2114448839228089
h1h2_free_boundary,4.641588833612772e-05,718.4896398866464,0.3141705854417296
h1h2_free_boundary,6.812920690579608e-05,718.6411063324897,0.4656370312850413
h1h2_free_boundary,0.0001,718.8649043032689,0.689435002064215
h1h2_free_boundary,0.0001467799267622069,719.1965683581769,1.0210990569722753
h1h2_free_boundary,0.00021544346900318823,719.6902037301328,1.5147344289281364
h1h2_free_boundary,0.00031622776601683794,720.4293935596643,2.2539242584596195
h1h2_free_boundary,0.00046415888336127773,721.5457042664489,3.370234965244208
h1h2_free_boundary,0.0006812920690579609,723.2510611081804,5.0755918069756945
h1h2_free_boundary,0.001,725.8959192975069,7.72044999630225
h1h2_free_boundary,0.0014677992676220691,730.0754781464108,11.900008845206116
h1h2_free_boundary,0.002154434690031882,736.8226776275251,18.647208326320424
h1h2_free_boundary,0.0031622776601683794,747.9430738269954,29.767604525790716
h1h2_free_boundary,0.004641588833612777,766.5201069817912,48.344637680586516
h1h2_free_boundary,0.006812920690579608,797.3953605394998,79.21989123829519
h1h2_free_boundary,0.01,846.6845402938158,128.5090709926111
h1h2_free_boundary,0.014677992676220676,918.2406181502531,200.06514884904846
h1h2_free_boundary,0.021544346900318822,1006.7757018502798,288.60023254907514
h1h2_free_boundary,0.03162277660168379,1096.980860546007,378.8053912448024
h1h2_free_boundary,0.046415888336127725,1176.481912531586,458.3064432303813
h1h2_free_boundary,0.06812920690579609,1243.4401232942887,525.264653993084
h1h2_free_boundary,0.1,1298.754252306802,580.5787830055974
h1h2_fixed_boundary_phase,1e-06,718.1754693011725,0.0
h1h2_fixed_boundary_phase,1.4677992676220705e-06,718.6338514740734,0.45838217290088323
h1h2_fixed_boundary_phase,2.1544346900318822e-06,720.9288506700423,2.753381368869782
h1h2_fixed_boundary_phase,3.162277660168379e-06,727.6312080066804,9.455738705507883
h1h2_fixed_boundary_phase,4.641588833612782e-06,743.9003100668624,25.72484076568992
h1h2_fixed_boundary_phase,6.8129206905796085e-06,778.5586041407446,60.38313483957211
h1h2_fixed_boundary_phase,1e-05,842.3050470259407,124.12957772476818
h1h2_fixed_boundary_phase,1.4677992676220675e-05,938.4606924175969,220.2852231164244
h1h2_fixed_boundary_phase,2.1544346900318823e-05,1050.9364592269537,332.76098992578125
h1h2_fixed_boundary_phase,3.1622776601683795e-05,1151.200746844999,433.0252775438265
h1h2_fixed_boundary_phase,4.641588833612772e-05,1222.2826239036897,504.1071546025172
h1h2_fixed_boundary_phase,6.812920690579608e-05,1265.6125665425693,547.4370972413968
h1h2_fixed_boundary_phase,0.0001,1290.0846754227216,571.9092061215491
h1h2_fixed_boundary_phase,0.0001467799267622069,1303.602245763348,585.4267764621756
h1h2_fixed_boundary_phase,0.00021544346900318823,1311.1871669432664,593.011697642094
h1h2_fixed_boundary_phase,0.00031622776601683794,1315.9599743087028,597.7845050075304
h1h2_fixed_boundary_phase,0.00046415888336127773,1323.934190743269,605.7587214420965
h1h2_fixed_boundary_phase,0.0006812920690579609,1337.3648207593833,619.1893514582108
h1h2_fixed_boundary_phase,0.001,1354.2196033973792,636.0441340962067
h1h2_fixed_boundary_phase,0.0014677992676220691,1373.016160311679,654.8406910105065
h1h2_fixed_boundary_phase,0.002154434690031882,1399.273887467702,681.0984181665295
h1h2_fixed_boundary_phase,0.0031622776601683794,1432.3880281182085,714.212558817036
h1h2_fixed_boundary_phase,0.004641588833612777,1470.6664468716363,752.4909775704638
h1h2_fixed_boundary_phase,0.006812920690579608,1508.5742287853425,790.39875948417
h1h2_fixed_boundary_phase,0.01,1542.006567898134,823.8310985969616
h1h2_fixed_boundary_phase,0.014677992676220676,1568.7454049814576,850.5699356802851
h1h2_fixed_boundary_phase,0.021544346900318822,1588.980869397078,870.8054000959056
h1h2_fixed_boundary_phase,0.03162277660168379,1603.6437880868666,885.4683187856941
h1h2_fixed_boundary_phase,0.046415888336127725,1614.7770776042348,896.6016083030623
h1h2_fixed_boundary_phase,0.06812920690579609,1624.0262902818833,905.8508209807109
h1h2_fixed_boundary_phase,0.1,1631.1657324809273,912.9902631797548
h1h2_fixed_boundary_complex,1e-06,718.1754693012047,0.0
h1h2_fixed_boundary_complex,1.4677992676220705e-06,718.6383584519454,0.46288915074069337
h1h2_fixed_boundary_complex,2.1544346900318822e-06,720.9828244413159,2.8073551401112127
h1h2_fixed_boundary_complex,3.162277660168379e-06,728.011244361385,9.835775060180367
h1h2_fixed_boundary_complex,4.641588833612782e-06,746.0559713486796,27.88050204747492
h1h2_fixed_boundary_complex,6.8129206905796085e-06,789.1923700582159,71.01690075701129
h1h2_fixed_boundary_complex,1e-05,888.3800193894805,170.20455008827582
h1h2_fixed_boundary_complex,1.4677992676220675e-05,1111.251424687291,393.07595538608643
h1h2_fixed_boundary_complex,2.1544346900318823e-05,1604.8839916837182,886.7085223825136
h1h2_fixed_boundary_complex,3.1622776601683795e-05,2688.1510910351763,1969.9756217339716
h1h2_fixed_boundary_complex,4.641588833612772e-05,5050.974786296039,4332.799316994835
h1h2_fixed_boundary_complex,6.812920690579608e-05,10183.990911107656,9465.815441806451
h1h2_fixed_boundary_complex,0.0001,21304.640499744546,20586.46503044334
h1h2_fixed_boundary_complex,0.0001467799267622069,45352.2100319148,44634.0345626136
h1h2_fixed_boundary_complex,0.00021544346900318823,97282.25283543665,96564.07736613545
h1h2_fixed_boundary_complex,0.00031622776601683794,209296.79026891303,208578.61479961182
h1h2_fixed_boundary_complex,0.00046415888336127773,450622.6068001324,449904.43133083114
h1h2_fixed_boundary_complex,0.0006812920690579609,969616.8514546664,968898.6759853652
h1h2_fixed_boundary_complex,0.001,2082154.4117682804,2081436.2362989793
h1h2_fixed_boundary_complex,0.0014677992676220691,4451560.532617889,4450842.357148588
h1h2_fixed_boundary_complex,0.002154434690031882,9430576.585720735,9429858.410251433
h1h2_fixed_boundary_complex,0.0031622776601683794,19612415.010901514,19611696.835432213
h1h2_fixed_boundary_complex,0.004641588833612777,39359116.50424958,39358398.32878028
h1h2_fixed_boundary_complex,0.006812920690579608,74167942.09421527,74167223.91874598
h1h2_fixed_boundary_complex,0.01,126973556.54431906,126972838.36884977
h1h2_fixed_boundary_complex,0.014677992676220676,193538791.81016794,193538073.63469863
h1h2_fixed_boundary_complex,0.021544346900318822,266106264.3348719,266105546.15940258
h1h2_fixed_boundary_complex,0.03162277660168379,343849164.05688465,343848445.88141537
h1h2_fixed_boundary_complex,0.046415888336127725,436970129.5376373,436969411.362168
h1h2_fixed_boundary_complex,0.06812920690579609,567153390.3557285,567152672.1802592
