ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,538.9681941512887,0.0
measured_free_boundary,1.3058823191183775e-06,538.9702343502779,0.0020401989892206984
measured_free_boundary,1.7053286313859887e-06,538.972898724865,0.004704573576304938
measured_free_boundary,2.2269585080133038e-06,538.976378299969,0.008184148680356884
measured_free_boundary,2.908145741024809e-06,538.980922599944,0.012728448655366265
measured_free_boundary,3.7976961046237105e-06,538.9868575387151,0.01866338742638618
measured_free_boundary,4.959344196412829e-06,538.9946089555447,0.026414804255978197
measured_free_boundary,6.476319900517853e-06,539.0047332300402,0.03653907875150253
measured_free_boundary,8.457311651040738e-06,539.0179574737404,0.04976332245166759
measured_free_boundary,1.1044253752367952e-05,539.0352321192892,0.06703796800047712
measured_free_boundary,1.4422495703074076e-05,539.0577998783137,0.08960572702505942
measured_free_boundary,1.883408213620521e-05,539.0872862319361,0.11909208064741961
measured_free_boundary,2.4595094858493616e-05,539.1258183785285,0.15762422723980762
measured_free_boundary,3.211829951274613e-05,539.1761818662825,0.20798771499380564
measured_free_boundary,4.194271945384357e-05,539.2420273547947,0.27383320350600115
measured_free_boundary,5.477225575051662e-05,539.3281443738956,0.3599502226069262
measured_free_boundary,7.15261203628294e-05,539.4408251845294,0.4726310332407593
measured_free_boundary,9.340469593695185e-05,539.5883506596603,0.620156508371565
measured_free_boundary,0.00012197554094669347,539.781642836699,0.8134486854103216
measured_free_boundary,0.00015928570228718652,540.0351472798072,1.0669531285185485
measured_free_boundary,0.00020800838230519039,540.3680355679492,1.399841416660479
measured_free_boundary,0.00027163446868076383,540.8058583324114,1.8376641811227046
measured_free_boundary,0.0003547226499133238,541.3828383167153,2.41464416542658
measured_free_boundary,0.0004632260367126272,542.1450786155584,3.176884464269733
measured_free_boundary,0.0006049186910983003,543.155081157114,4.18688700582527
measured_free_boundary,0.0007899526232095012,544.4981252232859,5.5299310719972254
measured_free_boundary,0.0010315851635904682,546.2912184467658,7.323024295477126
measured_free_boundary,0.00134712882579763,548.6953947262638,9.727200574975086
measured_free_boundary,0.0017591917151838243,551.931776434481,12.963582283192295
measured_free_boundary,0.0022972973567980865,556.300251641281,17.33205748999228
measured_free_boundary,0.003000000000000001,562.1951968774955,23.22700272620682
measured_fixed_mosaic_pressure,1e-06,1394.6037893857485,13.796733260049223
measured_fixed_mosaic_pressure,1.3058823191183775e-06,1394.6020202539216,13.794964128222318
measured_fixed_mosaic_pressure,1.7053286313859887e-06,1394.599710058435,13.792653932735675
measured_fixed_mosaic_pressure,2.2269585080133038e-06,1394.596693355687,13.789637229987648
measured_fixed_mosaic_pressure,2.908145741024809e-06,1394.5927541368872,13.785698011187833
measured_fixed_mosaic_pressure,3.7976961046237105e-06,1394.5876103900596,13.780554264360262
measured_fixed_mosaic_pressure,4.959344196412829e-06,1394.5808939603899,13.77383783469054
measured_fixed_mosaic_pressure,6.476319900517853e-06,1394.5721242851641,13.765068159464818
measured_fixed_mosaic_pressure,8.457311651040738e-06,1394.5606741546273,13.753618028928031
measured_fixed_mosaic_pressure,1.1044253752367952e-05,1394.5457251019855,13.738668976286135
measured_fixed_mosaic_pressure,1.4422495703074076e-05,1394.526209323168,13.719153197468586
measured_fixed_mosaic_pressure,1.883408213620521e-05,1394.5007341309358,13.693678005236507
measured_fixed_mosaic_pressure,2.4595094858493616e-05,1394.4674838154208,13.660427689721473
measured_fixed_mosaic_pressure,3.211829951274613e-05,1394.4240923699588,13.617036244259452
measured_fixed_mosaic_pressure,4.194271945384357e-05,1394.3674788088244,13.560422683125125
measured_fixed_mosaic_pressure,5.477225575051662e-05,1394.2936347415225,13.486578615823191
measured_fixed_mosaic_pressure,7.15261203628294e-05,1394.1973515277334,13.390295402034099
measured_fixed_mosaic_pressure,9.340469593695185e-05,1394.0718719081801,13.26481578248081
measured_fixed_mosaic_pressure,0.00012197554094669347,1393.9084489638933,13.101392838193988
measured_fixed_mosaic_pressure,0.00015928570228718652,1393.6957946420416,12.8887385163423
measured_fixed_mosaic_pressure,0.00020800838230519039,1393.4194030637152,12.61234693801589
measured_fixed_mosaic_pressure,0.00027163446868076383,1393.0607447607977,12.253688635098342
measured_fixed_mosaic_pressure,0.0003547226499133238,1392.5963555388967,11.789299413197341
measured_fixed_mosaic_pressure,0.0004632260367126272,1391.996904868425,11.189848742725644
measured_fixed_mosaic_pressure,0.0006049186910983003,1391.2264567170093,10.419400591310023
measured_fixed_mosaic_pressure,0.0007899526232095012,1390.2423938586069,9.435337732907556
measured_fixed_mosaic_pressure,0.0010315851635904682,1388.9969813111284,8.189925185429047
measured_fixed_mosaic_pressure,0.00134712882579763,1387.4424927986008,6.6354366729015055
measured_fixed_mosaic_pressure,0.0017591917151838243,1385.5434892416552,4.736433115955833
measured_fixed_mosaic_pressure,0.0022972973567980865,1383.3023810872899,2.4953249615905406
measured_fixed_mosaic_pressure,0.003000000000000001,1380.8070561256993,0.0
mosaic_flow_free_boundary,1e-06,0.02274675037264242,0.019780918378964875
mosaic_flow_free_boundary,1.3058823191183775e-06,0.022737213932339177,0.019771381938661632
mosaic_flow_free_boundary,1.7053286313859887e-06,0.02272476383165227,0.019758931837974725
mosaic_flow_free_boundary,2.2269585080133038e-06,0.022708511310234655,0.01974267931655711
mosaic_flow_free_boundary,2.908145741024809e-06,0.022687297365130685,0.01972146537145314
mosaic_flow_free_boundary,3.7976961046237105e-06,0.022659611377128918,0.019693779383451373
mosaic_flow_free_boundary,4.959344196412829e-06,0.022623485606515798,0.019657653612838253
mosaic_flow_free_boundary,6.476319900517853e-06,0.022576358838330455,0.01961052684465291
mosaic_flow_free_boundary,8.457311651040738e-06,0.02251490079087369,0.019549068797196145
mosaic_flow_free_boundary,1.1044253752367952e-05,0.02243478702418009,0.019468955030502545
mosaic_flow_free_boundary,1.4422495703074076e-05,0.022330412128891662,0.019364580135214117
mosaic_flow_free_boundary,1.883408213620521e-05,0.022194527399080975,0.01922869540540343
mosaic_flow_free_boundary,2.4595094858493616e-05,0.022017788526903434,0.01905195653322589
mosaic_flow_free_boundary,3.211829951274613e-05,0.021788200495142195,0.01882236850146465
mosaic_flow_free_boundary,4.194271945384357e-05,0.021490453377416705,0.01852462138373916
mosaic_flow_free_boundary,5.477225575051662e-05,0.02110515865083301,0.018139326657155466
mosaic_flow_free_boundary,7.15261203628294e-05,0.020608029007500524,0.01764219701382298
mosaic_flow_free_boundary,9.340469593695185e-05,0.019969109926119506,0.01700327793244196
mosaic_flow_free_boundary,0.00012197554094669347,0.019152293621265703,0.016186461627588158
mosaic_flow_free_boundary,0.00015928570228718652,0.018115569337434623,0.015149737343757078
mosaic_flow_free_boundary,0.00020800838230519039,0.01681286438600416,0.013847032392326614
mosaic_flow_free_boundary,0.00027163446868076383,0.01519903889597837,0.012233206902300824
mosaic_flow_free_boundary,0.0003547226499133238,0.013240837202491813,0.010275005208814268
mosaic_flow_free_boundary,0.0004632260367126272,0.010938743934661465,0.007972911940983918
mosaic_flow_free_boundary,0.0006049186910983003,0.008368349231186114,0.005402517237508568
mosaic_flow_free_boundary,0.0007899526232095012,0.005755915551231212,0.002790083557553666
mosaic_flow_free_boundary,0.0010315851635904682,0.0036125643635896735,0.0006467323699121275
mosaic_flow_free_boundary,0.00134712882579763,0.002965831993677546,0.0
mosaic_flow_free_boundary,0.0017591917151838243,0.005744905361915573,0.002779073368238027
mosaic_flow_free_boundary,0.0022972973567980865,0.015386743327257505,0.012420911333579959
mosaic_flow_free_boundary,0.003000000000000001,0.0377018962118494,0.03473606421817185
mosaic_flow_fixed_mosaic_pressure,1e-06,0.5606623783673217,0.5546261773424057
mosaic_flow_fixed_mosaic_pressure,1.3058823191183775e-06,0.5603967788261277,0.5543605778012117
mosaic_flow_fixed_mosaic_pressure,1.7053286313859887e-06,0.5600500309988818,0.5540138299739659
mosaic_flow_fixed_mosaic_pressure,2.2269585080133038e-06,0.559597379307043,0.553561178282127
mosaic_flow_fixed_mosaic_pressure,2.908145741024809e-06,0.559006542609429,0.552970341584513
mosaic_flow_fixed_mosaic_pressure,3.7976961046237105e-06,0.5582354452351321,0.5521992442102162
mosaic_flow_fixed_mosaic_pressure,4.959344196412829e-06,0.5572292772391421,0.5511930762142261
mosaic_flow_fixed_mosaic_pressure,6.476319900517853e-06,0.5559166951218067,0.5498804940968908
mosaic_flow_fixed_mosaic_pressure,8.457311651040738e-06,0.554204928106017,0.548168727081101
mosaic_flow_fixed_mosaic_pressure,1.1044253752367952e-05,0.5519735029928543,0.5459373019679383
mosaic_flow_fixed_mosaic_pressure,1.4422495703074076e-05,0.5490662466099457,0.5430300455850298
mosaic_flow_fixed_mosaic_pressure,1.883408213620521e-05,0.5452811782299881,0.5392449772050721
mosaic_flow_fixed_mosaic_pressure,2.4595094858493616e-05,0.5403578842717249,0.534321683246809
mosaic_flow_fixed_mosaic_pressure,3.211829951274613e-05,0.5339620112196493,0.5279258101947333
mosaic_flow_fixed_mosaic_pressure,4.194271945384357e-05,0.5256666891658673,0.5196304881409514
mosaic_flow_fixed_mosaic_pressure,5.477225575051662e-05,0.5149311334587691,0.5088949324338531
mosaic_flow_fixed_mosaic_pressure,7.15261203628294e-05,0.5010775909199936,0.49504138989507757
mosaic_flow_fixed_mosaic_pressure,9.340469593695185e-05,0.4832695990850681,0.4772333980601521
mosaic_flow_fixed_mosaic_pressure,0.00012197554094669347,0.4604979136725153,0.45446171264759927
mosaic_flow_fixed_mosaic_pressure,0.00015928570228718652,0.4315866574946517,0.42555045646973566
mosaic_flow_fixed_mosaic_pressure,0.00020800838230519039,0.3952433844328142,0.38920718340789817
mosaic_flow_fixed_mosaic_pressure,0.00027163446868076383,0.3501965111895264,0.34416031016461035
mosaic_flow_fixed_mosaic_pressure,0.0003547226499133238,0.295498215364452,0.28946201433953594
mosaic_flow_fixed_mosaic_pressure,0.0004632260367126272,0.23113089513290144,0.22509469410798544
mosaic_flow_fixed_mosaic_pressure,0.0006049186910983003,0.15915740460307248,0.15312120357815648
mosaic_flow_fixed_mosaic_pressure,0.0007899526232095012,0.08582419269905901,0.079787991674143
mosaic_flow_fixed_mosaic_pressure,0.0010315851635904682,0.02529142400107117,0.019255222976155156
mosaic_flow_fixed_mosaic_pressure,0.00134712882579763,0.006036201024916015,0.0
mosaic_flow_fixed_mosaic_pressure,0.0017591917151838243,0.0813647012652157,0.07532850024029968
mosaic_flow_fixed_mosaic_pressure,0.0022972973567980865,0.3454549132515006,0.33941871222658454
mosaic_flow_fixed_mosaic_pressure,0.003000000000000001,0.9546766709851247,0.9486404699602087
