C_dimensionless,conductance_m3_per_Pa_s,edge_u,edge_v,geometry_source,harmonic,length_m,radius_m
0.0012137764653189008,4.395042643448218e-16,1584,1642,radius_adapted_m+length_true,2,4.511108977974794e-05,3.6459746326031825e-06
0.003495057053188661,3.168022598158539e-16,3120,5954,radius_adapted_m+length_true,2,8.186571943084209e-05,3.899192065163525e-06
0.00015153220418303489,6.349995320890741e-15,3120,3192,radius_adapted_m+length_true,2,2.7445063598940644e-05,6.277857469054478e-06
0.0035739331820309416,1.2296794066128196e-16,1586,1656,radius_adapted_m+length_true,2,6.0612853766320846e-05,2.854901952574757e-06
0.008575832091283401,2.1825051947488705e-17,1586,1681,radius_adapted_m+length_true,2,6.105282361062326e-05,1.8563817906548218e-06
0.002868257510571429,2.64227269289736e-16,1589,1662,radius_adapted_m+length_true,2,6.754726741023634e-05,3.551390224472668e-06
0.0012682519564253213,4.694610119093721e-15,5692,5707,radius_adapted_m+length_true,2,0.0001022994621155653,8.088542278077676e-06
2.0893698590645535e-05,7.5382770953219e-13,1597,1293,radius_adapted_m+length_true,2,3.600012942507134e-05,2.2176657006093006e-05
0.028660074050253722,2.8690241539880335e-17,1597,5555,radius_adapted_m+length_true,2,0.00014949709480360782,2.4865304333661656e-06
0.007441024221570392,1.1359674369982786e-16,5693,5961,radius_adapted_m+length_true,2,9.625284735265001e-05,3.141932905574098e-06
0.011633597103831762,6.843867810807854e-17,5693,5709,radius_adapted_m+length_true,2,0.00010950813005087106,2.8588346257497857e-06
0.0038302873928333604,1.1506271355599348e-16,3135,2870,radius_adapted_m+length_true,2,6.208722614290783e-05,2.8247905845377014e-06
0.0026305128600424784,1.9449742528039923e-16,3135,3062,radius_adapted_m+length_true,2,5.757068335483246e-05,3.1606823404776846e-06
0.00022465161559798687,1.8016895690847036e-15,3135,3142,radius_adapted_m+length_true,2,2.344783944129859e-05,4.4050185196050154e-06
0.007693220498323755,9.507123576354368e-17,3142,3147,radius_adapted_m+length_true,2,9.274524350882897e-05,2.9774003554235662e-06
0.0008843756359713128,1.116690637116363e-15,3142,3164,radius_adapted_m+length_true,2,4.98431273746758e-05,4.719397730729829e-06
0.00811776945273451,1.7859609686064087e-17,3147,3051,radius_adapted_m+length_true,2,5.505350105423291e-05,1.7205459122882972e-06
0.00043600477253525087,3.766495478383917e-16,3147,3187,radius_adapted_m+length_true,2,2.1652586967878875e-05,2.919872246775912e-06
0.00029701658702880826,1.8907035668474034e-14,5707,5835,radius_adapted_m+length_true,2,6.183932818791035e-05,1.0103552238595007e-05
0.00021637106284633592,2.87108866701165e-14,5707,5864,radius_adapted_m+length_true,2,5.754639644726415e-05,1.101585534191828e-05
0.0004990940392800854,1.899623256304402e-15,5709,5864,radius_adapted_m+length_true,2,4.0633156488157775e-05,5.121404152912845e-06
0.005410224538960571,1.663816007889191e-16,5709,6025,radius_adapted_m+length_true,2,8.838565244408777e-05,3.383559416876993e-06
0.008979004212611445,1.0678901175476883e-16,6220,6027,radius_adapted_m+length_true,2,0.00010687204477385847,3.175774895068153e-06
3.775393072796515e-05,8.321965896368904e-13,6220,6271,radius_adapted_m+length_true,2,5.519756332707411e-05,2.5295222227447166e-05
1.4463676083993721e-05,1.2981554599404653e-12,6220,6320,radius_adapted_m+length_true,2,3.37674168371887e-05,2.5001045786985992e-05
0.0003248511108280474,7.229646615004341e-15,6228,6056,radius_adapted_m+length_true,2,4.764658076228753e-05,7.443706520065036e-06
0.00020761774053378973,1.0075996733998633e-14,6228,6261,radius_adapted_m+length_true,2,3.9488938443440286e-05,7.716900648238225e-06
0.000756999303716743,7.118645463063404e-16,6228,6241,radius_adapted_m+length_true,2,3.867223338964783e-05,3.957775849997793e-06
0.004244612904689179,2.6204359071864786e-16,3164,2992,radius_adapted_m+length_true,2,8.747549057760176e-05,3.7806547715748283e-06
0.014025116238272567,6.516019211505296e-17,3164,3506,radius_adapted_m+length_true,2,0.0001220304588636444,2.901447320283664e-06
0.0009826517147859086,1.7467349414520548e-16,6240,6241,radius_adapted_m+length_true,2,2.8810130553108282e-05,2.587885744200023e-06
0.00961189857300888,1.2716145287155116e-17,6240,6255,radius_adapted_m+length_true,2,5.50209087891842e-05,1.5802392690242082e-06
0.004805850648174993,9.824981183325341e-17,6240,6321,radius_adapted_m+length_true,2,6.852155896390257e-05,2.783183110645242e-06
0.014443302570079232,2.103111874070824e-17,6241,6143,radius_adapted_m+length_true,2,8.536272636970283e-05,2.000021677578292e-06
0.00032183550014675265,1.6820087610157167e-15,3689,3690,radius_adapted_m+length_true,2,2.9122938662187132e-05,4.57107031507734e-06
0.015472427728334473,3.86321390012464e-17,3689,3700,radius_adapted_m+length_true,2,0.00010945233716544432,2.4776815582078736e-06
0.0004298501305216659,1.565797109819583e-15,1642,1654,radius_adapted_m+length_true,2,3.448733881792101e-05,4.683826855570563e-06
0.0017124473331523976,7.140775290046357e-16,3690,3530,radius_adapted_m+length_true,2,6.671084124997253e-05,4.539285363560495e-06
0.0038659893812668412,1.7816088311674194e-16,6249,6255,radius_adapted_m+length_true,2,7.227382440216523e-05,3.273033029013458e-06
6.078157643414443e-05,2.3219148467043347e-14,6249,6261,radius_adapted_m+length_true,2,2.29967544893483e-05,8.305776661950751e-06
0.01224575409733579,1.511659053923221e-17,5743,5579,radius_adapted_m+length_true,2,6.84980358995014e-05,1.7429504136347782e-06
0.000124994613958031,4.446511555623298e-16,5743,5757,radius_adapted_m+length_true,2,9.949558752888051e-06,2.5058660440018233e-06
0.0019468813727862512,9.410649723240214e-17,6255,6444,radius_adapted_m+length_true,2,3.6980207378183305e-05,2.3599308490200358e-06
0.001917833045080398,2.592423880707157e-16,3187,3219,radius_adapted_m+length_true,2,5.132303715916391e-05,3.2999444578303593e-06
0.00661375348335939,1.2904328955452038e-16,3700,6075,radius_adapted_m+length_true,2,9.284252788490242e-05,3.214568133973012e-06
0.008278670714216514,1.6488347151121632e-16,6261,6038,radius_adapted_m+length_true,2,0.00011701348825275683,3.6212232648061503e-06
0.0015104721988347073,4.996975754193361e-16,1654,1656,radius_adapted_m+length_true,2,5.447292772037254e-05,3.946608342898697e-06
0.0020092488510269012,1.6951945083660289e-15,1654,5627,radius_adapted_m+length_true,2,9.899930462731014e-05,6.21891985382101e-06
0.0006391898256690757,2.5489847684179988e-15,3192,3219,radius_adapted_m+length_true,2,5.2854113765733154e-05,5.8865867497701204e-06
0.0008645800731380337,1.1527684995233133e-15,1656,1737,radius_adapted_m+length_true,2,4.961968398418195e-05,4.751722426859345e-06
0.0003042169310244102,2.546985311133172e-13,5756,5577,radius_adapted_m+length_true,2,0.00014950907230755692,2.4136569055530982e-05
6.728571983111198e-05,7.963192384471471e-13,5756,5826,radius_adapted_m+length_true,2,7.995534177558193e-05,2.7446420494515883e-05
0.005318791303846528,1.603332001700349e-16,5757,5602,radius_adapted_m+length_true,2,8.631499831930103e-05,3.3325714660243117e-06
0.007718012114280221,2.734864706909306e-16,1662,1480,radius_adapted_m+length_true,2,0.00013218598115352054,4.236745248689401e-06
0.0004882515061393301,4.556210931276885e-16,1662,1681,radius_adapted_m+length_true,2,2.4879032136270343e-05,3.170380333735656e-06
0.004572441567139584,3.094649814463106e-16,6271,6899,radius_adapted_m+length_true,2,9.716408372812752e-05,4.046051045392994e-06
0.002713243369167485,8.816516749707622e-17,1681,1704,radius_adapted_m+length_true,2,4.5146905923646515e-05,2.4405252027630796e-06
0.0001832473966427193,6.105380986473462e-15,3219,3223,radius_adapted_m+length_true,2,3.074675436674885e-05,6.395581707818036e-06
0.00015280304903685763,5.251514805393348e-13,6293,6916,radius_adapted_m+length_true,2,0.0001202410308783531,2.7389642326418462e-05
0.0027231875092762338,4.403744421745217e-16,6293,6302,radius_adapted_m+length_true,2,7.736221201686633e-05,4.174358901397628e-06
0.00012246221598604773,1.3570926237702488e-14,3223,3236,radius_adapted_m+length_true,2,3.067192629855901e-05,7.804402783591899e-06
0.006277862237804828,2.4101860711981083e-16,3223,3250,radius_adapted_m+length_true,2,0.0001104318949153015,3.9245359690097364e-06
0.0008682280794888822,6.584548589071382e-16,6302,6444,radius_adapted_m+length_true,2,4.128583125975188e-05,3.945334222649303e-06
0.0017479966981949991,5.262498522459269e-16,6302,6400,radius_adapted_m+length_true,2,6.108869959837063e-05,4.114246008542873e-06
0.0003889304589979985,1.6973591495281965e-15,1185,1240,radius_adapted_m+length_true,2,3.3141769980018296e-05,4.731941869362682e-06
0.00318718439489834,2.894858970391991e-16,1185,1242,radius_adapted_m+length_true,2,7.470512727065106e-05,3.726031266400604e-06
0.0030583569306507595,2.0902042548340634e-16,1185,1229,radius_adapted_m+length_true,2,6.520158721366595e-05,3.3198140875374385e-06
0.035546511564627244,3.1486061010755844e-17,1704,1525,radius_adapted_m+length_true,2,0.00017800843476560048,2.658531241073621e-06
0.0006847727266071039,9.659865202401989e-16,1704,1752,radius_adapted_m+length_true,2,4.004587658867607e-05,4.309077026592762e-06
0.0011637678885445771,1.4119150340883063e-14,5800,6548,radius_adapted_m+length_true,2,0.00013943878184922005,1.1509330870175143e-05
0.04375507453615594,9.252456018601031e-17,5800,5885,radius_adapted_m+length_true,2,0.00029284722151157774,3.942090351635307e-06
6.560079074862573e-05,5.960914996455382e-13,6320,5916,radius_adapted_m+length_true,2,7.138059634472794e-05,2.4815630550210792e-05
0.004621738557413587,9.094227752292895e-17,6320,5938,radius_adapted_m+length_true,2,6.506218905682183e-05,2.694794572991221e-06
0.0005845540604550687,7.059895291314684e-16,6321,6329,radius_adapted_m+length_true,2,3.2460286880652166e-05,3.7804168747369316e-06
0.00012350343621656592,2.5154805573303573e-15,3250,5984,radius_adapted_m+length_true,2,1.7587178107878607e-05,4.456114292905343e-06
0.00764386124157655,3.8050726641523804e-17,3250,5985,radius_adapted_m+length_true,2,6.805593330119892e-05,2.191842162918885e-06
0.0015430354131725315,7.95181183562161e-16,1718,1752,radius_adapted_m+length_true,2,6.450733594942724e-05,4.62403209689956e-06
0.0015921731665448089,1.2257685462753396e-16,1718,1761,radius_adapted_m+length_true,2,3.53182766398058e-05,2.4923213276110765e-06
0.0010638988893817297,8.940349032314446e-16,6334,6390,radius_adapted_m+length_true,2,5.2350585238334084e-05,4.519298666372308e-06
0.011792174809337329,4.1172826087645895e-17,6334,6417,radius_adapted_m+length_true,2,9.328303002935141e-05,2.4188301328014487e-06
0.0053195268857397695,1.7322957072340942e-16,703,397,radius_adapted_m+length_true,2,8.857799139707768e-05,3.4197078392446576e-06
0.00018510840957522846,1.6710274147177652e-15,703,756,radius_adapted_m+length_true,2,2.009779617086718e-05,4.159441712113254e-06
5.715146392516793e-05,8.796779590334888e-13,5826,5844,radius_adapted_m+length_true,2,7.413033381131444e-05,2.7610988573863884e-05
0.000797989835759461,1.6440286723085587e-15,1734,1749,radius_adapted_m+length_true,2,5.2946572142934e-05,5.27762889231189e-06
0.00033199472057991427,3.874931921024846e-15,1734,1756,radius_adapted_m+length_true,2,3.926858841861362e-05,6.068472404097524e-06
0.00021876821747329362,6.125359422225286e-15,1734,1752,radius_adapted_m+length_true,2,3.463935717512969e-05,6.594431934067872e-06
0.0008178051040917247,8.658467876352858e-16,3272,2930,radius_adapted_m+length_true,2,4.346270050940185e-05,4.27948470939315e-06
0.00020261584559156556,3.544327052235893e-15,1737,1749,radius_adapted_m+length_true,2,2.7426055268312064e-05,5.425332050300239e-06
0.0004368034166527092,1.0576141691109118e-15,715,397,radius_adapted_m+length_true,2,3.0584607919709815e-05,4.120591707005173e-06
0.007256216999447621,8.189484386198758e-17,715,1357,radius_adapted_m+length_true,2,8.487155783245111e-05,2.8054770666771098e-06
0.0018502509729106022,2.711417576910398e-16,715,751,radius_adapted_m+length_true,2,5.08653896748026e-05,3.329712491702571e-06
0.0006030899424871155,5.838904026749512e-15,5835,5847,radius_adapted_m+length_true,2,6.702471598454632e-05,7.68499553424241e-06
0.002894802884387944,9.602957539518971e-16,5835,5942,radius_adapted_m+length_true,2,0.0001044922658623413,5.468576961475563e-06
0.0003503241310355246,1.3156970870494973e-15,1229,1231,radius_adapted_m+length_true,2,2.839456062001343e-05,4.271690767998594e-06
0.0035140853300581823,2.4216761974902763e-16,1231,1282,radius_adapted_m+length_true,2,7.512480754473609e-05,3.568427692806009e-06
0.0008317134255068765,1.1418622448771564e-15,1231,1236,radius_adapted_m+length_true,2,4.820108991153098e-05,4.70619244866851e-06
0.0008214123194975956,7.177391350028349e-16,3283,2930,radius_adapted_m+length_true,2,4.094801274569946e-05,4.023017334243049e-06
0.0029563011367151446,5.370142688021742e-16,3283,3324,radius_adapted_m+length_true,2,8.73033418290839e-05,4.521225964681902e-06
0.001484870185298572,1.0257053803280355e-15,3283,3306,radius_adapted_m+length_true,2,6.844415225440794e-05,5.001402251097814e-06
0.0004516624937417486,1.5259794087704405e-15,1236,1298,radius_adapted_m+length_true,2,3.5339634695728213e-05,4.682251333243605e-06
0.010666968553012805,4.760764281751324e-17,1749,1750,radius_adapted_m+length_true,2,9.157762626710337e-05,2.4967126112239444e-06
3.896778228584306e-05,8.22584875008995e-15,1750,1756,radius_adapted_m+length_true,2,1.2098564555193386e-05,5.457335845165253e-06
0.00019265518656445634,2.397876155127284e-15,1750,1776,radius_adapted_m+length_true,2,2.3280869655715538e-05,4.722897570321333e-06
0.0017629146806455284,4.604997517813997e-15,5847,5844,radius_adapted_m+length_true,2,0.00012660003015870825,8.490198459573001e-06
0.003083994956651297,4.0843318331070903e-16,2777,876,radius_adapted_m+length_true,2,8.196955775088096e-05,4.1561904725616035e-06
0.008164115702717236,1.0803203002626847e-16,1242,1262,radius_adapted_m+length_true,2,0.00010069164261844046,3.137895889937565e-06
0.016717267943783247,9.621232406180248e-18,731,751,radius_adapted_m+length_true,2,7.250872192978782e-05,1.5790914372387676e-06
0.0008366148508832604,3.7720578436570533e-16,731,756,radius_adapted_m+length_true,2,3.345129796409548e-05,3.256490901279518e-06
0.0038190437567390033,7.444722234987654e-17,731,838,radius_adapted_m+length_true,2,5.3594768812659506e-05,2.4419949686457153e-06
0.009684920545600361,3.655821040643437e-17,1756,1761,radius_adapted_m+length_true,2,7.863130742523907e-05,2.2498167504741686e-06
5.2675143864101675e-05,6.192076394368584e-13,5844,5885,radius_adapted_m+length_true,2,6.245287008601989e-05,2.422976580886339e-05
0.0006847305015340254,1.0543340531210731e-14,5864,5916,radius_adapted_m+length_true,2,8.882645703705541e-05,9.55833358067862e-06
0.000289596730273915,7.11650256639641e-15,3306,3311,radius_adapted_m+length_true,2,4.390235180512043e-05,7.264247600931023e-06
0.009114108716467133,1.3507009592418755e-16,238,304,radius_adapted_m+length_true,2,0.0001167344438708068,3.4430362595141505e-06
0.0001854668631204809,7.980968581514693e-14,238,282,radius_adapted_m+length_true,2,7.301283819089622e-05,1.50961341911871e-05
0.00075266813844145,1.3766905867764938e-15,751,1429,radius_adapted_m+length_true,2,4.799738924221623e-05,4.926239579016006e-06
0.0038265008802504555,3.321356766502575e-16,1262,5528,radius_adapted_m+length_true,2,8.834382534087449e-05,4.021378686897448e-06
0.0018886310803197376,4.584349147300648e-16,1262,1282,radius_adapted_m+length_true,2,6.143187861915907e-05,3.9803376111935275e-06
0.03839414094054266,3.1694988518749356e-17,3311,3324,radius_adapted_m+length_true,2,0.00018780622455844234,2.698840289735981e-06
0.02508462404631578,1.391961741721414e-17,6899,5935,radius_adapted_m+length_true,2,0.00010748568865925514,1.9109376854073182e-06
0.0011770328777422497,6.642113707210812e-16,6899,6914,radius_adapted_m+length_true,2,5.0718255922934596e-05,4.162648058072482e-06
0.0004662131368042038,5.759815025128965e-15,6895,5930,radius_adapted_m+length_true,2,5.6199052825122737e-05,7.328859951774514e-06
0.00034561579907207204,2.0582241105262603e-15,6895,5935,radius_adapted_m+length_true,2,3.26660351148786e-05,4.9476538890264605e-06
0.037212676343159265,2.1597300800506438e-17,6895,6914,radius_adapted_m+length_true,2,0.00016185653625974816,2.3625688277003884e-06
0.00046496431245992003,8.343903133845786e-16,6390,6444,radius_adapted_m+length_true,2,2.9462706834753414e-05,3.847357242574593e-06
0.003460614335129713,1.9333365745406834e-16,6390,6400,radius_adapted_m+length_true,2,6.898284527499418e-05,3.3019020221923222e-06
0.0002257131364253419,3.843807472509331e-15,3324,3340,radius_adapted_m+length_true,2,3.028039797027998e-05,5.675221821648744e-06
0.00024053876397717711,2.6513869893293143e-13,5885,5942,radius_adapted_m+length_true,2,0.00012956396686436452,2.3522927982846154e-05
0.0016408667391656115,5.097986135155006e-16,6400,6957,radius_adapted_m+length_true,2,5.7949750522354636e-05,4.028233110045155e-06
0.0015846570761842299,1.3118169177803362e-15,1282,1293,radius_adapted_m+length_true,2,7.758618865402236e-05,5.488029675243064e-06
0.0008288217771074026,3.880671379817787e-15,6914,6916,radius_adapted_m+length_true,2,7.230131635262957e-05,7.071561255236211e-06
9.719841399291986e-05,7.95066008668139e-13,6916,6919,radius_adapted_m+length_true,2,0.00010211988739970277,2.916623818426944e-05
0.002618703715647447,1.1885399967406616e-15,6919,6974,radius_adapted_m+length_true,2,0.00010493780830484457,5.774155658398327e-06
5.245663728401284e-05,1.0723541067983797e-12,6919,7017,radius_adapted_m+length_true,2,7.479103049083643e-05,2.9076958309827604e-05
0.0002624337018574535,3.5556325203522375e-15,3340,2992,radius_adapted_m+length_true,2,3.2622845578015126e-05,5.670374164992486e-06
0.005170746038624167,3.928979142618495e-16,3340,3501,radius_adapted_m+length_true,2,0.00011419976033041489,4.471860719992817e-06
0.00012223791631104384,3.4926134290988125e-13,1293,5536,radius_adapted_m+length_true,2,9.04462596156658e-05,2.3034952572245194e-05
0.004460248112561675,1.1685905820310538e-16,6417,6425,radius_adapted_m+length_true,2,6.90764407847617e-05,2.912393969847618e-06
0.0018055176012080842,3.590158938532704e-16,1298,1382,radius_adapted_m+length_true,2,5.4950990147350104e-05,3.641449899192725e-06
0.0005149751206054319,1.3607095845323828e-15,2835,1466,radius_adapted_m+length_true,2,3.712351806285205e-05,4.60633672768946e-06
0.009725179535863965,6.456946520940287e-17,2835,2859,radius_adapted_m+length_true,2,9.531120514193403e-05,2.7214153322911193e-06
0.0031385325710825153,1.9265118590084989e-16,2835,2839,radius_adapted_m+length_true,2,6.455721723624719e-05,3.244749407254094e-06
0.0011375641664507284,2.4112198130007576e-16,2839,2881,radius_adapted_m+length_true,2,3.536709177844405e-05,2.952643936338093e-06
0.0010486503582165043,3.5804384817276907e-16,2839,3041,radius_adapted_m+length_true,2,3.8218094020464746e-05,3.3231760543869356e-06
0.0070787006665307085,4.058528706237849e-17,6425,6957,radius_adapted_m+length_true,2,6.60635213176174e-05,2.21097903679362e-06
0.00023165037488461347,5.537901290466206e-14,282,984,radius_adapted_m+length_true,2,7.496759082402916e-05,1.3869369894529939e-05
0.00012809645570425538,3.241566030319674e-13,5916,5930,radius_adapted_m+length_true,2,9.102195919859472e-05,2.2645259543108198e-05
3.5716736392503245e-05,5.373213649884193e-14,1309,371,radius_adapted_m+length_true,2,2.134006288414941e-05,1.0054477132559781e-05
0.0011607566780645507,5.234901542300662e-16,1309,381,radius_adapted_m+length_true,2,4.641590037813059e-05,3.8361525040773505e-06
0.0002651354497135473,1.4857748200716296e-14,1309,1313,radius_adapted_m+length_true,2,5.290531970135972e-05,9.14882086054131e-06
0.0009195297251823562,7.696671300205892e-15,1313,1394,radius_adapted_m+length_true,2,9.735269412998919e-05,9.039923769483362e-06
9.865324572538343e-05,4.091777554097334e-13,5930,5942,radius_adapted_m+length_true,2,8.265099193852935e-05,2.34310667426823e-05
0.0006431404945428881,6.653000221405726e-16,2859,2946,radius_adapted_m+length_true,2,3.391664576638625e-05,3.765820783959211e-06
0.003221536738228974,2.351661726967707e-16,2859,2897,radius_adapted_m+length_true,2,7.020534136305609e-05,3.4828782345772514e-06
0.0006855249260613594,2.9953119477456996e-15,3372,3455,radius_adapted_m+length_true,2,5.843853671138199e-05,6.284741041154014e-06
0.0006356836965498306,7.1747149493198e-16,6957,6976,radius_adapted_m+length_true,2,3.451162525240855e-05,3.854291484241455e-06
0.00016722237092937336,8.551197580077685e-16,5935,5938,radius_adapted_m+length_true,2,1.5022482644240166e-05,3.2711028745675285e-06
4.90066407858371e-05,1.0250191140559713e-13,304,358,radius_adapted_m+length_true,2,3.2680128608131305e-05,1.3144860148538487e-05
0.0011668359535333725,6.6421908549627e-16,6963,6976,radius_adapted_m+length_true,2,5.0425103450249255e-05,4.156631999946518e-06
0.002287331416225774,3.0068710900571576e-16,2870,2946,radius_adapted_m+length_true,2,6.064488068227934e-05,3.5705019822713273e-06
0.0014232173020611292,2.684388103337694e-16,2870,3041,radius_adapted_m+length_true,2,4.255974897852789e-05,3.176604380634688e-06
0.0005824414877250758,9.958014598221748e-15,311,363,radius_adapted_m+length_true,2,7.824001660706621e-05,9.128563959567866e-06
6.768775609158187e-05,2.4344554536012113e-14,311,358,radius_adapted_m+length_true,2,2.5100199202396783e-05,8.590566216267323e-06
0.0011228173839908963,6.425986620652577e-15,1339,381,radius_adapted_m+length_true,2,0.00010472631855790903,8.800370431563874e-06
0.00020722390806881315,2.1624419570922734e-15,1339,1357,radius_adapted_m+length_true,2,2.3612639630049867e-05,4.618748229271584e-06
0.00027675221933680405,1.994876120101606e-14,1339,1394,radius_adapted_m+length_true,2,6.0057769407365766e-05,1.0165373074255113e-05
0.0037132128719905354,7.663010885550197e-16,6974,7017,radius_adapted_m+length_true,2,0.00011442024106889875,5.287222839262072e-06
0.00027791173925652935,2.130053627188973e-15,6974,6976,radius_adapted_m+length_true,2,2.857182096152851e-05,4.825964846403626e-06
0.012370580483284115,3.5159315077450685e-17,2881,1513,radius_adapted_m+length_true,2,9.137134144032685e-05,2.313207764795831e-06
0.00302625998613413,9.15600008040586e-17,2881,3021,radius_adapted_m+length_true,2,4.917102170196696e-05,2.516841084641772e-06
0.00023015875343270278,1.842060940852191e-15,5954,5984,radius_adapted_m+length_true,2,2.400616620053309e-05,4.455626109997277e-06
0.00042139440383984526,2.0469289048172053e-15,5954,5961,radius_adapted_m+length_true,2,3.721316211355453e-05,5.1044843080853905e-06
0.0024819427141334087,3.0461669505610824e-16,838,1429,radius_adapted_m+length_true,2,6.431548499224746e-05,3.6351250248145466e-06
0.012190532756345603,9.608000520521394e-18,838,865,radius_adapted_m+length_true,2,5.8716831130094935e-05,1.497445228946767e-06
0.00018730621647530062,3.4151432227238278e-15,5961,5975,radius_adapted_m+length_true,2,2.5706379470820256e-05,5.288889562829412e-06
0.005720099073078076,1.804504202425815e-16,1357,1479,radius_adapted_m+length_true,2,9.424496249864139e-05,3.5087792868885026e-06
0.0017803802798891928,3.494235390249674e-16,2897,2943,radius_adapted_m+length_true,2,5.395053001417751e-05,3.6003026328632937e-06
0.00028755477400809625,3.788445475361432e-14,1366,1002,radius_adapted_m+length_true,2,7.629637096597359e-05,1.2669027249276839e-05
7.556494472281239e-05,6.918628501109244e-14,1366,1380,radius_adapted_m+length_true,2,3.8261036349281155e-05,1.2393564316195423e-05
0.01474438741338378,1.520841959032521e-17,5975,5984,radius_adapted_m+length_true,2,7.768115312868274e-05,1.801366065212999e-06
0.0003613952103503026,2.6414551422512183e-15,5975,6016,radius_adapted_m+length_true,2,3.6571195232059976e-05,5.416860335572041e-06
0.005787518925061559,1.5049948884931838e-16,859,862,radius_adapted_m+length_true,2,8.940801174777267e-05,3.3092524966310123e-06
0.001113359168299043,1.898253444356503e-16,862,865,radius_adapted_m+length_true,2,3.2191761252570025e-05,2.716606736767164e-06
0.0004052206616698874,9.477927680579525e-16,862,876,radius_adapted_m+length_true,2,2.804800635709287e-05,3.923339462585703e-06
0.002449233547149557,1.336091284962591e-16,5985,3578,radius_adapted_m+length_true,2,4.8436042995887316e-05,2.7558351583385893e-06
0.0010998178874280112,3.7093023182233654e-16,5985,6002,radius_adapted_m+length_true,2,3.9919130726165903e-05,3.3893808104412196e-06
9.790649575777205e-05,5.353818981208723e-14,1380,1382,radius_adapted_m+length_true,2,4.174765106729017e-05,1.188026072119731e-05
0.004681396862664209,3.246271545841399e-16,1380,1388,radius_adapted_m+length_true,2,0.00010028786848968129,4.127245960822568e-06
0.0007973550541819911,1.170217293083011e-14,358,371,radius_adapted_m+length_true,2,0.00010179500880295517,1.0150800412325364e-05
0.00027394833421216704,2.563948278726123e-15,5990,6002,radius_adapted_m+length_true,2,3.010361668857618e-05,5.121344887225742e-06
0.017793799549607893,2.7709907937015247e-17,5990,6143,radius_adapted_m+length_true,2,0.00010754592756103907,2.2701748224514184e-06
0.0008014937664182257,1.3079981413752404e-15,5990,6075,radius_adapted_m+length_true,2,4.92045904151045e-05,4.893901529522537e-06
0.00024263260483038893,1.2030825273857104e-14,363,381,radius_adapted_m+length_true,2,4.6480171987711645e-05,8.402196346694635e-06
0.002215921302729231,2.226203288924272e-16,363,409,radius_adapted_m+length_true,2,5.371484264454865e-05,3.2130451003200447e-06
0.0023141825662568918,8.188281792715322e-16,876,1466,radius_adapted_m+length_true,2,8.534914034131923e-05,4.9957422403355066e-06
1.8398411687778163e-05,2.296065281575796e-13,1388,1394,radius_adapted_m+length_true,2,2.2252805824566616e-05,1.4608118803093558e-05
9.482994191675291e-05,1.1219205226230444e-13,1388,1411,radius_adapted_m+length_true,2,5.22982913204947e-05,1.5122181203135725e-05
0.010986971826619531,7.796614719180821e-17,371,1002,radius_adapted_m+length_true,2,0.00011009235904378223,2.9574530065512127e-06
0.002757580229682761,3.800419468014818e-16,2930,2943,radius_adapted_m+length_true,2,7.427325012562431e-05,3.982612296887759e-06
0.0054121295073168785,4.4342892028214763e-16,6002,6056,radius_adapted_m+length_true,2,0.00012257162327610066,4.691433099979145e-06
0.004573556034194291,1.4727370247598259e-16,2943,2952,radius_adapted_m+length_true,2,7.587188674611045e-05,3.159028630467076e-06
0.00032311328215553996,3.590011881009839e-15,6016,6033,radius_adapted_m+length_true,2,3.759571210523923e-05,5.889258127274021e-06
0.011510310267983867,2.8313755605610335e-17,6016,6025,radius_adapted_m+length_true,2,8.102026501713671e-05,2.126423799107792e-06
0.0012980171247210614,4.973915942268958e-16,2946,2952,radius_adapted_m+length_true,2,4.916124898928109e-05,3.8422213159027564e-06
0.0013312757029324445,2.1067547048749305e-15,1411,1479,radius_adapted_m+length_true,2,8.089465132422623e-05,6.242887152762729e-06
0.002827764206197382,2.3693745094354753e-16,2952,2992,radius_adapted_m+length_true,2,6.452230076965022e-05,3.41655116506098e-06
0.00020802618967900966,1.1761189387226572e-15,6025,6027,radius_adapted_m+length_true,2,1.932408341237812e-05,3.772589714529222e-06
0.0016948798945945656,4.1049795036572296e-16,6027,6033,radius_adapted_m+length_true,2,5.508915307528708e-05,3.7678734842142637e-06
0.0031441080749373277,2.868247232137751e-16,397,409,radius_adapted_m+length_true,2,7.380293804241239e-05,3.706163701584319e-06
0.007832858544350238,3.4487526944582206e-17,5520,5579,radius_adapted_m+length_true,2,6.694282248449574e-05,2.1298232208372653e-06
0.00013878264705919821,8.070008738070368e-15,6033,6038,radius_adapted_m+length_true,2,2.8036120992161156e-05,6.7011605372039e-06
0.0011365191749802158,4.0662145969045905e-15,1429,1444,radius_adapted_m+length_true,2,9.063955319831696e-05,7.570578245221812e-06
0.00017753725214075713,5.8264234486715715e-15,6038,6056,radius_adapted_m+length_true,2,2.9638996138745292e-05,6.263519349512076e-06
0.00024396042909057532,1.1826541373901324e-15,5528,5579,radius_adapted_m+length_true,2,2.152956839637864e-05,3.881282994375874e-06
0.0002998187625389646,3.9341222462777485e-15,5528,5602,radius_adapted_m+length_true,2,3.687440046333346e-05,5.996464187889056e-06
0.00024964415795905684,1.738905432348059e-14,5536,5602,radius_adapted_m+length_true,2,5.356026770992228e-05,9.5451270952719e-06
