ci95_high,ci95_low,harmonic,median,mode,parameter,tile_id
0.8414872651682657,0.5,2,0.5,0.5,tau_b,22
3.804906204060637e-16,6.842135377518919e-18,2,4.3800225673735063e-17,1.531763310259789e-16,a,22
0.9496505275635778,0.7466522999230366,2,0.8481514137433073,0.9549925860214352,s,22
0.9029490904901236,0.558602623002047,2,0.7307758567460854,0.9120108393559084,s2,22
2.986439866928277,0.5,2,0.761592826089854,0.5,tau_b,25
1.1239500079957164e-16,2.5852011531904024e-18,2,1.3955417266381575e-17,4.0972677088341e-17,a,25
0.9496505449367789,0.746652254254573,2,0.848151399595676,0.9549925860214352,s,25
0.9029491199603337,0.558602545534503,2,0.7307758327474183,0.9120108393559084,s2,25
11.101986066742935,1.0688258072404095,2,5.189534160734742,7.071067811865476,tau_b,19
2.232350626620091e-16,4.1904419988987656e-18,2,2.8092413933442683e-17,1.3251341119348892e-16,a,19
0.9496505275043292,0.7466522999215097,2,0.8481514137129196,0.9549925860214352,s,19
0.9029490903896201,0.558602622999457,2,0.7307758566945386,0.9120108393559084,s2,19
6.348824136324826,0.5,2,1.3884611985879065,0.5,tau_b,24
1.5553396791793356e-16,3.442558205050038e-18,2,1.8562345176020814e-17,3.8626138360747745e-17,a,24
0.949650527608684,0.7466522999235011,2,0.8481514137660925,0.9549925860214352,s,24
0.9029490905666372,0.5586026230028348,2,0.730775856784736,0.9120108393559084,s2,24
0.5892291437023081,0.5,2,0.5,0.5,tau_b,28
3.873157873078409e-16,1.2057776244041151e-17,2,5.0865811871222586e-17,6.780585871922811e-17,a,28
0.9496507165292846,0.7466523047683086,2,0.8481515106487966,0.9549925860214352,s,28
0.9029494110331864,0.5586026312210954,2,0.7307760211271409,0.9120108393559084,s2,28
6.671402731429571,0.5,2,1.6963769238647133,2.0538938910739097,tau_b,23
1.6521130912409592e-16,4.103704567927572e-18,2,2.0957489156280673e-17,4.604432256217988e-17,a,23
0.9496505301679156,0.7466522999898141,2,0.8481514150788648,0.9549925860214352,s,23
0.9029490949078691,0.5586026231153217,2,0.7307758590115955,0.9120108393559084,s2,23
0.6799523917257176,0.5,2,0.5,0.5,tau_b,29
2.751636274259159e-16,8.161400008461178e-18,2,3.828312208186391e-17,9.157241422433614e-17,a,29
0.9496505594006396,0.7466523007393716,2,0.8481514300700056,0.9549925860214352,s,29
0.9029491444954215,0.5586026243867982,2,0.7307758844411099,0.9120108393559084,s2,29
1.3190566464355693,0.5,2,0.5366268408401212,0.5,tau_b,27
4.486938715927816e-16,1.0281791097812756e-17,2,6.044294462420116e-17,2.3018063073017223e-16,a,27
0.9496505275555849,0.7466522999228317,2,0.8481514137392083,0.9549925860214352,s,27
0.9029490904765651,0.5586026230016994,2,0.7307758567391323,0.9120108393559084,s2,27
3.532760151847096,0.5,2,1.1069861515670296,1.2091355875609788,tau_b,26
9.082411298872428e-17,4.637233137072871e-18,2,1.3161193958549836e-17,4.637233137072871e-18,a,26
0.9496505286840797,0.7466522999515146,2,0.8481514143177972,0.9549925860214352,s,26
0.9029490923908341,0.5586026230503542,2,0.7307758577205942,0.9120108393559084,s2,26
1.8168364852415553,0.5,2,0.5988064263078987,0.5,tau_b,30
2.7459651631695457e-16,6.3811073217803726e-18,2,3.4445809882752516e-17,1.0113373554653508e-16,a,30
0.9496505287805516,0.7466522999542393,2,0.8481514143673955,0.9549925860214352,s,30
0.9029490925544796,0.5586026230549762,2,0.7307758578047279,0.9120108393559084,s2,30
1.1966981614618692,0.5,2,0.5289885288138869,0.5,tau_b,32
1.288189217262398e-16,1.622964817235689e-18,2,1.2649503591920446e-17,5.132265384783676e-17,a,32
0.9496505405684464,0.7466523002558375,2,0.848151420412142,0.9549925860214352,s,32
0.9029491125503191,0.558602623566578,2,0.7307758680584485,0.9120108393559084,s2,32
7.89844507733393,0.5,2,1.168808641113472,0.5965831792352468,tau_b,31
1.1696589513668307e-16,2.57728921202945e-18,2,1.400666847832982e-17,2.8917660579704e-17,a,31
0.9496505275447179,0.7466522999225531,2,0.8481514137336355,0.9549925860214352,s,31
0.9029490904581314,0.5586026230012267,2,0.730775856729679,0.9120108393559084,s2,31
0.9493882429535698,0.5,2,0.5,0.5,tau_b,34
1.2943305515281225e-16,2.5139500452938386e-18,2,1.4682142898637135e-17,3.984342312973524e-17,a,34
0.9496512043726946,0.7466523172607914,2,0.8481517608167429,0.9549925860214352,s,34
0.9029502385633419,0.5586026524121294,2,0.7307764454877356,0.9120108393559084,s2,34
2.186842196073158,0.5,2,0.8082752531015364,0.5,tau_b,35
3.313995913522478e-16,1.2123627375205624e-17,2,5.342805589303319e-17,1.3602933648061144e-16,a,35
0.9496505274055925,0.7466522999189857,2,0.8481514136622892,0.9549925860214352,s,35
0.9029490902221327,0.5586026229951755,2,0.7307758566086541,0.9120108393559084,s2,35
2.7888114299497007,0.5,2,0.7243596706417464,0.5,tau_b,38
1.3788135825996282e-16,3.228660261280666e-18,2,1.7411001715513495e-17,5.1170816688734615e-17,a,38
0.9496505503564057,0.7466522996611261,2,0.8481514250087658,0.9549925860214352,s,38
0.9029491291536619,0.5586026225577674,2,0.7307758758557146,0.9120108393559084,s2,38
99.58576755305674,83.84493456921139,2,91.71535106113407,100.00000000000004,tau_b,37
5.665135416546472e-16,4.583061183517961e-18,2,2.3359640311536786e-16,4.084657579334748e-16,a,37
0.7371510488385811,0.5787961202157578,2,0.6579735845271695,0.7413102413009172,s,37
0.5440642564398528,0.3355503758875308,2,0.43980731616369184,0.549540873857624,s2,37
0.9698454466237598,0.5,2,0.5,0.5,tau_b,33
1.0888141485069296e-16,2.208681989969512e-18,2,1.2089009454152397e-17,2.478181952430169e-17,a,33
0.9496505274195165,0.7466522999193428,2,0.8481514136694297,0.9549925860214352,s,33
0.902949090245752,0.5586026229957811,2,0.7307758566207666,0.9120108393559084,s2,33
98.99005349125534,4.590453357393084,2,53.53104125183236,100.00000000000004,tau_b,36
7.345964766650905e-16,9.508041365397272e-18,2,1.0648979652389938e-16,5.999168531118875e-16,a,36
0.9460631611698779,0.5857617604533615,2,0.7764040869257064,0.9549925860214352,s,36
0.8968638307338492,0.34472238391472415,2,0.609070663412568,0.9120108393559084,s2,36
12.60277548183608,0.619985405954199,2,4.441565335718308,7.071067811865476,tau_b,39
2.4954045703763736e-16,5.87001368833453e-18,2,3.031318957517426e-17,6.586263685316457e-17,a,39
0.9496505335537775,0.7466523000764926,2,0.8481514168151351,0.9549925860214352,s,39
0.9029491006513164,0.5586026232623548,2,0.7307758619568355,0.9120108393559084,s2,39
2.392915654888373,0.5,2,0.6766744270413616,0.5,tau_b,43
8.044911368130379e-17,1.610370544744484e-18,2,7.266588174949855e-18,9.055779061791174e-18,a,43
0.9496530044671734,0.7466523634322723,2,0.8481526839497229,0.9549925860214352,s,43
0.9029532920686959,0.558602730732943,2,0.7307780114008194,0.9120108393559084,s2,43
0.7907514051800634,0.5,2,0.5,0.5,tau_b,40
1.1088944184212643e-16,2.2946868317124067e-18,2,1.2702935151145337e-17,3.636833538411164e-17,a,40
0.9496505473917071,0.7466523004314503,2,0.8481514239115786,0.9549925860214352,s,40
0.9029491241246353,0.5586026238644703,2,0.7307758739945529,0.9120108393559084,s2,40
0.6479885288360532,0.5,2,0.5,0.5,tau_b,41
1.0837618903900079e-16,2.067751010608049e-18,2,1.154374515518978e-17,2.067751010608049e-18,a,41
0.9496515075601126,0.7466523250511473,2,0.8481519163056299,0.9549925860214352,s,41
0.9029507528610163,0.5586026656269321,2,0.7307767092439743,0.9120108393559084,s2,41
0.8204643736697436,0.5,2,0.5,0.5,tau_b,44
1.1205373020159142e-16,1.8489108744633513e-18,2,1.1081932968265633e-17,2.074512121507455e-17,a,44
0.9496524112086175,0.7466523482201307,2,0.8481523797143741,0.9549925860214352,s,44
0.9029522857225301,0.5586027049285442,2,0.7307774953255372,0.9120108393559084,s2,44
1.0953997310488737,0.5,2,0.5310771698877281,0.5,tau_b,42
1.0801489714500487e-16,1.6374756004862538e-18,2,1.115637050062349e-17,3.665851240698467e-17,a,42
0.9496505469078612,0.746652300419044,2,0.8481514236634525,0.9549925860214352,s,42
0.9029491233038862,0.5586026238434255,2,0.7307758735736559,0.9120108393559084,s2,42
0.8815311522815465,0.5,2,0.5,0.5,tau_b,49
1.4239455527100754e-16,1.6253724336815591e-18,2,1.3398972686206238e-17,7.260271972600308e-17,a,49
0.9496609246358997,0.7466525614055471,2,0.8481567430207234,0.9549925860214352,s,49
0.9029667270732991,0.5586030665555688,2,0.7307848968144339,0.9120108393559084,s2,49
4.906987844640155,0.5,2,0.8348116184561581,0.5965831792352468,tau_b,48
2.1198633264141359e-16,3.9990627126340916e-18,2,2.1762541071220607e-17,3.1765684250783296e-17,a,48
0.9496505716682331,0.7466522851277966,2,0.8481514283980148,0.9549925860214352,s,48
0.902949165304975,0.5586025979048395,2,0.7307758816049073,0.9120108393559084,s2,48
0.7419656872982501,0.5,2,0.5,0.5,tau_b,45
1.7966323637223326e-16,2.506115263762359e-18,2,1.708588050291218e-17,2.811907574549191e-17,a,45
0.9496505935480561,0.7466523016149457,2,0.8481514475815009,0.9549925860214352,s,45
0.9029492024197807,0.558602625872037,2,0.7307759141459089,0.9120108393559084,s2,45
0.9116369044922287,0.5,2,0.5,0.5,tau_b,50
8.71114864408217e-17,1.4115591679492945e-18,2,8.610463976770141e-18,1.5837954357782285e-17,a,50
0.9496505443174639,0.7466523003526223,2,0.848151422335043,0.9549925860214352,s,50
0.902949118909788,0.5586026237307543,2,0.7307758713202712,0.9120108393559084,s2,50
4.339447067612517,0.5,2,1.3858561585804177,1.7213809930970339,tau_b,47
1.1460562893676612e-16,2.5821294549845362e-18,2,1.357827190992464e-17,2.8971968998893124e-17,a,47
0.9496505306425771,0.7466523000019853,2,0.8481514153222812,0.9549925860214352,s,47
0.9029490957130388,0.558602623135968,2,0.7307758594245034,0.9120108393559084,s2,47
0.8317276232939835,0.5,2,0.5,0.5,tau_b,46
8.366340547015784e-17,1.3062525951200495e-18,2,9.036625116205267e-18,2.9243352970050094e-17,a,46
0.9496505308627247,0.7466523000076302,2,0.8481514154351775,0.9549925860214352,s,46
0.9029490960864759,0.5586026231455432,2,0.7307758596160095,0.9120108393559084,s2,46
0.9640671686923539,0.5,2,0.5,0.5,tau_b,53
3.3970679170504296e-16,4.2671878768101726e-18,2,2.904826355710829e-17,6.763037016909053e-17,a,53
0.949818456041029,0.7466564882535692,2,0.8482374721472992,0.9549925860214352,s,53
0.903233948041212,0.5586097276789712,2,0.7309218378600917,0.9120108393559084,s2,53
0.660205731466919,0.5,2,0.5,0.5,tau_b,52
2.175439804580328e-16,1.8180464411306486e-18,2,1.8734516554191336e-17,1.1471097546374565e-16,a,52
0.9496690859681259,0.7466526555894094,2,0.8481608707787677,0.9549925860214352,s,52
0.9029805711642291,0.5586032263199207,2,0.730791898742075,0.9120108393559084,s2,52
0.8252545801495347,0.5,2,0.5,0.5,tau_b,51
6.544049368709386e-17,1.1039646146369488e-18,2,6.383401417996426e-18,1.2386686705190083e-17,a,51
0.9496505574790711,0.7466523006900923,2,0.8481514290845816,0.9549925860214352,s,51
0.9029491412358595,0.5586026243032056,2,0.7307758827695325,0.9120108393559084,s2,51
