D0,log_likelihood_marginal,log_posterior,log_prior,posterior_prob,tile_id
0.01,3580.1780192872743,3578.0856355021197,-2.092383785154855,0.022072409587244143,7
0.012589254117941675,3580.0137118336193,3577.83393717437,-2.1797746592492864,0.017160840376730185,7
0.01584893192461114,3579.8268120757534,3577.54964654241,-2.2771655333437186,0.012914354361136606,7
0.01995262314968881,3579.624216877954,3577.239660470516,-2.3845564074381507,0.009472125825631826,7
0.025118864315095822,3579.40979276849,3576.9078454869577,-2.5019472815325825,0.0067973877125275875,7
0.03162277660168379,3579.182306371342,3576.552968215715,-2.6293381556270137,0.004766732726501876,7
0.039810717055349734,3578.9372978858905,3576.170568856169,-2.7667290297214455,0.0032519725401538822,7
0.05011872336272725,3578.671822947042,3575.7577030432262,-2.9141199038158776,0.0021519963252915634,7
0.06309573444801936,3578.388654881782,3575.3171441038717,-3.0715107779103095,0.0013851895581512023,7
0.07943282347242822,3578.0965734207143,3574.8576717687097,-3.2389016520047416,0.0008749090509513399,7
0.1,3577.8058958271195,3574.38960330102,-3.4162925260991726,0.0005478773628567452,7
1e-05,8884.181140868659,8880.060483306337,-4.120657562321899,0.00649728128557894,8
1.2589254117941661e-05,8884.179532920605,8880.271484484188,-3.9080484364163315,0.008023582384452457,8
1.584893192461114e-05,8884.177535865623,8880.472096555113,-3.7054393105107626,0.00980602580153114,8
1.9952623149688786e-05,8884.175064890338,8880.662234705733,-3.5128301846051952,0.0118595710490377,8
2.5118864315095822e-05,8884.172022514587,8880.841801455888,-3.330221058699625,0.014192334220310202,8
3.1622776601683795e-05,8884.16830066821,8881.010688735416,-3.1576119327940577,0.016803534559498727,8
3.9810717055349695e-05,8884.163786287358,8881.168783480469,-2.99500280688849,0.019681596273233605,8
5.011872336272725e-05,8884.158372837943,8881.31597915696,-2.8423936809829216,0.022802716560889915,8
6.309573444801929e-05,8884.151981304101,8881.452196749024,-2.699784555077354,0.026130344625664246,8
7.943282347242822e-05,8884.144595395723,8881.57741996655,-2.5671754291717854,0.029616169701048297,8
0.0001,8884.136316313641,8881.691750010375,-2.444566303266217,0.03320334187313913,8
0.00012589254117941674,8884.127440382648,8881.795483205287,-2.3319571773606493,0.036832614807034016,8
0.00015848931924611142,8884.118553614628,8881.889205563173,-2.229348051455081,0.040451595338174384,8
0.00019952623149688788,8884.110611757606,8881.973872832055,-2.1367389255495133,0.044025691065134806,8
0.0002511886431509582,8884.104919541987,8882.050789742343,-2.0541297996439445,0.04754564807426103,8
0.00031622776601683794,8884.102834342482,8882.121313668744,-1.981520673738377,0.05101982017220764,8
0.00039810717055349735,8884.104946865351,8882.186035317518,-1.9189115478328085,0.05443110844462891,8
0.0005011872336272725,8884.109606363209,8882.24330394128,-1.8663024219272404,0.05763929042485412,8
0.000630957344480193,8884.111190510865,8882.287497214844,-1.8236932960216725,0.06024368382856557,8
0.0007943282347242822,8884.099322914046,8882.30823874393,-1.7910841701161042,0.06150627875881921,8
0.001,8884.060406991246,8882.291931947035,-1.7684750442105361,0.06051144171096118,8
0.0012589254117941675,8883.981614577187,8882.225748658882,-1.755865918304968,0.05663624652403779,8
0.001584893192461114,8883.855671137308,8882.102414344909,-1.7532567923993998,0.050064634680005486,8
0.0019952623149688807,8883.684025620461,8881.923377953968,-1.7606476664938318,0.041857813134211205,8
0.002511886431509582,8883.476814889498,8881.69877634891,-1.7780385405882637,0.03343746133172769,8
0.0031622776601683794,8883.249790985132,8881.44436157045,-1.8054294146826955,0.025926408689856552,8
0.003981071705534973,8883.019736419517,8881.17691613074,-1.8428202887771272,0.019842312450926023,8
0.005011872336272725,8882.79983004667,8880.909618883798,-1.8902111628715592,0.01518820899953687,8
0.006309573444801936,8882.595778019126,8880.64817598216,-1.9476020369659912,0.011694007153422881,8
0.00794328234724282,8882.403825205389,8880.388832294328,-2.014992911060423,0.009022602461025438,8
0.01,8882.212354303,8880.119970517844,-2.092383785154855,0.006895513875295187,8
0.012589254117941675,8882.007532864875,8879.827758205625,-2.1797746592492864,0.005148259646968077,8
0.01584893192461114,8881.780707375048,8879.503541841705,-2.2771655333437186,0.003722674497912675,8
0.01995262314968881,8881.533541090228,8879.14898468279,-2.3845564074381507,0.00261139667336261,8
0.025118864315095822,8881.277090001626,8878.775142720093,-2.5019472815325825,0.0017968645680927263,8
0.03162277660168379,8881.023451230405,8878.394113074777,-2.6293381556270137,0.0012275417521601436,8
0.039810717055349734,8880.774740672296,8878.008011642574,-2.7667290297214455,0.0008343620666857363,8
0.05011872336272725,8880.519036484184,8877.604916580367,-2.9141199038158776,0.0005575612588593539,8
0.06309573444801936,8880.238092198288,8877.166581420377,-3.0715107779103095,0.0003596880826056237,8
0.07943282347242822,8879.92110282785,8876.682201175845,-3.2389016520047416,0.00022159623710100093,8
0.1,8879.574168710957,8876.157876184858,-3.4162925260991726,0.00013117495718157563,8
1e-05,17666.92204462206,17662.80138705974,-4.120657562321899,0.005448201995528516,2
1.2589254117941661e-05,17666.92405877314,17663.016010336723,-3.9080484364163315,0.006752473769734099,2
1.584893192461114e-05,17666.92663788632,17663.22119857581,-3.7054393105107626,0.008290391231667119,2
1.9952623149688786e-05,17666.929948525776,17663.41711834117,-3.5128301846051952,0.010084674816351667,2
2.5118864315095822e-05,17666.93420557884,17663.60398452014,-3.330221058699625,0.012156732184175017,2
3.1622776601683795e-05,17666.939679161816,17663.78206722902,-3.1576119327940577,0.014526372847474512,2
3.9810717055349695e-05,17666.94668942073,17663.95168661384,-2.99500280688849,0.017211627954435267,2
5.011872336272725e-05,17666.955567047906,17664.113173366924,-2.8423936809829216,0.02022808433341415,2
6.309573444801929e-05,17666.966534816926,17664.26675026185,-2.699784555077354,0.023585894608764386,2
7.943282347242822e-05,17666.97943769338,17664.412262264206,-2.5671754291717854,0.02728019141510262,2
0.0001,17666.993247820912,17664.548681517645,-2.444566303266217,0.03126752762893604,2
0.00012589254117941674,17667.00537776469,17664.67342058733,-2.3319571773606493,0.03542150681306772,2
0.00015848931924611142,17667.01114996697,17664.781801915513,-2.229348051455081,0.039476300359429485,2
0.00019952623149688788,17667.004217618436,17664.867478692886,-2.1367389255495133,0.043007618667487306,2
0.0002511886431509582,17666.978752905332,17664.92462310569,-2.0541297996439445,0.04553684102167498,2
0.00031622776601683794,17666.932920517625,17664.95139984389,-1.981520673738377,0.0467726405954665,2
0.00039810717055349735,17666.870969492596,17664.952057944764,-1.9189115478328085,0.04680343184191698,2
0.0005011872336272725,17666.801408684212,17664.935106262285,-1.8663024219272404,0.046016721794829865,2
0.000630957344480193,17666.732620706043,17664.908927410022,-1.8236932960216725,0.04482768850295359,2
0.0007943282347242822,17666.669772391862,17664.878688221746,-1.7910841701161042,0.04349242596438598,2
0.001,17666.614517633057,17664.846042588848,-1.7684750442105361,0.04209551379304207,2
0.0012589254117941675,17666.566029542584,17664.81016362428,-1.755865918304968,0.04061194396632939,2
0.001584893192461114,17666.521828072433,17664.768571280034,-1.7532567923993998,0.038957443789174574,2
0.0019952623149688807,17666.478264282545,17664.71761661605,-1.7606476664938318,0.03702210628806957,2
0.002511886431509582,17666.43132730673,17664.65328876614,-1.7780385405882637,0.03471553743968785,2
0.0031622776601683794,17666.37819864757,17664.572769232887,-1.8054294146826955,0.03202983519625271,2
0.003981071705534973,17666.319004720033,17664.476184431256,-1.8428202887771272,0.029080941160869418,2
0.005011872336272725,17666.257188194726,17664.366977031856,-1.8902111628715592,0.026072356556525653,2
0.006309573444801936,17666.19761815256,17664.250016115595,-1.9476020369659912,0.023194488853202203,2
0.00794328234724282,17666.144113576433,17664.129120665373,-2.014992911060423,0.020553253525108103,2
0.01,17666.098519437008,17664.006135651853,-2.092383785154855,0.018174767613394125,2
0.012589254117941675,17666.061112935076,17663.881338275827,-2.1797746592492864,0.016042426374906923,2
0.01584893192461114,17666.03090673789,17663.753741204546,-2.2771655333437186,0.014120671533626098,2
0.01995262314968881,17666.00546484048,17663.62090843304,-2.3845564074381507,0.012364222482259768,2
0.025118864315095822,17665.981036245958,17663.479088964425,-2.5019472815325825,0.010729399063961576,2
0.03162277660168379,17665.95357620528,17663.324238049652,-2.6293381556270137,0.009190190223128938,2
0.039810717055349734,17665.920059282176,17663.153330252455,-2.7667290297214455,0.007746404791667304,2
0.05011872336272725,17665.879083939155,17662.96496403534,-2.9141199038158776,0.006416434700015323,2
0.06309573444801936,17665.830600487836,17662.759089709925,-3.0715107779103095,0.005222563092901247,2
0.07943282347242822,17665.7752915281,17662.536389876095,-3.2389016520047416,0.004179904759724867,2
0.1,17665.713964083796,17662.297671557695,-3.4162925260991726,0.0032922464493564435,2
1e-05,20870.49768923858,20866.377031676257,-4.120657562321899,0.006802226587425448,4
1.2589254117941661e-05,20870.497847384388,20866.58979894797,-3.9080484364163315,0.008415012134306316,4
1.584893192461114e-05,20870.497716151604,20866.792276841094,-3.7054393105107626,0.01030361869092278,4
1.9952623149688786e-05,20870.49702360582,20866.984193421216,-3.5128301846051952,0.012483549566230578,4
