model_name,model_label,representative_label,selection_display_label,selection_category,harmonic_number,alpha,representative_D0,lambda_q,lambda_k,lambda_b,complex_flow_rmse_nl_s,kirchhoff_rms_per_internal_node_nl_s,arterial_pressure_phase_difference_deg,folded_arterial_phase_difference_deg,selection_score,selection_score_formula,pareto_selection_strategy,profile_run_dir
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,1,2.0,0.0501187233627,100.0,10.0,100.0,0.0422608939971177,0.5865143025269274,2.805903898625748,2.805903898625748,0.17832424612957012,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/F1/alpha_2/D0_0p0501187233627
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,1,0.0,0.0501187233627,100.0,100.0,100.0,0.1772802689739893,0.3472089904165858,0.2691012960660071,0.2691012960660071,0.26224462969528756,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_0/D0_0p0501187233627
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,1,1.0,0.0398107170553,100.0,100.0,100.0,0.1739797774938221,0.3444746979368282,1.4634630038883094,1.4634630038883094,0.2592272377153252,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_1/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,1,2.0,0.0794328234724,100.0,100.0,100.0,0.1706840560161497,0.3405056683520305,3.3100941352610715,3.3100941352610715,0.2555948621840901,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_2/D0_0p0794328234724
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,0.0,0.0501187233627,10.0,100.0,100.0,0.337413393034531,0.0964482693972119,0.9175777871600764,0.9175777871600764,0.1566895503065417,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_0/D0_0p0501187233627
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,1.0,0.0501187233627,10.0,100.0,100.0,0.333250275527036,0.0971551646885904,1.210265904897748,1.210265904897748,0.1561789423982018,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_1/D0_0p0501187233627
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,2.0,0.063095734448,10.0,100.0,100.0,0.3284497933730453,0.0976143960343377,0.6305948738819085,0.6305948738819085,0.1553232453690146,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_2/D0_0p063095734448
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,1,0.0,0.1,100.0,10.0,100.0,0.0430225285669346,0.5991646906587107,0.1251709397041611,0.1251709397041611,0.18205806908987862,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/F1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,1,1.0,0.063095734448,100.0,10.0,100.0,0.042563174589722,0.5921577353917435,1.7189780129488994,1.7189780129488994,0.17996181479022738,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/F1/alpha_1/D0_0p063095734448
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,1,2.0,0.0501187233627,100.0,10.0,100.0,0.0422608939971177,0.5865143025269274,2.805903898625748,2.805903898625748,0.17832424612957012,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/F1/alpha_2/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,1,0.0,0.0501187233627,100.0,100.0,100.0,0.1772802689739893,0.3472089904165858,0.2691012960660071,0.2691012960660071,0.26224462969528756,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_0/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,1,1.0,0.0398107170553,100.0,100.0,100.0,0.1739797774938221,0.3444746979368282,1.4634630038883094,1.4634630038883094,0.2592272377153252,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_1/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,1,2.0,0.0794328234724,100.0,100.0,100.0,0.1706840560161497,0.3405056683520305,3.3100941352610715,3.3100941352610715,0.2555948621840901,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/B1/alpha_2/D0_0p0794328234724
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,0.0,0.0501187233627,10.0,100.0,100.0,0.337413393034531,0.0964482693972119,0.9175777871600764,0.9175777871600764,0.1566895503065417,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_0/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,1.0,0.0501187233627,10.0,100.0,100.0,0.333250275527036,0.0971551646885904,1.210265904897748,1.210265904897748,0.1561789423982018,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_1/D0_0p0501187233627
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,1,2.0,0.063095734448,10.0,100.0,100.0,0.3284497933730453,0.0976143960343377,0.6305948738819085,0.6305948738819085,0.1553232453690146,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H1/K1/alpha_2/D0_0p063095734448
