D_hat,D_hi_lr3,D_lo_lr3,D_p025,D_p500,D_p975,ablation,chi2_h1_red_at_mode,harmonics,location,log_likelihood_at_mode,log_posterior_at_mode,log_prior_at_mode,max_neg2_delta_logpost,mode_at_grid_boundary,n_boundary,n_h1,n_obs,n_params_marginalized,objective,observation_source,sigma_h1_nL_s_at_mode,tile_id,weight_mode,width_decades_lr3
0.0001,0.001,1e-05,1e-05,7.790608791887911e-05,0.0009399572622258972,bayes_h1_marginal_boundary,1.0000000142760683,H1,periphery,12978.773850757554,12978.08225543274,-0.6915953248135883,185.50196825185412,False,23,217,434,46,bayes_h1_marginal_boundary,measured_graph,0.06044627279439769,23,h1_z,2.0
