D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,chi2_min,chi2_red,dc_resid_std,dc_sigma_max,dc_sigma_max_nL_s,dc_sigma_min,dc_sigma_min_nL_s,dof,h1_resid_rms,h1_sigma_max,h1_sigma_max_nL_s,h1_sigma_min,h1_sigma_min_nL_s,h2_resid_rms,h2_sigma_max,h2_sigma_max_nL_s,h2_sigma_min,h2_sigma_min_nL_s,harmonics,location,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,objective,observation_source,profile_flat,tile_id,weight_mode,width_decades_dchi1,width_decades_dchi384
0.005623413251903491,0.005623413251903491,0.005623413251903491,0.005623413251903491,0.005623413251903491,measured_flow_free_boundary,37237.392590262134,128.40480203538667,1.0333085795674204,2.4686515859046066e-12,2.4686515859046065,6.100116387831358e-14,0.061001163878313586,290,15.462530031512998,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,5510.662930740873,160,155,0,470,180,weighted_least_squares,measured_graph,False,35,sigma,0.0,0.0
0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,measured_flow_free_boundary,17002.498967820356,142.8781425867257,1.8396715523267921,8.37035524965549e-13,0.837035524965549,6.100025748983157e-14,0.06100025748983157,119,15.114062212121492,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,11305.868185225128,83,73,0,229,110,weighted_least_squares,measured_graph,False,36,sigma,0.0,0.0
1e-06,1.333521432163324e-05,4.216965034285822e-05,1e-06,1e-06,measured_flow_free_boundary,126087.1405663485,5731.233662106751,2.105492274924861,1.328200008170069e-12,1.328200008170069,6.101056287797514e-14,0.061010562877975134,22,62.726294163981585,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,36565.098948374914,33,32,0,97,75,weighted_least_squares,measured_graph,False,37,sigma,1.125,1.625
1e-06,1e-05,3.1622776601683795e-05,1e-06,1e-06,measured_flow_free_boundary,114026.95478085501,7126.684673803438,2.1282103190698853,1.328200008170069e-12,1.328200008170069,6.101056287797514e-14,0.061010562877975134,16,61.60802844861376,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,19161.547116750153,31,30,0,91,75,weighted_least_squares,measured_graph,False,38,sigma,1.0,1.5
0.004216965034285823,0.004216965034285823,0.004216965034285823,0.004216965034285823,0.004216965034285823,measured_flow_free_boundary,117656.56884819918,353.3230295741717,1.2996092287051648,1.328200008170069e-12,1.328200008170069,6.100016596571404e-14,0.06100016596571404,333,28.356092247220893,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,23699.43494649799,151,146,0,443,110,weighted_least_squares,measured_graph,False,39,sigma,0.0,0.0
1e-06,1e-06,1.778279410038923e-06,1e-06,1e-06,measured_flow_free_boundary,424476.32799792103,987.1542511579559,1.1548779520125763,1.4812460475689191e-12,1.481246047568919,6.100027550758323e-14,0.06100027550758323,430,45.05062875425938,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,77908.30961436854,222,209,0,640,210,weighted_least_squares,measured_graph,False,40,sigma,0.0,0.25000000000000006
0.01778279410038923,0.01778279410038923,0.01778279410038923,0.01778279410038923,0.01778279410038923,measured_flow_free_boundary,47970.09200253352,110.02314679480166,1.0010245085351464,2.2512782604209682e-12,2.2512782604209685,6.100027550758323e-14,0.06100027550758323,436,15.89723420485026,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,periphery,4063.7040485492616,203,189,0,581,145,weighted_least_squares,measured_graph,False,41,sigma,0.0,0.0
0.004216965034285823,0.004216965034285823,0.004216965034285823,0.004216965034285823,0.004216965034285823,measured_flow_free_boundary,29048.655108920862,74.6752059355292,1.187769230575272,2.2512782604209682e-12,2.2512782604209685,6.100034373473085e-14,0.06100034373473085,389,13.170676796692353,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,periphery,1370.3363257639357,177,166,0,509,120,weighted_least_squares,measured_graph,False,42,sigma,0.0,0.0
0.023713737056616554,0.023713737056616554,0.023713737056616554,0.023713737056616554,0.023713737056616554,measured_flow_free_boundary,195952.45867031376,437.3938809605218,0.7830140113650973,1.4812460475689191e-12,1.481246047568919,6.100020443648316e-14,0.06100020443648316,448,31.36933169994097,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,20360.20826006189,210,199,0,608,160,weighted_least_squares,measured_graph,False,43,sigma,0.0,0.0
0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,0.0023713737056616554,measured_flow_free_boundary,1051942.3569140793,6533.80345909366,1.1090994055660732,2.01105999977117e-12,2.01105999977117,6.100020902090407e-14,0.06100020902090407,161,95.63513200337559,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,nan,nan,nan,nan,nan,H1+H2,interior,414263.76263570366,116,115,0,346,185,weighted_least_squares,measured_graph,False,44,sigma,0.0,0.0
