run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,flow_rmse_p05,flow_rmse_p95,kirchhoff_rms_p05,kirchhoff_rms_p95,flow_rmse_rank_scaled,kirchhoff_rms_rank_scaled,score_flow_prioritized,score_conservation_prioritized,score_balanced,score_correction_regularized,selection_score,selection_score_formula,selection_score_regime,pareto_rank,is_pareto_front,dominated,n_dominating_runs,n_dominated_runs,selected_representative,selection_rank_within_regime,selection_category,plot_label
q_0p1__k_10__delta_10,gnn,0.1,10.0,100.0,10.0,2,balanced,0.3517648492488095,0.1021752360217037,10.36607920447391,0.36762315768379755,0.08048079223193208,0.2790671881948429,14.622155916632629,10.833404128033251,-2.656528949737549,8.756523132324219,1.5023989206869346,7.667497873306274,-0.017561903223395348,0.03416585922241211,0.035123806446790695,nan,nan,0.03464799166178268,0.035123806446790695,0.050716135547913696,0.4253503997100922,0.4104177760176699,0.4283632674943687,-0.48607972264289856,0.49534207582473755,0.031681936234235764,1.1465042313353433,1.2150593996047974,0.6150327920913696,1.6410595178604126,0.6171176254749298,1.6401456236839294,True,True,581.2028822809807,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_10__delta_10,2,11.413052082061768,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9900363923211744,0.01876221664333033,0.7472178484017133,0.26158076056279134,0.5043993044822523,0.5043993044822523,0.35969400346630354,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,False,nan,balanced,
q_0p1__k_10__delta_100,gnn,0.1,10.0,100.0,100.0,2,correction_regularized,0.3489582126438559,0.10209309106776288,10.283371061783548,0.37292709937861185,0.08170244228740559,0.2813119271490202,14.788731003689826,10.989704792587336,-2.6952102184295654,8.600086212158203,1.4264012563035007,7.526796102523804,-0.01801632158458233,0.03496599197387695,0.03603264316916466,nan,nan,0.035503409367515844,0.03603264316916466,0.05259487701182111,0.42691270200115705,0.4146806456443735,0.43014029829559064,-0.48138707876205444,0.48654577136039734,0.0,1.1488511712770688,1.2777544260025024,0.6179256439208984,1.6266875267028809,0.6189261496067047,1.6247761726379395,True,True,584.2701854190091,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_10__delta_100,2,11.295296430587769,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9730873650325977,0.03822641613351349,0.7393721278078267,0.2719416533582846,0.5056568905830556,0.5056568905830556,0.3609426560112339,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,3,False,True,3,0,False,nan,correction_regularized,
q_0p1__k_1__delta_0p1,gnn,0.1,1.0,100.0,0.1,2,conservation_prioritized,0.3469492069312697,0.09853527621058046,10.224168124413932,0.37088259934615747,0.07966984878196003,0.27601529324931473,14.859542415979199,10.929455881090835,-2.199516773223877,10.301326751708984,2.180235619491373,9.296642303466797,-0.016455153003335,0.03274726867675781,0.03291030600667,nan,nan,0.03282880460532893,0.03291030600667,0.000534007052547731,0.4380117142985286,0.4224700093165426,0.43801203981885023,-0.4955054521560669,0.49028027057647705,0.029352383688092232,1.0978508424103528,1.0336445569992065,0.6092628836631775,1.632773756980896,0.6097377181053162,1.6304540753364563,True,True,596.044749830995,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_0p1,2,12.500843524932861,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9609551593222354,0.03072358922116538,0.7283972667969678,0.2632814817464329,0.4958393742717004,0.4958393742717004,0.3648992512424355,0.25*flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,1,True,False,0,4,False,nan,conservation_prioritized,
q_0p1__k_1__delta_1,gnn,0.1,1.0,100.0,1.0,2,balanced,0.3335986118373515,0.09713773141322347,9.830742441131608,0.3946804580328086,0.08458878478138904,0.28301415166487714,15.699851141359744,11.630749624821934,-2.483071804046631,9.404605865478516,1.7282387527225764,8.308732509613037,-0.01744820363819599,0.034163475036621094,0.03489640727639198,nan,nan,0.03453197982707841,0.03489640727639198,0.022766749245718813,0.4072984357342341,0.3949980493279989,0.407934235659098,-0.4688798785209656,0.46612757444381714,0.0,1.1079885213062952,1.1445846557617188,0.6257027387619019,1.5938103199005127,0.6298212587833405,1.584540808200836,True,True,584.8247583209886,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_1,2,11.887677669525146,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.8803321103082732,0.11805604790355363,0.6897630947070933,0.3086250635047335,0.4991940791059134,0.4991940791059134,0.36413953493508006,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,1,False,nan,balanced,
q_0p1__k_1__delta_10,gnn,0.1,1.0,100.0,10.0,2,correction_regularized,0.34381179404775375,0.1012868354940125,10.131712409986767,0.3817940509318744,0.08295616185125874,0.28696452088498525,15.22802890729924,11.2510029930745,-2.7599663734436035,8.990090370178223,1.4952358851958754,7.8152971267700195,-0.019422583281993866,0.037734031677246094,0.03884516656398773,nan,nan,0.0382935860566757,0.03884516656398773,0.020163152208163775,0.4271545070181471,0.41075250220791193,0.42763012706413467,-0.4894936680793762,0.48886755108833313,0.0,1.1137680335062634,1.1135765314102173,0.6129366755485535,1.630468726158142,0.6137488484382629,1.6231823325157166,True,True,581.3537628279882,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_10,2,11.750056743621826,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9420086036889235,0.07076601099203779,0.7241979555147021,0.2885766591662592,0.5063873073404807,0.5063873073404807,0.36280292248981405,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,2,False,True,1,0,False,nan,correction_regularized,
q_0p1__k_1__delta_100,gnn,0.1,1.0,100.0,100.0,2,correction_regularized,0.3462123799604087,0.09862746786152604,10.202454736176739,0.372308960366583,0.08009976871372616,0.27434076332270163,14.888751689867696,10.971488993107231,-2.27010440826416,10.0053129196167,2.0464406963716693,8.99914264678955,-0.017058908939361572,0.033687591552734375,0.034117817878723145,nan,nan,0.033903346410648266,0.034117817878723145,0.0015815867898982996,0.429785778453057,0.41527512404593236,0.42978868851713153,-0.4830172061920166,0.4789721369743347,0.0,1.0956412294040947,0.9941173791885376,0.6169191598892212,1.6144142150878906,0.6175910711288453,1.6118369579315186,True,True,591.1515943080012,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_0p1__k_1__delta_100,2,12.27541732788086,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9565055271845941,0.035957993564962744,0.7263686437796862,0.2660948769698706,0.49623176037477845,0.49623176037477845,0.35926067016349583,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,correction_regularized,1,True,False,0,1,True,2,correction_regularized,C2
q_100__k_0p1__delta_0p1,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.14606230646175425,0.049295181442894416,4.3042772488610455,0.7144626557064688,0.12705423404668564,0.37994491586127277,26.85896643983554,21.05433926530138,-1.2764796018600464,7.814478874206543,1.9014003102310144,7.425880432128906,-0.022581566125154495,0.07353019714355469,0.04516313225030899,nan,nan,0.061017999832881614,0.0735301598906517,-0.06305948262090824,0.44041552134151596,0.4309175910981153,0.444907102423571,-0.49789196252822876,0.49644970893859863,0.0621214434504509,1.0351068514588273,0.7308008670806885,0.6078106164932251,1.6428782939910889,0.6094862282276153,1.634305441379547,True,True,367.2471226750058,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_0p1,2,9.09095847606659,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.0,1.0,0.25,0.75,0.5,0.5,0.2881623937729329,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,True,3,flow_prioritized,F3
q_100__k_0p1__delta_1,gnn,100.0,0.1,100.0,1.0,2,flow_prioritized,0.11480110972687159,0.04220060012207181,3.3830480752456213,0.7866511492867528,0.13810714697342721,0.4086110993290447,29.102007262360452,23.18164574206531,-1.1406872272491455,7.847981929779053,1.9586212146394186,7.338282585144043,-0.023751184344291687,0.0678415298461914,0.047502368688583374,nan,nan,0.05856179740550012,0.06784167885780334,-0.013872043109431987,0.47572664093246997,0.4680236816998551,0.4759288502212534,-0.49988484382629395,0.49998605251312256,0.7015064358711243,1.1010617533906089,0.8650232553482056,0.6066005229949951,1.6486982107162476,0.6068684101104737,1.6486283540725708,True,True,479.40044040300563,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_1,2,8.988669157028198,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.0,1.0,0.25,0.75,0.5,0.5,0.28276361961684193,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,True,2,flow_prioritized,F2
q_100__k_0p1__delta_10,gnn,100.0,0.1,100.0,10.0,2,flow_prioritized,0.10676137502906688,0.040803517351582594,3.1461269421694382,0.8063849487922394,0.14303060465589065,0.4197774953703695,29.518738148270884,23.76317664009541,-1.0563937425613403,8.105475425720215,2.0113976910702354,7.1655802726745605,-0.025708436965942383,0.07152652740478516,0.051416873931884766,nan,nan,0.062288558728091026,0.07152646034955978,-0.024306647223326427,0.4713482436499085,0.45902081063363437,0.4719745542834836,-0.4999993145465851,0.4999999701976776,0.6900139451026917,1.0885440501890524,0.8423722982406616,0.6065310835838318,1.6487212181091309,0.6065773963928223,1.6487209796905518,True,True,421.7301287910086,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_10,2,9.161869168281555,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.0,1.0,0.25,0.75,0.5,0.5,0.28166726846986,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,True,1,flow_prioritized,F1
q_100__k_0p1__delta_100,gnn,100.0,0.1,100.0,100.0,2,balanced,0.19711666856327872,0.06278019109221654,5.808786759713159,0.6221019395147873,0.11710322785449852,0.3675770815112987,23.774574323121023,18.33258209863318,-1.8200292587280273,8.083331108093262,1.4721933400935303,7.287026405334473,-0.028276439756155014,0.06310081481933594,0.05655287951231003,nan,nan,0.05991637077485993,0.06310082972049713,-0.017716779322784423,0.13218056653714233,0.11902192334331328,0.13336261260057994,-0.21831059455871582,0.2055743783712387,0.0,0.9910572558238763,0.9786772131919861,0.803875744342804,1.2282302379608154,0.8178997457027435,1.191788423061371,True,True,216.49291158199776,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_0p1__delta_100,2,9.903360366821289,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.0561298687827965,0.9526385789004775,0.28025704631221676,0.7285114013710573,0.5043842238416371,0.5043842238416371,0.409609304039033,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,0,False,nan,balanced,
q_100__k_100__delta_0p1,gnn,100.0,100.0,100.0,0.1,2,balanced,0.3417267371019062,0.09924880316315554,10.070268335933743,0.3818826491390016,0.08247285628553132,0.28526544191068154,15.188897015128155,11.253613873708016,-2.5135176181793213,9.354560852050781,1.7194175856778346,8.293262004852295,-0.01934107206761837,0.038041114807128906,0.03868214413523674,nan,nan,0.03836287547562761,0.03868214413523674,0.010773668039813151,0.42305027876896834,0.40724931492499566,0.42318744108200507,-0.4820947051048279,0.47748008370399475,0.0,1.1021500931224535,1.059981346130371,0.6174886226654053,1.6120071411132812,0.6190344810485839,1.609139633178711,True,True,587.9824082650011,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_0p1,2,11.868078470230103,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9294171313867976,0.07109114525580287,0.714835634854049,0.28567264178855156,0.5002541383213003,0.5002541383213003,0.36180469312045394,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,False,nan,balanced,
q_100__k_100__delta_1,gnn,100.0,100.0,100.0,1.0,2,balanced,0.3237321662381754,0.09491693971781016,9.539990375465859,0.41071013510993787,0.08676582969500618,0.2920741000943773,16.370413705169007,12.103124572342999,-2.1775052547454834,10.264204025268555,2.171345756285419,9.231608390808105,-0.015592653304338455,0.030902862548828125,0.03118530660867691,nan,nan,0.031044383430540598,0.03118530660867691,0.01490917686327579,0.44928591226498443,0.4371146783903085,0.449533218477258,-0.4924890995025635,0.49074241518974304,0.0,1.1184298935412693,1.1027051210403442,0.6111034154891968,1.633528470993042,0.6119817972183228,1.6324772477149962,True,True,584.390883613989,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_1,2,12.441709280014038,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.8207495282930086,0.1768811350453504,0.659782429981094,0.337848233357265,0.4988153316691795,0.4988153316691795,0.36722115067405664,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,1,0,False,nan,balanced,
q_100__k_100__delta_10,gnn,100.0,100.0,100.0,10.0,2,balanced,0.3493549354969703,0.10071753864251551,10.295061998289542,0.37011658448495816,0.08046088011157741,0.27888601259080953,14.784557259006625,10.906882361479786,-2.491988182067871,9.136651992797852,1.6696266966158197,8.088432788848877,-0.017838049679994583,0.03479480743408203,0.035676099359989166,nan,nan,0.03523820822579514,0.035676099359989166,0.03188160989650447,0.41400138970311695,0.397951525502815,0.41522715196107646,-0.47563430666923523,0.48103436827659607,0.0,1.1210549469504376,1.1188416481018066,0.6214907169342041,1.6177468299865723,0.6248670041561126,1.6149186134338378,True,True,586.5915555120155,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_10,2,11.628640174865723,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.9754831388394275,0.027912497597476167,0.7385904785289397,0.264805157907964,0.5016978182184518,0.5016978182184518,0.3597357599909642,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,3,False,nan,balanced,
q_100__k_100__delta_100,gnn,100.0,100.0,100.0,100.0,2,balanced,0.3266433688570383,0.09539666210780691,9.625779950495453,0.4064918821009967,0.08667532825633137,0.2963185456012452,16.1116484737045,11.978817823420892,-2.3269200325012207,9.1959867477417,1.809122582060239,8.148150444030762,-0.016209345310926437,0.03104400634765625,0.032418690621852875,nan,nan,0.031738860761056885,0.032418690621852875,0.0641383261226452,0.41731727220036047,0.4072167435758227,0.4222172788441588,-0.4782688021659851,0.49137410521507263,0.0,1.158438541084218,1.266819715499878,0.6198555827140808,1.6345607042312622,0.6241315424442291,1.6295406103134156,True,True,577.3872579960153,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_100__delta_100,2,11.52290678024292,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.8383300203818655,0.1614011537804034,0.6690978037315,0.3306333704307689,0.4998655870811345,0.4998655870811345,0.3665676254790175,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,3,False,True,2,0,False,nan,balanced,
q_100__k_10__delta_0p1,gnn,100.0,10.0,100.0,0.1,2,flow_prioritized,0.32551273678045506,0.09443606345982883,9.592461608193744,0.4055244099085353,0.08598839221711334,0.2932790281787691,16.11104825938181,11.950307603037595,-2.1723310947418213,9.128948211669922,1.7347906047973838,8.120226383209229,-0.01775175705552101,0.03501415252685547,0.03550351411104202,nan,nan,0.03525961355648261,0.03550351411104202,0.04123209759528538,0.37226942312657907,0.3607127145921617,0.37454587071159073,-0.4117550253868103,0.4749312996864319,0.0,1.114723976603723,1.1180106401443481,0.6624865531921387,1.6079038381576538,0.6711652994155883,1.5915912866592408,True,True,580.6493148350273,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_0p1,2,11.301279306411743,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.8315022344527832,0.15785076185703723,0.6630893663038467,0.3262636300059737,0.4946764981549102,0.4946764981549102,0.3455156550624751,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,1,1,False,nan,flow_prioritized,
q_100__k_10__delta_1,gnn,100.0,10.0,100.0,1.0,2,flow_prioritized,0.30976827602497825,0.09332003363009193,9.128491636289121,0.4355219995054718,0.09296749390370082,0.3132637595507082,17.027925944268496,12.834299822183974,-2.1883277893066406,7.525535583496094,1.235104673818131,6.53782057762146,-0.018953366205096245,0.036695003509521484,0.03790673241019249,nan,nan,0.037305756123811463,0.03790673241019249,0.14464607360471002,0.33325366068877205,0.3422737977148226,0.36329119033046703,-0.38467878103256226,0.4823562502861023,0.0,1.2180375053860752,1.4333115816116333,0.6806692481040955,1.6198867559432983,0.7126046717166901,1.6060757040977478,True,True,590.4293302590086,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_1,2,9.713863372802734,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.7364228449381188,0.26793475254461946,0.619300821839744,0.38505677564299434,0.5021787987413692,0.5021787987413692,0.34120670689510163,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,False,0,0,False,nan,flow_prioritized,
q_100__k_10__delta_10,gnn,100.0,10.0,100.0,10.0,2,flow_prioritized,0.3053888712088322,0.0919667385873068,8.999435941015504,0.44272821526932726,0.09315640875775338,0.31185567095273087,17.392344509037372,13.046658173315919,-2.1168124675750732,8.483698844909668,1.4786608177138247,7.506097078323364,-0.019738364964723587,0.039141178131103516,0.039476729929447174,nan,nan,0.039309298764007926,0.039476729929447174,0.06704627472545774,0.36741854593764417,0.35939086676957005,0.373485730454987,-0.39408472180366516,0.4674234986305237,0.0,1.1414165160803713,1.200848937034607,0.6742969155311584,1.5958771705627441,0.6819960296154022,1.5820736765861512,True,True,579.4244543100358,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_10,2,10.600511312484741,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.7099760111707633,0.2943798436236035,0.6060769692839734,0.3982788855103934,0.5021779273971834,0.5021779273971834,0.33972370722395595,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,1,0,False,nan,flow_prioritized,
q_100__k_10__delta_100,gnn,100.0,10.0,100.0,100.0,2,balanced,0.2938330788350724,0.08616461319936852,8.6589008953091,0.4564941606243902,0.0933596613959618,0.30574468060399723,17.946253857981098,13.452323720000797,-2.0108683109283447,10.53999137878418,2.1627735139213917,9.072573184967041,-0.022317053750157356,0.04184246063232422,0.04463410750031471,nan,nan,0.04326122962476829,0.04463410750031471,-0.08507695087552755,0.3221125273565216,0.28765464255494133,0.3331584725776663,-0.4845363199710846,0.48866960406303406,0.0,0.9700976391167425,0.870871901512146,0.6159827709197998,1.6301459074020386,0.6433555662631989,1.6255085110664367,True,True,589.957897913002,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_10__delta_100,2,12.550859689712524,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.6401916151651335,0.34489757590257536,0.5663681053494939,0.41872108571821487,0.49254459553385443,0.49254459553385443,0.37516361972973133,0.5*flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,False,0,0,False,nan,balanced,
q_100__k_1__delta_0p1,gnn,100.0,1.0,100.0,0.1,2,flow_prioritized,0.20711034314712393,0.07052829105663956,6.103288107704874,0.6136927817760636,0.12058378193683399,0.3693880135579794,23.41102138536666,18.08477452107483,-3.6722605228424072,7.5418620109558105,1.1189142870954505,5.915111064910889,-0.02358194999396801,0.0654153823852539,0.04716389998793602,nan,nan,0.05702473871880026,0.06541565805673599,0.044609173888487834,0.4441406978109121,0.43316698399258713,0.4463753329284434,-0.4902923107147217,0.49896442890167236,0.2512812316417694,1.1484992668058103,1.2415107488632202,0.6124473810195923,1.647014856338501,0.6154896378517151,1.6459994792938233,True,True,382.8442004050012,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_0p1,2,11.214122533798218,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.11648077525062762,0.9217789780245922,0.31780532594411876,0.7204544273311011,0.5191298766376099,0.5191298766376099,0.30875595280435886,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,3,False,True,4,0,False,nan,flow_prioritized,
q_100__k_1__delta_1,gnn,100.0,1.0,100.0,1.0,2,flow_prioritized,0.20649001733361222,0.06343452012176976,6.085007865863844,0.5943263290817008,0.11061618142942208,0.329216252241242,22.943712901790647,17.514068883578158,-1.914052128791809,8.791790962219238,1.79779591749356,7.399394273757935,-0.02587270736694336,0.08574533462524414,0.05174541473388672,nan,nan,0.07081606736702745,0.08574521541595459,-0.1537246664279938,0.38909126517318493,0.3810398522348204,0.41835784407904786,-0.49966391921043396,0.49985456466674805,0.4739866256713867,0.9288891447888229,0.6742592453956604,0.6067345142364502,1.6484814882278442,0.6068054437637329,1.647199022769928,True,True,420.23364557599416,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_100__k_1__delta_1,2,10.705843091011047,0.1878219673586133,0.35341475077723744,0.3625105044153244,0.6350077986138019,0.11273468317641264,0.8507087211571719,0.29722819267160244,0.666215211661982,0.4817217021667923,0.4817217021667923,0.30344909527063435,0.75*flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,1,1,False,nan,flow_prioritized,
