D,chi2,delta_chi2,objective,tile_id,weight_mode
0.0001,0.6224988675633724,0.04382177901691664,weighted_least_squares,2,sigma
0.0001333521432163324,0.6205547553444711,0.04187766679801541,weighted_least_squares,2,sigma
0.00017782794100389227,0.6180270479772288,0.03934995943077313,weighted_least_squares,2,sigma
0.00023713737056616554,0.6147729785795001,0.036095890033044364,weighted_least_squares,2,sigma
0.00031622776601683794,0.6106441760415903,0.03196708749513455,weighted_least_squares,2,sigma
0.00042169650342858224,0.6055190021762119,0.026841913629756187,weighted_least_squares,2,sigma
0.0005623413251903491,0.5993727331899508,0.020695644643495048,weighted_least_squares,2,sigma
0.0007498942093324559,0.5924163785283507,0.013739289981894998,weighted_least_squares,2,sigma
0.001,0.585348677425978,0.006671588879522239,weighted_least_squares,2,sigma
0.001333521432163324,0.5797628952109999,0.0010858066645441644,weighted_least_squares,2,sigma
0.0017782794100389228,0.5786770885464557,0.0,weighted_least_squares,2,sigma
0.0023713737056616554,0.5869233593521096,0.008246270805653877,weighted_least_squares,2,sigma
0.0031622776601683794,0.6107564380688731,0.03207934952241742,weighted_least_squares,2,sigma
0.004216965034285823,0.6560065732423176,0.07732948469586187,weighted_least_squares,2,sigma
0.005623413251903491,0.7250870734928626,0.1464099849464069,weighted_least_squares,2,sigma
0.007498942093324558,0.8144940922109852,0.2358170036645295,weighted_least_squares,2,sigma
0.01,0.9148395216235415,0.3361624330770858,weighted_least_squares,2,sigma
0.01333521432163324,1.0147867702560607,0.43610968170960496,weighted_least_squares,2,sigma
0.01778279410038923,1.1068893426170354,0.5282122540705797,weighted_least_squares,2,sigma
0.023713737056616554,1.190370711067923,0.6116936225214672,weighted_least_squares,2,sigma
0.03162277660168379,1.2691371118979657,0.69046002335151,weighted_least_squares,2,sigma
0.042169650342858224,1.3475890934871129,0.7689120049406571,weighted_least_squares,2,sigma
0.05623413251903491,1.4272561435949707,0.8485790550485149,weighted_least_squares,2,sigma
0.07498942093324558,1.506133122734887,0.9274560341884314,weighted_least_squares,2,sigma
0.1,1.5805059478973793,1.0018288593509235,weighted_least_squares,2,sigma
1e-06,0.4196042531680541,0.0009348272397636803,weighted_least_squares,3,sigma
1.333521432163324e-06,0.41960332753242113,0.0009339016041307047,weighted_least_squares,3,sigma
1.778279410038923e-06,0.41960209385772007,0.0009326679294296425,weighted_least_squares,3,sigma
2.3713737056616552e-06,0.4196004499799388,0.0009310240516483548,weighted_least_squares,3,sigma
3.162277660168379e-06,0.41959826001846867,0.0009288340901782433,weighted_least_squares,3,sigma
4.216965034285822e-06,0.4195953435601214,0.0009259176318309748,weighted_least_squares,3,sigma
5.623413251903491e-06,0.4195914613426958,0.0009220354144053866,weighted_least_squares,3,sigma
7.498942093324558e-06,0.4195862966590385,0.0009168707307480872,weighted_least_squares,3,sigma
1e-05,0.41957943140096216,0.0009100054726717266,weighted_least_squares,3,sigma
1.333521432163324e-05,0.4195703154870792,0.0009008895587887533,weighted_least_squares,3,sigma
1.778279410038923e-05,0.4195582286947423,0.0008888027664518683,weighted_least_squares,3,sigma
2.3713737056616554e-05,0.419542234311194,0.0008728083829035449,weighted_least_squares,3,sigma
3.1622776601683795e-05,0.4195211254276643,0.0008516994993738591,weighted_least_squares,3,sigma
4.216965034285822e-05,0.4194933677983311,0.0008239418700406453,weighted_least_squares,3,sigma
5.623413251903491e-05,0.4194570494567884,0.0007876235284979827,weighted_least_squares,3,sigma
7.498942093324559e-05,0.4194098596118201,0.0007404336835296621,weighted_least_squares,3,sigma
0.0001,0.4193491428797297,0.0006797169514392576,weighted_least_squares,3,sigma
0.0001333521432163324,0.4192721189122084,0.0006026929839179629,weighted_least_squares,3,sigma
0.00017782794100389227,0.41917643883606753,0.0005070129077771046,weighted_least_squares,3,sigma
0.00023713737056616554,0.41906139845547596,0.00039197252718553566,weighted_least_squares,3,sigma
0.00031622776601683794,0.4189303958183239,0.00026096989003349114,weighted_least_squares,3,sigma
0.00042169650342858224,0.4187956930671015,0.00012626713881108698,weighted_least_squares,3,sigma
0.0005623413251903491,0.4186873453584854,1.791943019496811e-05,weighted_least_squares,3,sigma
0.0007498942093324559,0.41866942592829043,0.0,weighted_least_squares,3,sigma
0.001,0.41886836473786465,0.00019893880957422283,weighted_least_squares,3,sigma
0.001333521432163324,0.4195195434265716,0.0008501174982811777,weighted_least_squares,3,sigma
0.0017782794100389228,0.4210366079046809,0.0023671819763904645,weighted_least_squares,3,sigma
0.0023713737056616554,0.4240986437976967,0.005429217869406255,weighted_least_squares,3,sigma
0.0031622776601683794,0.4297341863354994,0.011064760407208996,weighted_least_squares,3,sigma
0.004216965034285823,0.4393797875621303,0.02071036163383988,weighted_least_squares,3,sigma
0.005623413251903491,0.4549118544332065,0.03624242850491605,weighted_least_squares,3,sigma
0.007498942093324558,0.4785619696237957,0.059892543695505285,weighted_least_squares,3,sigma
0.01,0.5123574356862698,0.09368800975797936,weighted_least_squares,3,sigma
0.01333521432163324,0.5568936424875982,0.13822421655930778,weighted_least_squares,3,sigma
0.01778279410038923,0.6103768748667454,0.19170744893845498,weighted_least_squares,3,sigma
0.023713737056616554,0.6694346207526739,0.2507651948243835,weighted_least_squares,3,sigma
0.03162277660168379,0.7313853417046485,0.3127159157763581,weighted_least_squares,3,sigma
0.042169650342858224,0.7957690249185173,0.3770995989902269,weighted_least_squares,3,sigma
0.05623413251903491,0.8637113774125912,0.44504195148430076,weighted_least_squares,3,sigma
0.07498942093324558,0.9358983817260218,0.5172289557977314,weighted_least_squares,3,sigma
0.1,1.0115791784100931,0.5929097524818028,weighted_least_squares,3,sigma
1e-06,0.8443750868412603,0.06542072985485203,weighted_least_squares,4,sigma
1.333521432163324e-06,0.8443465368405095,0.06539217985410128,weighted_least_squares,4,sigma
1.778279410038923e-06,0.844308474211392,0.06535411722498374,weighted_least_squares,4,sigma
2.3713737056616552e-06,0.844257733328102,0.0653033763416937,weighted_least_squares,4,sigma
