D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,chi2_min,chi2_red,dc_resid_std,dc_sigma_max,dc_sigma_max_nL_s,dc_sigma_min,dc_sigma_min_nL_s,dof,h1_resid_rms,h1_sigma_max,h1_sigma_max_nL_s,h1_sigma_min,h1_sigma_min_nL_s,h2_resid_rms,h2_sigma_max,h2_sigma_max_nL_s,h2_sigma_min,h2_sigma_min_nL_s,harmonics,location,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,objective,profile_flat,tile_id,weight_mode,width_decades_dchi1,width_decades_dchi384
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.5866696028900148,0.0004361855783568883,0.04345868621198018,2.903130951610442e-14,0.029031309516104425,2.903130951610442e-14,0.029031309516104425,1345,0.004731283469761198,2.903130951610442e-14,0.029031309516104425,2.903130951610442e-14,0.029031309516104425,0.0009792336727166286,2.903130951610442e-14,0.029031309516104425,2.903130951610442e-14,0.029031309516104425,H1+H2,interior,0.6558686347646187,306,306,306,1530,185,ordinary_least_squares,True,17,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.3705905380925909,0.00048761912906919853,0.04627887320164776,2.904139331657614e-14,0.02904139331657614,2.904139331657614e-14,0.02904139331657614,760,0.0035491194623419914,2.904139331657614e-14,0.02904139331657614,2.904139331657614e-14,0.02904139331657614,0.0005132708239343576,2.904139331657614e-14,0.02904139331657614,2.904139331657614e-14,0.02904139331657614,H1+H2,interior,0.19191772581825273,172,172,172,860,100,ordinary_least_squares,True,18,constant_average_sigma,5.0,5.0
0.001333521432163324,0.03162277660168379,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.05680579975562865,0.0001893526658520955,0.0229553060363371,2.9915728355236586e-14,0.029915728355236586,2.9915728355236586e-14,0.029915728355236586,300,0.01342820512347428,2.9915728355236586e-14,0.029915728355236586,2.9915728355236586e-14,0.029915728355236586,0.0008370715643299465,2.9915728355236586e-14,0.029915728355236586,2.9915728355236586e-14,0.029915728355236586,H1+H2,interior,3.042752896512574,79,79,79,395,95,ordinary_least_squares,False,19,constant_average_sigma,4.5,5.0
0.001,0.03162277660168379,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.05694531150751718,0.00018670593936890879,0.022846486581140236,2.9912138218536517e-14,0.029912138218536517,2.9912138218536517e-14,0.029912138218536517,305,0.013383740339603182,2.9912138218536517e-14,0.029912138218536517,2.9912138218536517e-14,0.029912138218536517,0.0008254723341439134,2.9912138218536517e-14,0.029912138218536517,2.9912138218536517e-14,0.029912138218536517,H1+H2,interior,3.0756057309868963,80,80,80,400,95,ordinary_least_squares,False,20,constant_average_sigma,4.5,5.0
0.001,0.005623413251903491,0.03162277660168379,1e-06,1e-06,mosaic_flow_free_boundary,0.20368127000603373,0.00015912599219221384,0.025370204796036782,2.909932815206886e-14,0.02909932815206886,2.909932815206886e-14,0.02909932815206886,1280,0.007479468925054233,2.909932815206886e-14,0.02909932815206886,2.909932815206886e-14,0.02909932815206886,0.0005640263830266996,2.909932815206886e-14,0.02909932815206886,2.909932815206886e-14,0.02909932815206886,H1+H2,interior,5.051138460745773,291,291,291,1455,175,ordinary_least_squares,False,21,constant_average_sigma,3.75,4.5
0.001,0.0023713737056616554,0.004216965034285823,1e-06,1e-06,mosaic_flow_free_boundary,0.14793998215684157,8.0841520304285e-05,0.015589088804204761,2.910485257257283e-14,0.029104852572572826,2.910485257257283e-14,0.029104852572572826,1830,0.01101700134289728,2.910485257257283e-14,0.029104852572572826,2.910485257257283e-14,0.029104852572572826,0.0012880053033155856,2.910485257257283e-14,0.029104852572572826,2.910485257257283e-14,0.029104852572572826,H1+H2,interior,38.99719617631181,404,404,404,2020,190,ordinary_least_squares,False,22,constant_average_sigma,3.375,3.625
0.001,0.001,0.001333521432163324,0.0007498942093324559,0.00031622776601683794,mosaic_flow_free_boundary,2.224182101859767,0.00145848006679329,0.046680017576791424,2.951035600517811e-14,0.029510356005178113,2.951035600517811e-14,0.029510356005178113,1525,0.06701368525036037,2.951035600517811e-14,0.029510356005178113,2.951035600517811e-14,0.029510356005178113,0.010542528222000705,2.951035600517811e-14,0.029510356005178113,2.951035600517811e-14,0.029510356005178113,H1+H2,periphery,558.1433959948733,328,328,328,1640,115,ordinary_least_squares,False,23,constant_average_sigma,0.12499999999999999,0.625
0.0005623413251903491,0.001,0.001333521432163324,0.00023713737056616554,1e-06,mosaic_flow_free_boundary,243154.31415397013,162.10287610264675,26.67799784908977,3.882197831157276e-14,0.03882197831157276,3.882197831157276e-14,0.03882197831157276,1500,1.9577563170748344,3.882197831157276e-14,0.03882197831157276,3.882197831157276e-14,0.03882197831157276,0.643615837313578,3.882197831157276e-14,0.03882197831157276,3.882197831157276e-14,0.03882197831157276,H1+H2,periphery,1312.7509631522116,327,327,327,1635,135,ordinary_least_squares,False,24,constant_average_sigma,0.625,3.125
0.001,0.0017782794100389228,0.0031622776601683794,1e-06,1e-06,mosaic_flow_free_boundary,0.3522208154000683,0.00023403376438542743,0.02629765855207513,2.9599623858885494e-14,0.029599623858885492,2.9599623858885494e-14,0.029599623858885492,1505,0.01811064343732347,2.9599623858885494e-14,0.029599623858885492,2.9599623858885494e-14,0.029599623858885492,0.0027787050759330574,2.9599623858885494e-14,0.029599623858885492,2.9599623858885494e-14,0.029599623858885492,H1+H2,interior,67.88632475714925,342,342,342,1710,205,ordinary_least_squares,False,25,constant_average_sigma,3.25,3.5
0.001,0.005623413251903491,0.042169650342858224,1e-06,1e-06,mosaic_flow_free_boundary,0.42803593145553737,0.00032799688234140794,0.03735334422438237,2.9170456819844285e-14,0.029170456819844284,2.9170456819844285e-14,0.029170456819844284,1305,0.006493574483888555,2.9170456819844285e-14,0.029170456819844284,2.9170456819844285e-14,0.029170456819844284,0.0007940988333707903,2.9170456819844285e-14,0.029170456819844284,2.9170456819844285e-14,0.029170456819844284,H1+H2,interior,4.883814663277886,297,297,297,1485,180,ordinary_least_squares,False,26,constant_average_sigma,3.75,4.625
0.001333521432163324,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.12289234408130868,0.00047266286185118725,0.041969777736063724,2.970582625143856e-14,0.02970582625143856,2.970582625143856e-14,0.02970582625143856,260,0.007251285011948645,2.970582625143856e-14,0.02970582625143856,2.970582625143856e-14,0.02970582625143856,0.0006083784419959128,2.970582625143856e-14,0.02970582625143856,2.970582625143856e-14,0.02970582625143856,H1+H2,interior,0.6044651819552658,67,67,67,335,75,ordinary_least_squares,True,27,constant_average_sigma,5.0,5.0
0.0005623413251903491,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,7.62913405306078e-05,3.4677882059367183e-07,0.000554630423351707,2.900350702620621e-14,0.02900350702620621,2.900350702620621e-14,0.02900350702620621,220,0.0009733998506747474,2.900350702620621e-14,0.02900350702620621,2.900350702620621e-14,0.02900350702620621,0.00024544580683007406,2.900350702620621e-14,0.02900350702620621,2.900350702620621e-14,0.02900350702620621,H1+H2,interior,0.000709036702084829,58,58,58,290,70,ordinary_least_squares,True,28,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.04008875540941502,4.50435454038371e-05,0.013686352866701335,2.902631436219943e-14,0.02902631436219943,2.902631436219943e-14,0.02902631436219943,890,0.0017593223037682985,2.902631436219943e-14,0.02902631436219943,2.902631436219943e-14,0.02902631436219943,0.000376350481125408,2.902631436219943e-14,0.02902631436219943,2.902631436219943e-14,0.02902631436219943,H1+H2,interior,0.13499133602291746,209,209,209,1045,155,ordinary_least_squares,True,29,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.2854205841931651,0.00024605222775272854,0.032551095704185816,2.9065467092794003e-14,0.029065467092794003,2.9065467092794003e-14,0.029065467092794003,1160,0.0046001391503594094,2.9065467092794003e-14,0.029065467092794003,2.9065467092794003e-14,0.029065467092794003,0.0011957080744016708,2.9065467092794003e-14,0.029065467092794003,2.9065467092794003e-14,0.029065467092794003,H1+H2,interior,0.6357595499392314,263,263,263,1315,155,ordinary_least_squares,True,30,constant_average_sigma,5.0,5.0
0.001,0.007498942093324558,0.03162277660168379,1e-06,1e-06,mosaic_flow_free_boundary,0.6227992048375768,0.0004179860435151522,0.04168653797617176,2.911631937968162e-14,0.029116319379681618,2.911631937968162e-14,0.029116319379681618,1490,0.008218439809242379,2.911631937968162e-14,0.029116319379681618,2.911631937968162e-14,0.029116319379681618,0.0027553509374301016,2.911631937968162e-14,0.029116319379681618,2.911631937968162e-14,0.029116319379681618,H1+H2,interior,5.848024252593302,339,339,339,1695,205,ordinary_least_squares,False,31,constant_average_sigma,3.875,4.5
0.07498942093324558,0.07498942093324558,0.07498942093324558,0.07498942093324558,0.07498942093324558,mosaic_flow_free_boundary,112189.00448516915,82.18974687558179,19.280965300175467,3.1841020428806694e-14,0.031841020428806696,3.1841020428806694e-14,0.031841020428806696,1365,2.544283739898191,3.1841020428806694e-14,0.031841020428806696,3.1841020428806694e-14,0.031841020428806696,0.6949185515747117,3.1841020428806694e-14,0.031841020428806696,3.1841020428806694e-14,0.031841020428806696,H1+H2,periphery,781.7298797751137,296,296,296,1480,115,ordinary_least_squares,False,32,constant_average_sigma,0.0,0.0
1e-06,0.00017782794100389227,0.001,1e-06,1e-06,mosaic_flow_free_boundary,107461.31185524043,95.09850606658445,20.455290030701903,3.234288192163948e-14,0.032342881921639484,3.234288192163948e-14,0.032342881921639484,1130,3.2100307981800524,3.234288192163948e-14,0.032342881921639484,3.234288192163948e-14,0.032342881921639484,0.800540277539916,3.234288192163948e-14,0.032342881921639484,3.234288192163948e-14,0.032342881921639484,H1+H2,periphery,366.17824983785977,250,250,250,1250,120,ordinary_least_squares,False,33,constant_average_sigma,2.25,3.0
0.001,0.03162277660168379,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.22388152792170288,0.00014490713781339993,0.025279189033697847,2.9079457360236347e-14,0.029079457360236347,2.9079457360236347e-14,0.029079457360236347,1545,0.0031257782121287343,2.9079457360236347e-14,0.029079457360236347,2.9079457360236347e-14,0.029079457360236347,0.0011508943377772436,2.9079457360236347e-14,0.029079457360236347,2.9079457360236347e-14,0.029079457360236347,H1+H2,interior,1.1898027201952581,344,344,344,1720,175,ordinary_least_squares,False,34,constant_average_sigma,4.5,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.07844908815459997,6.510297772165973e-05,0.01677822888136186,2.9083203534818416e-14,0.029083203534818417,2.9083203534818416e-14,0.029083203534818417,1205,0.001119869735010365,2.9083203534818416e-14,0.029083203534818417,2.9083203534818416e-14,0.029083203534818417,0.0002854471140555343,2.9083203534818416e-14,0.029083203534818417,2.9083203534818416e-14,0.029083203534818417,H1+H2,interior,0.12679846768736466,277,277,277,1385,180,ordinary_least_squares,True,35,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.0019402620142816868,2.5870160190422493e-06,0.0033414697356524874,2.900510580237279e-14,0.02900510580237279,2.900510580237279e-14,0.02900510580237279,750,0.0003200422580356095,2.900510580237279e-14,0.02900510580237279,2.900510580237279e-14,0.02900510580237279,6.0546883271493373e-05,2.900510580237279e-14,0.02900510580237279,2.900510580237279e-14,0.02900510580237279,H1+H2,interior,0.0028486843014906664,172,172,172,860,110,ordinary_least_squares,True,36,constant_average_sigma,5.0,5.0
0.0005623413251903491,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.22509462013648923,0.0007034206879265288,0.05302046969055203,2.9390840573291254e-14,0.029390840573291253,2.9390840573291254e-14,0.029390840573291253,320,0.006081726615397329,2.9390840573291254e-14,0.029390840573291253,2.9390840573291254e-14,0.029390840573291253,0.0008291942939889492,2.9390840573291254e-14,0.029390840573291253,2.9390840573291254e-14,0.029390840573291253,H1+H2,interior,0.20316360034975378,79,79,79,395,75,ordinary_least_squares,True,37,constant_average_sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.22271609685729257,0.0008404381013482738,0.05686534784993378,2.9443079326098734e-14,0.029443079326098735,2.9443079326098734e-14,0.029443079326098735,265,0.00629726229961157,2.9443079326098734e-14,0.029443079326098735,2.9443079326098734e-14,0.029443079326098735,0.0008551882730670154,2.9443079326098734e-14,0.029443079326098735,2.9443079326098734e-14,0.029443079326098735,H1+H2,interior,0.16632689221462624,68,68,68,340,75,ordinary_least_squares,True,38,constant_average_sigma,5.0,5.0
0.001,0.01,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.47087592026045594,0.00034121443497134486,0.03938540232562009,2.913132317154197e-14,0.02913132317154197,2.913132317154197e-14,0.02913132317154197,1380,0.005247320088040022,2.913132317154197e-14,0.02913132317154197,2.913132317154197e-14,0.02913132317154197,0.0008365005431935525,2.913132317154197e-14,0.02913132317154197,2.913132317154197e-14,0.02913132317154197,H1+H2,interior,2.7401459495597655,298,298,298,1490,110,ordinary_least_squares,False,39,constant_average_sigma,4.0,5.0
0.001,0.0017782794100389228,0.0023713737056616554,0.00031622776601683794,1e-06,mosaic_flow_free_boundary,6.928324662891073,0.004148697402928786,0.13183315510407048,3.048902221102886e-14,0.03048902221102886,3.048902221102886e-14,0.03048902221102886,1670,0.026852422199101323,3.048902221102886e-14,0.03048902221102886,3.048902221102886e-14,0.03048902221102886,0.006857847100739347,3.048902221102886e-14,0.03048902221102886,3.048902221102886e-14,0.03048902221102886,H1+H2,interior,164.09458684222744,376,376,376,1880,210,ordinary_least_squares,False,40,constant_average_sigma,0.75,3.375
1e-06,4.216965034285822e-05,0.00017782794100389227,1e-06,1e-06,mosaic_flow_free_boundary,298109.0829695417,174.33279705821153,28.28444583072891,4.8993829713468004e-14,0.048993829713468,4.8993829713468004e-14,0.048993829713468,1710,1.7272488421824965,4.8993829713468004e-14,0.048993829713468,4.8993829713468004e-14,0.048993829713468,0.7171873088509914,4.8993829713468004e-14,0.048993829713468,4.8993829713468004e-14,0.048993829713468,H1+H2,periphery,604.2716626511537,371,371,371,1855,145,ordinary_least_squares,False,41,constant_average_sigma,1.625,2.25
0.001,0.001333521432163324,0.001333521432163324,0.0007498942093324559,0.00042169650342858224,mosaic_flow_free_boundary,4.817659182134417,0.003255175123063795,0.10863954339018565,3.1827676220497683e-14,0.03182767622049768,3.1827676220497683e-14,0.03182767622049768,1480,0.05247877410720505,3.1827676220497683e-14,0.03182767622049768,3.1827676220497683e-14,0.03182767622049768,0.02219873037912409,3.1827676220497683e-14,0.03182767622049768,3.1827676220497683e-14,0.03182767622049768,H1+H2,periphery,1062.479613361068,320,320,320,1600,120,ordinary_least_squares,False,42,constant_average_sigma,0.25,0.5
0.001,0.0017782794100389228,0.0031622776601683794,1e-06,1e-06,mosaic_flow_free_boundary,3.6140040141236085,0.0022658332376950525,0.09778743896769655,3.000135122228614e-14,0.030001351222286143,3.000135122228614e-14,0.030001351222286143,1595,0.025589841935302542,3.000135122228614e-14,0.030001351222286143,3.000135122228614e-14,0.030001351222286143,0.008057382366129184,3.000135122228614e-14,0.030001351222286143,3.000135122228614e-14,0.030001351222286143,H1+H2,interior,153.67688060015485,351,351,351,1755,160,ordinary_least_squares,False,43,constant_average_sigma,3.25,3.5
0.001,0.0031622776601683794,0.005623413251903491,1e-06,1e-06,mosaic_flow_free_boundary,0.036131770798595926,3.0750443232847596e-05,0.006865266355527143,2.954859745029866e-14,0.02954859745029866,2.954859745029866e-14,0.02954859745029866,1175,0.008838931059068923,2.954859745029866e-14,0.02954859745029866,2.954859745029866e-14,0.02954859745029866,0.0025151209426481228,2.954859745029866e-14,0.02954859745029866,2.954859745029866e-14,0.02954859745029866,H1+H2,interior,100.12066471817066,272,272,272,1360,185,ordinary_least_squares,False,44,constant_average_sigma,3.5,3.75
0.001,0.004216965034285823,0.01,1e-06,1e-06,mosaic_flow_free_boundary,0.04252759370271142,4.4531511730587874e-05,0.008663270530815536,2.910442413209535e-14,0.02910442413209535,2.910442413209535e-14,0.02910442413209535,955,0.011044663536556002,2.910442413209535e-14,0.02910442413209535,2.910442413209535e-14,0.02910442413209535,0.0016120832215036737,2.910442413209535e-14,0.02910442413209535,2.910442413209535e-14,0.02910442413209535,H1+H2,interior,45.146756897454395,213,213,213,1065,110,ordinary_least_squares,False,45,constant_average_sigma,3.625,4.0
0.001,0.01,0.023713737056616554,1e-06,1e-06,mosaic_flow_free_boundary,0.035399649420243415,4.7516307946635453e-05,0.007721761293943789,2.91110080606242e-14,0.029111008060624197,2.91110080606242e-14,0.029111008060624197,745,0.011932244289999033,2.91110080606242e-14,0.029111008060624197,2.91110080606242e-14,0.029111008060624197,0.0017088134920618422,2.91110080606242e-14,0.029111008060624197,2.91110080606242e-14,0.029111008060624197,H1+H2,interior,17.99081802721452,172,172,172,860,115,ordinary_least_squares,False,46,constant_average_sigma,4.0,4.375
0.001333521432163324,0.023713737056616554,0.07498942093324558,1e-06,1e-06,mosaic_flow_free_boundary,0.03267124433263947,6.736339037657622e-05,0.008576009084878223,2.916901078171622e-14,0.02916901078171622,2.916901078171622e-14,0.02916901078171622,485,0.014260799113880967,2.916901078171622e-14,0.02916901078171622,2.916901078171622e-14,0.02916901078171622,0.0020466314949232167,2.916901078171622e-14,0.02916901078171622,2.916901078171622e-14,0.02916901078171622,H1+H2,interior,5.180912911642783,116,116,116,580,95,ordinary_least_squares,False,47,constant_average_sigma,4.375,4.875
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.0032505877302277495,4.483569283072758e-06,0.004467647976342032,2.906784701476907e-14,0.029067847014769072,2.906784701476907e-14,0.029067847014769072,725,0.00027524307909939234,2.906784701476907e-14,0.029067847014769072,2.906784701476907e-14,0.029067847014769072,5.69894432852371e-05,2.906784701476907e-14,0.029067847014769072,2.906784701476907e-14,0.029067847014769072,H1+H2,interior,0.005934399105155204,162,162,162,810,85,ordinary_least_squares,True,48,constant_average_sigma,5.0,5.0
