D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,chi2_min,chi2_red,dc_resid_std,dc_sigma_max,dc_sigma_max_nL_s,dc_sigma_min,dc_sigma_min_nL_s,dof,h1_resid_rms,h1_sigma_max,h1_sigma_max_nL_s,h1_sigma_min,h1_sigma_min_nL_s,h2_resid_rms,h2_sigma_max,h2_sigma_max_nL_s,h2_sigma_min,h2_sigma_min_nL_s,harmonics,location,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,objective,profile_flat,tile_id,weight_mode,width_decades_dchi1,width_decades_dchi384
0.001,0.0023713737056616554,0.004216965034285823,1e-06,1e-06,mosaic_flow_free_boundary,0.13597940645349746,0.00010623391129179488,0.011748141994046241,8.732211549854145e-14,0.08732211549854145,6.100000070458823e-14,0.06100000070458823,1280,0.018137293387779578,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.000547092960203947,3e-14,0.03,3e-14,0.03,H1+H2,interior,29.583588436954333,291,291,291,1455,175,weighted_least_squares,False,21,sigma,3.375,3.625
0.001,0.001333521432163324,0.0023713737056616554,0.00031622776601683794,1e-06,mosaic_flow_free_boundary,0.3109632337377664,0.00016992526433757727,0.007357125242925742,7.250722581501254e-14,0.07250722581501254,6.100000077966981e-14,0.06100000077966981,1830,0.026720683323071877,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.001249573482189734,3e-14,0.03,3e-14,0.03,H1+H2,interior,227.20027362021096,404,404,404,2020,190,weighted_least_squares,False,22,sigma,0.625,3.375
0.001,0.001,0.001,0.001,0.0007498942093324559,mosaic_flow_free_boundary,9.093136137790314,0.005962712221501845,0.02135877544300305,1.781424755821099e-13,0.1781424755821099,6.100000077966981e-14,0.06100000077966981,1525,0.16479980907975741,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0103704587008626,3e-14,0.03,3e-14,0.03,H1+H2,periphery,3323.9592261328203,328,328,328,1640,115,weighted_least_squares,False,23,sigma,0.0,0.12499999999999999
0.001,0.001,0.001,0.0007498942093324559,0.0007498942093324559,mosaic_flow_free_boundary,13503.313844706221,9.002209229804148,0.7058516596063132,3.371040538174446e-12,3.3710405381744457,6.100000165016457e-14,0.061000001650164566,1500,6.331502553231389,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.8377928750265237,3e-14,0.03,3e-14,0.03,H1+H2,periphery,13330.63403825971,327,327,327,1635,135,weighted_least_squares,False,24,sigma,0.12499999999999999,0.12499999999999999
0.001,0.001333521432163324,0.0017782794100389228,0.0005623413251903491,1e-06,mosaic_flow_free_boundary,0.7337180261666351,0.0004875202831671994,0.011906086051812202,1.203870418721519e-13,0.12038704187215189,6.10000240889679e-14,0.061000024088967895,1505,0.0446723527989307,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0027416208354131455,3e-14,0.03,3e-14,0.03,H1+H2,interior,407.5064517128779,342,342,342,1710,205,weighted_least_squares,False,25,sigma,0.37499999999999994,3.25
0.001,0.0023713737056616554,0.004216965034285823,1e-06,1e-06,mosaic_flow_free_boundary,0.16448892970026657,0.00012604515685844182,0.017421286453061815,8.263454879477388e-14,0.08263454879477387,6.100000585471016e-14,0.06100000585471017,1305,0.01578504450739277,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0007721408576510451,3e-14,0.03,3e-14,0.03,H1+H2,interior,28.636533133314984,297,297,297,1485,180,weighted_least_squares,False,26,sigma,3.375,3.625
0.001333521432163324,0.01778279410038923,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.047407603960838623,0.00018233693831091777,0.019488243041964004,9.454685250723018e-14,0.09454685250723018,6.100006673359951e-14,0.06100006673359951,260,0.01795045105538391,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0006024128097683823,3e-14,0.03,3e-14,0.03,H1+H2,interior,3.6874422923129186,67,67,67,335,75,weighted_least_squares,False,27,sigma,4.25,5.0
0.00042169650342858224,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.00032832150117179305,1.4923704598717866e-06,0.0002636705398783869,6.112942878406154e-14,0.061129428784061544,6.100000385790683e-14,0.06100000385790683,220,0.0023526260721971246,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0002373677973106154,3e-14,0.03,3e-14,0.03,H1+H2,interior,0.00403174664526657,58,58,58,290,70,weighted_least_squares,True,28,sigma,5.0,5.0
0.001,0.1,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.012672020391704692,1.4238225159218755e-05,0.006489083065495407,6.254015273482998e-14,0.06254015273482998,6.100000069076665e-14,0.06100000069076665,890,0.004255553521133954,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.00036413557918370303,3e-14,0.03,3e-14,0.03,H1+H2,interior,0.7645211374448719,209,209,209,1045,155,weighted_least_squares,True,29,sigma,5.0,5.0
0.001,0.01,0.1,1e-06,1e-06,mosaic_flow_free_boundary,0.09372127480496416,8.079420241807255e-05,0.015171994384179597,6.88496431384823e-14,0.0688496431384823,6.100000271256846e-14,0.06100000271256845,1160,0.011142099424753733,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.0011584604563036614,3e-14,0.03,3e-14,0.03,H1+H2,interior,3.530226790255355,263,263,263,1315,155,weighted_least_squares,False,30,sigma,4.0,5.0
