D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,1203.9841418019496,1108302.2468555418,1108299.879168958,-2.3676865838692702,1203.9841418019496,bayes_h1h2_marginal_boundary,measured_graph,2.1183905134907782e-262,interior,h1:h1_z;h2:h2_z
1.2589254117941661e-05,1194.8279384719208,1108306.6123480808,1108304.457270623,-2.155077457963703,1194.8279384719208,bayes_h1h2_marginal_boundary,measured_graph,2.0618179376317467e-260,interior,h1:h1_z;h2:h2_z
1.584893192461114e-05,1181.134882134851,1108313.2562671236,1108311.3037987915,-1.952468332058134,1181.134882134851,bayes_h1h2_marginal_boundary,measured_graph,1.9393657316730273e-257,interior,h1:h1_z;h2:h2_z
1.9952623149688786e-05,1160.999192032963,1108323.1315030486,1108321.3716438424,-1.7598592061525666,1160.999192032963,bayes_h1h2_marginal_boundary,measured_graph,4.571610986061044e-253,interior,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1132.0772405522875,1108337.409869663,1108335.8326195828,-1.5772500802469966,1132.0772405522875,bayes_h1h2_marginal_boundary,measured_graph,8.717485519851856e-247,interior,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1091.6648574653082,1108357.4434520807,1108356.0388111263,-1.404640954341429,1091.6648574653082,bayes_h1h2_marginal_boundary,measured_graph,5.197909601570749e-238,interior,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1036.9057161100209,1108384.6604136324,1108383.418381804,-1.2420318284358616,1036.9057161100209,bayes_h1h2_marginal_boundary,measured_graph,4.0422687526201604e-226,interior,h1:h1_z;h2:h2_z
5.011872336272725e-05,965.3723860490136,1108420.274469537,1108419.1850468344,-1.089422702530293,965.3723860490136,bayes_h1h2_marginal_boundary,measured_graph,1.3800360877627583e-210,interior,h1:h1_z;h2:h2_z
6.309573444801929e-05,876.2884244904853,1108464.6738411903,1108463.7270276137,-0.9468135766247254,876.2884244904853,bayes_h1h2_marginal_boundary,measured_graph,3.049487859973195e-191,interior,h1:h1_z;h2:h2_z
7.943282347242822e-05,771.5262256106362,1108516.9223315043,1108516.1081270536,-0.8142044507191568,771.5262256106362,bayes_h1h2_marginal_boundary,measured_graph,1.710209645690282e-168,interior,h1:h1_z;h2:h2_z
0.0001,655.1719596623443,1108574.9768553525,1108574.2852600277,-0.6915953248135883,655.1719596623443,bayes_h1h2_marginal_boundary,measured_graph,3.155420009313991e-143,interior,h1:h1_z;h2:h2_z
0.00012589254117941674,532.4229256100953,1108636.2387632527,1108635.6597770539,-0.5789861989080206,532.4229256100953,bayes_h1h2_marginal_boundary,measured_graph,1.4245288498971328e-116,interior,h1:h1_z;h2:h2_z
0.00015848931924611142,409.0044073094614,1108697.8454132772,1108697.3690362042,-0.47637707300245236,409.0044073094614,bayes_h1h2_marginal_boundary,measured_graph,8.987977579888462e-90,interior,h1:h1_z;h2:h2_z
0.00019952623149688788,290.9530529542826,1108756.7784813289,1108756.3947133818,-0.38376794709688455,290.9530529542826,bayes_h1h2_marginal_boundary,measured_graph,3.874252029834112e-64,interior,h1:h1_z;h2:h2_z
0.0002511886431509582,184.48260160768405,1108809.9310978763,1108809.629939055,-0.30115882119131615,184.48260160768405,bayes_h1h2_marginal_boundary,measured_graph,5.104493111094123e-41,interior,h1:h1_z;h2:h2_z
0.00031622776601683794,96.23292987281457,1108853.9833246178,1108853.7547749225,-0.22854969528574837,96.23292987281457,bayes_h1h2_marginal_boundary,measured_graph,7.432336328554712e-22,interior,h1:h1_z;h2:h2_z
0.00039810717055349735,32.9497937085107,1108885.5622835741,1108885.3963430047,-0.16594056938017995,32.9497937085107,bayes_h1h2_marginal_boundary,measured_graph,4.100943359118839e-08,interior,h1:h1_z;h2:h2_z
0.0005011872336272725,-0.0,1108901.9845713023,1108901.871239859,-0.11333144347461188,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.5859230248977982,interior,h1:h1_z;h2:h2_z
0.000630957344480193,0.6942732925526798,1108901.5948255302,1108901.5241032126,-0.07072231756904392,0.6942732925526798,bayes_h1h2_marginal_boundary,measured_graph,0.41407693001001694,interior,h1:h1_z;h2:h2_z
0.0007943282347242822,37.5638557896018,1108883.1274251558,1108883.089311964,-0.03811319166347554,37.5638557896018,bayes_h1h2_marginal_boundary,measured_graph,4.082751250578811e-09,interior,h1:h1_z;h2:h2_z
0.001,114.59544927626848,1108844.5890192864,1108844.5735152208,-0.015504065757907535,114.59544927626848,bayes_h1h2_marginal_boundary,measured_graph,7.651647046402829e-26,interior,h1:h1_z;h2:h2_z
0.0012589254117941675,239.11873088218272,1108782.3147693577,1108782.3118744178,-0.0028949398523394052,239.11873088218272,bayes_h1h2_marginal_boundary,measured_graph,6.980200440250065e-53,interior,h1:h1_z;h2:h2_z
0.001584893192461114,422.5260526807979,1108690.6084993326,1108690.6082135185,-0.0002858139467712683,422.5260526807979,bayes_h1h2_marginal_boundary,measured_graph,1.0410557684441689e-92,interior,h1:h1_z;h2:h2_z
0.0019952623149688807,679.6532638552599,1108562.0522846193,1108562.0446079313,-0.007676688041203171,679.6532638552599,bayes_h1h2_marginal_boundary,measured_graph,1.5240861440374627e-148,interior,h1:h1_z;h2:h2_z
0.002511886431509582,1026.603197378572,1108388.5947087319,1108388.5696411696,-0.025067562135635053,1026.603197378572,bayes_h1h2_marginal_boundary,measured_graph,6.978927743174001e-224,interior,h1:h1_z;h2:h2_z
0.0031622776601683794,1477.0258083152585,1108163.4107941375,1108163.3583357013,-0.05245843623006681,1477.0258083152585,bayes_h1h2_marginal_boundary,measured_graph,1.087e-321,interior,h1:h1_z;h2:h2_z
0.003981071705534973,2038.0229679499753,1107882.9496051942,1107882.859755884,-0.08984931032449865,2038.0229679499753,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.005011872336272725,2707.479950142093,1107548.2685049723,1107548.1312647879,-0.13724018441893068,2707.479950142093,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.006309573444801936,3473.436070000287,1107165.3478359173,1107165.1532048588,-0.19463105851336257,3473.436070000287,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.00794328234724282,4314.968887402676,1106744.64881809,1106744.3867961576,-0.26202193260779433,4314.968887402676,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.01,5204.722004507203,1106299.849650412,1106299.5102376053,-0.3394128067022262,5204.722004507203,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.012589254117941675,6114.074455101974,1105845.2608159888,1105844.834012308,-0.42680368079665804,6114.074455101974,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.01584893192461114,7020.45744564943,1105392.166711589,1105391.6425170342,-0.5241945548910899,7020.45744564943,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.01995262314968881,7913.415088708978,1104945.7952809334,1104945.1636955044,-0.6315854289855218,7913.415088708978,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.025118864315095822,8795.76442678133,1104504.7380027713,1104503.9890264682,-0.7489763030799538,8795.76442678133,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.03162277660168379,9678.840612194035,1104063.327300939,1104062.450933762,-0.8763671771743852,9678.840612194035,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.039810717055349734,10574.265337073244,1103615.7523293735,1103614.7385713223,-1.0137580512688171,10574.265337073244,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.05011872336272725,11486.9699820159,1103159.5473977763,1103158.386248851,-1.1611489253632492,11486.9699820159,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.06309573444801936,12413.038760554511,1102696.670399381,1102695.3518595817,-1.3185397994576809,12413.038760554511,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.07943282347242822,13341.252593010664,1102232.7308740271,1102231.2449433536,-1.4859306735521132,13341.252593010664,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
0.1,14254.89924952481,1101776.0849366442,1101774.4216150965,-1.663321547646544,14254.89924952481,bayes_h1h2_marginal_boundary,measured_graph,0.0,interior,h1:h1_z;h2:h2_z
