D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,2523.5485114548355,1759635.6493452936,1759633.2816587097,-2.3676865838692702,2523.5485114548355,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
1.2589254117941661e-05,2422.530767269898,1759685.94560826,1759683.7905308022,-2.155077457963703,2422.530767269898,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
1.584893192461114e-05,2294.2803853400983,1759749.8681900993,1759747.915721767,-1.952468332058134,2294.2803853400983,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
1.9952623149688786e-05,2141.019645946566,1759826.30595067,1759824.5460914639,-1.7598592061525666,2141.019645946566,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1970.3385507529601,1759911.4638891409,1759909.8866390607,-1.5772500802469966,1970.3385507529601,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1791.5333299492486,1760000.693890417,1759999.2892494625,-1.404640954341429,1791.5333299492486,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1610.3080565254204,1760091.143918003,1760089.9018861745,-1.2420318284358616,1610.3080565254204,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
5.011872336272725e-05,1427.9137241840363,1760182.1884750477,1760181.0990523451,-1.089422702530293,1427.9137241840363,bayes_h1h2_marginal_boundary,measured_graph,8.497228317446e-311,all,h1:h1_z;h2:h2_z
6.309573444801929e-05,1244.1688254615292,1760273.918315283,1760272.9715017064,-0.9468135766247254,1244.1688254615292,bayes_h1h2_marginal_boundary,measured_graph,6.74489330743605e-271,all,h1:h1_z;h2:h2_z
7.943282347242822e-05,1060.1412864499725,1760365.7994756629,1760364.9852712122,-0.8142044507191568,1060.1412864499725,bayes_h1h2_marginal_boundary,measured_graph,6.16662358717521e-231,all,h1:h1_z;h2:h2_z
0.0001,878.2708560982719,1760456.6120817128,1760455.920486388,-0.6915953248135883,878.2708560982719,bayes_h1h2_marginal_boundary,measured_graph,1.917386217694005e-191,all,h1:h1_z;h2:h2_z
0.00012589254117941674,701.6635965807363,1760544.8031023457,1760544.2241161468,-0.5789861989080206,701.6635965807363,bayes_h1h2_marginal_boundary,measured_graph,4.2903106315737706e-153,all,h1:h1_z;h2:h2_z
0.00015848931924611142,534.1575574027374,1760628.4535128088,1760627.9771357358,-0.47637707300245236,534.1575574027374,bayes_h1h2_marginal_boundary,measured_graph,1.0138249801111125e-116,all,h1:h1_z;h2:h2_z
0.00019952623149688788,380.4955929615535,1760705.1918859035,1760704.8081179564,-0.38376794709688455,380.4955929615535,bayes_h1h2_marginal_boundary,measured_graph,2.361753705475172e-83,all,h1:h1_z;h2:h2_z
0.0002511886431509582,245.92907111812383,1760772.3925376993,1760772.091378878,-0.30115882119131615,245.92907111812383,bayes_h1h2_marginal_boundary,measured_graph,3.926300616111474e-54,all,h1:h1_z;h2:h2_z
0.00031622776601683794,135.9526392375119,1760827.3081445138,1760827.0795948184,-0.22854969528574837,135.9526392375119,bayes_h1h2_marginal_boundary,measured_graph,2.985810911082836e-30,all,h1:h1_z;h2:h2_z
0.00039810717055349735,55.90608448954299,1760867.2688127619,1760867.1028721924,-0.16594056938017995,55.90608448954299,bayes_h1h2_marginal_boundary,measured_graph,7.193674980750911e-13,all,h1:h1_z;h2:h2_z
0.0005011872336272725,9.815701023675501,1760890.2613953687,1760890.1480639253,-0.11333144347461188,9.815701023675501,bayes_h1h2_marginal_boundary,measured_graph,0.007334160604515966,all,h1:h1_z;h2:h2_z
0.000630957344480193,-0.0,1760895.1266367547,1760895.0559144372,-0.07072231756904392,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.9926652325584947,all,h1:h1_z;h2:h2_z
0.0007943282347242822,28.615290039218962,1760880.7863826093,1760880.7482694176,-0.03811319166347554,28.615290039218962,bayes_h1h2_marginal_boundary,measured_graph,6.068362699765838e-07,all,h1:h1_z;h2:h2_z
0.001,100.50546867446974,1760844.8186841656,1760844.8031801,-0.015504065757907535,100.50546867446974,bayes_h1h2_marginal_boundary,measured_graph,1.4870226650953161e-22,all,h1:h1_z;h2:h2_z
0.0012589254117941675,226.14659393252805,1760781.9855124108,1760781.982617471,-0.0028949398523394052,226.14659393252805,bayes_h1h2_marginal_boundary,measured_graph,7.757001728411296e-50,all,h1:h1_z;h2:h2_z
0.001584893192461114,423.43550483416766,1760683.3384478341,1760683.33816202,-0.0002858139467712683,423.43550483416766,bayes_h1h2_marginal_boundary,measured_graph,1.1193121437380636e-92,all,h1:h1_z;h2:h2_z
0.0019952623149688807,717.2950966251083,1760536.4160428126,1760536.4083661246,-0.007676688041203171,717.2950966251083,bayes_h1h2_marginal_boundary,measured_graph,1.7304204184083584e-156,all,h1:h1_z;h2:h2_z
0.002511886431509582,1136.09853774542,1760327.0317131267,1760327.0066455645,-0.025067562135635053,1136.09853774542,bayes_h1h2_marginal_boundary,measured_graph,1.977606544735861e-247,all,h1:h1_z;h2:h2_z
0.0031622776601683794,1705.133368190378,1760042.5416887782,1760042.489230342,-0.05245843623006681,1705.133368190378,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.003981071705534973,2439.7095103934407,1759675.2910085507,1759675.2011592404,-0.08984931032449865,2439.7095103934407,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.005011872336272725,3341.1032226481475,1759224.6415432976,1759224.504303113,-0.13724018441893068,3341.1032226481475,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.006309573444801936,4396.10176134808,1758697.1996648216,1758697.0050337631,-0.19463105851336257,4396.10176134808,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.00794328234724282,5579.044832493644,1758105.7955201229,1758105.5334981903,-0.26202193260779433,5579.044832493644,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.01,6855.8468568101525,1757467.4718988389,1757467.132486032,-0.3394128067022262,6855.8468568101525,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.012589254117941675,8190.4151673056185,1756800.2751344652,1756799.8483307844,-0.42680368079665804,8190.4151673056185,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.01584893192461114,9552.839584961068,1756119.1603165115,1756118.6361219566,-0.5241945548910899,9552.839584961068,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.01995262314968881,10926.296320840716,1755432.5393394458,1755431.9077540168,-0.6315854289855218,10926.296320840716,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.025118864315095822,12308.501701009925,1754741.5540402352,1754740.8050639322,-0.7489763030799538,12308.501701009925,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.03162277660168379,13706.581986871548,1754042.6412881785,1754041.7649210014,-0.8763671771743852,13706.581986871548,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.039810717055349734,15128.63430949254,1753331.752517742,1753330.738759691,-1.0137580512688171,15128.63430949254,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.05011872336272725,16577.23404418351,1752607.6000412707,1752606.4388923454,-1.1611489253632492,16577.23404418351,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.06309573444801936,18048.19004549831,1751872.2794314874,1751870.960891688,-1.3185397994576809,18048.19004549831,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.07943282347242822,19531.69711360056,1751130.6932883104,1751129.207357637,-1.4859306735521132,19531.69711360056,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
0.1,21011.2854645513,1750391.0765037092,1750389.4131821615,-1.663321547646544,21011.2854645513,bayes_h1h2_marginal_boundary,measured_graph,0.0,all,h1:h1_z;h2:h2_z
