D,chi2_h1_red,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,tile_id,weight_mode
3.1622776601683795e-05,1.000000006849939,10.554215370764723,16658.39517935326,16656.99053839892,-1.404640954341429,10.554215370764723,bayes_h1_marginal_boundary,measured_graph,0.0008173781767258943,0.2337833371752938,11,h1_z
3.9810717055349695e-05,1.0000000138168321,10.146437071904074,16658.436459376786,16657.19442754835,-1.2420318284358616,10.146437071904074,bayes_h1_marginal_boundary,measured_graph,0.0010022382439561716,0.23374564151948496,11,h1_z
5.011872336272725e-05,1.0000000284875503,9.723973079606367,16658.49508224703,16657.4056595445,-1.089422702530293,9.723973079606367,bayes_h1_marginal_boundary,measured_graph,0.0012379635596423775,0.2336898087485958,11,h1_z
6.309573444801929e-05,1.0000000585015267,9.271275228260492,16658.5788220468,16657.632008470173,-0.9468135766247254,9.271275228260492,bayes_h1_marginal_boundary,measured_graph,0.0015524225784696664,0.2336074409766642,11,h1_z
7.943282347242822e-05,1.000000115763086,8.766591920990322,16658.698554574526,16657.884350123808,-0.8142044507191568,8.766591920990322,bayes_h1_marginal_boundary,measured_graph,0.001998023252959388,0.23348736385605,11,h1_z
0.0001,1.00000021168493,8.181167679511418,16658.86865756936,16658.177062244547,-0.6915953248135883,8.181167679511418,bayes_h1_marginal_boundary,measured_graph,0.0026774649669520484,0.23331630389237729,11,h1_z
0.00012589254117941674,1.0000003391797563,7.480799437820679,16659.1062325643,16658.527246365393,-0.5789861989080206,7.480799437820679,bayes_h1_marginal_boundary,measured_graph,0.003800203279326921,0.23308182143269146,11,h1_z
0.00015848931924611142,1.0000004458439482,6.632786334375851,16659.427629990118,16658.951252917115,-0.47637707300245236,6.632786334375851,bayes_h1_marginal_boundary,measured_graph,0.005806982725325942,0.2327787773201523,11,h1_z
0.00019952623149688788,1.0000004459553358,5.621446845027094,16659.840690608886,16659.45692266179,-0.38376794709688455,5.621446845027094,bayes_h1_marginal_boundary,measured_graph,0.009628532792996216,0.2324184116796189,11,h1_z
0.0002511886431509582,1.0000003155508377,4.470640218271001,16660.33348479636,16660.032325975168,-0.30115882119131615,4.470640218271001,bayes_h1_marginal_boundary,measured_graph,0.01711806210724132,0.2320336628622807,11,h1_z
0.00031622776601683794,1.0000001500789397,3.259969832164643,16660.866210863507,16660.63766116822,-0.22854969528574837,3.259969832164643,bayes_h1_marginal_boundary,measured_graph,0.03135799826750292,0.2316709273978416,11,h1_z
0.00039810717055349735,1.000000047558295,2.113400846144941,16661.37688623061,16661.21094566123,-0.16594056938017995,2.113400846144941,bayes_h1_marginal_boundary,measured_graph,0.05563173744170364,0.23136823204370832,11,h1_z
0.0005011872336272725,1.0000000105020665,1.1563056996965315,16661.80282467793,16661.689493234455,-0.11333144347461188,1.1563056996965315,bayes_h1_marginal_boundary,measured_graph,0.08977454114419815,0.23113757762846493,11,h1_z
0.000630957344480193,1.000000001784874,0.4710070932414965,16662.102864855253,16662.032142537682,-0.07072231756904392,0.4710070932414965,bayes_h1_marginal_boundary,measured_graph,0.12646312101066176,0.23096735433674578,11,h1_z
0.0007943282347242822,1.0000000002723344,0.08573154344776412,16662.26289350424,16662.22478031258,-0.03811319166347554,0.08573154344776412,bayes_h1_marginal_boundary,measured_graph,0.15332939367295984,0.23083854513261767,11,h1_z
0.001,1.0000000000460136,-0.0,16662.283150150062,16662.267646084303,-0.015504065757907535,-0.0,bayes_h1_marginal_boundary,measured_graph,0.1600448804594177,0.23073915042253484,11,h1_z
0.0012589254117941675,1.0000000394544035,0.22594170697993832,16662.157570170664,16662.154675230813,-0.0028949398523394052,0.22594170697993832,bayes_h1_marginal_boundary,measured_graph,0.14294835701552128,0.23067131622870854,11,h1_z
0.001584893192461114,1.00000002038179,0.8297486456722254,16661.853057575412,16661.852771761467,-0.0002858139467712683,0.8297486456722254,bayes_h1_marginal_boundary,measured_graph,0.1056973641982334,0.23065490095093996,11,h1_z
0.0019952623149688807,1.0000000139442915,1.970849357334373,16661.289898093677,16661.282221405636,-0.007676688041203171,1.970849357334373,bayes_h1_marginal_boundary,measured_graph,0.059741660037349334,0.2307318200625135,11,h1_z
0.002511886431509582,1.0000000114137595,3.9399136580250342,16660.322756817426,16660.29768925529,-0.025067562135635053,3.9399136580250342,bayes_h1_marginal_boundary,measured_graph,0.022320319451616416,0.23097265301347136,11,h1_z
0.0031622776601683794,1.0000000102239652,7.18629015776969,16658.726959441647,16658.67450100542,-0.05245843623006681,7.18629015776969,bayes_h1_marginal_boundary,measured_graph,0.00440310159208922,0.23148283515838464,11,h1_z
0.003981071705534973,1.0000000095101504,12.300662173314777,16656.20716430797,16656.117314997646,-0.08984931032449865,12.300662173314777,bayes_h1_marginal_boundary,measured_graph,0.00034133980308297357,0.23240037332869265,11,h1_z
0.005011872336272725,1.000000008950091,19.89103270497435,16652.459369916236,16652.322129731816,-0.13724018441893068,19.89103270497435,bayes_h1_marginal_boundary,measured_graph,7.672888988384194e-06,0.23387070798853976,11,h1_z
0.006309573444801936,1.0000000084099245,30.303908453322947,16647.310322916153,16647.11569185764,-0.19463105851336257,30.303908453322947,bayes_h1_marginal_boundary,measured_graph,4.205635943554835e-08,0.23598609463135176,11,h1_z
0.00794328234724282,1.000000007817404,43.26334800111363,16640.897994016355,16640.635972083746,-0.26202193260779433,43.26334800111363,bayes_h1_marginal_boundary,measured_graph,6.452457217205361e-11,0.23870172180211077,11,h1_z
0.01,1.0000000071254942,57.690485120314406,16633.761816330847,16633.422403524146,-0.3394128067022262,57.690485120314406,bayes_h1_marginal_boundary,measured_graph,4.752390437928546e-14,0.2417847845201092,11,h1_z
0.012589254117941675,1.0000000063218633,71.97284074882919,16626.708029390684,16626.28122570989,-0.42680368079665804,71.97284074882919,bayes_h1_marginal_boundary,measured_graph,3.7630327181566944e-17,0.24486334220187225,11,h1_z
0.01584893192461114,1.0000000054423424,84.59932193307031,16620.49217967266,16619.967985117768,-0.5241945548910899,84.59932193307031,bayes_h1_marginal_boundary,measured_graph,6.81918452188654e-20,0.24756918143811524,11,h1_z
0.01995262314968881,1.0000000045586612,94.71773936460522,16615.540361830987,16614.908776402,-0.6315854289855218,94.71773936460522,bayes_h1_marginal_boundary,measured_graph,4.330579485181446e-22,0.2496777170688315,11,h1_z
0.025118864315095822,1.0000000037480343,102.28321822273574,16611.875013276014,16611.126036972935,-0.7489763030799538,102.28321822273574,bayes_h1_marginal_boundary,measured_graph,9.856509701312272e-24,0.2511575305426831,11,h1_z
0.03162277660168379,1.0000000030653264,107.85309008935292,16609.2174682168,16608.341101039627,-0.8763671771743852,107.85309008935292,bayes_h1_marginal_boundary,measured_graph,6.084723464481436e-25,0.25213069835221336,11,h1_z
0.039810717055349734,1.0000000025289482,112.25921983124135,16607.15179421995,16606.138036168682,-1.0137580512688171,112.25921983124135,bayes_h1_marginal_boundary,measured_graph,6.72143384800689e-26,0.2527959260131304,11,h1_z
0.05011872336272725,1.0000000021261246,116.32034317323269,16605.26862342305,16604.107474497687,-1.1611489253632492,116.32034317323269,bayes_h1_marginal_boundary,measured_graph,8.82267334128705e-27,0.2533565176508433,11,h1_z
0.06309573444801936,1.0000000018341082,120.66811833127576,16603.252126718122,16601.933586918665,-1.3185397994576809,120.66811833127576,bayes_h1_marginal_boundary,measured_graph,1.003443259435841e-27,0.2539744906350832,11,h1_z
0.07943282347242822,1.0000000016425172,125.70085871989431,16600.90314739791,16599.417216724356,-1.4859306735521132,125.70085871989431,bayes_h1_marginal_boundary,measured_graph,8.103024091802937e-29,0.2547564612084647,11,h1_z
0.1,1.000000001567109,131.61258502486453,16598.124675119518,16596.46135357187,-1.663321547646544,131.61258502486453,bayes_h1_marginal_boundary,measured_graph,4.2163055274710505e-30,0.25575943759549014,11,h1_z
1e-05,1.0000000012748973,19.85251832164795,16605.858209628655,16603.490523044788,-2.3676865838692702,19.85251832164795,bayes_h1_marginal_boundary,measured_graph,1.2814736537181998e-05,0.08516014295101823,12,h1_z
1.2589254117941661e-05,1.0000000042432262,19.401216019272397,16605.871251653938,16603.716174195975,-2.155077457963703,19.401216019272397,bayes_h1_marginal_boundary,measured_graph,1.6058638865622782e-05,0.08515339494089831,12,h1_z
1.584893192461114e-05,1.0000000138542087,18.953331941789656,16605.892584566776,16603.940116234717,-1.952468332058134,18.953331941789656,bayes_h1_marginal_boundary,measured_graph,2.0089333259460074e-05,0.0851426259237024,12,h1_z
1.9952623149688786e-05,1.0000000433021676,18.499043597512355,16605.927119613007,16604.167260406855,-1.7598592061525666,18.499043597512355,bayes_h1_marginal_boundary,measured_graph,2.5212330054506697e-05,0.0851255473986211,12,h1_z
2.5118864315095822e-05,1.0000001268531062,18.02304986242234,16605.98250735465,16604.4052572744,-1.5772500802469966,18.02304986242234,bayes_h1_marginal_boundary,measured_graph,3.1987014714647554e-05,0.08509866430556934,12,h1_z
3.1622776601683795e-05,1.000000342754113,17.501845971448347,16606.070500174228,16604.665859219887,-1.404640954341429,17.501845971448347,bayes_h1_marginal_boundary,measured_graph,4.150990094478036e-05,0.0850567629398494,12,h1_z
3.9810717055349695e-05,1.0000000034984038,16.900009147015226,16606.20880946054,16604.966777632104,-1.2420318284358616,16.900009147015226,bayes_h1_marginal_boundary,measured_graph,5.608398996780853e-05,0.08499239409465292,12,h1_z
5.011872336272725e-05,1.0000000114969338,16.16618295232911,16606.423113431978,16605.333690729447,-1.089422702530293,16.16618295232911,bayes_h1_marginal_boundary,measured_graph,8.09444798191922e-05,0.08489546050832747,12,h1_z
6.309573444801929e-05,1.0000000322327305,15.229575342127646,16606.748808111173,16605.801994534548,-0.9468135766247254,15.229575342127646,bayes_h1_marginal_boundary,measured_graph,0.0001292912084997366,0.08475395693273428,12,h1_z
7.943282347242822e-05,1.0000000730270606,14.001899927628983,16607.230036692516,16606.415832241797,-0.8142044507191568,14.001899927628983,bayes_h1_marginal_boundary,measured_graph,0.00023886654280747362,0.08455673859496682,12,h1_z
0.0001,1.000000123450574,12.392436060639739,16607.912159500105,16607.22056417529,-0.6915953248135883,12.392436060639739,bayes_h1_marginal_boundary,measured_graph,0.00053412875876006,0.08430004149015981,12,h1_z
0.00012589254117941674,1.0000001407639592,10.347347404785978,16608.822094702125,16608.24310850322,-0.5789861989080206,10.347347404785978,bayes_h1_marginal_boundary,measured_graph,0.0014850166437634898,0.08399704377269712,12,h1_z
0.00015848931924611142,1.000000097516571,7.914954970809049,16609.93568179321,16609.459304720207,-0.47637707300245236,7.914954970809049,bayes_h1_marginal_boundary,measured_graph,0.005010933359776855,0.08368392560164865,12,h1_z
0.00019952623149688788,1.00000269865429,5.305188844446093,16611.147955730485,16610.76418778339,-0.38376794709688455,5.305188844446093,bayes_h1_marginal_boundary,measured_graph,0.018476603578560687,0.08341127238137828,12,h1_z
0.0002511886431509582,1.0000008066356592,2.8747699927989743,16612.280556030404,16611.979397209212,-0.30115882119131615,2.8747699927989743,bayes_h1_marginal_boundary,measured_graph,0.06228463001380125,0.08322114909571028,12,h1_z
0.00031622776601683794,1.0000001604939093,1.0145904298042296,16613.138036685996,16612.90948699071,-0.22854969528574837,1.0145904298042296,bayes_h1_marginal_boundary,measured_graph,0.15787514002470665,0.08312765688313103,12,h1_z
0.00039810717055349735,1.0000000226490062,0.011998560214124154,16613.576723494883,16613.410782925504,-0.16594056938017995,0.011998560214124154,bayes_h1_marginal_boundary,measured_graph,0.26062964173251507,0.08312105291349184,12,h1_z
0.0005011872336272725,1.0000000024583997,-0.0,16613.530113649085,16613.41678220561,-0.11333144347461188,-0.0,bayes_h1_marginal_boundary,measured_graph,0.2621979315587121,0.08318408572638537,12,h1_z
0.000630957344480193,1.000000000224216,1.002943721388874,16612.986032662488,16612.915310344917,-0.07072231756904392,1.002943721388874,bayes_h1_marginal_boundary,measured_graph,0.15879718497717846,0.08330513097745607,12,h1_z
0.0007943282347242822,1.000000057636947,3.018561323217,16611.945614735665,16611.907501544003,-0.03811319166347554,3.018561323217,bayes_h1_marginal_boundary,measured_graph,0.05796381988956618,0.0834827302027667,12,h1_z
0.001,1.000000011483338,6.086250713604386,16610.38916091457,16610.37365684881,-0.015504065757907535,6.086250713604386,bayes_h1_marginal_boundary,measured_graph,0.012503071394726038,0.08372539917242022,12,h1_z
0.0012589254117941675,1.0000000027125988,10.329800266634265,16608.254777012145,16608.251882072294,-0.0028949398523394052,10.329800266634265,bayes_h1_marginal_boundary,measured_graph,0.0014981028623445838,0.08405076649859498,12,h1_z
0.001584893192461114,1.000000000878906,15.982179752070806,16605.42597814352,16605.425692329576,-0.0002858139467712683,15.982179752070806,bayes_h1_marginal_boundary,measured_graph,8.874482221845638e-05,0.08448572128221411,12,h1_z
0.0019952623149688807,1.0000000004214724,23.399803271255223,16601.724557258025,16601.716880569984,-0.007676688041203171,23.399803271255223,bayes_h1_marginal_boundary,measured_graph,2.1748361445439783e-06,0.08506740037426219,12,h1_z
0.002511886431509582,1.0000000002848612,33.063414989715966,16596.91014227289,16596.885074710754,-0.025067562135635053,33.063414989715966,bayes_h1_marginal_boundary,measured_graph,1.733803677681907e-08,0.08584405457074712,12,h1_z
0.0031622776601683794,1.0000000002455056,45.54935399501119,16590.694563644334,16590.642105208106,-0.05245843623006681,45.54935399501119,bayes_h1_marginal_boundary,measured_graph,3.3706426683360746e-11,0.08687393621430224,12,h1_z
0.003981071705534973,1.0000000002521017,61.44261832492339,16582.785322353473,16582.69547304315,-0.08984931032449865,61.44261832492339,bayes_h1_marginal_boundary,measured_graph,1.1927082277222788e-14,0.0882193388081426,12,h1_z
0.005011872336272725,1.0000000002998997,81.164287179432,16572.971878800316,16572.834638615896,-0.13724018441893068,81.164287179432,bayes_h1_marginal_boundary,measured_graph,6.223407464936583e-19,0.08993254498539464,12,h1_z
0.006309573444801936,1.0000000004057095,104.72252757821843,16561.250149475014,16561.055518416502,-0.19463105851336257,104.72252757821843,bayes_h1_marginal_boundary,measured_graph,4.768934221427006e-24,0.09203277106978995,12,h1_z
0.00794328234724282,1.0000000006030834,131.47746803977498,16547.940070118333,16547.678048185724,-0.26202193260779433,131.47746803977498,bayes_h1_marginal_boundary,measured_graph,7.39026189514093e-30,0.09448007342769855,12,h1_z
0.01,1.0000000009345766,160.0848011214257,16533.7137944516,16533.3743816449,-0.3394128067022262,160.0848011214257,bayes_h1_marginal_boundary,measured_graph,4.5358259305823964e-36,0.09716104126823408,12,h1_z
0.012589254117941675,1.0000000014299082,188.74357365486503,16519.471799058974,16519.04499537818,-0.42680368079665804,188.74357365486503,bayes_h1_marginal_boundary,measured_graph,2.713207411799282e-42,0.0999024648411555,12,h1_z
0.01584893192461114,1.0000000020758004,215.68783046075987,16506.097061530123,16505.57286697523,-0.5241945548910899,215.68783046075987,bayes_h1_marginal_boundary,measured_graph,3.82482852748715e-48,0.10251519354674864,12,h1_z
0.01995262314968881,1.0000000028052431,239.6939433746229,16494.201395947286,16493.5698105183,-0.6315854289855218,239.6939433746229,bayes_h1_marginal_boundary,measured_graph,2.3428839900976804e-53,0.10485061436332897,12,h1_z
0.025118864315095822,1.0000000035323038,260.39665717671596,16483.967429920333,16483.218453617254,-0.7489763030799538,260.39665717671596,bayes_h1_marginal_boundary,measured_graph,7.485375688683708e-58,0.10684563913966494,12,h1_z
0.03162277660168379,1.000000004220505,278.32162529454945,16475.13233673551,16474.255969558337,-0.8763671771743852,278.32162529454945,bayes_h1_marginal_boundary,measured_graph,9.590830846315072e-62,0.10853823511673218,12,h1_z
0.039810717055349734,1.0000000049297004,294.6264070528705,16467.117336730444,16466.103578679176,-1.0137580512688171,294.6264070528705,bayes_h1_marginal_boundary,measured_graph,2.7625990508212217e-65,0.1100458433106252,12,h1_z
0.05011872336272725,1.000000005804967,310.6515562548593,16459.252153003545,16458.091004078182,-1.1611489253632492,310.6515562548593,bayes_h1_marginal_boundary,measured_graph,9.151682047162931e-69,0.1115164128695437,12,h1_z
0.06309573444801936,1.000000007030322,327.4738469136573,16450.99839854824,16449.679858748783,-1.3185397994576809,327.4738469136573,bayes_h1_marginal_boundary,measured_graph,2.0351054632953727e-72,0.11307584334507481,12,h1_z
0.07943282347242822,1.000000008789998,345.6258283892312,16442.08979868455,16440.603868010996,-1.4859306735521132,345.6258283892312,bayes_h1_marginal_boundary,measured_graph,2.3277386887212176e-76,0.11479279625687908,12,h1_z
0.1,1.0000000112630631,365.0598910053159,16432.5501582506,16430.886836702954,-1.663321547646544,365.0598910053159,bayes_h1_marginal_boundary,measured_graph,1.4024298514746495e-80,0.11667108640942844,12,h1_z
1e-05,1.0000000097289408,22.179136151171406,17862.481258205687,17860.11357162182,-2.3676865838692702,22.179136151171406,bayes_h1_marginal_boundary,measured_graph,3.3153284601809484e-06,0.07095130493497913,13,h1_z
1.2589254117941661e-05,1.0000000318115008,21.674258776241913,17862.521087767247,17860.366010309284,-2.155077457963703,21.674258776241913,bayes_h1_marginal_boundary,measured_graph,4.2673600859841125e-06,0.07093692932587964,13,h1_z
1.584893192461114e-05,1.0000000970458296,21.14151382921409,17862.584851114858,17860.6323827828,-1.952468332058134,21.14151382921409,bayes_h1_marginal_boundary,measured_graph,5.569848546962243e-06,0.07091433072516497,13,h1_z
1.9952623149688786e-05,1.0000002712312188,20.554031129504438,17862.685983338804,17860.926124132653,-1.7598592061525666,20.554031129504438,bayes_h1_marginal_boundary,measured_graph,7.471600345716512e-06,0.07087916745200926,13,h1_z
2.5118864315095822e-05,1.0000006837277815,19.87158282934979,17862.84459836298,17861.26734828273,-1.5772500802469966,19.87158282934979,bayes_h1_marginal_boundary,measured_graph,1.0510064928481494e-05,0.07082525914703212,13,h1_z
3.1622776601683795e-05,1.0000000092380543,19.03605095526291,17863.089755174115,17861.685114219774,-1.404640954341429,19.03605095526291,bayes_h1_marginal_boundary,measured_graph,1.596021877595828e-05,0.0707444778736177,13,h1_z
3.9810717055349695e-05,1.0000000254181223,17.96903721083072,17863.460652920425,17862.21862109199,-1.2420318284358616,17.96903721083072,bayes_h1_marginal_boundary,measured_graph,2.721058826249052e-05,0.07062729669050279,13,h1_z
5.011872336272725e-05,1.000000055108263,16.575415030340082,17864.004854884766,17862.915432182235,-1.089422702530293,16.575415030340082,bayes_h1_marginal_boundary,measured_graph,5.4620936528577605e-05,0.07046562533729993,13,h1_z
6.309573444801929e-05,1.0000000867308418,14.76342023840698,17864.768243154827,17863.8214295782,-0.9468135766247254,14.76342023840698,bayes_h1_marginal_boundary,measured_graph,0.00013515397149516564,0.07025820226767966,13,h1_z
7.943282347242822e-05,1.0000000896356809,12.489831119404698,17865.77242858842,17864.958224137703,-0.8142044507191568,12.489831119404698,bayes_h1_marginal_boundary,measured_graph,0.00042124272758468527,0.07001773065134122,13,h1_z
0.0001,1.0000000551767976,9.824864698537567,17866.98230267295,17866.290707348136,-0.6915953248135883,9.824864698537567,bayes_h1_marginal_boundary,measured_graph,0.0015966970456471434,0.06977353471183838,13,h1_z
0.00012589254117941674,1.0000015807559373,6.994411074221716,17868.2849203592,17867.705934160294,-0.5789861989080206,6.994411074221716,bayes_h1_marginal_boundary,measured_graph,0.006574272734561816,0.06956213029589749,13,h1_z
0.00015848931924611142,1.0000004364146537,4.337338276789524,17869.510847632013,17869.03447055901,-0.47637707300245236,4.337338276789524,bayes_h1_marginal_boundary,measured_graph,0.024821255431634028,0.06940937108421648,13,h1_z
0.00019952623149688788,1.0000000818049188,2.181039661052637,17870.496387813975,17870.11261986688,-0.38376794709688455,2.181039661052637,bayes_h1_marginal_boundary,measured_graph,0.07295550011564661,0.06931940008033617,13,h1_z
0.0002511886431509582,1.0000000111437461,0.7248879567123367,17871.14185454024,17870.84069571905,-0.30115882119131615,0.7248879567123367,bayes_h1_marginal_boundary,measured_graph,0.15109752964232068,0.06928051020175444,13,h1_z
0.00031622776601683794,1.0000000011920196,0.01571482475992525,17871.42383198031,17871.195282285025,-0.22854969528574837,0.01571482475992525,bayes_h1_marginal_boundary,measured_graph,0.21540330022071968,0.06927716201304894,13,h1_z
0.00039810717055349735,1.0000000001078018,-0.0,17871.369080266784,17871.203139697405,-0.16594056938017995,-0.0,bayes_h1_marginal_boundary,measured_graph,0.21710247961303789,0.06929785748625233,13,h1_z
0.0005011872336272725,1.000000034472622,0.5932137456475175,17871.019864268055,17870.90653282458,-0.11333144347461188,0.5932137456475175,bayes_h1_marginal_boundary,measured_graph,0.16138012799048346,0.06933696974348377,13,h1_z
0.000630957344480193,1.0000000063162842,1.72911508505058,17870.40930447245,17870.33858215488,-0.07072231756904392,1.72911508505058,bayes_h1_marginal_boundary,measured_graph,0.09145179069830582,0.06939374523069536,13,h1_z
0.0007943282347242822,1.0000000012041925,3.3851317496664706,17869.548687014234,17869.510573822572,-0.03811319166347554,3.3851317496664706,bayes_h1_marginal_boundary,measured_graph,0.039956989915797464,0.06947105783798414,13,h1_z
0.001,1.0000000002612415,5.593815590720624,17868.421735967804,17868.406231902045,-0.015504065757907535,5.593815590720624,bayes_h1_marginal_boundary,measured_graph,0.013242901896731869,0.06957486253854678,13,h1_z
0.0012589254117941675,1.0000000000730556,8.450168988223595,17866.980950143145,17866.978055203293,-0.0028949398523394052,8.450168988223595,bayes_h1_marginal_boundary,measured_graph,0.0031749281565552944,0.0697143475313458,13,h1_z
0.001584893192461114,1.0000000000293685,12.119639941753121,17865.143605540474,17865.14331972653,-0.0002858139467712683,12.119639941753121,bayes_h1_marginal_boundary,measured_graph,0.0005068954688265086,0.06990258945081257,13,h1_z
0.0019952623149688807,1.0000000000170661,16.845968191591965,17862.78783228965,17862.78015560161,-0.007676688041203171,16.845968191591965,bayes_h1_marginal_boundary,measured_graph,4.770998387411708e-05,0.07015737585641511,13,h1_z
0.002511886431509582,1.000000000013018,22.95099026930984,17859.752712124886,17859.72764456275,-0.025067562135635053,22.95099026930984,bayes_h1_marginal_boundary,measured_graph,2.2538269604209867e-06,0.07050158428474529,13,h1_z
0.0031622776601683794,1.0000000000115896,30.809364949032897,17855.850915659117,17855.79845722289,-0.05245843623006681,30.809364949032897,bayes_h1_marginal_boundary,measured_graph,4.430943268410338e-08,0.07096197855525259,13,h1_z
0.003981071705534973,1.0000000000109974,40.77458696085523,17850.9056955273,17850.815846216978,-0.08984931032449865,40.77458696085523,bayes_h1_marginal_boundary,measured_graph,3.0379157413299967e-10,0.07156479523621491,13,h1_z
0.005011872336272725,1.0000000000103566,53.043556303826335,17844.818601729912,17844.681361545492,-0.13724018441893068,53.043556303826335,bayes_h1_marginal_boundary,measured_graph,6.582682100685587e-13,0.07232700962597516,13,h1_z
0.006309573444801936,1.000000000009078,67.4902954372883,17837.652623037273,17837.45799197876,-0.19463105851336257,67.4902954372883,bayes_h1_marginal_boundary,measured_graph,4.801018047345703e-16,0.0732447890362568,13,h1_z
0.00794328234724282,1.0000000000070195,83.55136112099717,17829.689481069516,17829.427459136907,-0.26202193260779433,83.55136112099717,bayes_h1_marginal_boundary,measured_graph,1.5621302361364487e-19,0.07428416589142503,13,h1_z
0.01,1.0000000000046687,100.23730611366773,17821.423899447273,17821.08448664057,-0.3394128067022262,100.23730611366773,bayes_h1_marginal_boundary,measured_graph,3.7188642085790743e-23,0.07537913039887191,13,h1_z
0.012589254117941675,1.0000000000028086,116.27345352465636,17813.493216615872,17813.066412935077,-0.42680368079665804,116.27345352465636,bayes_h1_marginal_boundary,measured_graph,1.2251948283219221e-26,0.07643861070968797,13,h1_z
0.01584893192461114,1.0000000000018767,130.34323870814842,17806.555714898223,17806.03152034333,-0.5241945548910899,130.34323870814842,bayes_h1_marginal_boundary,measured_graph,1.0789221808364404e-29,0.07736246342839653,13,h1_z
0.01995262314968881,1.0000000000018687,141.41381401735998,17801.12781811771,17800.496232688725,-0.6315854289855218,141.41381401735998,bayes_h1_marginal_boundary,measured_graph,4.256427470493007e-32,0.0780666212513491,13,h1_z
0.025118864315095822,1.0000000000026648,149.04769228282385,17797.428269859072,17796.679293555993,-0.7489763030799538,149.04769228282385,bayes_h1_marginal_boundary,measured_graph,9.362021503316515e-34,0.0785100432981577,13,h1_z
0.03162277660168379,1.0000000000038376,153.53324404976593,17795.312884849696,17794.436517672522,-0.8763671771743852,153.53324404976593,bayes_h1_marginal_boundary,measured_graph,9.939040126651338e-35,0.07870849596260199,13,h1_z
0.039810717055349734,1.0000000000045146,155.76865417369845,17794.332570661823,17793.318812610556,-1.0137580512688171,155.76865417369845,bayes_h1_marginal_boundary,measured_graph,3.2503587904311403e-35,0.07872762843886091,13,h1_z
0.05011872336272725,1.0000000000043765,156.99408713257435,17793.86724505648,17792.706096131118,-1.1611489253632492,156.99408713257435,bayes_h1_marginal_boundary,measured_graph,1.7612942495586523e-35,0.07866213121388953,13,h1_z
0.06309573444801936,1.000000000003971,158.5012360552355,17793.271061469244,17791.952521669788,-1.3185397994576809,158.5012360552355,bayes_h1_marginal_boundary,measured_graph,8.290079338849705e-36,0.07861218007514449,13,h1_z
0.07943282347242822,1.0000000000037923,161.3892164548888,17791.994462143513,17790.50853146996,-1.4859306735521132,161.3892164548888,bayes_h1_marginal_boundary,measured_graph,1.9563281819131136e-36,0.07866370757973426,13,h1_z
0.1,1.0000000000038418,166.3814386041995,17789.675741942952,17788.012420395306,-1.663321547646544,166.3814386041995,bayes_h1_marginal_boundary,measured_graph,1.6121091585947518e-37,0.0788739970404655,13,h1_z
1e-05,1.000000003202373,141.442045525946,13160.085411828699,13157.71772524483,-2.3676865838692702,141.442045525946,bayes_h1_marginal_boundary,measured_graph,1.0374361924239876e-31,0.0549337111399898,14,h1_z
1.2589254117941661e-05,1.000000008460511,140.9356408421154,13160.126005044709,13157.970927586744,-2.155077457963703,140.9356408421154,bayes_h1_marginal_boundary,measured_graph,1.3363670987290709e-31,0.05492194646838161,14,h1_z
1.584893192461114e-05,1.000000021106268,140.41852968198873,13160.181951498866,13158.229483166808,-1.952468332058134,140.41852968198873,bayes_h1_marginal_boundary,measured_graph,1.7306730722190692e-31,0.05490488524369927,14,h1_z
1.9952623149688786e-05,1.0000000478981017,139.87886858874845,13160.259172919581,13158.499313713428,-1.7598592061525666,139.87886858874845,bayes_h1_marginal_boundary,measured_graph,2.266736061815478e-31,0.05488038714373132,14,h1_z
2.5118864315095822e-05,1.0000000953284358,139.30166694679792,13160.36516461465,13158.787914534403,-1.5772500802469966,139.30166694679792,bayes_h1_marginal_boundary,measured_graph,3.0250927722574544e-31,0.054845946773561485,14,h1_z
3.1622776601683795e-05,1.00000015957027,138.6702262908875,13160.5082758167,13159.103634862358,-1.404640954341429,138.6702262908875,bayes_h1_marginal_boundary,measured_graph,4.148148489092075e-31,0.05479926723499325,14,h1_z
3.9810717055349695e-05,1.000000213032891,137.97069121232198,13160.695434230078,13159.453402401641,-1.2420318284358616,137.97069121232198,bayes_h1_marginal_boundary,measured_graph,5.885134685963864e-31,0.05473947256798215,14,h1_z
5.011872336272725e-05,1.000000212744598,137.20100681829354,13160.927667301186,13159.838244598655,-1.089422702530293,137.20100681829354,bayes_h1_marginal_boundary,measured_graph,8.647513506976662e-31,0.054668729829312396,14,h1_z
6.309573444801929e-05,1.0000001490467316,136.3823613159475,13161.194380926454,13160.247567349828,-0.9468135766247254,136.3823613159475,bayes_h1_marginal_boundary,measured_graph,1.3021405430850354e-30,0.05459304987754086,14,h1_z
7.943282347242822e-05,1.000000070131839,135.5645921189389,13161.470656399051,13160.656451948333,-0.8142044507191568,135.5645921189389,bayes_h1_marginal_boundary,measured_graph,1.959901232640667e-30,0.05452052360635997,14,h1_z
0.0001,1.000000022140313,134.81415011456556,13161.723268275333,13161.03167295052,-0.6915953248135883,134.81415011456556,bayes_h1_marginal_boundary,measured_graph,2.8522697551945507e-30,0.054457180290117584,14,h1_z
