D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
0.00794328234724282,1278.6589614266995,651361.1467020324,651360.8846800998,-0.26202193260779433,1278.6589614266995,bayes_h1h2_marginal_boundary,measured_graph,1.329787465379848e-278,periphery,h1:h1_z;h2:h2_z
0.01,1665.8626503869891,651167.6222484263,651167.2828356196,-0.3394128067022262,1665.8626503869891,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.012589254117941675,2091.2532920350786,650955.0143184764,650954.5875147956,-0.42680368079665804,2091.2532920350786,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.01584893192461114,2547.4895008914173,650726.9936049223,650726.4694103674,-0.5241945548910899,2547.4895008914173,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.01995262314968881,3028.2033754582517,650486.744058513,650486.112473084,-0.6315854289855218,3028.2033754582517,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.025118864315095822,3528.2941993041895,650236.8160374641,650236.067061161,-0.7489763030799538,3528.2941993041895,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.03162277660168379,4043.5530815010425,649979.3139872398,649978.4376200626,-0.8763671771743852,4043.5530815010425,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.039810717055349734,4570.455460991478,649716.0001883687,649714.9864303174,-1.0137580512688171,4570.455460991478,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.05011872336272725,5106.645332487067,649448.0526434949,649446.8914945696,-1.1611489253632492,5106.645332487067,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.06309573444801936,5651.8473370145075,649175.6090321053,649174.2904923059,-1.3185397994576809,5651.8473370145075,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.07943282347242822,6207.4753544072155,648897.9624142831,648896.4764836095,-1.4859306735521132,6207.4753544072155,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
0.1,6773.7718305909075,648614.9915670654,648613.3282455177,-1.663321547646544,6773.7718305909075,bayes_h1h2_marginal_boundary,measured_graph,0.0,periphery,h1:h1_z;h2:h2_z
