D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,440.19015022704843,303615.5588914754,303613.1912048915,-2.3676865838692702,440.19015022704843,bayes_h1_marginal_boundary,measured_graph,1.3701660821041084e-96,periphery,h1_z
1.2589254117941661e-05,436.72795697278343,303617.07737897657,303614.9223015186,-2.155077457963703,436.72795697278343,bayes_h1_marginal_boundary,measured_graph,7.737112743386884e-96,periphery,h1_z
1.584893192461114e-05,431.6431272715563,303619.4171847013,303617.4647163692,-1.952468332058134,431.6431272715563,bayes_h1_marginal_boundary,measured_graph,9.83412367383067e-95,periphery,h1_z
1.9952623149688786e-05,424.11973690299783,303622.98627075966,303621.2264115535,-1.7598592061525666,424.11973690299783,bayes_h1_marginal_boundary,measured_graph,4.230767181291972e-93,periphery,h1_z
2.5118864315095822e-05,413.05966049898416,303628.33369983576,303626.7564497555,-1.5772500802469966,413.05966049898416,bayes_h1_marginal_boundary,measured_graph,1.0668029369555378e-90,periphery,h1_z
3.1622776601683795e-05,397.1540654570563,303636.1138882308,303634.7092472765,-1.404640954341429,397.1540654570563,bayes_h1_marginal_boundary,measured_graph,3.033474033215256e-87,periphery,h1_z
3.9810717055349695e-05,375.1951997852884,303646.9307119408,303645.68868011236,-1.2420318284358616,375.1951997852884,bayes_h1_marginal_boundary,measured_graph,1.7792926172342695e-82,periphery,h1_z
5.011872336272725e-05,346.65955107170157,303661.0459271717,303659.95650446916,-1.089422702530293,346.65955107170157,bayes_h1_marginal_boundary,measured_graph,2.796950392507945e-76,periphery,h1_z
6.309573444801929e-05,312.2039041669341,303678.13114149816,303677.18432792154,-0.9468135766247254,312.2039041669341,bayes_h1_marginal_boundary,measured_graph,8.484640081040037e-69,periphery,h1_z
7.943282347242822e-05,273.4926332843024,303697.35416781355,303696.53996336285,-0.8142044507191568,273.4926332843024,bayes_h1_marginal_boundary,measured_graph,2.1611210331513148e-60,periphery,h1_z
0.0001,232.49238515435718,303717.73168275267,303717.0400874278,-0.6915953248135883,232.49238515435718,bayes_h1_marginal_boundary,measured_graph,1.728899902819799e-51,periphery,h1_z
0.00012589254117941674,191.02637819829397,303738.3520771048,303737.77309090586,-0.5789861989080206,191.02637819829397,bayes_h1_marginal_boundary,measured_graph,1.7458175448289436e-42,periphery,h1_z
0.00015848931924611142,150.84909921942744,303758.33810746827,303757.8617303953,-0.47637707300245236,150.84909921942744,bayes_h1_marginal_boundary,measured_graph,9.255164300475254e-34,periphery,h1_z
0.00019952623149688788,113.75684879464097,303776.7916235548,303776.4078556077,-0.38376794709688455,113.75684879464097,bayes_h1_marginal_boundary,measured_graph,1.0492137497738995e-25,periphery,h1_z
0.0002511886431509582,81.28847637027502,303792.9432006411,303792.64204181987,-0.30115882119131615,81.28847637027502,bayes_h1_marginal_boundary,measured_graph,1.1783694197273353e-18,periphery,h1_z
0.00031622776601683794,54.30130038398784,303806.3641795083,303806.135629813,-0.22854969528574837,54.30130038398784,bayes_h1_marginal_boundary,measured_graph,8.540283152918358e-13,periphery,h1_z
0.00039810717055349735,32.99296633119229,303816.9557374088,303816.7897968394,-0.16594056938017995,32.99296633119229,bayes_h1_marginal_boundary,measured_graph,3.6184136977552405e-08,periphery,h1_z
0.0005011872336272725,17.252413959125988,303824.7734044689,303824.66007302544,-0.11333144347461188,17.252413959125988,bayes_h1_marginal_boundary,measured_graph,9.474051418448507e-05,periphery,h1_z
0.000630957344480193,6.831875958829187,303829.94106434315,303829.8703420256,-0.07072231756904392,6.831875958829187,bayes_h1_marginal_boundary,measured_graph,0.017351092036013902,periphery,h1_z
0.0007943282347242822,1.2926402912708,303832.67807305104,303832.63995985937,-0.03811319166347554,1.2926402912708,bayes_h1_marginal_boundary,measured_graph,0.2767939259687753,periphery,h1_z
0.001,-0.0,303833.3017840708,303833.286280005,-0.015504065757907535,-0.0,bayes_h1_marginal_boundary,measured_graph,0.5282625560640728,periphery,h1_z
0.0012589254117941675,2.303426218801178,303832.13746183546,303832.1345668956,-0.0028949398523394052,2.303426218801178,bayes_h1_marginal_boundary,measured_graph,0.16698104717114473,periphery,h1_z
0.001584893192461114,7.854096950381063,303829.35951734375,303829.3592315298,-0.0002858139467712683,7.854096950381063,bayes_h1_marginal_boundary,measured_graph,0.010407689939713454,periphery,h1_z
0.0019952623149688807,16.97544002381619,303824.8062366811,303824.7985599931,-0.007676688041203171,16.97544002381619,bayes_h1_marginal_boundary,measured_graph,0.00010881276930358382,periphery,h1_z
0.002511886431509582,30.972922334098257,303817.8248864001,303817.79981883796,-0.025067562135635053,30.972922334098257,bayes_h1_marginal_boundary,measured_graph,9.9349388731239e-08,periphery,h1_z
0.0031622776601683794,52.22475285199471,303807.22636201524,303807.173903579,-0.05245843623006681,52.22475285199471,bayes_h1_marginal_boundary,measured_graph,2.412064057463029e-12,periphery,h1_z
0.003981071705534973,83.90327693405561,303791.4244908483,303791.334641538,-0.08984931032449865,83.90327693405561,bayes_h1_marginal_boundary,measured_graph,3.187753530368562e-19,periphery,h1_z
0.005011872336272725,129.32949550403282,303768.7587724374,303768.621532253,-0.13724018441893068,129.32949550403282,bayes_h1_marginal_boundary,measured_graph,4.3581954811234226e-29,periphery,h1_z
0.006309573444801936,191.22776507074013,303737.8670285281,303737.67239746964,-0.19463105851336257,191.22776507074013,bayes_h1_marginal_boundary,measured_graph,1.5785860112811457e-42,periphery,h1_z
0.00794328234724282,271.2635419893777,303697.91653094295,303697.6545090103,-0.26202193260779433,271.2635419893777,bayes_h1_marginal_boundary,measured_graph,6.587492210206778e-60,periphery,h1_z
0.01,369.88346075976733,303648.68396243185,303648.3445496251,-0.3394128067022262,369.88346075976733,bayes_h1_marginal_boundary,measured_graph,2.5332429973196743e-81,periphery,h1_z
0.012589254117941675,486.1417548804311,303590.64220624557,303590.2154025648,-0.42680368079665804,486.1417548804311,bayes_h1_marginal_boundary,measured_graph,1.4404860099498376e-106,periphery,h1_z
0.01584893192461114,617.696610702551,303524.9621692086,303524.43797465373,-0.5241945548910899,617.696610702551,bayes_h1_marginal_boundary,measured_graph,3.906025454968493e-135,periphery,h1_z
0.01995262314968881,761.717748751631,303453.05899105815,303452.4274056292,-0.6315854289855218,761.717748751631,bayes_h1_marginal_boundary,measured_graph,2.079420413644719e-166,periphery,h1_z
0.025118864315095822,916.0045081736753,303376.03300222126,303375.28402591817,-0.7489763030799538,916.0045081736753,bayes_h1_marginal_boundary,measured_graph,6.531278144575387e-200,periphery,h1_z
0.03162277660168379,1079.3647898203926,303294.480252272,303293.6038850948,-0.8763671771743852,1079.3647898203926,bayes_h1_marginal_boundary,measured_graph,2.1966645358125228e-235,periphery,h1_z
0.039810717055349734,1251.5722891985206,303208.513893457,303207.50013540575,-1.0137580512688171,1251.5722891985206,bayes_h1_marginal_boundary,measured_graph,8.858911792136817e-273,periphery,h1_z
0.05011872336272725,1433.5602766959928,303117.6672905824,303116.506141657,-1.1611489253632492,1433.5602766959928,bayes_h1_marginal_boundary,measured_graph,2.68652574045e-312,periphery,h1_z
0.06309573444801936,1627.942854623543,303020.6333924927,303019.31485269323,-1.3185397994576809,1627.942854623543,bayes_h1_marginal_boundary,measured_graph,0.0,periphery,h1_z
0.07943282347242822,1838.5650967097608,302915.4896623237,302914.0037316501,-1.4859306735521132,1838.5650967097608,bayes_h1_marginal_boundary,measured_graph,0.0,periphery,h1_z
0.1,2068.247261439683,302800.8259708328,302799.16264928516,-1.663321547646544,2068.247261439683,bayes_h1_marginal_boundary,measured_graph,0.0,periphery,h1_z
