D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
1e-05,1.0000000000009923,0.9999991511593949,14.195467445497343,H1+H2,28002.89300059933,28000.525314015464,-2.3676865838692702,217,242,14.195467445497343,bayes_h1h2_marginal_boundary,measured_graph,0.00012958003333377619,0.06051302750925781,0.017759813407467188,23,h1:h1_z;h2:h2_z
1.2589254117941661e-05,1.0000000000035145,0.9999982984305407,12.562579271609138,H1+H2,28003.49683556037,28001.341758102408,-2.155077457963703,217,242,12.562579271609138,bayes_h1h2_marginal_boundary,measured_graph,0.00029316711219272234,0.060512803553612375,0.017711355705427624,23,h1:h1_z;h2:h2_z
1.584893192461114e-05,1.0000000000123168,0.999997488616873,10.597140045858396,H1+H2,28004.276946047343,28002.324477715283,-1.952468332058134,217,242,10.597140045858396,bayes_h1h2_marginal_boundary,measured_graph,0.0007832582071352179,0.06051232646825617,0.017655275630441086,23,h1:h1_z;h2:h2_z
1.9952623149688786e-05,1.0000000000418232,0.9999974814996159,8.368484966325923,H1+H2,28005.1986644612,28003.43880525505,-1.7598592061525666,217,242,8.368484966325923,bayes_h1h2_marginal_boundary,measured_graph,0.0023869936064610945,0.0605114198383303,0.01759823342927586,23,h1:h1_z;h2:h2_z
2.5118864315095822e-05,1.0000000001346268,0.9999983831564173,6.058356958339573,H1+H2,28006.17111933929,28004.593869259043,-1.5772500802469966,217,242,6.058356958339573,bayes_h1h2_marginal_boundary,measured_graph,0.007576858538079322,0.06050980348875396,0.017548438163578952,23,h1:h1_z;h2:h2_z
3.1622776601683795e-05,1.0000000004020566,0.9999993488592087,3.9189436712986208,H1+H2,28007.068216856904,28005.663575902563,-1.404640954341429,217,242,3.9189436712986208,bayes_h1h2_marginal_boundary,measured_graph,0.022082938932619346,0.060507044165636015,0.017511541341204532,23,h1:h1_z;h2:h2_z
3.9810717055349695e-05,1.0000000010918524,0.999999831541648,2.176524448848795,H1+H2,28007.776817342223,28006.534785513788,-1.2420318284358616,217,242,2.176524448848795,bayes_h1h2_marginal_boundary,measured_graph,0.05277380380877232,0.06050249735256877,0.017488274500751,23,h1:h1_z;h2:h2_z
5.011872336272725e-05,1.0000000026447957,0.9999999703544732,0.9519132464047289,H1+H2,28008.23651381754,28007.14709111501,-1.089422702530293,217,242,0.9519132464047289,bayes_h1h2_marginal_boundary,measured_graph,0.09735075904212606,0.06049526096156519,0.017475707348200024,23,h1:h1_z;h2:h2_z
6.309573444801929e-05,1.0000000055863298,0.9999999961825373,0.24970984026003862,H1+H2,28008.445006394708,28007.498192818082,-0.9468135766247254,217,242,0.24970984026003862,bayes_h1h2_marginal_boundary,measured_graph,0.13829958416465807,0.06048419589090911,0.01746999554354337,23,h1:h1_z;h2:h2_z
7.943282347242822e-05,1.0000000099566395,0.9999999996127463,-0.0,H1+H2,28008.43725218893,28007.623047738212,-0.8142044507191568,217,242,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.15669122546423875,0.06046811719044604,0.01746812185760904,23,h1:h1_z;h2:h2_z
0.0001,1.0000000142760683,0.9999999999671179,0.10841405255632708,H1+H2,28008.260436036748,28007.568840711934,-0.6915953248135883,217,242,0.10841405255632708,bayes_h1h2_marginal_boundary,measured_graph,0.1484235670523257,0.06044627279439769,0.017468246523017903,23,h1:h1_z;h2:h2_z
0.00012589254117941674,1.0000000155021096,0.9999999999975256,0.48953244511358207,H1+H2,28007.957267714562,28007.378281515656,-0.5789861989080206,217,242,0.48953244511358207,bayes_h1h2_marginal_boundary,measured_graph,0.12267160777650318,0.06041907008472294,0.017469396792381114,23,h1:h1_z;h2:h2_z
0.00015848931924611142,1.0000000119954278,0.9999999952870382,1.0813198388714227,H1+H2,28007.55876489178,28007.082387818777,-0.47637707300245236,217,242,1.0813198388714227,bayes_h1h2_marginal_boundary,measured_graph,0.09125129942154896,0.06038858455970739,0.01747107516754695,23,h1:h1_z;h2:h2_z
0.00019952623149688788,1.0000000063433674,0.9999999992301308,1.8454758493462577,H1+H2,28007.084077760635,28006.70030981354,-0.38376794709688455,217,242,1.8454758493462577,bayes_h1h2_marginal_boundary,measured_graph,0.06227370258934871,0.06035806042841024,0.017472977139864475,23,h1:h1_z;h2:h2_z
