tile_id,boundary_node,is_pin,P_dc_Pa,P_h1_real_Pa,P_h1_imag_Pa,amp_P_h1_Pa,phase_P_h1_rad,P_h2_real_Pa,P_h2_imag_Pa,amp_P_h2_Pa,phase_P_h2_rad
12,2930,False,0.05062866741348242,0.005311128114075323,0.016541980545383635,0.017373692820122383,1.2601233801305052,0.0014217226866017896,0.0032951817584358947,0.0035888045668059,1.1634709549138138
12,2992,False,0.017326458498252845,0.003199384042252655,0.019312168467295505,0.01957539039608211,1.4066207059595142,0.0007102974700217842,0.004314918658392634,0.004372990455565188,1.40764517375168
12,3164,False,-0.011561235750061263,0.002454274335046259,0.021040965131266257,0.021183618108501417,1.4546783752200705,0.00038530730488997946,0.004826169243629389,0.004841525718960486,1.491128217877513
12,3236,False,-0.07254340539134801,-0.003393151293539324,0.025752956965226583,0.02597553210530364,1.701799464302844,-0.002092823556656099,0.006397254183976624,0.006730881928373213,1.8869662097952167
12,3250,False,-0.14940850013624343,-0.009828518359404572,0.030520323475024543,0.03206384128829992,1.882341361030172,-0.005122344747093088,0.007640380136969987,0.009198577300076229,2.161400215248944
12,3492,False,0.08631231913450248,0.006773489389822485,0.013731466169324002,0.015311215551788415,1.1125372950671402,0.0018146267975973195,0.0022946710235735215,0.0029254718458714066,0.9016901147166843
12,6038,False,-0.2862423659476572,-0.0296002786588999,0.039701017711502445,0.049521180357636425,2.21146252965884,-0.014247209856911162,0.009741860641384985,0.017259398525528994,2.5418403603566295
12,6319,True,-0.35399169091380994,-0.04162410225310027,0.043928974398493296,0.06051711063889308,2.329260160698941,-0.01979503941439631,0.010321623771893752,0.022324414946556285,2.660952506874778
12,6916,False,-0.45322407231423273,-0.0617643127647542,0.0496678237116645,0.0792573217031421,2.4643258339055536,-0.029046029762441576,0.010549451950635782,0.030902472092365282,2.7932091147101143
12,6974,False,-0.4525983714228487,-0.0620905749273326,0.04984857894192822,0.07962487247924704,2.4651245387128613,-0.02916859494098701,0.010694312330957925,0.031067269707257053,2.7901732192535262
12,7069,False,-0.44841957704614704,-0.0625075150888522,0.04987747403159487,0.07996844289065222,2.4681068486252364,-0.029300211064766553,0.010825089071206336,0.031235955593505046,2.7876928060581125
12,7684,False,0.17524262782399982,0.004903265477842776,0.010598395824907406,0.011677671275028232,1.1374789975886292,0.0015402430385532359,0.0018089227257807182,0.002375826181701357,0.8654495971458905
12,8023,False,0.1902399261966055,0.0046000422485023545,0.010102838930329235,0.011100799211776716,1.1435256580611626,0.0015365791300183899,0.0017520876595008739,0.002330426267742303,0.8508352696271034
12,8200,False,0.12494917717842938,0.004525276541491031,0.013355484547020645,0.014101315373491803,1.2441044237857581,0.0013642184928743311,0.002604946301689833,0.0029405505149525746,1.0883665340703301
