ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,2465.062895494871,81.81488439191207
measured_free_boundary,1.3058823191183775e-06,2465.0512227591576,81.80321165619853
measured_free_boundary,1.7053286313859887e-06,2465.0359802822127,81.78796917925365
measured_free_boundary,2.2269585080133038e-06,2465.016076504087,81.76806540112784
measured_free_boundary,2.908145741024809e-06,2464.990086533576,81.74207543061675
measured_free_boundary,3.7976961046237105e-06,2464.9561499878005,81.70813888484145
measured_free_boundary,4.959344196412829e-06,2464.9118385702936,81.66382746733461
measured_free_boundary,6.476319900517853e-06,2464.853982827535,81.6059717245762
measured_free_boundary,8.457311651040738e-06,2464.778446710588,81.53043560762899
measured_free_boundary,1.1044253752367952e-05,2464.6798338364824,81.4318227335234
measured_free_boundary,1.4422495703074076e-05,2464.551105604547,81.30309450158802
measured_free_boundary,1.883408213620521e-05,2464.3830846923784,81.13507358941933
measured_free_boundary,2.4595094858493616e-05,2464.1638111611605,80.91580005820151
measured_free_boundary,3.211829951274613e-05,2463.87770883093,80.62969772797078
measured_free_boundary,4.194271945384357e-05,2463.5045095202095,80.25649841725044
measured_free_boundary,5.477225575051662e-05,2463.017870372202,79.76985926924317
measured_free_boundary,7.15261203628294e-05,2462.3836070457596,79.13559594280059
measured_free_boundary,9.340469593695185e-05,2461.557454737031,78.30944363407207
measured_free_boundary,0.00012197554094669347,2460.482265453914,77.23425435095487
measured_free_boundary,0.00015928570228718652,2459.0845649146186,75.83655381165954
measured_free_boundary,0.00020800838230519039,2457.2704489907637,74.0224378878047
measured_free_boundary,0.00027163446868076383,2454.920944468452,71.67293336549301
measured_free_boundary,0.0003547226499133238,2451.8872853279117,68.63927422495271
measured_free_boundary,0.0004632260367126272,2447.987247461956,64.739236358997
measured_free_boundary,0.0006049186910983003,2443.0050957147346,59.757084611775554
measured_free_boundary,0.0007899526232095012,2436.7004738868272,53.452462783868214
measured_free_boundary,0.0010315851635904682,2428.8367627141074,45.58875161114838
measured_free_boundary,0.00134712882579763,2419.248293318412,36.0002822154529
measured_free_boundary,0.0017591917151838243,2407.978226035475,24.73021493251599
measured_free_boundary,0.0022972973567980865,2395.528426689447,12.280415586487834
measured_free_boundary,0.003000000000000001,2383.248011102959,0.0
measured_fixed_mosaic_pressure,1e-06,5748.6135578433705,2.277113278621073
measured_fixed_mosaic_pressure,1.3058823191183775e-06,5748.613118302174,2.2766737374249715
measured_fixed_mosaic_pressure,1.7053286313859887e-06,5748.612544349964,2.276099785214683
measured_fixed_mosaic_pressure,2.2269585080133038e-06,5748.611794898817,2.275350334067298
measured_fixed_mosaic_pressure,2.908145741024809e-06,5748.610816311123,2.2743717463736175
measured_fixed_mosaic_pressure,3.7976961046237105e-06,5748.609538573835,2.2730940090859804
measured_fixed_mosaic_pressure,4.959344196412829e-06,5748.607870311762,2.271425747012472
measured_fixed_mosaic_pressure,6.476319900517853e-06,5748.605692291172,2.269247726422691
measured_fixed_mosaic_pressure,8.457311651040738e-06,5748.602848963262,2.26640439851235
measured_fixed_mosaic_pressure,1.1044253752367952e-05,5748.5991374671485,2.262692902399067
measured_fixed_mosaic_pressure,1.4422495703074076e-05,5748.594293348321,2.257848783571717
measured_fixed_mosaic_pressure,1.883408213620521e-05,5748.587972045015,2.251527480265395
measured_fixed_mosaic_pressure,2.4595094858493616e-05,5748.57972494685,2.243280382100238
measured_fixed_mosaic_pressure,3.211829951274613e-05,5748.568968536734,2.232523971984847
measured_fixed_mosaic_pressure,4.194271945384357e-05,5748.5549448002375,2.2185002354881362
measured_fixed_mosaic_pressure,5.477225575051662e-05,5748.5366707571675,2.2002261924180857
measured_fixed_mosaic_pressure,7.15261203628294e-05,5748.512874719767,2.1764301550174423
measured_fixed_mosaic_pressure,9.340469593695185e-05,5748.481916881414,2.1454723166643817
measured_fixed_mosaic_pressure,0.00012197554094669347,5748.441692448065,2.1052478833153145
measured_fixed_mosaic_pressure,0.00015928570228718652,5748.38951746532,2.0530729005704416
measured_fixed_mosaic_pressure,0.00020800838230519039,5748.322002224236,1.9855576594864033
measured_fixed_mosaic_pressure,0.00027163446868076383,5748.234927572575,1.8984830078252344
measured_fixed_mosaic_pressure,0.0003547226499133238,5748.123161505131,1.786716940381666
measured_fixed_mosaic_pressure,0.0004632260367126272,5747.980698989247,1.644254424497376
measured_fixed_mosaic_pressure,0.0006049186910983003,5747.801001441951,1.4645568772011757
measured_fixed_mosaic_pressure,0.0007899526232095012,5747.578003676713,1.2415591119633973
measured_fixed_mosaic_pressure,0.0010315851635904682,5747.308549028095,0.9721044633452038
measured_fixed_mosaic_pressure,0.00134712882579763,5746.99782005063,0.6613754858808534
measured_fixed_mosaic_pressure,0.0017591917151838243,5746.670959827081,0.3345152623314789
measured_fixed_mosaic_pressure,0.0022972973567980865,5746.397114958007,0.06067039325716905
measured_fixed_mosaic_pressure,0.003000000000000001,5746.336444564749,0.0
mosaic_flow_free_boundary,1e-06,0.16873288094010916,0.15212977555049584
mosaic_flow_free_boundary,1.3058823191183775e-06,0.1686553731410619,0.1520522677514486
mosaic_flow_free_boundary,1.7053286313859887e-06,0.1685541853949812,0.1519510800053679
mosaic_flow_free_boundary,2.2269585080133038e-06,0.16842209443250156,0.15181898904288824
mosaic_flow_free_boundary,2.908145741024809e-06,0.16824968164485787,0.15164657625524455
mosaic_flow_free_boundary,3.7976961046237105e-06,0.16802467138803112,0.1514215659984178
mosaic_flow_free_boundary,4.959344196412829e-06,0.16773107430223497,0.15112796891262165
mosaic_flow_free_boundary,6.476319900517853e-06,0.16734808006036078,0.15074497467074746
mosaic_flow_free_boundary,8.457311651040738e-06,0.16684863231648478,0.15024552692687146
mosaic_flow_free_boundary,1.1044253752367952e-05,0.16619760249869756,0.14959449710908423
mosaic_flow_free_boundary,1.4422495703074076e-05,0.16534946464582354,0.14874635925621021
mosaic_flow_free_boundary,1.883408213620521e-05,0.164245361006486,0.1476422556168727
mosaic_flow_free_boundary,2.4595094858493616e-05,0.16280944414712722,0.1462063387575139
mosaic_flow_free_boundary,3.211829951274613e-05,0.16094439809080646,0.14434129270119314
mosaic_flow_free_boundary,4.194271945384357e-05,0.15852609925558175,0.14192299386596843
mosaic_flow_free_boundary,5.477225575051662e-05,0.15539751766574803,0.1387944122761347
mosaic_flow_free_boundary,7.15261203628294e-05,0.151362250719516,0.13475914532990269
