C_dimensionless,conductance_m3_per_Pa_s,edge_u,edge_v,geometry_source,harmonic,length_m,radius_m
0.0009970306398395122,5.199239550064952e-16,7834,7869,radius_adapted_m+length_true,1,6.528598376425673e-05,4.170537059816935e-06
0.0005680127179121739,1.85941054628921e-15,8859,9492,radius_adapted_m+length_true,1,6.861169420921267e-05,5.806914050347722e-06
0.0024314845359987586,3.235192945427325e-16,8859,10175,radius_adapted_m+length_true,1,0.00010098311049671816,4.130848546891027e-06
0.00041339959055209144,1.0092140849380588e-15,2207,1982,radius_adapted_m+length_true,1,4.528372413291352e-05,4.492451522944373e-06
0.0002744664999743281,1.1697717539720643e-15,2207,2000,radius_adapted_m+length_true,1,3.6201587306257786e-05,4.4076715619480685e-06
0.0010624980426902162,2.2042178375102016e-16,2211,2219,radius_adapted_m+length_true,1,5.116872594268112e-05,3.1664075958904624e-06
0.0002269022191000639,1.3009411068564654e-15,2211,2225,radius_adapted_m+length_true,1,3.303792132669374e-05,4.424045933731485e-06
0.0023537370463941327,1.5782882363797557e-16,7331,7335,radius_adapted_m+length_true,1,7.77920247569436e-05,3.2343155471823313e-06
0.0038837880363446634,1.2837038448905004e-16,7331,7392,radius_adapted_m+length_true,1,0.00010139727895082264,3.2818960811518895e-06
0.0066403898681213986,4.47869537676117e-17,2727,7464,radius_adapted_m+length_true,1,0.00010206587597363695,2.526446247078183e-06
0.00016174777121217911,5.973746240025935e-16,2727,7512,radius_adapted_m+length_true,1,2.0339587161428185e-05,3.2258878561455057e-06
0.0031096962536540994,3.482378055899877e-16,8874,8884,radius_adapted_m+length_true,1,0.00012193778253569757,4.410680425893904e-06
0.00025661181248424786,1.9757958644535105e-15,8874,10173,radius_adapted_m+length_true,1,4.122235449295287e-05,5.190638170661868e-06
0.0002090062298610076,1.7284838763948235e-15,8874,8937,radius_adapted_m+length_true,1,3.43844650517239e-05,4.797433250468493e-06
0.0031916470450785986,6.262818714906712e-17,2219,2248,radius_adapted_m+length_true,1,7.003269821195914e-05,2.500458866390706e-06
0.0003129569863677346,4.1069863879387984e-16,2219,2223,radius_adapted_m+length_true,1,2.7873950776262336e-05,3.178209252959185e-06
0.00013428941123183567,2.7446325216258918e-15,2732,3391,radius_adapted_m+length_true,1,2.9869199832505054e-05,5.199109783701652e-06
0.0007614469565212096,7.359288355709541e-16,2732,3407,radius_adapted_m+length_true,1,6.124529304950651e-05,4.476918351303231e-06
0.008153199887962318,2.7930352493776507e-17,2225,3267,radius_adapted_m+length_true,1,9.998738394375432e-05,2.2336105141155373e-06
0.0008449473282057858,7.91374132362334e-16,8884,8885,radius_adapted_m+length_true,1,6.725347278736186e-05,4.666875132677123e-06
0.00014276754840358299,1.804768893593174e-14,7867,9180,radius_adapted_m+length_true,1,5.829006512124737e-05,9.840248682355779e-06
7.120418696618418e-05,1.5387788119621885e-14,7867,7869,radius_adapted_m+length_true,1,3.4761360106036795e-05,8.309411740486491e-06
0.00072743350785245,2.8199940554222303e-15,7869,7913,radius_adapted_m+length_true,1,9.296352991438384e-05,6.952519879914624e-06
0.004356917913405448,2.8814746691393425e-16,7359,7377,radius_adapted_m+length_true,1,0.00014333718157204765,4.380215285150029e-06
7.962912461132666e-05,3.303759037885603e-14,7874,9180,radius_adapted_m+length_true,1,4.8315345472571477e-05,1.0921326807298894e-05
0.004017821383742321,4.688113684891216e-17,3267,2914,radius_adapted_m+length_true,1,7.413571304516367e-05,2.359165673922313e-06
0.00034821143028002896,5.2176156210257935e-15,8388,8392,radius_adapted_m+length_true,1,6.983723710141365e-05,7.549041666819932e-06
0.0005394088227105888,2.68300933979374e-15,7878,7906,radius_adapted_m+length_true,1,7.49066598827694e-05,6.50560504610278e-06
0.0018598888874171193,3.0421826338554307e-16,7878,7915,radius_adapted_m+length_true,1,8.274735125905858e-05,3.870230985345575e-06
6.336089812082977e-05,9.059085920109967e-15,7878,7913,radius_adapted_m+length_true,1,2.695318028420822e-05,6.830077606943951e-06
0.004051121455788944,5.354226123404667e-17,3272,2914,radius_adapted_m+length_true,1,7.792020486537998e-05,2.469384616256602e-06
0.0004196652656309431,8.658467876352858e-16,3272,2930,radius_adapted_m+length_true,1,4.346270050940185e-05,4.27948470939315e-06
0.00018259431348192375,1.483494190788726e-15,3272,3277,radius_adapted_m+length_true,1,2.9862153421127432e-05,4.457627589880602e-06
0.0012244962376829276,4.4292183270671964e-16,9417,8102,radius_adapted_m+length_true,1,7.097656975267246e-05,4.091311657350508e-06
0.00496403936877304,3.340451967668906e-17,9417,8119,radius_adapted_m+length_true,1,7.624175688775399e-05,2.1827378095123483e-06
0.00012299231522257793,8.213889382983223e-15,8392,8416,radius_adapted_m+length_true,1,4.059469424877506e-05,7.383402951350855e-06
0.0031864955482050253,1.2901896707993237e-16,3277,3288,radius_adapted_m+length_true,1,8.901456444857024e-05,3.180758508672828e-06
0.00017423729216147166,3.8378964430181985e-15,3277,3306,radius_adapted_m+length_true,1,3.97337449421653e-05,6.071768819602777e-06
0.0007778336740432893,7.076865746357866e-16,7377,7392,radius_adapted_m+length_true,1,6.131581233320288e-05,4.434609677783107e-06
0.0004215163460459695,7.177391350028349e-16,3283,2930,radius_adapted_m+length_true,1,4.094801274569946e-05,4.023017334243049e-06
0.0015170569315564807,5.370142688021742e-16,3283,3324,radius_adapted_m+length_true,1,8.73033418290839e-05,4.521225964681902e-06
0.0007619767076813216,1.0257053803280355e-15,3283,3306,radius_adapted_m+length_true,1,6.844415225440794e-05,5.001402251097814e-06
0.0004049553796445294,4.315432593746827e-15,7895,8081,radius_adapted_m+length_true,1,7.249597602327781e-05,7.2666894295301985e-06
0.00018731668859782178,5.197612553664171e-15,7895,7906,radius_adapted_m+length_true,1,4.613387723351941e-05,6.799202943321222e-06
0.0008486440499148141,1.7749527659083782e-16,3288,3492,radius_adapted_m+length_true,1,4.098078948784426e-05,2.8375519407306154e-06
0.0060988500189124864,3.7533141712221244e-17,3288,3391,radius_adapted_m+length_true,1,9.092248189176347e-05,2.3484082090366383e-06
0.00018449889376546803,4.848580423735128e-15,8409,8417,radius_adapted_m+length_true,1,4.462398858354366e-05,6.626707280142398e-06
0.0006072486388576434,1.2840890403079288e-15,9436,8126,radius_adapted_m+length_true,1,6.340795595882333e-05,5.190231902674432e-06
0.00013007632200101815,1.3164401485192734e-14,9436,9458,radius_adapted_m+length_true,1,4.931361938137906e-05,8.721557313216913e-06
0.001315396945426899,5.767484006160446e-16,9436,9511,radius_adapted_m+length_true,1,8.129572201621246e-05,4.521323298649362e-06
0.00033273249101826573,1.818018286622261e-15,7392,7437,radius_adapted_m+length_true,1,4.767571668096489e-05,5.27200616018824e-06
0.005276057723279464,5.596820185656048e-17,8417,8446,radius_adapted_m+length_true,1,9.43092918535949e-05,2.6189427155874267e-06
0.004383230810050814,3.7461724989485403e-16,8186,8154,radius_adapted_m+length_true,1,0.0001570699687870274,4.785444368468679e-06
0.000375399877757027,1.8056840337217135e-15,8186,9492,radius_adapted_m+length_true,1,5.1551860570126385e-05,5.36690076500534e-06
0.00017521540564912385,3.606722929501915e-15,8186,9478,radius_adapted_m+length_true,1,3.906490682697177e-05,5.9528773282623195e-06
0.00014860959919201476,7.11650256639641e-15,3306,3311,radius_adapted_m+length_true,1,4.390235180512043e-05,7.264247600931023e-06
0.011320368308102834,5.2321132928506845e-17,7915,8130,radius_adapted_m+length_true,1,0.0001534029664511807,2.9082367892975617e-06
6.320802540341368e-05,3.8152533203498074e-13,2284,1933,radius_adapted_m+length_true,1,9.362466615713845e-05,2.3753655573440383e-05
0.006436321009593342,2.5213633437878665e-17,2284,2319,radius_adapted_m+length_true,1,8.254129582706427e-05,2.0752896444915633e-06
1.4306142052261057e-05,8.039781726794879e-13,2284,2315,radius_adapted_m+length_true,1,4.4579047170234185e-05,2.3773646440114746e-05
0.005187028305837931,5.189541940576528e-17,8937,10198,radius_adapted_m+length_true,1,9.09263506515283e-05,2.546576554990359e-06
0.0002003838704315948,4.3317450229892475e-15,3311,3396,radius_adapted_m+length_true,1,4.541128686615877e-05,6.470810971922802e-06
0.019702356069762936,3.1694988518749356e-17,3311,3324,radius_adapted_m+length_true,1,0.00018780622455844234,2.698840289735981e-06
0.006475039486852317,6.994448098879768e-17,7409,7482,radius_adapted_m+length_true,1,0.00011644310343026881,2.9188975066722144e-06
0.0006155307945481495,3.5140199129263136e-16,7409,7437,radius_adapted_m+length_true,1,4.154023379291224e-05,3.3773053526710345e-06
0.0007536676206480382,2.320603511920073e-16,7409,7574,radius_adapted_m+length_true,1,4.140199102293772e-05,3.0419886033943236e-06
9.808859002371936e-05,7.485164613256351e-15,9457,9458,radius_adapted_m+length_true,1,3.3846501628135264e-05,6.893357865476452e-06
0.016241378199037145,1.488274311176797e-17,9457,9542,radius_adapted_m+length_true,1,0.0001283346474140111,2.0312284299868512e-06
0.00017201225869926736,4.84370066100533e-15,9457,9473,radius_adapted_m+length_true,1,4.2572880723494844e-05,6.547562055047682e-06
0.00038458708188942247,3.725938137808879e-15,9458,9538,radius_adapted_m+length_true,1,6.669746817624449e-05,6.8602238461341e-06
0.0001158270630501105,3.843807472509331e-15,3324,3340,radius_adapted_m+length_true,1,3.028039797027998e-05,5.675221821648744e-06
0.00027959148310425076,2.0110689237643645e-15,7426,7600,radius_adapted_m+length_true,1,4.3906210022230567e-05,5.2965157255065505e-06
0.004082818246874692,9.016088684685536e-17,7426,7941,radius_adapted_m+length_true,1,9.318523323846299e-05,2.941665977051706e-06
0.001306765414274487,3.675119736504314e-16,7941,7614,radius_adapted_m+length_true,1,6.965034292488807e-05,3.886428906687075e-06
0.00024391882684288111,9.006733100693741e-16,7941,7966,radius_adapted_m+length_true,1,3.067046212528008e-05,3.9611742109693374e-06
0.00088327123115584,1.1769089006330144e-15,9478,8131,radius_adapted_m+length_true,1,7.90699285295419e-05,5.3664932575504916e-06
0.00208008585946448,2.6812237121381606e-16,9478,9511,radius_adapted_m+length_true,1,8.548033165696181e-05,3.7805227180021393e-06
0.0016257059471155909,1.890658259019858e-16,7432,7437,radius_adapted_m+length_true,1,6.455551477549986e-05,3.2295248888923566e-06
0.0011565868854700276,4.985126297560675e-16,2315,2392,radius_adapted_m+length_true,1,7.107418763047153e-05,4.215499646047684e-06
