ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,6100.56776958059,266.519714458761
measured_free_boundary,1.3058823191183775e-06,6100.534428076494,266.48637295466506
measured_free_boundary,1.7053286313859887e-06,6100.490889278161,266.44283415633254
measured_free_boundary,2.2269585080133038e-06,6100.434035633827,266.38598051199824
measured_free_boundary,2.908145741024809e-06,6100.359796369229,266.3117412474003
measured_free_boundary,3.7976961046237105e-06,6100.262856618875,266.2148014970462
measured_free_boundary,4.959344196412829e-06,6100.136278497044,266.0882233752154
measured_free_boundary,6.476319900517853e-06,6099.971006165793,265.92295104396453
measured_free_boundary,8.457311651040738e-06,6099.755220244998,265.70716512316903
measured_free_boundary,1.1044253752367952e-05,6099.473498259143,265.4254431373138
measured_free_boundary,1.4422495703074076e-05,6099.105720059427,265.057664937598
measured_free_boundary,1.883408213620521e-05,6098.625645669904,264.577590548075
measured_free_boundary,2.4595094858493616e-05,6097.999067527164,263.95101240533495
measured_free_boundary,3.211829951274613e-05,6097.1814150295495,263.13335990772066
measured_free_boundary,4.194271945384357e-05,6096.11465595329,262.0666008314611
measured_free_boundary,5.477225575051662e-05,6094.723300978478,260.67524585664887
measured_free_boundary,7.15261203628294e-05,6092.909273491288,258.8612183694595
measured_free_boundary,9.340469593695185e-05,6090.545360856911,256.4973057350826
measured_free_boundary,0.00012197554094669347,6087.466922776915,253.41886765508661
measured_free_boundary,0.00015928570228718652,6083.461514710377,249.413459588548
measured_free_boundary,0.00020800838230519039,6078.256122867963,244.20806774613447
measured_free_boundary,0.00027163446868076383,6071.501868966109,237.45381384428038
measured_free_boundary,0.0003547226499133238,6062.7564538500055,228.7083987281767
measured_free_boundary,0.0004632260367126272,6051.465507447403,217.41745232557423
measured_free_boundary,0.0006049186910983003,6036.9458394957355,202.8977843739067
measured_free_boundary,0.0007899526232095012,6018.377141531551,184.32908640972255
measured_free_boundary,0.0010315851635904682,5994.815370906168,160.7673157843392
measured_free_boundary,0.00134712882579763,5965.253097948011,131.20504282618185
measured_free_boundary,0.0017591917151838243,5928.7725218083215,94.72446668649263
measured_free_boundary,0.0022972973567980865,5884.86769544184,50.819640320010876
measured_free_boundary,0.003000000000000001,5834.048055121829,0.0
measured_fixed_mosaic_pressure,1e-06,15948.224631887382,45.4720246504894
measured_fixed_mosaic_pressure,1.3058823191183775e-06,15948.21737092228,45.46476368538788
measured_fixed_mosaic_pressure,1.7053286313859887e-06,15948.20788966395,45.45528242705768
measured_fixed_mosaic_pressure,2.2269585080133038e-06,15948.195509463194,45.44290222630116
measured_fixed_mosaic_pressure,2.908145741024809e-06,15948.179344436221,45.42673719932827
measured_fixed_mosaic_pressure,3.7976961046237105e-06,15948.158238323906,45.40563108701281
measured_fixed_mosaic_pressure,4.959344196412829e-06,15948.130682212848,45.378074975955315
measured_fixed_mosaic_pressure,6.476319900517853e-06,15948.094707388422,45.34210015152894
measured_fixed_mosaic_pressure,8.457311651040738e-06,15948.047745924763,45.29513868787035
measured_fixed_mosaic_pressure,1.1044253752367952e-05,15947.986449505013,45.2338422681205
measured_fixed_mosaic_pressure,1.4422495703074076e-05,15947.906454313585,45.15384707669182
measured_fixed_mosaic_pressure,1.883408213620521e-05,15947.802076562695,45.04946932580242
measured_fixed_mosaic_pressure,2.4595094858493616e-05,15947.665919246348,44.913312009455694
measured_fixed_mosaic_pressure,3.211829951274613e-05,15947.488366071346,44.73575883445301
measured_fixed_mosaic_pressure,4.194271945384357e-05,15947.256933381352,44.5043261444589
measured_fixed_mosaic_pressure,5.477225575051662e-05,15946.955445795089,44.20283855819616
measured_fixed_mosaic_pressure,7.15261203628294e-05,15946.562997419109,43.810390182216
measured_fixed_mosaic_pressure,9.340469593695185e-05,15946.052660323,43.300053086106345
measured_fixed_mosaic_pressure,0.00012197554094669347,15945.389910272197,42.637303035304285
measured_fixed_mosaic_pressure,0.00015928570228718652,15944.53076560189,41.77815836499758
measured_fixed_mosaic_pressure,0.00020800838230519039,15943.4196955936,40.66708835670761
measured_fixed_mosaic_pressure,0.00027163446868076383,15941.987481258793,39.234874021900396
measured_fixed_mosaic_pressure,0.0003547226499133238,15940.14946186163,37.3968546247379
measured_fixed_mosaic_pressure,0.0004632260367126272,15937.80508011901,35.05247288211649
