ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,88548.16613047248,3894.1460035715136
measured_free_boundary,1.3058823191183775e-06,88548.48100258318,3894.4608756822126
measured_free_boundary,1.7053286313859887e-06,88548.8912940167,3894.871167115736
measured_free_boundary,2.2269585080133038e-06,88549.42555663383,3895.405429732855
measured_free_boundary,2.908145741024809e-06,88550.12069142127,3896.1005645202968
measured_free_boundary,3.7976961046237105e-06,88551.02405871294,3897.003931811967
measured_free_boundary,4.959344196412829e-06,88552.19627083532,3898.1761439343536
measured_free_boundary,6.476319900517853e-06,88553.71425224825,3899.694125347276
measured_free_boundary,8.457311651040738e-06,88555.67475366242,3901.6546267614467
measured_free_boundary,1.1044253752367952e-05,88558.19769711004,3904.177570209067
measured_free_boundary,1.4422495703074076e-05,88561.42877773177,3907.4086508307955
measured_free_boundary,1.883408213620521e-05,88565.53956389098,3911.5194369900128
measured_free_boundary,2.4595094858493616e-05,88570.72213062577,3916.7020037248003
measured_free_boundary,3.211829951274613e-05,88577.1725761837,3923.1524492827302
measured_free_boundary,4.194271945384357e-05,88585.05328823588,3931.0331613349117
measured_free_boundary,5.477225575051662e-05,88594.41599213427,3940.395865233295
measured_free_boundary,7.15261203628294e-05,88605.05437036349,3951.03424346252
measured_free_boundary,9.340469593695185e-05,88616.23320822298,3962.2130813220137
measured_free_boundary,0.00012197554094669347,88626.20730587684,3972.1871789758734
measured_free_boundary,0.00015928570228718652,88631.39755751035,3977.3774306093837
measured_free_boundary,0.00020800838230519039,88625.04922651143,3971.0290996104595
measured_free_boundary,0.00027163446868076383,88595.22445830847,3941.204331407498
measured_free_boundary,0.0003547226499133238,88522.26960052035,3868.2494736193767
measured_free_boundary,0.0004632260367126272,88376.85459825945,3722.834471358481
measured_free_boundary,0.0006049186910983003,88121.73403564555,3467.713908744583
measured_free_boundary,0.0007899526232095012,87722.59437923275,3068.574252331775
measured_free_boundary,0.0010315851635904682,87170.62745945857,2516.6073325576
measured_free_boundary,0.00134712882579763,86505.1642864595,1851.1441595585347
measured_free_boundary,0.0017591917151838243,85809.9819192558,1155.9617923548358
measured_free_boundary,0.0022972973567980865,85174.74118552353,520.7210586225556
measured_free_boundary,0.003000000000000001,84654.02012690097,0.0
measured_fixed_mosaic_pressure,1e-06,352096.04156192625,0.0
measured_fixed_mosaic_pressure,1.3058823191183775e-06,352096.13350185927,0.09193993301596493
measured_fixed_mosaic_pressure,1.7053286313859887e-06,352096.2535667288,0.21200480253901333
measured_fixed_mosaic_pressure,2.2269585080133038e-06,352096.4103609586,0.3687990323523991
measured_fixed_mosaic_pressure,2.908145741024809e-06,352096.6151219731,0.5735600468469784
measured_fixed_mosaic_pressure,3.7976961046237105e-06,352096.8825263468,0.8409644205239601
measured_fixed_mosaic_pressure,4.959344196412829e-06,352097.2317430141,1.1901810878771357
measured_fixed_mosaic_pressure,6.476319900517853e-06,352097.6878096588,1.6462477325694636
measured_fixed_mosaic_pressure,8.457311651040738e-06,352098.2834314602,2.241869533958379
measured_fixed_mosaic_pressure,1.1044253752367952e-05,352099.06133283454,3.0197709082858637
measured_fixed_mosaic_pressure,1.4422495703074076e-05,352100.07733287185,4.035770945600234
measured_fixed_mosaic_pressure,1.883408213620521e-05,352101.4043690865,5.362807160243392
measured_fixed_mosaic_pressure,2.4595094858493616e-05,352103.1377648234,7.096202897140756
measured_fixed_mosaic_pressure,3.211829951274613e-05,352105.40212976816,9.360567841911688
measured_fixed_mosaic_pressure,4.194271945384357e-05,352108.3604083297,12.318846403446514
measured_fixed_mosaic_pressure,5.477225575051662e-05,352112.22575885634,16.184196930087637
measured_fixed_mosaic_pressure,7.15261203628294e-05,352117.2771732938,21.23561136756325
measured_fixed_mosaic_pressure,9.340469593695185e-05,352123.8800550655,27.838493139250204
measured_fixed_mosaic_pressure,0.00012197554094669347,352132.5133955059,36.47183357964968
measured_fixed_mosaic_pressure,0.00015928570228718652,352143.8057732793,47.76421135303099
measured_fixed_mosaic_pressure,0.00020800838230519039,352158.583216502,62.54165457573254
measured_fixed_mosaic_pressure,0.00027163446868076383,352177.93311306485,81.89155113860033
measured_fixed_mosaic_pressure,0.0003547226499133238,352203.28997167,107.24840974377003
measured_fixed_mosaic_pressure,0.0004632260367126272,352236.5511101838,140.5095482575707
measured_fixed_mosaic_pressure,0.0006049186910983003,352280.23349379975,184.19193187350174
measured_fixed_mosaic_pressure,0.0007899526232095012,352337.687108106,241.64554617973045
measured_fixed_mosaic_pressure,0.0010315851635904682,352413.38518864237,317.343626716116
measured_fixed_mosaic_pressure,0.00134712882579763,352513.3157792537,417.2742173274746
measured_fixed_mosaic_pressure,0.0017591917151838243,352645.4971075862,549.4555456599337
measured_fixed_mosaic_pressure,0.0022972973567980865,352820.6157793804,724.5742174541228
measured_fixed_mosaic_pressure,0.003000000000000001,353052.70187755727,956.6603156310157
mosaic_flow_free_boundary,1e-06,1037.7109960355547,53.5310788596463
mosaic_flow_free_boundary,1.3058823191183775e-06,1037.7156766728378,53.53575949692947
mosaic_flow_free_boundary,1.7053286313859887e-06,1037.7217824210911,53.54186524518275
mosaic_flow_free_boundary,2.2269585080133038e-06,1037.7297447885871,53.54982761267877
mosaic_flow_free_boundary,2.908145741024809e-06,1037.7401241426187,53.560206966710325
