ablation,D,chi2,delta_chi2
dc_only,1e-06,86.52614081135249,0.0
dc_only,1.4677992676220705e-06,86.52614081135249,0.0
dc_only,2.1544346900318822e-06,86.52614081135249,0.0
dc_only,3.162277660168379e-06,86.52614081135249,0.0
dc_only,4.641588833612782e-06,86.52614081135249,0.0
dc_only,6.8129206905796085e-06,86.52614081135249,0.0
dc_only,1e-05,86.52614081135249,0.0
dc_only,1.4677992676220675e-05,86.52614081135249,0.0
dc_only,2.1544346900318823e-05,86.52614081135249,0.0
dc_only,3.1622776601683795e-05,86.52614081135249,0.0
dc_only,4.641588833612772e-05,86.52614081135249,0.0
dc_only,6.812920690579608e-05,86.52614081135249,0.0
dc_only,0.0001,86.52614081135249,0.0
dc_only,0.0001467799267622069,86.52614081135249,0.0
dc_only,0.00021544346900318823,86.52614081135249,0.0
dc_only,0.00031622776601683794,86.52614081135249,0.0
dc_only,0.00046415888336127773,86.52614081135249,0.0
dc_only,0.0006812920690579609,86.52614081135249,0.0
dc_only,0.001,86.52614081135249,0.0
dc_only,0.0014677992676220691,86.52614081135249,0.0
dc_only,0.002154434690031882,86.52614081135249,0.0
dc_only,0.0031622776601683794,86.52614081135249,0.0
dc_only,0.004641588833612777,86.52614081135249,0.0
dc_only,0.006812920690579608,86.52614081135249,0.0
dc_only,0.01,86.52614081135249,0.0
dc_only,0.014677992676220676,86.52614081135249,0.0
dc_only,0.021544346900318822,86.52614081135249,0.0
dc_only,0.03162277660168379,86.52614081135249,0.0
dc_only,0.046415888336127725,86.52614081135249,0.0
dc_only,0.06812920690579609,86.52614081135249,0.0
dc_only,0.1,86.52614081135249,0.0
h1_free_boundary,1e-06,1249.3863277176797,7.15502898037289
h1_free_boundary,1.4677992676220705e-06,1249.3830798860058,7.151781148699001
h1_free_boundary,2.1544346900318822e-06,1249.3783141238523,7.14701538654549
h1_free_boundary,3.162277660168379e-06,1249.3713219190417,7.140023181734932
h1_free_boundary,4.641588833612782e-06,1249.3610651217473,7.129766384440472
h1_free_boundary,6.8129206905796085e-06,1249.3460239366345,7.114725199327722
h1_free_boundary,1e-05,1249.323976040284,7.092677302977108
h1_free_boundary,1.4677992676220675e-05,1249.2916778047052,7.060379067398344
h1_free_boundary,2.1544346900318823e-05,1249.2444076221009,7.013108884794065
h1_free_boundary,3.1622776601683795e-05,1249.1753199937405,6.944021256433643
h1_free_boundary,4.641588833612772e-05,1249.074550001239,6.8432512639321885
h1_free_boundary,6.812920690579608e-05,1248.9280121455947,6.696713408287906
h1_free_boundary,0.0001,1248.715881442927,6.4845827056201415
h1_free_boundary,0.0001467799267622069,1248.4108902571077,6.1795915198008515
h1_free_boundary,0.00021544346900318823,1247.9769615055127,5.745662768205875
h1_free_boundary,0.00031622776601683794,1247.369635797017,5.1383370597102385
h1_free_boundary,0.00046415888336127773,1246.5418888393879,4.310590102081051
h1_free_boundary,0.0006812920690579609,1245.4635647573723,3.232266020065481
h1_free_boundary,0.001,1244.1719044918477,1.9406057545409112
h1_free_boundary,0.0014677992676220691,1242.886097446863,0.6547987095561894
h1_free_boundary,0.002154434690031882,1242.2312987373068,0.0
h1_free_boundary,0.0031622776601683794,1243.5669946969565,1.3356959596496836
h1_free_boundary,0.004641588833612777,1249.116147169375,6.884848432068111
h1_free_boundary,0.006812920690579608,1260.9698493160654,18.738550578758577
h1_free_boundary,0.01,1278.5559483882262,36.324649650919355
h1_free_boundary,0.014677992676220676,1298.0731058792453,55.84180714193849
h1_free_boundary,0.021544346900318822,1319.1101718296577,76.87887309235089
h1_free_boundary,0.03162277660168379,1357.3176380690431,115.08633933173633
h1_free_boundary,0.046415888336127725,1455.4267866079445,213.19548787063763
h1_free_boundary,0.06812920690579609,1683.8325543150154,441.60125557770857
h1_free_boundary,0.1,2119.0705343382983,876.8392356009915
h1_fixed_boundary_phase,1e-06,1434.5102277789053,192.2789290415983
h1_fixed_boundary_phase,1.4677992676220705e-06,1434.415976614022,192.1846778767149
h1_fixed_boundary_phase,2.1544346900318822e-06,1434.2776830332919,192.0463842959848
h1_fixed_boundary_phase,3.162277660168379e-06,1434.074799672936,191.84350093562898
h1_fixed_boundary_phase,4.641588833612782e-06,1433.7772313476462,191.54593261033915
h1_fixed_boundary_phase,6.8129206905796085e-06,1433.3409426813846,191.10964394407756
h1_fixed_boundary_phase,1e-05,1432.7015964353977,190.4702976980907
h1_fixed_boundary_phase,1.4677992676220675e-05,1431.765399729967,189.5341009926599
h1_fixed_boundary_phase,2.1544346900318823e-05,1430.396063636806,188.164764899499
h1_fixed_boundary_phase,3.1622776601683795e-05,1428.3965124536821,186.1652137163751
h1_fixed_boundary_phase,4.641588833612772e-05,1425.483860979396,183.25256224208897
h1_fixed_boundary_phase,6.812920690579608e-05,1421.2565943397897,179.02529560248263
h1_fixed_boundary_phase,0.0001,1415.154740225209,172.92344148790198
h1_fixed_boundary_phase,0.0001467799267622069,1406.4191393847705,164.18784064746342
h1_fixed_boundary_phase,0.00021544346900318823,1394.0689974791746,151.8376987418676
h1_fixed_boundary_phase,0.00031622776601683794,1376.9463355046528,134.71503676734574
h1_fixed_boundary_phase,0.00046415888336127773,1353.9371080690926,111.70580933178553
h1_fixed_boundary_phase,0.0006812920690579609,1324.5922192144862,82.3609204771792
h1_fixed_boundary_phase,0.001,1290.536901289673,48.305602552366054
h1_fixed_boundary_phase,0.0014677992676220691,1258.132947170729,15.901648433421997
h1_fixed_boundary_phase,0.002154434690031882,1242.231298737307,0.0
h1_fixed_boundary_phase,0.0031622776601683794,1268.1666584762725,25.935359738965417
h1_fixed_boundary_phase,0.004641588833612777,1364.615591872052,122.3842931347449
h1_fixed_boundary_phase,0.006812920690579608,1543.2396006474278,301.00830191012074
h1_fixed_boundary_phase,0.01,1784.0415137193359,541.8102149820288
h1_fixed_boundary_phase,0.014677992676220676,2054.2396450641872,812.0083463268802
h1_fixed_boundary_phase,0.021544346900318822,2344.26456715908,1102.0332684217728
h1_fixed_boundary_phase,0.03162277660168379,2675.27008289868,1433.0387841613729
h1_fixed_boundary_phase,0.046415888336127725,3138.3734861022863,1896.1421873649792
h1_fixed_boundary_phase,0.06812920690579609,3869.885103734947,2627.65380499764
