ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,13691.021124761242,124.54211953750564
measured_free_boundary,1.3058823191183775e-06,13691.015377133715,124.5363719099787
measured_free_boundary,1.7053286313859887e-06,13691.007869257415,124.52886403367847
measured_free_boundary,2.2269585080133038e-06,13690.998061506421,124.51905628268469
measured_free_boundary,2.908145741024809e-06,13690.98524839668,124.50624317294387
measured_free_boundary,3.7976961046237105e-06,13690.968506374666,124.48950115092885
measured_free_boundary,4.959344196412829e-06,13690.946627175532,124.46762195179508
measured_free_boundary,6.476319900517853e-06,13690.918027961383,124.43902273764616
measured_free_boundary,8.457311651040738e-06,13690.88063380839,124.40162858465374
measured_free_boundary,1.1044253752367952e-05,13690.831721346936,124.35271612319957
measured_free_boundary,1.4422495703074076e-05,13690.76771074571,124.28870552197259
measured_free_boundary,1.883408213620521e-05,13690.683887241805,124.20488201806802
measured_free_boundary,2.4595094858493616e-05,13690.574025538936,124.09502031519878
measured_free_boundary,3.211829951274613e-05,13690.429879527119,123.95087430338208
measured_free_boundary,4.194271945384357e-05,13690.240481215022,123.7614759912849
measured_free_boundary,5.477225575051662e-05,13689.991166344827,123.51216112109068
measured_free_boundary,7.15261203628294e-05,13689.662200488574,123.1831952648372
measured_free_boundary,9.340469593695185e-05,13689.226810215301,122.74780499156441
measured_free_boundary,0.00012197554094669347,13688.648310465684,122.16930524194686
measured_free_boundary,0.00015928570228718652,13687.875831024849,121.39682580111185
measured_free_boundary,0.00020800838230519039,13686.83782768255,120.35882245881294
measured_free_boundary,0.00027163446868076383,13685.432022805531,118.95301758179448
measured_free_boundary,0.0003547226499133238,13683.509486380588,117.03048115685124
measured_free_boundary,0.0004632260367126272,13680.848944479601,114.36993925586467
measured_free_boundary,0.0006049186910983003,13677.114566454926,110.63556123118906
measured_free_boundary,0.0007899526232095012,13671.785566203685,105.3065609799487
measured_free_boundary,0.0010315851635904682,13664.037662007147,97.5586567834107
measured_free_boundary,0.00134712882579763,13652.543442526852,86.06443730311548
measured_free_boundary,0.0017591917151838243,13635.141936534923,68.66293131118618
measured_free_boundary,0.0022972973567980865,13608.318669303966,41.83966408022934
measured_free_boundary,0.003000000000000001,13566.479005223737,0.0
measured_fixed_mosaic_pressure,1e-06,25943.305766826616,3.6570827614195878
measured_fixed_mosaic_pressure,1.3058823191183775e-06,25943.303377527704,3.6546934625075664
measured_fixed_mosaic_pressure,1.7053286313859887e-06,25943.300258592113,3.651574526917102
measured_fixed_mosaic_pressure,2.2269585080133038e-06,25943.29618768842,3.647503623222292
measured_fixed_mosaic_pressure,2.908145741024809e-06,25943.29087507875,3.642191013554111
measured_fixed_mosaic_pressure,3.7976961046237105e-06,25943.283943423692,3.635259358496114
measured_fixed_mosaic_pressure,4.959344196412829e-06,25943.27490170938,3.6262176441850897
measured_fixed_mosaic_pressure,6.476319900517853e-06,25943.263111707445,3.614427642249211
measured_fixed_mosaic_pressure,8.457311651040738e-06,25943.24774504564,3.599060980443028
measured_fixed_mosaic_pressure,1.1044253752367952e-05,25943.227728626694,3.579044561498449
measured_fixed_mosaic_pressure,1.4422495703074076e-05,25943.201675876677,3.5529918114807515
measured_fixed_mosaic_pressure,1.883408213620521e-05,25943.167801266056,3.5191172008599096
measured_fixed_mosaic_pressure,2.4595094858493616e-05,25943.12381601724,3.475131952043739
measured_fixed_mosaic_pressure,3.211829951274613e-05,25943.06680440597,3.4181203407752037
measured_fixed_mosaic_pressure,4.194271945384357e-05,25942.99308350718,3.3443994419831142
measured_fixed_mosaic_pressure,5.477225575051662e-05,25942.898056268954,3.2493722037579573
measured_fixed_mosaic_pressure,7.15261203628294e-05,25942.776081271182,3.127397205986199
measured_fixed_mosaic_pressure,9.340469593695185e-05,25942.620407340743,2.9717232755465375
measured_fixed_mosaic_pressure,0.00012197554094669347,25942.423265689657,2.774581624460552
measured_fixed_mosaic_pressure,0.00015928570228718652,25942.176290297684,2.527606232488324
measured_fixed_mosaic_pressure,0.00020800838230519039,25941.87157150763,2.222887442432693
measured_fixed_mosaic_pressure,0.00027163446868076383,25941.50387341523,1.85518935003347
