ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,7107560.863676382,0.0
measured_free_boundary,1.3058823191183775e-06,7107562.04682188,1.1831454979255795
measured_free_boundary,1.7053286313859887e-06,7107563.5920874085,2.728411026299
measured_free_boundary,2.2269585080133038e-06,7107565.610393228,4.746716845780611
measured_free_boundary,2.908145741024809e-06,7107568.246694731,7.383018348366022
measured_free_boundary,3.7976961046237105e-06,7107571.690472249,10.826795866712928
measured_free_boundary,4.959344196412829e-06,7107576.189478319,15.325801936909556
measured_free_boundary,6.476319900517853e-06,7107582.067785209,21.204108826816082
measured_free_boundary,8.457311651040738e-06,7107589.74950704,28.885830657556653
measured_free_boundary,1.1044253752367952e-05,7107599.790045915,38.92636953294277
measured_free_boundary,1.4422495703074076e-05,7107612.917349802,52.053673420101404
measured_free_boundary,1.883408213620521e-05,7107630.086565272,69.22288888972253
measured_free_boundary,2.4595094858493616e-05,7107652.552728542,91.68905215989798
measured_free_boundary,3.211829951274613e-05,7107681.967943542,121.10426715947688
measured_free_boundary,4.194271945384357e-05,7107720.5121217705,159.6484453883022
measured_free_boundary,5.477225575051662e-05,7107771.070252407,210.20657602511346
measured_free_boundary,7.15261203628294e-05,7107837.475033145,276.61135676316917
measured_free_boundary,9.340469593695185e-05,7107924.84268398,363.9790075980127
measured_free_boundary,0.00012197554094669347,7108040.043756621,479.1800802387297
measured_free_boundary,0.00015928570228718652,7108192.372849164,631.5091727813706
measured_free_boundary,0.00020800838230519039,7108394.516432143,833.6527557605878
measured_free_boundary,0.00027163446868076383,7108663.9749230845,1103.1112467022613
measured_free_boundary,0.0003547226499133238,7109025.187563764,1464.3238873817027
measured_free_boundary,0.0004632260367126272,7109512.759176379,1951.895499996841
measured_free_boundary,0.0006049186910983003,7110176.432795244,2615.5691188620403
measured_free_boundary,0.0007899526232095012,7111088.847970919,3527.9842945365235
measured_free_boundary,0.0010315851635904682,7112357.754013607,4796.89033722505
measured_free_boundary,0.00134712882579763,7114145.316873319,6584.453196937218
measured_free_boundary,0.0017591917151838243,7116698.558281654,9137.694605271332
measured_free_boundary,0.0022972973567980865,7120396.715817333,12835.85214095097
measured_free_boundary,0.003000000000000001,7125822.68624598,18261.822569597512
measured_fixed_mosaic_pressure,1e-06,7880543.629368654,0.0
measured_fixed_mosaic_pressure,1.3058823191183775e-06,7880544.1908207955,0.5614521410316229
measured_fixed_mosaic_pressure,1.7053286313859887e-06,7880544.923994885,1.2946262303739786
measured_fixed_mosaic_pressure,2.2269585080133038e-06,7880545.881406113,2.2520374581217766
measured_fixed_mosaic_pressure,2.908145741024809e-06,7880547.1316249985,3.5022563440725207
measured_fixed_mosaic_pressure,3.7976961046237105e-06,7880548.764182719,5.134814064949751
measured_fixed_mosaic_pressure,4.959344196412829e-06,7880550.895972791,7.266604136675596
measured_fixed_mosaic_pressure,6.476319900517853e-06,7880553.679604038,10.050235383212566
measured_fixed_mosaic_pressure,8.457311651040738e-06,7880557.314296775,13.68492812011391
measured_fixed_mosaic_pressure,1.1044253752367952e-05,7880562.060091784,18.43072312977165
measured_fixed_mosaic_pressure,1.4422495703074076e-05,7880568.256371179,24.627002524212003
measured_fixed_mosaic_pressure,1.883408213620521e-05,7880576.345985642,32.716616987250745
measured_fixed_mosaic_pressure,2.4595094858493616e-05,7880586.906661235,43.27729258034378
measured_fixed_mosaic_pressure,3.211829951274613e-05,7880600.691840882,57.062472227960825
measured_fixed_mosaic_pressure,4.194271945384357e-05,7880618.68372382,75.05435516592115
measured_fixed_mosaic_pressure,5.477225575051662e-05,7880642.162023106,98.53265445120633
measured_fixed_mosaic_pressure,7.15261203628294e-05,7880672.792885964,129.16351730935276
measured_fixed_mosaic_pressure,9.340469593695185e-05,7880712.743516708,169.1141480533406
measured_fixed_mosaic_pressure,0.00012197554094669347,7880764.829276452,221.19990779738873
measured_fixed_mosaic_pressure,0.00015928570228718652,7880832.701299336,289.0719306813553
measured_fixed_mosaic_pressure,0.00020800838230519039,7880921.083702505,377.4543338501826
measured_fixed_mosaic_pressure,0.00027163446868076383,7881036.06971759,492.4403489353135
measured_fixed_mosaic_pressure,0.0003547226499133238,7881185.484398425,641.8550297701731
