ablation,D,chi2,delta_chi2
dc_only,1e-06,152.78792385018505,0.0
dc_only,1.4677992676220705e-06,152.78792385018505,0.0
dc_only,2.1544346900318822e-06,152.78792385018505,0.0
dc_only,3.162277660168379e-06,152.78792385018505,0.0
dc_only,4.641588833612782e-06,152.78792385018505,0.0
dc_only,6.8129206905796085e-06,152.78792385018505,0.0
dc_only,1e-05,152.78792385018505,0.0
dc_only,1.4677992676220675e-05,152.78792385018505,0.0
dc_only,2.1544346900318823e-05,152.78792385018505,0.0
dc_only,3.1622776601683795e-05,152.78792385018505,0.0
dc_only,4.641588833612772e-05,152.78792385018505,0.0
dc_only,6.812920690579608e-05,152.78792385018505,0.0
dc_only,0.0001,152.78792385018505,0.0
dc_only,0.0001467799267622069,152.78792385018505,0.0
dc_only,0.00021544346900318823,152.78792385018505,0.0
dc_only,0.00031622776601683794,152.78792385018505,0.0
dc_only,0.00046415888336127773,152.78792385018505,0.0
dc_only,0.0006812920690579609,152.78792385018505,0.0
dc_only,0.001,152.78792385018505,0.0
dc_only,0.0014677992676220691,152.78792385018505,0.0
dc_only,0.002154434690031882,152.78792385018505,0.0
dc_only,0.0031622776601683794,152.78792385018505,0.0
dc_only,0.004641588833612777,152.78792385018505,0.0
dc_only,0.006812920690579608,152.78792385018505,0.0
dc_only,0.01,152.78792385018505,0.0
dc_only,0.014677992676220676,152.78792385018505,0.0
dc_only,0.021544346900318822,152.78792385018505,0.0
dc_only,0.03162277660168379,152.78792385018505,0.0
dc_only,0.046415888336127725,152.78792385018505,0.0
dc_only,0.06812920690579609,152.78792385018505,0.0
dc_only,0.1,152.78792385018505,0.0
h1_free_boundary,1e-06,6389.2326234951925,95.40116698225029
h1_free_boundary,1.4677992676220705e-06,6389.218395484451,95.38693897150915
h1_free_boundary,2.1544346900318822e-06,6389.197512955252,95.36605644230985
h1_free_boundary,3.162277660168379e-06,6389.166864574048,95.33540806110614
h1_free_boundary,4.641588833612782e-06,6389.121885295237,95.29042878229484
h1_free_boundary,6.8129206905796085e-06,6389.055878557634,95.22442204469189
h1_free_boundary,1e-05,6388.959023695899,95.12756718295714
h1_free_boundary,1.4677992676220675e-05,6388.816924465304,94.98546795236143
h1_free_boundary,2.1544346900318823e-05,6388.60849001237,94.77703349942749
h1_free_boundary,3.1622776601683795e-05,6388.30284964696,94.47139313401749
h1_free_boundary,4.641588833612772e-05,6387.854878860278,94.02342234733624
h1_free_boundary,6.812920690579608e-05,6387.198751369166,93.36729485622345
h1_free_boundary,0.0001,6386.238736735013,92.40728022207077
h1_free_boundary,0.0001467799267622069,6384.836273727809,91.00481721486722
h1_free_boundary,0.00021544346900318823,6382.792299142438,88.96084262949626
h1_free_boundary,0.00031622776601683794,6379.824273796452,85.9928172835098
h1_free_boundary,0.00046415888336127773,6375.539320423692,81.70786391074944
h1_free_boundary,0.0006812920690579609,6369.410950142965,75.57949363002263
h1_free_boundary,0.001,6360.783455686353,66.95199917341051
h1_free_boundary,0.0014677992676220691,6348.970248239682,55.13879172674024
h1_free_boundary,0.002154434690031882,6333.609107877799,39.777651364856865
h1_free_boundary,0.0031622776601683794,6315.609695135981,21.778238623039215
h1_free_boundary,0.004641588833612777,6299.106050766994,5.274594254051408
h1_free_boundary,0.006812920690579608,6293.831456512942,0.0
h1_free_boundary,0.01,6313.611995807263,19.780539294320988
h1_free_boundary,0.014677992676220676,6365.170021422353,71.3385649094107
h1_free_boundary,0.021544346900318822,6437.4533408302395,143.62188431729737
h1_free_boundary,0.03162277660168379,6512.059656084117,218.22819957117463
h1_free_boundary,0.046415888336127725,6580.328347559889,286.496891046947
h1_free_boundary,0.06812920690579609,6644.97701654565,351.1455600327081
h1_free_boundary,0.1,6716.512264968589,422.6808084556469
h1_fixed_boundary_phase,1e-06,6469.659920188349,175.82846367540697
h1_fixed_boundary_phase,1.4677992676220705e-06,6469.638469061216,175.80701254827363
h1_fixed_boundary_phase,2.1544346900318822e-06,6469.606981819123,175.7755253061805
h1_fixed_boundary_phase,3.162277660168379e-06,6469.560762082867,175.7293055699247
h1_fixed_boundary_phase,4.641588833612782e-06,6469.492914790582,175.66145827764012
h1_fixed_boundary_phase,6.8129206905796085e-06,6469.393315674763,175.5618591618204
h1_fixed_boundary_phase,1e-05,6469.247096387262,175.41563987431982
h1_fixed_boundary_phase,1.4677992676220675e-05,6469.032416090928,175.2009595779855
h1_fixed_boundary_phase,2.1544346900318823e-05,6468.717180182619,174.88572366967674
h1_fixed_boundary_phase,3.1622776601683795e-05,6468.25420186428,174.42274535133765
h1_fixed_boundary_phase,4.641588833612772e-05,6467.574053461973,173.74259694903049
h1_fixed_boundary_phase,6.812920690579608e-05,6466.574475930816,172.74301941787417
h1_fixed_boundary_phase,0.0001,6465.104635227557,171.27317871461491
h1_fixed_boundary_phase,0.0001467799267622069,6462.941627711203,169.110171198261
h1_fixed_boundary_phase,0.00021544346900318823,6459.755324382844,165.9238678699021
h1_fixed_boundary_phase,0.00031622776601683794,6455.055959115132,161.2245026021901
h1_fixed_boundary_phase,0.00046415888336127773,6448.117994605633,154.28653809269053
h1_fixed_boundary_phase,0.0006812920690579609,6437.8802278091625,144.04877129622037
h1_fixed_boundary_phase,0.001,6422.862901661272,129.03144514833002
h1_fixed_boundary_phase,0.0014677992676220691,6401.302981249053,107.47152473611095
h1_fixed_boundary_phase,0.002154434690031882,6372.108343235206,78.27688672226395
h1_fixed_boundary_phase,0.0031622776601683794,6337.42325718963,43.59180067668785
h1_fixed_boundary_phase,0.004641588833612777,6305.870308446902,12.03885193395945
h1_fixed_boundary_phase,0.006812920690579608,6293.831456512942,0.0
h1_fixed_boundary_phase,0.01,6323.697617391474,29.866160878531446
h1_fixed_boundary_phase,0.014677992676220676,6411.914441740068,118.08298522712539
h1_fixed_boundary_phase,0.021544346900318822,6554.348811686086,260.5173551731441
h1_fixed_boundary_phase,0.03162277660168379,6744.6781245799175,450.8466680669753
h1_fixed_boundary_phase,0.046415888336127725,7000.336422514685,706.504966001743
h1_fixed_boundary_phase,0.06812920690579609,7349.875250053765,1056.0437935408227
h1_fixed_boundary_phase,0.1,7776.702395215916,1482.870938702974
h1_fixed_boundary_complex,1e-06,6490.523124094687,196.6916675817447
h1_fixed_boundary_complex,1.4677992676220705e-06,6490.495703206085,196.66424669314256
h1_fixed_boundary_complex,2.1544346900318822e-06,6490.455458140326,196.62400162738413
h1_fixed_boundary_complex,3.162277660168379e-06,6490.396393560124,196.56493704718196
h1_fixed_boundary_complex,4.641588833612782e-06,6490.3097139048405,196.4782573918983
h1_fixed_boundary_complex,6.8129206905796085e-06,6490.182518517036,196.35106200409427
h1_fixed_boundary_complex,1e-05,6489.995892204084,196.164435691142
h1_fixed_boundary_complex,1.4677992676220675e-05,6489.722115177283,195.89065866434066
h1_fixed_boundary_complex,2.1544346900318823e-05,6489.320594979074,195.4891384661314
h1_fixed_boundary_complex,3.1622776601683795e-05,6488.731953937657,194.90049742471456
h1_fixed_boundary_complex,4.641588833612772e-05,6487.869476971704,194.03802045876182
h1_fixed_boundary_complex,6.812920690579608e-05,6486.6068308342365,192.7753743212943
h1_fixed_boundary_complex,0.0001,6484.760625312456,190.92916879951372
h1_fixed_boundary_complex,0.0001467799267622069,6482.066082831747,188.23462631880466
h1_fixed_boundary_complex,0.00021544346900318823,6478.144060411709,184.3126038987666
h1_fixed_boundary_complex,0.00031622776601683794,6472.458554938405,178.62709842546246
h1_fixed_boundary_complex,0.00046415888336127773,6464.267130780629,170.4356742676864
h1_fixed_boundary_complex,0.0006812920690579609,6452.575972868393,158.7445163554512
h1_fixed_boundary_complex,0.001,6436.134686054074,142.30322954113217
h1_fixed_boundary_complex,0.0014677992676220691,6413.562701364757,119.73124485181506
h1_fixed_boundary_complex,0.002154434690031882,6383.834890753755,90.00343424081257
h1_fixed_boundary_complex,0.0031622776601683794,6347.676972814223,53.84551630128044
h1_fixed_boundary_complex,0.004641588833612777,6311.145333869954,17.313877357011734
h1_fixed_boundary_complex,0.006812920690579608,6293.831456512942,0.0
h1_fixed_boundary_complex,0.01,6343.548528821781,49.7170723088384
h1_fixed_boundary_complex,0.014677992676220676,6549.516949064238,255.6854925512962
h1_fixed_boundary_complex,0.021544346900318822,7029.565123523733,735.7336670107907
h1_fixed_boundary_complex,0.03162277660168379,7898.393018522818,1604.561562009876
h1_fixed_boundary_complex,0.046415888336127725,9319.285245098858,3025.4537885859154
h1_fixed_boundary_complex,0.06812920690579609,11656.616814428824,5362.785357915882
h1_fixed_boundary_complex,0.1,15542.268894802724,9248.437438289782
h1_single_global_ac_pressure,1e-06,9045.711528606715,16.159410726993883
h1_single_global_ac_pressure,1.4677992676220705e-06,9045.710334102121,16.15821622240037
h1_single_global_ac_pressure,2.1544346900318822e-06,9045.708580931578,16.156463051856917
h1_single_global_ac_pressure,3.162277660168379e-06,9045.706007693036,16.15388981331489
h1_single_global_ac_pressure,4.641588833612782e-06,9045.702230998117,16.150113118395893
h1_single_global_ac_pressure,6.8129206905796085e-06,9045.69668810467,16.144570224949348
h1_single_global_ac_pressure,1e-05,9045.688553427775,16.13643554805458
h1_single_global_ac_pressure,1.4677992676220675e-05,9045.676615882947,16.12449800322611
h1_single_global_ac_pressure,2.1544346900318823e-05,9045.659099443865,16.106981564144007
h1_single_global_ac_pressure,3.1622776601683795e-05,9045.63340064052,16.081282760798786
h1_single_global_ac_pressure,4.641588833612772e-05,9045.59570549234,16.043587612619376
h1_single_global_ac_pressure,6.812920690579608e-05,9045.540431769674,15.988313889953133
h1_single_global_ac_pressure,0.0001,9045.459420540677,15.907302660956702
h1_single_global_ac_pressure,0.0001467799267622069,9045.340771667385,15.788653787663861
h1_single_global_ac_pressure,0.00021544346900318823,9045.16718362913,15.615065749409041
h1_single_global_ac_pressure,0.00031622776601683794,9044.913626473515,15.361508593794497
h1_single_global_ac_pressure,0.00046415888336127773,9044.544174992176,14.992057112454859
h1_single_global_ac_pressure,0.0006812920690579609,9044.007934425214,14.45581654549278
h1_single_global_ac_pressure,0.001,9043.234409920206,13.682292040484754
h1_single_global_ac_pressure,0.0014677992676220691,9042.129941879357,12.577823999636166
h1_single_global_ac_pressure,0.002154434690031882,9040.580288691051,11.02817081133071
h1_single_global_ac_pressure,0.0031622776601683794,9038.473056003422,8.92093812370149
h1_single_global_ac_pressure,0.004641588833612777,9035.772085674169,6.219967794448166
h1_single_global_ac_pressure,0.006812920690579608,9032.701267930484,3.1491500507636374
h1_single_global_ac_pressure,0.01,9030.072341231626,0.5202233519048605
h1_single_global_ac_pressure,0.014677992676220676,9029.55211787972,0.0
h1_single_global_ac_pressure,0.021544346900318822,9033.233198801894,3.6810809221733507
h1_single_global_ac_pressure,0.03162277660168379,9042.210955817874,12.658837938153738
h1_single_global_ac_pressure,0.046415888336127725,9055.386291822264,25.834173942543202
h1_single_global_ac_pressure,0.06812920690579609,9069.970610464754,40.418492585033164
h1_single_global_ac_pressure,0.1,9083.03882260998,53.48670473025959
h1h2_free_boundary,1e-06,6442.712767833337,95.217798933204
