ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,1086.2925338052862,82.58908816606709
measured_free_boundary,1.3058823191183775e-06,1086.2843868039386,82.58094116471943
measured_free_boundary,1.7053286313859887e-06,1086.2737471072621,82.570301468043
measured_free_boundary,2.2269585080133038e-06,1086.2598517767617,82.55640613754258
measured_free_boundary,2.908145741024809e-06,1086.2417041587305,82.53825851951137
measured_free_boundary,3.7976961046237105e-06,1086.218002169076,82.51455652985692
measured_free_boundary,4.959344196412829e-06,1086.1870444950532,82.48359885583409
measured_free_boundary,6.476319900517853e-06,1086.146607754583,82.44316211536398
measured_free_boundary,8.457311651040738e-06,1086.0937856834578,82.39034004423866
measured_free_boundary,1.1044253752367952e-05,1086.024778273422,82.32133263420292
measured_free_boundary,1.4422495703074076e-05,1085.9346150709828,82.23116943176365
measured_free_boundary,1.883408213620521e-05,1085.816791518106,82.11334587888678
measured_free_boundary,2.4595094858493616e-05,1085.662790194589,81.95934455536985
measured_free_boundary,3.211829951274613e-05,1085.4614490562642,81.75800341704507
measured_free_boundary,4.194271945384357e-05,1085.1981256099652,81.49467997074612
measured_free_boundary,5.477225575051662e-05,1084.8535874107629,81.15014177154376
measured_free_boundary,7.15261203628294e-05,1084.4025337663422,80.6990881271231
measured_free_boundary,9.340469593695185e-05,1083.8116178647704,80.10817222555124
measured_free_boundary,0.00012197554094669347,1083.0367893854223,79.33334374620313
measured_free_boundary,0.00015928570228718652,1082.0197114286843,78.3162657894652
measured_free_boundary,0.00020800838230519039,1080.6829214404502,76.97947580123105
measured_free_boundary,0.00027163446868076383,1078.9233127985246,75.21986715930552
measured_free_boundary,0.0003547226499133238,1076.6034507935874,72.90000515436827
measured_free_boundary,0.0004632260367126272,1073.5403203495198,69.83687471030066
measured_free_boundary,0.0006049186910983003,1069.491636400795,65.78819076157583
measured_free_boundary,0.0007899526232095012,1064.1415467112172,60.43810107199806
measured_free_boundary,0.0010315851635904682,1057.091923271371,53.38847763215176
measured_free_boundary,0.00134712882579763,1047.8750466096412,44.171600970422105
measured_free_boundary,0.0017591917151838243,1036.0207456786447,32.31730003942562
measured_free_boundary,0.0022972973567980865,1021.2308703775867,17.527424738367586
measured_free_boundary,0.003000000000000001,1003.7034456392191,0.0
measured_fixed_mosaic_pressure,1e-06,20523.41680447018,0.0
measured_fixed_mosaic_pressure,1.3058823191183775e-06,20523.419472882953,0.0026684127733460627
measured_fixed_mosaic_pressure,1.7053286313859887e-06,20523.422957694012,0.006153223832370713
measured_fixed_mosaic_pressure,2.2269585080133038e-06,20523.427508750665,0.010704280484787887
measured_fixed_mosaic_pressure,2.908145741024809e-06,20523.43345241262,0.016647942440613406
measured_fixed_mosaic_pressure,3.7976961046237105e-06,20523.441215018123,0.024410547943261918
measured_fixed_mosaic_pressure,4.959344196412829e-06,20523.451353572018,0.03454910183791071
measured_fixed_mosaic_pressure,6.476319900517853e-06,20523.46459589568,0.04779142549887183
measured_fixed_mosaic_pressure,8.457311651040738e-06,20523.48189318558,0.0650887154006341
measured_fixed_mosaic_pressure,1.1044253752367952e-05,20523.50448886648,0.0876843963014835
measured_fixed_mosaic_pressure,1.4422495703074076e-05,20523.534008875406,0.11720440522549325
measured_fixed_mosaic_pressure,1.883408213620521e-05,20523.57258019259,0.1557757224109082
measured_fixed_mosaic_pressure,2.4595094858493616e-05,20523.622986701168,0.20618223098790622
measured_fixed_mosaic_pressure,3.211829951274613e-05,20523.688874543535,0.27207007335528033
measured_fixed_mosaic_pressure,4.194271945384357e-05,20523.775023387218,0.3582189170374477
measured_fixed_mosaic_pressure,5.477225575051662e-05,20523.88770591152,0.47090144133835565
measured_fixed_mosaic_pressure,7.15261203628294e-05,20524.03516613166,0.6183616614798666
measured_fixed_mosaic_pressure,9.340469593695185e-05,20524.228259015006,0.8114545448261197
measured_fixed_mosaic_pressure,0.00012197554094669347,20524.48131093737,1.064506467191677
measured_fixed_mosaic_pressure,0.00015928570228718652,20524.813285489014,1.3964810188335832
measured_fixed_mosaic_pressure,0.00020800838230519039,20525.24937589943,1.8325714292514022
measured_fixed_mosaic_pressure,0.00027163446868076383,20525.82319965498,2.4063951848002034
measured_fixed_mosaic_pressure,0.0003547226499133238,20526.579850647824,3.1630461776439915
measured_fixed_mosaic_pressure,0.0004632260367126272,20527.580178914468,4.163374444287911
measured_fixed_mosaic_pressure,0.0006049186910983003,20528.906824938465,5.4900204682853655
measured_fixed_mosaic_pressure,0.0007899526232095012,20530.672726443612,7.255921973432123
measured_fixed_mosaic_pressure,0.0010315851635904682,20533.032979712872,9.616175242692407
measured_fixed_mosaic_pressure,0.00134712882579763,20536.200867626427,12.784063156246702
measured_fixed_mosaic_pressure,0.0017591917151838243,20540.468005881725,17.051201411544753
measured_fixed_mosaic_pressure,0.0022972973567980865,20546.225662509918,22.80885803973797
measured_fixed_mosaic_pressure,0.003000000000000001,20553.977286011843,30.56048154166274
mosaic_flow_free_boundary,1e-06,0.020311593723914424,0.018882509064347408
mosaic_flow_free_boundary,1.3058823191183775e-06,0.02030247249525401,0.018873387835686994
mosaic_flow_free_boundary,1.7053286313859887e-06,0.020290564399585233,0.018861479740018217
mosaic_flow_free_boundary,2.2269585080133038e-06,0.020275019238467154,0.018845934578900138
mosaic_flow_free_boundary,2.908145741024809e-06,0.02025472828690375,0.018825643627336734
mosaic_flow_free_boundary,3.7976961046237105e-06,0.020228246382468645,0.01879916172290163
mosaic_flow_free_boundary,4.959344196412829e-06,0.02019369089980489,0.018764606240237874
mosaic_flow_free_boundary,6.476319900517853e-06,0.020148611178737764,0.01871952651917075
mosaic_flow_free_boundary,8.457311651040738e-06,0.020089820258915304,0.018660735599348287
mosaic_flow_free_boundary,1.1044253752367952e-05,0.020013179138394416,0.0185840944788274
mosaic_flow_free_boundary,1.4422495703074076e-05,0.019913321614681862,0.018484236955114846
mosaic_flow_free_boundary,1.883408213620521e-05,0.019783306425245548,0.01835422176567853
mosaic_flow_free_boundary,2.4595094858493616e-05,0.01961418244422866,0.018185097784661645
mosaic_flow_free_boundary,3.211829951274613e-05,0.019394454268061245,0.01796536960849423
mosaic_flow_free_boundary,4.194271945384357e-05,0.01910944148771815,0.017680356828151132
mosaic_flow_free_boundary,5.477225575051662e-05,0.018740540050805818,0.0173114553912388
mosaic_flow_free_boundary,7.15261203628294e-05,0.01826442614025479,0.016835341480687775
mosaic_flow_free_boundary,9.340469593695185e-05,0.017652306381025166,0.01622322172145815
mosaic_flow_free_boundary,0.00012197554094669347,0.016869438263867987,0.01544035360430097
mosaic_flow_free_boundary,0.00015928570228718652,0.0158753662163812,0.014446281556814183
mosaic_flow_free_boundary,0.00020800838230519039,0.014625719771501735,0.013196635111934718
mosaic_flow_free_boundary,0.00027163446868076383,0.01307713403360702,0.011648049374040004
mosaic_flow_free_boundary,0.0003547226499133238,0.01119809821384207,0.009769013554275055
mosaic_flow_free_boundary,0.0004632260367126272,0.008990647577386202,0.007561562917819186
mosaic_flow_free_boundary,0.0006049186910983003,0.0065311990754954,0.005102114415928383
mosaic_flow_free_boundary,0.0007899526232095012,0.004043686621180702,0.002614601961613685
mosaic_flow_free_boundary,0.0010315851635904682,0.0020233277127910594,0.0005942430532240427
mosaic_flow_free_boundary,0.00134712882579763,0.0014290846595670166,0.0
mosaic_flow_free_boundary,0.0017591917151838243,0.003939730034924684,0.002510645375357667
mosaic_flow_free_boundary,0.0022972973567980865,0.012185911066450446,0.01075682640688343
mosaic_flow_free_boundary,0.003000000000000001,0.02969555339887023,0.028266468739303215
mosaic_flow_fixed_mosaic_pressure,1e-06,0.2961606201070725,0.2936404572649361
mosaic_flow_fixed_mosaic_pressure,1.3058823191183775e-06,0.29602607414017396,0.29350591129803755
mosaic_flow_fixed_mosaic_pressure,1.7053286313859887e-06,0.29585041848041826,0.29333025563828186
mosaic_flow_fixed_mosaic_pressure,2.2269585080133038e-06,0.29562111052225143,0.293100947680115
mosaic_flow_fixed_mosaic_pressure,2.908145741024809e-06,0.295321793758821,0.2928016309166846
mosaic_flow_fixed_mosaic_pressure,3.7976961046237105e-06,0.2949311471633611,0.2924109843212247
mosaic_flow_fixed_mosaic_pressure,4.959344196412829e-06,0.2944213938963991,0.2919012310542627
mosaic_flow_fixed_mosaic_pressure,6.476319900517853e-06,0.29375637309413033,0.2912362102519939
mosaic_flow_fixed_mosaic_pressure,8.457311651040738e-06,0.2928890546763496,0.2903688918342132
mosaic_flow_fixed_mosaic_pressure,1.1044253752367952e-05,0.29175834997979105,0.28923818713765465
mosaic_flow_fixed_mosaic_pressure,1.4422495703074076e-05,0.29028504238314445,0.28776487954100805
mosaic_flow_fixed_mosaic_pressure,1.883408213620521e-05,0.2883666362729528,0.2858464734308164
mosaic_flow_fixed_mosaic_pressure,2.4595094858493616e-05,0.28587090880762195,0.28335074596548554
mosaic_flow_fixed_mosaic_pressure,3.211829951274613e-05,0.2826279646768476,0.2801078018347112
mosaic_flow_fixed_mosaic_pressure,4.194271945384357e-05,0.2784206726160887,0.2759005097739523
mosaic_flow_fixed_mosaic_pressure,5.477225575051662e-05,0.2729735644067076,0.2704534015645712
mosaic_flow_fixed_mosaic_pressure,7.15261203628294e-05,0.26594071125962476,0.26342054841748835
mosaic_flow_fixed_mosaic_pressure,9.340469593695185e-05,0.2568939520495256,0.2543737892073892
mosaic_flow_fixed_mosaic_pressure,0.00012197554094669347,0.2453144731550674,0.24279431031293103
mosaic_flow_fixed_mosaic_pressure,0.00015928570228718652,0.2305937266062229,0.22807356376408652
mosaic_flow_fixed_mosaic_pressure,0.00020800838230519039,0.21205505938770983,0.20953489654557345
mosaic_flow_fixed_mosaic_pressure,0.00027163446868076383,0.18901700601068067,0.18649684316854429
mosaic_flow_fixed_mosaic_pressure,0.0003547226499133238,0.16093603621952507,0.1584158733773887
mosaic_flow_fixed_mosaic_pressure,0.0004632260367126272,0.12769579049443971,0.12517562765230333
mosaic_flow_fixed_mosaic_pressure,0.0006049186910983003,0.09015976320108446,0.08763960035894808
mosaic_flow_fixed_mosaic_pressure,0.0007899526232095012,0.051187311705964876,0.04866714886382849
mosaic_flow_fixed_mosaic_pressure,0.0010315851635904682,0.017443679876552355,0.014923517034415969
mosaic_flow_fixed_mosaic_pressure,0.00134712882579763,0.0025201628421363856,0.0
mosaic_flow_fixed_mosaic_pressure,0.0017591917151838243,0.032079357397673515,0.02955919455553713
mosaic_flow_fixed_mosaic_pressure,0.0022972973567980865,0.15175038823414214,0.14923022539200576
mosaic_flow_fixed_mosaic_pressure,0.003000000000000001,0.43771569087001105,0.43519552802787465
