run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,K,selected_step2_run_name,selection_category,selection_rank_within_regime,best_epoch,best_val_total,pressure_constraint_labels,pressure_solver_constraint_residual_l2,pressure_solver_constraint_residual_max,sign_flip_fraction
q_1__k_1__delta_1__K_0,gnn,1.0,1.0,100.0,1.0,0,balanced,0.24385440998411276,0.08080621449355477,7.186090746854581,0.5571730522118196,0.11363722335406239,0.37074288002656236,21.441248082565423,16.419207326030875,-2.4085259437561035,8.396210670471191,1.376255129305253,7.33682918548584,-0.027736693620681763,0.05427837371826172,0.055473387241363525,,,0.054879237590285006,0.055473387241363525,0.024828168256933025,0.22972964989389702,0.19796937008568713,0.23106741436076042,-0.499980628490448,0.4603077173233032,0.0010871252743527293,1.0518583698031287,1.0539170503616333,0.6065424084663391,1.5845614671707153,0.6891826748847961,1.4293991446495056,True,True,588.6327606940176,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/Somites21_demo/PerTileFlow/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/04_message_passing_sensitivity/q_1__k_1__delta_1__K_0,2,10.804736614227295,0,q_1__k_1__delta_1,balanced,1,100.0,361.4630126953125,equal-a-equal-v,0.07761096209287643,0.055473387241363525,0.26280747179582026
q_1__k_1__delta_1__K_1,gnn,1.0,1.0,100.0,1.0,1,balanced,0.35587943367558944,0.10084223470136741,10.487330967271072,0.3571908713308134,0.07793812797187726,0.2703067194446792,14.21084343949941,10.52597742849314,-2.31706166267395,9.518896102905273,1.901989635441306,8.570999145507812,-0.016110463067889214,0.031734466552734375,0.03222092613577843,,,0.03197864735312552,0.03222092613577843,0.029241902603662624,0.4291539751276677,0.41273855424555544,0.4301490709460655,-0.4890695810317993,0.49219465255737305,0.0,1.1248044100380181,1.121160626411438,0.6131966710090637,1.6359024047851562,0.6142655730247497,1.634173572063446,True,True,590.477186744014,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/Somites21_demo/PerTileFlow/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/04_message_passing_sensitivity/q_1__k_1__delta_1__K_1,2,11.835957765579224,1,q_1__k_1__delta_1,balanced,1,86.0,150.6948699951172,equal-a-equal-v,0.0452246367931366,0.03222092613577843,0.2615128537081561
q_1__k_1__delta_1__K_2,gnn,1.0,1.0,100.0,1.0,2,balanced,0.3529525549747218,0.1004671538768714,10.401079437307594,0.36269462685604414,0.07875611062453944,0.273870019002441,14.501891874851847,10.688166361862798,-2.3938024044036865,9.629829406738281,1.8863562299097918,8.627508163452148,-0.017100118100643158,0.0336151123046875,0.034200236201286316,,,0.033909225896015534,0.034200236201286316,0.010479061504358263,0.42501717172570447,0.4085212393766173,0.42514633597354545,-0.48656171560287476,0.48228198289871216,0.0,1.1027209216864478,1.057698130607605,0.6147364377975464,1.6197664737701416,0.6157941520214081,1.6163610577583314,True,True,590.8091263079841,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/Somites21_demo/PerTileFlow/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/04_message_passing_sensitivity/q_1__k_1__delta_1__K_2,2,12.023631811141968,2,q_1__k_1__delta_1,balanced,1,90.0,155.4346160888672,equal-a-equal-v,0.04795488715171814,0.034200236201286316,0.26299241723691513
q_1__k_1__delta_1__K_3,gnn,1.0,1.0,100.0,1.0,3,balanced,0.3458389910786611,0.10011030199942371,10.191451423223409,0.37558859975155773,0.08157238514026459,0.28377006419579726,14.950526927570706,11.068135948308582,-2.485513925552368,9.25483226776123,1.702702004984927,8.208930015563965,-0.01749579608440399,0.034130096435546875,0.03499159216880798,,,0.03456374537996546,0.03499159216880798,0.025856320447956986,0.41389876411956705,0.39886337429089597,0.4147056018994849,-0.48225224018096924,0.47079378366470337,0.0,1.11372871936932,1.1676470041275024,0.6173912882804871,1.6012648344039917,0.6191567122936249,1.5946069002151488,True,True,591.708181146998,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/Somites21_demo/PerTileFlow/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/04_message_passing_sensitivity/q_1__k_1__delta_1__K_3,2,11.740346193313599,3,q_1__k_1__delta_1,balanced,1,96.0,166.44947814941406,equal-a-equal-v,0.04888051748275757,0.03499159216880798,0.2742740891437026
q_1__k_1__delta_1__K_4,gnn,1.0,1.0,100.0,1.0,4,balanced,0.31755953615343024,0.09148709638231374,9.358090528181433,0.41600364585131167,0.08720108625026969,0.3022894556740409,16.550252487923522,12.259117849476842,-2.066742181777954,9.477141380310059,1.8567103906166853,8.48426628112793,-0.017503995448350906,0.03512763977050781,0.03500799089670181,,,0.03506779534637544,0.03512749820947647,0.013431819456798935,0.35480987909299955,0.34018709130159797,0.3550640281356433,-0.441789835691452,0.4589771628379822,0.0,1.0779985654037512,1.0386533737182617,0.6428847312927246,1.5824546813964844,0.6555665671825409,1.5677160978317262,True,True,592.6010079330008,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/Somites21_demo/PerTileFlow/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/04_message_passing_sensitivity/q_1__k_1__delta_1__K_4,2,11.543883562088013,4,q_1__k_1__delta_1,balanced,1,74.0,203.7264862060547,equal-a-equal-v,0.049593351781368256,0.03512749820947647,0.24579249121509156
