ablation,D,chi2,delta_chi2
dc_only,1e-06,63.905331374743255,0.0
dc_only,1.4677992676220705e-06,63.905331374743255,0.0
dc_only,2.1544346900318822e-06,63.905331374743255,0.0
dc_only,3.162277660168379e-06,63.905331374743255,0.0
dc_only,4.641588833612782e-06,63.905331374743255,0.0
dc_only,6.8129206905796085e-06,63.905331374743255,0.0
dc_only,1e-05,63.905331374743255,0.0
dc_only,1.4677992676220675e-05,63.905331374743255,0.0
dc_only,2.1544346900318823e-05,63.905331374743255,0.0
dc_only,3.1622776601683795e-05,63.905331374743255,0.0
dc_only,4.641588833612772e-05,63.905331374743255,0.0
dc_only,6.812920690579608e-05,63.905331374743255,0.0
dc_only,0.0001,63.905331374743255,0.0
dc_only,0.0001467799267622069,63.905331374743255,0.0
dc_only,0.00021544346900318823,63.905331374743255,0.0
dc_only,0.00031622776601683794,63.905331374743255,0.0
dc_only,0.00046415888336127773,63.905331374743255,0.0
dc_only,0.0006812920690579609,63.905331374743255,0.0
dc_only,0.001,63.905331374743255,0.0
dc_only,0.0014677992676220691,63.905331374743255,0.0
dc_only,0.002154434690031882,63.905331374743255,0.0
dc_only,0.0031622776601683794,63.905331374743255,0.0
dc_only,0.004641588833612777,63.905331374743255,0.0
dc_only,0.006812920690579608,63.905331374743255,0.0
dc_only,0.01,63.905331374743255,0.0
dc_only,0.014677992676220676,63.905331374743255,0.0
dc_only,0.021544346900318822,63.905331374743255,0.0
dc_only,0.03162277660168379,63.905331374743255,0.0
dc_only,0.046415888336127725,63.905331374743255,0.0
dc_only,0.06812920690579609,63.905331374743255,0.0
dc_only,0.1,63.905331374743255,0.0
h1_free_boundary,1e-06,1036.3571892408058,31.52634694530343
h1_free_boundary,1.4677992676220705e-06,1036.3381825032693,31.5073402077669
h1_free_boundary,2.1544346900318822e-06,1036.310293783861,31.479451488358563
h1_free_boundary,3.162277660168379e-06,1036.2693789116838,31.43853661618141
h1_free_boundary,4.641588833612782e-06,1036.209367530559,31.378525235056486
h1_free_boundary,6.8129206905796085e-06,1036.1213765133448,31.290534217842378
h1_free_boundary,1e-05,1035.992425241578,31.16158294607567
h1_free_boundary,1.4677992676220675e-05,1035.8035859980566,30.972743702554226
h1_free_boundary,2.1544346900318823e-05,1035.5273471321527,30.69650483665032
h1_free_boundary,3.1622776601683795e-05,1035.1239116245142,30.293069329011814
h1_free_boundary,4.641588833612772e-05,1034.5361309177918,29.705288622289345
h1_free_boundary,6.812920690579608e-05,1033.6828678568602,28.852025561357777
h1_free_boundary,0.0001,1032.4510035114315,27.6201612159291
h1_free_boundary,0.0001467799267622069,1030.68755548769,25.8567131921875
h1_free_boundary,0.00021544346900318823,1028.1966542803868,23.36581198488443
h1_free_boundary,0.00031622776601683794,1024.7542350182327,19.92339272273034
h1_free_boundary,0.00046415888336127773,1020.1727627066953,15.34192041119286
h1_free_boundary,0.0006812920690579609,1014.493754667378,9.662912371875564
h1_free_boundary,0.001,1008.4868270332171,3.6559847377146752
h1_free_boundary,0.0014677992676220691,1004.8308422955024,0.0
h1_free_boundary,0.002154434690031882,1010.5963786212407,5.765536325738253
h1_free_boundary,0.0031622776601683794,1041.3039618811124,36.47311958560999
h1_free_boundary,0.004641588833612777,1123.7252258011035,118.89438350560113
h1_free_boundary,0.006812920690579608,1288.0356373363925,283.2047950408901
h1_free_boundary,0.01,1544.3642635080562,539.5334212125538
h1_free_boundary,0.014677992676220676,1865.1915189925721,860.3606766970697
h1_free_boundary,0.021544346900318822,2195.128237747526,1190.2973954520235
h1_free_boundary,0.03162277660168379,2479.36059859439,1474.5297562988876
h1_free_boundary,0.046415888336127725,2694.953624321094,1690.1227820255917
h1_free_boundary,0.06812920690579609,2856.2289859671405,1851.398143671638
h1_free_boundary,0.1,2986.3928003597066,1981.5619580642042
h1_fixed_boundary_phase,1e-06,1087.8229005391065,82.99205824360422
h1_fixed_boundary_phase,1.4677992676220705e-06,1087.7608097092511,82.92996741374884
h1_fixed_boundary_phase,2.1544346900318822e-06,1087.6697256922016,82.83888339669932
h1_fixed_boundary_phase,3.162277660168379e-06,1087.536146490812,82.70530419530962
h1_fixed_boundary_phase,4.641588833612782e-06,1087.3403242417764,82.50948194627415
h1_fixed_boundary_phase,6.8129206905796085e-06,1087.0534245051253,82.22258220962306
h1_fixed_boundary_phase,1e-05,1086.6334500304501,81.80260773494786
h1_fixed_boundary_phase,1.4677992676220675e-05,1086.0194582073902,81.18861591188795
h1_fixed_boundary_phase,2.1544346900318823e-05,1085.1235035964246,80.2926613009223
h1_fixed_boundary_phase,3.1622776601683795e-05,1083.819731703409,78.98888940790664
h1_fixed_boundary_phase,4.641588833612772e-05,1081.9303335647514,77.09949126924914
h1_fixed_boundary_phase,6.812920690579608e-05,1079.2090901151907,74.37824781968845
h1_fixed_boundary_phase,0.0001,1075.3259496154112,70.49510731990893
h1_fixed_boundary_phase,0.0001467799267622069,1069.86240238591,65.03156009040765
h1_fixed_boundary_phase,0.00021544346900318823,1062.3407250975106,57.50988280200829
h1_fixed_boundary_phase,0.00031622776601683794,1052.3349747304396,47.50413243493733
h1_fixed_boundary_phase,0.00046415888336127773,1039.7488353301005,34.917993034598226
h1_fixed_boundary_phase,0.0006812920690579609,1025.3760528501753,20.545210554672963
h1_fixed_boundary_phase,0.001,1011.8270640041645,6.996221708662233
h1_fixed_boundary_phase,0.0014677992676220691,1004.8308422955023,0.0
h1_fixed_boundary_phase,0.002154434690031882,1015.3299909543828,10.499148658880472
h1_fixed_boundary_phase,0.0031622776601683794,1063.9940166260528,59.16317433055053
h1_fixed_boundary_phase,0.004641588833612777,1187.0324278993478,182.2015856038455
h1_fixed_boundary_phase,0.006812920690579608,1428.893303318653,424.0624610231506
h1_fixed_boundary_phase,0.01,1803.0381529749511,798.2073106794488
h1_fixed_boundary_phase,0.014677992676220676,2246.490308894366,1241.6594665988637
h1_fixed_boundary_phase,0.021544346900318822,2645.7790007315775,1640.9481584360751
h1_fixed_boundary_phase,0.03162277660168379,2933.627615236414,1928.7967729409115
h1_fixed_boundary_phase,0.046415888336127725,3121.94936009805,2117.1185178025476
h1_fixed_boundary_phase,0.06812920690579609,3251.5136877199925,2246.68284542449
h1_fixed_boundary_phase,0.1,3354.1849881561416,2349.354145860639
