harmonic_number_dir,lambda_b_dir,graph_path,b1_run_dir,b1_artifact_mode,model_name,model_label,harmonic_number,f0_hz,omega0_rad_s,omega_n_rad_s,D0,alpha,viscosity_pa_s,boundary_amplitude_scale,pressure_solver_mode,lambda_q,lambda_k,lambda_b,lstsq_backend,n_nodes,n_edges,complex_flow_rmse_nl_s,flow_amplitude_rmse_nl_s,flow_phase_rmse_deg,phase_eval_edge_count,phase_eval_amplitude_threshold_nl_s,kirchhoff_rms_per_internal_node_nl_s,common_arterial_pressure_phase_residual_deg,arterial_pressure_amplitude_difference_pa,arterial_pressure_phase_difference_deg,arterial_pressure_amplitude_min_pa,arterial_pressure_amplitude_max_pa,arterial_pressure_amplitude_mean_pa,global_pressure_amplitude_max_pa,pressure_amplitude_min_pa,pressure_amplitude_max_pa,pressure_amplitude_range_pa,pressure_phase_min_deg,pressure_phase_max_deg,pressure_phase_range_deg,harmonic_matrix_full_rank,harmonic_matrix_rank,harmonic_matrix_condition_number,harmonic_matrix_ones_residual_norm,gauge_applied,gauge_reason,direct_system_residual_norm,max_abs_kirchhoff_residual_m3_s,rms_kirchhoff_residual_m3_s,relative_direct_residual,relative_pressure_difference,matrix_rows,matrix_cols,min_singular_value,max_singular_value,net_boundary_injection_abs_nl_s,net_boundary_injection_abs_m3_s,runtime_seconds,solver_success,pressure_solver_backend,phase_iterations_used,phase_iteration_relative_change,phase_constraint_kind,arterial_antiphase_count,common_arterial_phase_deg,phase_constraint_amplitude_floor_pa,run_dir,abs_kL_mean,abs_kL_median,abs_kL_max,abs_kL_p05,abs_kL_p25,abs_kL_p75,abs_kL_p95,abs_kL_fraction_lt_0p01,abs_kL_fraction_lt_0p1,abs_kL_fraction_lt_1,rel_error_Ys_mean,rel_error_Ys_median,rel_error_Ys_max,rel_error_Yt_mean,rel_error_Yt_median,rel_error_Yt_max
1,0.1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,0.1,numpy,4388,6443,0.1405396844128613,0.127766991947663,71.35227046975464,5411,1.0067006424899968e-05,0.4233156843823295,1.8451098618781936,0.2683360315394885,3.690219723756388,3.1861549225798886,3.454490954119377,3.3203229383496327,3.454490954119377,0.915153747629951,3.454490954119377,2.539337206489426,-45.316294666210005,22.67159449384107,67.98788916005108,True,8776,,,False,,,,,,,19600,8776,,1346.3150477927152,1.5056489426921045,1.5056489426921042e-12,183.1974979540028,True,numpy_linalg_lstsq_real_mixed,1.0,0.0002112096085468,normalized_phase_only_real_rows,0,148.0627615167524,0.0033204756350018,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_0p1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,1.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,1.0,numpy,4388,6443,0.1405402074108417,0.1277680238985398,71.35864999702298,5411,1.0067006424899968e-05,0.4233149352571554,1.6529351633482392,0.2683078960336162,3.3058703266964784,3.184975042907573,3.453282938941189,3.3191289909243813,3.453282938941189,0.9119820567673002,3.453282938941189,2.541300882173889,-45.15235644785874,22.71195605489997,67.86431250275872,True,8776,,,False,,,,,,,19600,8776,,1346.3150477927152,1.5056489426921045,1.5056489426921042e-12,183.53613719999703,True,numpy_linalg_lstsq_real_mixed,1.0,0.0017456588223778,normalized_phase_only_real_rows,0,148.0627615167524,0.0033204756350018,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,10.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,10.0,numpy,4388,6443,0.140543446935973,0.1277727690122761,71.40609690077048,5411,1.0067006424899968e-05,0.4233118051772964,0.8083772758005222,0.268096811286433,1.6167545516010442,3.180276647978644,3.448373459265077,3.314325053621861,3.448373459265077,0.8996401696903934,3.448373459265077,2.548733289574684,-44.492396085988446,22.9153704745478,67.40776656053625,True,8776,,,False,,,,,,,19600,8776,,1346.315047792715,1.5056489426921045,1.5056489426921042e-12,325.3720229769824,True,numpy_linalg_lstsq_real_mixed,2.0,0.0003234443444326,normalized_phase_only_real_rows,0,148.07915998332845,0.0033143325792341,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_10,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,100.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,100.0,numpy,4388,6443,0.1405471125762742,0.1277767231391615,71.45522527295411,5411,1.0067006424899968e-05,0.4233095303890238,0.1321574286358705,0.2679176072595268,0.2643148572717411,3.177043374279843,3.44496098153937,3.3110021779096064,3.44496098153937,0.89089532648082,3.44496098153937,2.5540656550585497,-44.00412110381561,23.096305861088624,67.10042696490424,True,8776,,,False,,,,,,,19600,8776,,1346.315047792715,1.5056489426921045,1.5056489426921042e-12,317.7160995330196,True,numpy_linalg_lstsq_real_mixed,2.0,6.340133451066319e-05,normalized_phase_only_real_rows,0,148.06568993620215,0.0033110049721782,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_100,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,0.1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,0.1,numpy,4388,6443,0.2406236311928707,0.2169747332482079,78.13171020396543,5411,1.0067006424899968e-05,0.2465348640663844,0.3171148545125079,0.0446652288329811,0.6342297090250159,2.649099994448376,2.693765223281357,2.6714326088648663,3.8354543286212097,0.679423076737179,3.8354543286212097,3.1560312518840306,-51.701472814803054,30.73209754215868,82.43357035696174,True,8776,,,False,,,,,,,19600,8776,,828.6361818194403,1.5056489426921045,1.5056489426921042e-12,183.22735643800115,True,numpy_linalg_lstsq_real_mixed,1.0,9.86627438270981e-05,normalized_phase_only_real_rows,0,142.29626894098658,0.0026714501490139,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_0p1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,1.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,1.0,numpy,4388,6443,0.2406236957130359,0.2169750762729672,78.13556326914674,5411,1.0067006424899968e-05,0.2465347845735446,0.2441484678026236,0.044670037566862,0.4882969356052472,2.648982657166174,2.693652694733036,2.671317675949605,3.83594520721893,0.6790194978140732,3.83594520721893,3.156925709404857,-51.66512370807453,30.745308527283,82.41043223535753,True,8776,,,False,,,,,,,19600,8776,,828.6361818194404,1.5056489426921045,1.5056489426921042e-12,184.33909974199923,True,numpy_linalg_lstsq_real_mixed,1.0,0.0007366594831854,normalized_phase_only_real_rows,0,142.29626894098658,0.0026714501490139,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,10.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,10.0,numpy,4388,6443,0.2406238452741502,0.2169758746493656,78.14628115905843,5411,1.0067006424899968e-05,0.2465346269984147,0.0740443587025309,0.0446852193651174,0.1480887174050619,2.648723371914097,2.6934085912792143,2.6710659815966555,3.837314036116264,0.6781661111894062,3.837314036116264,3.1591479249268573,-51.582622705882684,30.771211625470286,82.35383433135297,True,8776,,,False,,,,,,,19600,8776,,828.6361818194404,1.5056489426921045,1.5056489426921042e-12,322.46884514199337,True,numpy_linalg_lstsq_real_mixed,2.0,5.864051483480429e-05,normalized_phase_only_real_rows,0,142.29333184759048,0.0026710658908843,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_10,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,100.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_dc_transferred,Taylor-expanded + transferred DC conductance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,100.0,numpy,4388,6443,0.2406238999789263,0.2169761774663083,78.15141453335768,5411,1.0067006424899968e-05,0.2465345797821912,0.0092990985276183,0.0446932201261822,0.0185981970552367,2.648629504869906,2.6933227249960883,2.670976114932997,3.837941859382616,0.6778809224656692,3.837941859382616,3.1600609369169472,-51.55228976660107,30.77873361635591,82.33102338295699,True,8776,,,False,,,,,,,19600,8776,,828.6361818194404,1.5056489426921045,1.5056489426921042e-12,316.86679830698995,True,numpy_linalg_lstsq_real_mixed,2.0,8.47400810677924e-06,normalized_phase_only_real_rows,0,142.29587338429465,0.0026709760976393,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_100,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,0.1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_ideal,Taylor-expanded ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,0.1,numpy,4388,6443,0.1405396036701342,0.1277668974232325,71.34987391502418,5411,1.0067006424899968e-05,0.4233156081098424,1.8453082750963608,0.2672787756842845,3.6906165501927233,3.186111939644796,3.45339071532908,3.319751327486938,3.45339071532908,0.9156618091267608,3.45339071532908,2.5377289062023194,-45.311259656213046,22.67337601760229,67.98463567381533,True,8776,,,False,,,,,,,19600,8776,,1346.3149918385004,1.5056489426921045,1.5056489426921042e-12,183.11331064099795,True,numpy_linalg_lstsq_real_mixed,1.0,0.0002112187062863,normalized_phase_only_real_rows,0,148.05668428284216,0.0033199040392599,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_0p1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
1,1.0,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,taylor_ideal,Taylor-expanded ideal admittance,1,2.7733447429741864,17.425438940799154,17.425438940799154,0.001,0.0,0.0035,1.0,constrained_least_squares,1.0,1.0,1.0,numpy,4388,6443,0.1405401267308293,0.1277679293721178,71.35623390641231,5411,1.0067006424899968e-05,0.4233148588951991,1.6531325709487033,0.2672509946861496,3.306265141897407,3.184931746572034,3.452182741258184,3.3185572439151088,3.452182741258184,0.9124890452108592,3.452182741258184,2.5396936960473244,-45.14740209261217,22.713729141110548,67.86113123372272,True,8776,,,False,,,,,,,19600,8776,,1346.3149918385002,1.5056489426921045,1.5056489426921042e-12,183.6841472259985,True,numpy_linalg_lstsq_real_mixed,1.0,0.0017457142520877,normalized_phase_only_real_rows,0,148.05668428284216,0.0033199040392599,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/01_boundary_parameter_calibration/H1/lambda_b_1,0.0612042370279545,0.051769364673744,0.4124428210553681,0.0166113269017391,0.0306584528729121,0.0810983272400126,0.1388066420198376,0.0024833152258264,0.8491386000310415,1.0,2.05874950536307e-06,1.5961678869651405e-07,0.0006415119964886,1.8019245107063057e-06,1.3966477336592358e-07,0.0005626709531122
