D,chi2,delta_chi2,objective,observation_source,tile_id,weight_mode
0.0017782794100389228,1344.3067918197873,2.5420681805403547,weighted_least_squares,measured_graph,3,sigma
0.0023713737056616554,1351.099378680592,9.334655041345059,weighted_least_squares,measured_graph,3,sigma
0.0031622776601683794,1366.22218565789,24.4574620186429,weighted_least_squares,measured_graph,3,sigma
0.004216965034285823,1395.8873116359264,54.122587996679385,weighted_least_squares,measured_graph,3,sigma
0.005623413251903491,1448.7753063445793,107.01058270533235,weighted_least_squares,measured_graph,3,sigma
0.007498942093324558,1534.4791939555514,192.7144703163044,weighted_least_squares,measured_graph,3,sigma
0.01,1659.1311795026093,317.36645586336226,weighted_least_squares,measured_graph,3,sigma
0.01333521432163324,1819.7447472311958,477.9800235919488,weighted_least_squares,measured_graph,3,sigma
0.01778279410038923,2002.9225736720487,661.1578500328017,weighted_least_squares,measured_graph,3,sigma
0.023713737056616554,2191.5291116645158,849.7643880252688,weighted_least_squares,measured_graph,3,sigma
0.03162277660168379,2372.733381169666,1030.9686575304188,weighted_least_squares,measured_graph,3,sigma
0.042169650342858224,2538.9097237341675,1197.1450000949205,weighted_least_squares,measured_graph,3,sigma
0.05623413251903491,2684.8632230935164,1343.0984994542694,weighted_least_squares,measured_graph,3,sigma
0.07498942093324558,2808.658862204743,1466.894138565496,weighted_least_squares,measured_graph,3,sigma
0.1,2914.1360340952683,1572.3713104560213,weighted_least_squares,measured_graph,3,sigma
1e-06,1067.0224297414804,30.74604012935788,weighted_least_squares,measured_graph,4,sigma
1.333521432163324e-06,1067.0089391527822,30.732549540659647,weighted_least_squares,measured_graph,4,sigma
1.778279410038923e-06,1066.9909533081598,30.714563696037203,weighted_least_squares,measured_graph,4,sigma
