graph_path,b1_run_dir,b1_artifact_mode,model_name,model_label,harmonic_number,f0_hz,omega0_rad_s,omega_n_rad_s,D0,alpha,viscosity_pa_s,boundary_amplitude_scale,pressure_solver_mode,lambda_q,lambda_k,lambda_b,lstsq_backend,n_nodes,n_edges,complex_flow_rmse_nl_s,flow_amplitude_rmse_nl_s,flow_phase_rmse_deg,phase_eval_edge_count,phase_eval_amplitude_threshold_nl_s,kirchhoff_rms_per_internal_node_nl_s,common_arterial_pressure_phase_residual_deg,arterial_pressure_amplitude_difference_pa,arterial_pressure_phase_difference_deg,arterial_pressure_amplitude_min_pa,arterial_pressure_amplitude_max_pa,arterial_pressure_amplitude_mean_pa,global_pressure_amplitude_max_pa,pressure_amplitude_min_pa,pressure_amplitude_max_pa,pressure_amplitude_range_pa,pressure_phase_min_deg,pressure_phase_max_deg,pressure_phase_range_deg,harmonic_matrix_full_rank,harmonic_matrix_rank,harmonic_matrix_condition_number,harmonic_matrix_ones_residual_norm,gauge_applied,gauge_reason,direct_system_residual_norm,max_abs_kirchhoff_residual_m3_s,rms_kirchhoff_residual_m3_s,relative_direct_residual,relative_pressure_difference,matrix_rows,matrix_cols,min_singular_value,max_singular_value,net_boundary_injection_abs_nl_s,net_boundary_injection_abs_m3_s,runtime_seconds,solver_success,pressure_solver_backend,phase_iterations_used,phase_iteration_relative_change,phase_constraint_kind,arterial_antiphase_count,common_arterial_phase_deg,phase_constraint_amplitude_floor_pa,run_dir,abs_kL_mean,abs_kL_median,abs_kL_max,abs_kL_p05,abs_kL_p25,abs_kL_p75,abs_kL_p95,abs_kL_fraction_lt_0p01,abs_kL_fraction_lt_0p1,abs_kL_fraction_lt_1,rel_error_Ys_mean,rel_error_Ys_median,rel_error_Ys_max,rel_error_Yt_mean,rel_error_Yt_median,rel_error_Yt_max,run_name,summary_path,weighting_regime,flow_rmse_rank_scaled,kirchhoff_rms_rank_scaled,flow_rmse_p05,flow_rmse_p95,kirchhoff_rms_p05,kirchhoff_rms_p95,score_flow_prioritized,score_balanced,score_conservation_prioritized,selection_score,selection_score_formula,selection_score_regime,pareto_rank,is_pareto_front,selected_representative,selection_rank_within_regime,plot_label
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,1.0,0.1,100.0,numpy,4388,6443,0.02882261591419114,0.026876743902956406,67.74149431268522,5411,4.131397240613581e-06,0.6648781239218668,0.11470807391764527,0.7801297268018524,0.22941614783529055,0.9393476088072942,1.7194773356091466,1.3294124722082203,1.9271396676192607,0.9021743941703765,1.9271396676192607,1.0249652734488843,-33.0045654003234,18.805176198951365,51.809741599274766,True,8776,,,False,,,,,,,19600,8776,,1061.4872034443476,0.9775439880469283,9.775439880469281e-13,390.436897801992,True,numpy_linalg_lstsq_real_mixed,2,0.00046376121018929737,normalized_phase_only_real_rows,0,-34.931310410847665,0.0013293931974992681,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_1__k_0p1,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_1__k_0p1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_1__k_0p1/summary.csv,flow_prioritized,0.033044737462949565,0.8840430100180376,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.24579430560172158,0.4585438737404936,0.6712934418792657,0.18783649291611007,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,True,1,F1
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,10.0,1.0,100.0,numpy,4388,6443,0.028778150016363142,0.02684556991260775,67.3206513603739,5411,4.131397240613581e-06,0.6648891434545406,0.9291217363695357,0.8283643809627638,1.8582434727390713,0.9285860030293985,1.7569503839921623,1.3427681935107805,1.9318711434509188,0.8755601001471598,1.9318711434509188,1.056311043303759,-35.01753708631502,18.043895904588602,53.061432990903626,True,8776,,,False,,,,,,,19600,8776,,3356.7172700066676,0.9775439880469283,9.775439880469281e-13,1892.1765195899934,False,numpy_linalg_lstsq_real_mixed,20,0.0037024127137134776,normalized_phase_only_real_rows,0,-29.58059287621782,0.0013426445221542008,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_1,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_10__k_1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_1/summary.csv,flow_prioritized,0.03293682514736058,0.884058124250321,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.2457171499231007,0.45849747469884083,0.6712777994745809,0.18780589837590753,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,True,2,F2
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,100.0,10.0,100.0,numpy,4388,6443,0.0287100941653715,0.026805789637192663,66.01946061687951,5411,4.131397240613581e-06,0.6649305357110236,4.044558064495808,0.8899637354101285,8.089116128991613,0.9071440886334915,1.79710782404362,1.3521259563385557,1.914070873345481,0.8361524769537063,1.914070873345481,1.0779183963917747,-38.64923261831939,18.101610504064,56.75084312238339,True,8776,,,False,,,,,,,19600,8776,,10614.872034443479,0.9775439880469283,9.775439880469281e-13,2245.579363492987,False,numpy_linalg_lstsq_real_mixed,20,0.0030385516207102835,normalized_phase_only_real_rows,0,-21.433139063539755,0.0013530098658052516,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_100__k_10,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_100__k_10,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_100__k_10/summary.csv,flow_prioritized,0.03277166342054026,0.8841148972730741,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.24560747188367374,0.4584432803468072,0.6712790888099407,0.18776520455178453,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,1,True,True,3,F3
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,10.0,0.1,100.0,numpy,4388,6443,0.016028747677659334,0.014883023522074214,56.37840880608971,5411,4.131397240613581e-06,0.7157173610609263,0.37860981519509646,0.7342903639281806,0.757219630390193,0.39695333970213315,1.1312437036303138,0.7640985216662235,1.1312437036303138,0.19542416263540638,1.1312437036303138,0.9358195409949074,-126.12979459992538,59.447005833149255,185.57680043307462,True,8776,,,False,,,,,,,19600,8776,,3253.778765695422,0.9775439880469283,9.775439880469281e-13,1923.0695072820004,False,numpy_linalg_lstsq_real_mixed,20,0.004377015283598706,normalized_phase_only_real_rows,0,41.66161400986815,0.0007641033438068041,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_0p1,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_10__k_0p1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_0p1/summary.csv,flow_prioritized,0.0019958659865406013,0.9537733753590983,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.23994024332968003,0.47788462067281945,0.7158289980159589,0.1909509010234761,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,flow_prioritized,2,False,True,4,F4
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1407612729992019,0.13118672955437644,77.75338851057326,5411,4.131397240613581e-06,0.4452460121816787,0.014535867577137885,0.6366977502529904,0.029071735154282127,0.9757881096561823,1.6124858599091727,1.2941369847826776,2.283793124142571,0.8824372903757499,2.283793124142571,1.401355833766821,-37.982568078737714,64.84220358593164,102.82477166466936,True,8776,,,False,,,,,,,19600,8776,,425.7422164159101,0.9775439880469283,9.775439880469281e-13,271.79626808600733,True,numpy_linalg_lstsq_real_mixed,2,4.1459403685850377e-05,normalized_phase_only_real_rows,0,-42.93534213919033,0.0012941323189084955,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_0p1,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_0p1__k_0p1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_0p1/summary.csv,balanced,0.3047037003988131,0.5827987692679033,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.37422746761608566,0.4437512348333582,0.5132750020506307,0.2930036425904403,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,3,False,True,1,B1
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,1.0,1.0,100.0,numpy,4388,6443,0.14076058751354042,0.1311863391850783,77.74230821502277,5411,4.131397240613581e-06,0.4452459881892634,0.14358653116451853,0.6370022366737802,0.28717306232903705,0.975796131410726,1.6127983680845062,1.2942972497476162,2.284338675883281,0.8825544596329916,2.284338675883281,1.4017842162502894,-38.02460363206611,64.78894616685926,102.81354979892537,True,8776,,,False,,,,,,,19600,8776,,1346.3150999626039,0.9775439880469283,9.775439880469281e-13,390.91954512899974,True,numpy_linalg_lstsq_real_mixed,2,0.0004061815584237236,normalized_phase_only_real_rows,0,-42.898917054193845,0.0012942522121050326,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_1__k_1,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_1__k_1,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_1__k_1/summary.csv,balanced,0.3047020368240593,0.5827987363602521,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.3742262117081075,0.4437503865921557,0.5132745614762039,0.29300328785140195,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,2,False,True,2,B2
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,10.0,10.0,100.0,numpy,4388,6443,0.14075250093726588,0.13117893888374407,77.56041471585122,5411,4.131397240613581e-06,0.4452455089930048,1.1902292597741235,0.6671600200119998,2.380458519548247,0.9639880126601668,1.6311480326721666,1.2975680226661668,2.3228751810580683,0.8820097503873742,2.3228751810580683,1.4408654306706943,-39.37128845026147,63.00202219428428,102.37331064454574,True,8776,,,False,,,,,,,19600,8776,,4257.4221641591,0.9775439880469283,9.775439880469281e-13,1720.3747566959937,True,numpy_linalg_lstsq_real_mixed,15,0.0019198890488119538,normalized_phase_only_real_rows,0,-39.40656939807469,0.0012975868813384596,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_10,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_10__k_10,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_10__k_10/summary.csv,balanced,0.30468241187069955,0.5827980791015664,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.3742113286784163,0.443740245486133,0.5132691622938497,0.2929990049651353,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,True,3,B3
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,100.0,100.0,100.0,numpy,4388,6443,0.1407365518166212,0.13117000048222804,76.82169255673054,5411,4.131397240613581e-06,0.44524760357049475,6.07713053272249,0.6700552503412086,12.154261065444983,0.9736156912741086,1.6436709416153172,1.3086433164447129,2.311128732306296,0.885782796243002,2.311128732306296,1.425345936063294,-40.09982213603134,62.26191812537198,102.36174026140333,True,8776,,,False,,,,,,,19600,8776,,13463.150999626037,0.9775439880469283,9.775439880469281e-13,849.6819439890096,True,numpy_linalg_lstsq_real_mixed,7,0.0014214298942417866,normalized_phase_only_real_rows,0,-39.523145642468116,0.0013087615859539174,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_100__k_100,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_100__k_100,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_100__k_100/summary.csv,balanced,0.30464370565707416,0.58280095199388,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.3741830172412757,0.44372232882547713,0.5132616404096786,0.29299207769355795,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,balanced,1,True,True,4,B4
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,0.1,100.0,100.0,numpy,4388,6443,0.44756308434957703,0.44169755919498466,102.18826835498673,5411,4.131397240613581e-06,0.004372171640427782,0.04287292830902486,0.1608518548987066,0.0857458566180497,0.23754735432014032,0.3983992092188469,0.31797328176949363,0.41950424480345305,0.0011027490901167087,0.41950424480345305,0.41840149571333635,-179.8272211450185,179.9924472421241,359.8196683871426,True,8776,,,False,,,,,,,19600,8776,,8783.860906597065,0.9775439880469283,9.775439880469281e-13,399.51575349795166,True,numpy_linalg_lstsq_real_mixed,2,0.0003717049643247364,normalized_phase_only_real_rows,0,17.970203746079175,0.0003179641311743657,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_100,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_0p1__k_100,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_100/summary.csv,conservation_prioritized,1.0,0.0,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.75,0.5,0.25,0.1151698998177151,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,1,True,True,1,K1
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/dc/02_physics_weight_sweep/gnn/q_1__k_1__delta_1,loaded_from_b1_run_dir,full_ideal,Full ideal admittance,2,2.7733447429741864,17.425438940799154,34.85087788159831,0.001,0,0.0035,1,constrained_least_squares,0.1,10.0,100.0,numpy,4388,6443,0.4204951862509098,0.40270086917297826,94.88813240260596,5411,4.131397240613581e-06,0.025659074309249314,0.01947691506451628,0.16215122664422257,0.03895383012903892,0.1329085913261486,0.2950598179703712,0.2139842046482599,1.2110604891730923,0.004372483142409611,1.2110604891730923,1.2066880060306826,-179.80257448417842,179.78469630034115,359.5872707845196,True,8776,,,False,,,,,,,19600,8776,,2794.3316381298964,0.9775439880469283,9.775439880469281e-13,395.9691991729778,True,numpy_linalg_lstsq_real_mixed,2,0.00020672482710671489,normalized_phase_only_real_rows,0,50.81053351070439,0.00021392119047408553,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_10,0.08655586207963088,0.0732129376370474,0.5832822312399212,0.023491963793452576,0.043357599854248724,0.11469035426859728,0.19630223569192157,0.0001552072016141549,0.6746857054167313,1,8.227969829983705e-06,6.384660159077744e-07,0.002547889891101176,7.207721710689886e-06,5.586590975526825e-07,0.0022507454094475147,q_0p1__k_10,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H2/q_0p1__k_10/summary.csv,conservation_prioritized,0.9835775296090223,0.007299369264067163,0.0152063394793782,0.4272621607755766,0.020337226887879884,0.7494204159748408,0.7395079895227835,0.49543844943654475,0.251368909350306,0.12436810229466444,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,conservation_prioritized,2,False,True,2,K2
