model_name,model_label,representative_label,selection_display_label,selection_category,harmonic_number,alpha,representative_D0,lambda_q,lambda_k,lambda_b,complex_flow_rmse_nl_s,kirchhoff_rms_per_internal_node_nl_s,arterial_pressure_phase_difference_deg,folded_arterial_phase_difference_deg,selection_score,selection_score_formula,pareto_selection_strategy,profile_run_dir
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,0.0125892541179,1.0,0.1,100.0,0.0416802678977994,0.586337504087802,0.0084431071990312,0.0084431071990312,0.17784457694530006,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0125892541179
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,0.0,0.0794328234724,100.0,100.0,100.0,0.1844300500499486,0.3456449828634047,0.4151159164302136,0.4151159164302136,0.26503751645667667,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_0/D0_0p0794328234724
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,1.0,0.063095734448,100.0,100.0,100.0,0.1805915788981279,0.344958082503738,0.4392750280379701,0.4392750280379701,0.26277483070093294,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_1/D0_0p063095734448
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced 1,balanced,2,2.0,0.0316227766017,100.0,100.0,100.0,0.1778100617305724,0.3424212033819478,0.5599359633166066,0.5599359633166066,0.26011563255626013,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0316227766017
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,0.0398107170553,10.0,100.0,100.0,0.3483630440231828,0.1117069571978612,0.5506798629883027,0.5506798629883027,0.17087097890419162,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,0.0398107170553,10.0,100.0,100.0,0.3444966956560588,0.1119047381829778,0.4749774879422333,0.4749774879422333,0.17005272755124806,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p0398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,0.0251188643151,10.0,100.0,100.0,0.3403465753981591,0.1098928576610734,0.4411133042721625,0.4411133042721625,0.16750628709534482,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p0251188643151
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,0.0,0.1,1.0,0.1,100.0,0.0440143168942045,0.5936147835151546,0.0040907214196232,0.0040907214196232,0.18141443354944203,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_0/D0_0p1
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,1.0,0.063095734448,1.0,0.1,100.0,0.0425338378007396,0.5893881954880037,0.0052189411888855,0.0052189411888855,0.17924742722255563,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_1/D0_0p063095734448
taylor_ideal,Taylor-expanded ideal admittance,F1,Flow-Prioritized 1,flow_prioritized,2,2.0,0.0125892541179,1.0,0.1,100.0,0.0416802678977994,0.586337504087802,0.0084431071990312,0.0084431071990312,0.17784457694530006,0.75*complex_flow_rmse_nl_s + 0.25*kirchhoff_rms_per_internal_node_nl_s,min_kirchhoff_rms,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/F1/alpha_2/D0_0p0125892541179
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,0.0,0.0794328234724,100.0,100.0,100.0,0.1844300500499486,0.3456449828634047,0.4151159164302136,0.4151159164302136,0.26503751645667667,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_0/D0_0p0794328234724
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,1.0,0.063095734448,100.0,100.0,100.0,0.1805915788981279,0.344958082503738,0.4392750280379701,0.4392750280379701,0.26277483070093294,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_1/D0_0p063095734448
taylor_ideal,Taylor-expanded ideal admittance,B1,Balanced 1,balanced,2,2.0,0.0316227766017,100.0,100.0,100.0,0.1778100617305724,0.3424212033819478,0.5599359633166066,0.5599359633166066,0.26011563255626013,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s,min_distance_to_origin,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/B1/alpha_2/D0_0p0316227766017
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,0.0,0.0398107170553,10.0,100.0,100.0,0.3483630440231828,0.1117069571978612,0.5506798629883027,0.5506798629883027,0.17087097890419162,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_0/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,1.0,0.0398107170553,10.0,100.0,100.0,0.3444966956560588,0.1119047381829778,0.4749774879422333,0.4749774879422333,0.17005272755124806,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_1/D0_0p0398107170553
taylor_ideal,Taylor-expanded ideal admittance,K1,Kirchhoff-Prioritized 1,conservation_prioritized,2,2.0,0.0251188643151,10.0,100.0,100.0,0.3403465753981591,0.1098928576610734,0.4411133042721625,0.4411133042721625,0.16750628709534482,0.25*complex_flow_rmse_nl_s + 0.75*kirchhoff_rms_per_internal_node_nl_s,min_flow_rmse,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/ac/03_distensibility_alpha_profiles_q10_k10_delta0p1_B1/H2/K1/alpha_2/D0_0p0251188643151
