ablation,D,chi2,delta_chi2
dc_only,1e-06,123.19822149354539,0.0
dc_only,1.4677992676220705e-06,123.19822149354539,0.0
dc_only,2.1544346900318822e-06,123.19822149354539,0.0
dc_only,3.162277660168379e-06,123.19822149354539,0.0
dc_only,4.641588833612782e-06,123.19822149354539,0.0
dc_only,6.8129206905796085e-06,123.19822149354539,0.0
dc_only,1e-05,123.19822149354539,0.0
dc_only,1.4677992676220675e-05,123.19822149354539,0.0
dc_only,2.1544346900318823e-05,123.19822149354539,0.0
dc_only,3.1622776601683795e-05,123.19822149354539,0.0
dc_only,4.641588833612772e-05,123.19822149354539,0.0
dc_only,6.812920690579608e-05,123.19822149354539,0.0
dc_only,0.0001,123.19822149354539,0.0
dc_only,0.0001467799267622069,123.19822149354539,0.0
dc_only,0.00021544346900318823,123.19822149354539,0.0
dc_only,0.00031622776601683794,123.19822149354539,0.0
dc_only,0.00046415888336127773,123.19822149354539,0.0
dc_only,0.0006812920690579609,123.19822149354539,0.0
dc_only,0.001,123.19822149354539,0.0
dc_only,0.0014677992676220691,123.19822149354539,0.0
dc_only,0.002154434690031882,123.19822149354539,0.0
dc_only,0.0031622776601683794,123.19822149354539,0.0
dc_only,0.004641588833612777,123.19822149354539,0.0
dc_only,0.006812920690579608,123.19822149354539,0.0
dc_only,0.01,123.19822149354539,0.0
dc_only,0.014677992676220676,123.19822149354539,0.0
dc_only,0.021544346900318822,123.19822149354539,0.0
dc_only,0.03162277660168379,123.19822149354539,0.0
dc_only,0.046415888336127725,123.19822149354539,0.0
dc_only,0.06812920690579609,123.19822149354539,0.0
dc_only,0.1,123.19822149354539,0.0
h1_free_boundary,1e-06,72112.15517261208,12688.191606280488
h1_free_boundary,1.4677992676220705e-06,72112.16521344148,12688.201647109883
h1_free_boundary,2.1544346900318822e-06,72112.17993345768,12688.216367126086
h1_free_boundary,3.162277660168379e-06,72112.20149897116,12688.237932639568
h1_free_boundary,4.641588833612782e-06,72112.23306568633,12688.269499354741
h1_free_boundary,6.8129206905796085e-06,72112.27921317433,12688.31564684274
h1_free_boundary,1e-05,72112.34654700258,12688.382980670991
h1_free_boundary,1.4677992676220675e-05,72112.4445147644,12688.480948432807
h1_free_boundary,2.1544346900318823e-05,72112.58644869595,12688.622882364354
h1_free_boundary,3.1622776601683795e-05,72112.79076485315,12688.827198521562
h1_free_boundary,4.641588833612772e-05,72113.08201072083,12689.118444389234
h1_free_boundary,6.812920690579608e-05,72113.49086438288,12689.52729805129
h1_free_boundary,0.0001,72114.05082202438,12690.087255692786
h1_free_boundary,0.0001467799267622069,72114.78620159732,12690.82263526573
h1_free_boundary,0.00021544346900318823,72115.679189086,12691.715622754411
h1_free_boundary,0.00031622776601683794,72116.58855498553,12692.624988653937
h1_free_boundary,0.00046415888336127773,72117.060238139,12693.096671807412
h1_free_boundary,0.0006812920690579609,72115.90236324327,12691.938796911672
h1_free_boundary,0.001,72110.26466059095,12686.301094259361
h1_free_boundary,0.0014677992676220691,72093.73929355461,12669.775727223016
h1_free_boundary,0.002154434690031882,72052.78322768529,12628.819661353693
h1_free_boundary,0.0031622776601683794,71961.19270209226,12537.229135760666
h1_free_boundary,0.004641588833612777,71775.07153719978,12351.107970868186
h1_free_boundary,0.006812920690579608,71434.66264526393,12010.699078932339
h1_free_boundary,0.01,70870.43102572452,11446.46745939293
h1_free_boundary,0.014677992676220676,69992.1137496185,10568.150183286903
h1_free_boundary,0.021544346900318822,68679.60603137065,9255.642465039062
h1_free_boundary,0.03162277660168379,66844.24579352088,7420.282227189287
h1_free_boundary,0.046415888336127725,64549.588572854314,5125.625006522721
h1_free_boundary,0.06812920690579609,62018.156096757826,2594.192530426233
h1_free_boundary,0.1,59423.96356633159,0.0
h1_fixed_boundary_phase,1e-06,76689.90284664012,17265.93928030853
h1_fixed_boundary_phase,1.4677992676220705e-06,76689.75518584467,17265.791619513075
h1_fixed_boundary_phase,2.1544346900318822e-06,76689.5384381757,17265.57487184411
h1_fixed_boundary_phase,3.162277660168379e-06,76689.2202718506,17265.25670551901
h1_fixed_boundary_phase,4.641588833612782e-06,76688.75321531564,17264.789648984042
h1_fixed_boundary_phase,6.8129206905796085e-06,76688.06755760487,17264.103991273274
h1_fixed_boundary_phase,1e-05,76687.06090761964,17263.09734128805
h1_fixed_boundary_phase,1.4677992676220675e-05,76685.58282659303,17261.61926026144
h1_fixed_boundary_phase,2.1544346900318823e-05,76683.41218019524,17259.44861386365
h1_fixed_boundary_phase,3.1622776601683795e-05,76680.22370045971,17256.26013412812
h1_fixed_boundary_phase,4.641588833612772e-05,76675.53848890186,17251.574922570268
h1_fixed_boundary_phase,6.812920690579608e-05,76668.65048271994,17244.686916388346
h1_fixed_boundary_phase,0.0001,76658.51666906371,17234.55310273212
h1_fixed_boundary_phase,0.0001467799267622069,76643.59210386059,17219.628537528995
h1_fixed_boundary_phase,0.00021544346900318823,76621.57998207197,17197.616415740376
h1_fixed_boundary_phase,0.00031622776601683794,76589.04966727983,17165.08610094824
h1_fixed_boundary_phase,0.00046415888336127773,76540.84873938431,17116.885173052717
h1_fixed_boundary_phase,0.0006812920690579609,76469.19850112865,17045.234934797052
h1_fixed_boundary_phase,0.001,76362.33789559707,16938.374329265476
h1_fixed_boundary_phase,0.0014677992676220691,76202.629161767,16778.665595435414
h1_fixed_boundary_phase,0.002154434690031882,75964.45199296146,16540.48842662987
h1_fixed_boundary_phase,0.0031622776601683794,75613.41364198498,16189.450075653389
h1_fixed_boundary_phase,0.004641588833612777,75109.19097868494,15685.22741235335
h1_fixed_boundary_phase,0.006812920690579608,74412.82592440279,14988.862358071194
h1_fixed_boundary_phase,0.01,73485.82751207323,14061.863945741636
h1_fixed_boundary_phase,0.014677992676220676,72277.98362603712,12854.02005970553
h1_fixed_boundary_phase,0.021544346900318822,70704.22189782627,11280.258331494675
h1_fixed_boundary_phase,0.03162277660168379,68609.58800239474,9185.624436063146
h1_fixed_boundary_phase,0.046415888336127725,65828.72411429946,6404.760547967868
h1_fixed_boundary_phase,0.06812920690579609,62511.057797092224,3087.094230760631
h1_fixed_boundary_phase,0.1,59423.96356633159,0.0
h1_fixed_boundary_complex,1e-06,79700.89213128314,20276.928564951544
h1_fixed_boundary_complex,1.4677992676220705e-06,79700.69202969105,20276.72846335946
h1_fixed_boundary_complex,2.1544346900318822e-06,79700.39831046089,20276.4347441293
h1_fixed_boundary_complex,3.162277660168379e-06,79699.9671674903,20276.0036011587
h1_fixed_boundary_complex,4.641588833612782e-06,79699.33428856,20275.370722228407
h1_fixed_boundary_complex,6.8129206905796085e-06,79698.40524685137,20274.441680519776
h1_fixed_boundary_complex,1e-05,79697.04137950845,20273.077813176853
h1_fixed_boundary_complex,1.4677992676220675e-05,79695.03902132198,20271.075454990387
h1_fixed_boundary_complex,2.1544346900318823e-05,79692.09894055707,20268.13537422548
h1_fixed_boundary_complex,3.1622776601683795e-05,79687.78129850933,20263.81773217774
h1_fixed_boundary_complex,4.641588833612772e-05,79681.43915892023,20257.475592588635
h1_fixed_boundary_complex,6.812920690579608e-05,79672.12008675974,20248.156520428143
h1_fixed_boundary_complex,0.0001,79658.42001886027,20234.456452528677
h1_fixed_boundary_complex,0.0001467799267622069,79638.26525333992,20214.30168700833
h1_fixed_boundary_complex,0.00021544346900318823,79608.58529342542,20184.62172709383
h1_fixed_boundary_complex,0.00031622776601683794,79564.8186139377,20140.855047606114
h1_fixed_boundary_complex,0.00046415888336127773,79500.16156536755,20076.19799903596
h1_fixed_boundary_complex,0.0006812920690579609,79404.4257568052,19980.462190473605
h1_fixed_boundary_complex,0.001,79262.3243214193,19838.360755087713
h1_fixed_boundary_complex,0.0014677992676220691,79051.03843424146,19627.07486790987
h1_fixed_boundary_complex,0.002154434690031882,78737.29941291896,19313.335846587368
h1_fixed_boundary_complex,0.0031622776601683794,78275.63311628356,18851.669549951963
h1_fixed_boundary_complex,0.004641588833612777,77612.1645686196,18188.201002288006
h1_fixed_boundary_complex,0.006812920690579608,76697.47543677919,17273.511870447597
h1_fixed_boundary_complex,0.01,75496.11517796894,16072.151611637346
h1_fixed_boundary_complex,0.014677992676220676,73970.62801802473,14546.664451693134
h1_fixed_boundary_complex,0.021544346900318822,72048.46168019249,12624.498113860893
h1_fixed_boundary_complex,0.03162277660168379,69592.71140411937,10168.747837787778
h1_fixed_boundary_complex,0.046415888336127725,66456.9925500403,7033.028983708711
h1_fixed_boundary_complex,0.06812920690579609,62768.8193690157,3344.8558026841056
h1_fixed_boundary_complex,0.1,59423.96356633159,0.0
h1_single_global_ac_pressure,1e-06,93433.48329818933,259.0741666924732
h1_single_global_ac_pressure,1.4677992676220705e-06,93433.48384010162,259.07470860476315
h1_single_global_ac_pressure,2.1544346900318822e-06,93433.48463579922,259.07550430236734
h1_single_global_ac_pressure,3.162277660168379e-06,93433.48580314912,259.07667165226303
h1_single_global_ac_pressure,4.641588833612782e-06,93433.48751544257,259.07838394571445
h1_single_global_ac_pressure,6.8129206905796085e-06,93433.49002720327,259.0808957064146
h1_single_global_ac_pressure,1e-05,93433.49371044089,259.08457894403546
h1_single_global_ac_pressure,1.4677992676220675e-05,93433.499109109,259.0899776121514
h1_single_global_ac_pressure,2.1544346900318823e-05,93433.50701696271,259.0978854658606
h1_single_global_ac_pressure,3.1622776601683795e-05,93433.51858867278,259.1094571759313
h1_single_global_ac_pressure,4.641588833612772e-05,93433.53549669601,259.1263651991612
h1_single_global_ac_pressure,6.812920690579608e-05,93433.56014625277,259.15101475591655
h1_single_global_ac_pressure,0.0001,93433.59595769795,259.1868262010976
h1_single_global_ac_pressure,0.0001467799267622069,93433.64770391089,259.2385724140331
h1_single_global_ac_pressure,0.00021544346900318823,93433.72182420474,259.3126927078847
h1_single_global_ac_pressure,0.00031622776601683794,93433.82644682526,259.4173153284064
h1_single_global_ac_pressure,0.00046415888336127773,93433.97032946066,259.56119796380517
h1_single_global_ac_pressure,0.0006812920690579609,93434.15849875832,259.7493672614655
h1_single_global_ac_pressure,0.001,93434.37846857487,259.9693370780151
