run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,parent_step2_run_name,representative_label,selection_category,selection_rank_within_regime,pressure_constraint_type,alpha_pa,constraint_description,pressure_constraint_display,gauge_node_id,arterial_node_ids,venous_node_ids,number_of_constraint_equations,gauge_residual_pa,equal_drop_residual_pa,fixed_drop_residual_pa,av_drop_1_pa,av_drop_2_pa,mean_av_drop_pa
poiseuille__q_10__k_10__constraint_equal_av,poiseuille_baseline,10.0,10.0,100.0,,0,,0.31913509983602495,0.0607330154685001,8.411926240457989,0.6924996661683155,0.1066437666229832,0.2707293888853592,19.52752716471995,18.253260504227615,-1.7606258392333984,5.8527140617370605,2.2742994288351404,4.709030866622925,-0.10640930384397507,0.2191309928894043,0.21281860768795013,,,0.21599786089558132,0.2191309928894043,,,,,,,,,,,,,,True,True,5.152364579989808,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/03_pressure_constraint_sensitivity_q10_k10_delta0p1/poiseuille/poiseuille__q_10__k_10__constraint_equal_av,,7.613339900970459,,,,,equal_av,,Equal arterial and equal venous pressures with gauge.,Equal A/V,7135,14277|14352,7135|12346,2.0,0.0,,,,,
poiseuille__q_10__k_10__constraint_equal_drop,poiseuille_baseline,10.0,10.0,100.0,,0,,0.3188610846955745,0.05998857316329843,8.404703609191726,0.6918036224150629,0.1051670940341599,0.2736705230921982,19.52311576292054,18.23491382686276,-3.089540719985962,5.350186347961426,1.5694866362905868,4.33704936504364,-0.9066839814186096,1.800527811050415,1.8133679628372192,,,0.0128401517868042,0.0128401517868042,,,,,,,,,,,,,,True,True,5.285844677011482,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/03_pressure_constraint_sensitivity_q10_k10_delta0p1/poiseuille/poiseuille__q_10__k_10__constraint_equal_drop,,8.439727067947388,,,,,equal_drop,,Equal arterial-venous drops with gauge.,Equal drop,7135,14277|14352,7135|12346,1.0,0.0,,,,,
poiseuille__q_10__k_10__constraint_fixed_drop_10pa,poiseuille_baseline,10.0,10.0,100.0,,0,,0.32263353126947963,0.06219981149129361,8.504139686082244,0.6933893662167558,0.10664490883593453,0.29503268724568815,19.538695314458288,18.27671167330133,-0.7003645300865173,11.357049942016602,4.6336264628924235,9.03995156288147,0.18093852698802948,4.634196758270264,0.36187705397605896,,,0.7254819101149677,0.9600484371185303,,,,,,,,,,,,,,True,True,5.257793567026965,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/03_pressure_constraint_sensitivity_q10_k10_delta0p1/poiseuille/poiseuille__q_10__k_10__constraint_fixed_drop_10pa,,12.057414472103119,,,,,fixed_drop_10pa,10.0,Mean arterial minus venous pressure equals 10 Pa with equal venous pressure.,"Fixed drop, 10 Pa",7135,14277|14352,7135|12346,2.0,0.0,,,,,
poiseuille__q_10__k_10__constraint_gauge_only,poiseuille_baseline,10.0,10.0,100.0,,0,,0.31886220387076875,0.05983536546646383,8.404733108984098,0.6917946507832219,0.10502046240244739,0.2725562993615566,19.522414934636245,18.23467734800054,-3.44331693649292,5.264367580413818,1.3561652658085808,4.117405295372009,-1.0966423749923706,1.4740679264068604,2.193284749984741,,,,,,,,,,,,,,,,,,True,True,5.8816109640174545,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets_upload/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs_harmonized/dc/03_pressure_constraint_sensitivity_q10_k10_delta0p1/poiseuille/poiseuille__q_10__k_10__constraint_gauge_only,,8.707684516906738,,,,,gauge_only,,Gauge only: P[V_reference] = 0.,Gauge only,7135,14277|14352,7135|12346,0.0,0.0,,,,,
