D,chi2_h1_red,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,tile_id,weight_mode
0.00015848931924611142,1.0000005386531814,2.624596686400764,8783.426024904491,8782.949647831489,-0.47637707300245236,2.624596686400764,bayes_h1_marginal_boundary,measured_graph,0.025688694900762168,0.08351247730248966,1,h1_z
0.00019952623149688788,1.000000184178605,1.9853471836540848,8783.653040529958,8783.269272582862,-0.38376794709688455,1.9853471836540848,bayes_h1_marginal_boundary,measured_graph,0.0353633424416151,0.08336467901104376,1,h1_z
0.0002511886431509582,1.0000000498768862,1.4783118600353191,8783.823949065863,8783.522790244671,-0.30115882119131615,1.4783118600353191,bayes_h1_marginal_boundary,measured_graph,0.045567439762463344,0.08324766807902415,1,h1_z
0.00031622776601683794,1.0000000119786654,1.1236731602039072,8783.928659289873,8783.700109594587,-0.22854969528574837,1.1236731602039072,bayes_h1_marginal_boundary,measured_graph,0.05440808537806157,0.0831523294165469,1,h1_z
0.00039810717055349735,1.0000000028797933,0.9020671467005741,8783.97685317072,8783.810912601339,-0.16594056938017995,0.9020671467005741,bayes_h1_marginal_boundary,measured_graph,0.0607833424056165,0.08306683483191704,1,h1_z
0.0005011872336272725,1.0000000007728795,0.7695154391440155,8783.99051989859,8783.877188455117,-0.11333144347461188,0.7695154391440155,bayes_h1_marginal_boundary,measured_graph,0.0649483040804983,0.0829812194317408,1,h1_z
0.000630957344480193,1.0000000002505447,0.6742214088735636,8783.99555778782,8783.924835470252,-0.07072231756904392,0.6742214088735636,bayes_h1_marginal_boundary,measured_graph,0.06811780595564415,0.08288869042411677,1,h1_z
0.0007943282347242822,1.0000000001016662,0.569439908129425,8784.015339412288,8783.977226220624,-0.03811319166347554,0.569439908129425,bayes_h1_marginal_boundary,measured_graph,0.07178168766876188,0.08278558756639096,1,h1_z
0.001,1.0000000000512317,0.42416676256470964,8784.065366859164,8784.049862793407,-0.015504065757907535,0.42416676256470964,bayes_h1_marginal_boundary,measured_graph,0.07718969548210135,0.08267153910547201,1,h1_z
0.0012589254117941675,1.0000000000308822,0.23643580077623483,8784.146623214154,8784.1437282743,-0.0028949398523394052,0.23643580077623483,bayes_h1_marginal_boundary,measured_graph,0.08478608614059947,0.08255054202966587,1,h1_z
0.001584893192461114,1.0000000615930753,0.053566806240269216,8784.235448585516,8784.235162771569,-0.0002858139467712683,0.053566806240269216,bayes_h1_marginal_boundary,measured_graph,0.09290392996242867,0.0824332482386924,1,h1_z
0.0019952623149688807,1.000000050522325,-0.0,8784.26962286273,8784.261946174689,-0.007676688041203171,-0.0,bayes_h1_marginal_boundary,measured_graph,0.09542583521685157,0.08234037809048599,1,h1_z
0.002511886431509582,1.0000000424240314,0.30480823614561814,8784.134609618752,8784.109542056616,-0.025067562135635053,0.30480823614561814,bayes_h1_marginal_boundary,measured_graph,0.08193655539686066,0.08230620065893861,1,h1_z
0.0031622776601683794,1.0000000355258596,1.3063439055986237,8783.66123265812,8783.60877422189,-0.05245843623006681,1.3063439055986237,bayes_h1_marginal_boundary,measured_graph,0.04965888853789267,0.08237912941217541,1,h1_z
0.003981071705534973,1.0000000290373583,3.3967159718376934,8782.653437499095,8782.56358818877,-0.08984931032449865,3.3967159718376934,bayes_h1_marginal_boundary,measured_graph,0.01746137616173217,0.0826139813984912,1,h1_z
0.005011872336272725,1.0000000228274353,6.877803608211252,8780.960284555002,8780.823044370583,-0.13724018441893068,6.877803608211252,bayes_h1_marginal_boundary,measured_graph,0.0030631614832785795,0.08305142863145483,1,h1_z
0.006309573444801936,1.0000000171605996,11.768124725320376,8778.572514870542,8778.377883812029,-0.19463105851336257,11.768124725320376,bayes_h1_marginal_boundary,measured_graph,0.0002656135060801814,0.08368981959621458,1,h1_z
0.00794328234724282,1.0000000123702413,17.696823825153842,8775.67555619472,8775.413534262112,-0.26202193260779433,17.696823825153842,bayes_h1_marginal_boundary,measured_graph,1.3704067925090648e-05,0.08446913131075191,1,h1_z
0.01,1.0000000086134195,24.009619231059332,8772.596549365862,8772.25713655916,-0.3394128067022262,24.009619231059332,bayes_h1_marginal_boundary,measured_graph,5.835034087591616e-07,0.08528631965286013,1,h1_z
0.012589254117941675,1.0000000058412912,30.03759234523386,8769.66995368287,8769.243150002072,-0.42680368079665804,30.03759234523386,bayes_h1_marginal_boundary,measured_graph,2.8647430020597872e-08,0.08603630173046764,1,h1_z
0.01584893192461114,1.0000000039035724,35.337307845740725,8767.11748680671,8766.593292251819,-0.5241945548910899,35.337307845740725,bayes_h1_marginal_boundary,measured_graph,2.02426361252537e-09,0.08665002503030338,1,h1_z
0.01995262314968881,1.0000000026332139,39.764283915665146,8765.011389645842,8764.379804216856,-0.6315854289855218,39.764283915665146,bayes_h1_marginal_boundary,measured_graph,2.2128981672748037e-10,0.08710697246431273,1,h1_z
0.025118864315095822,1.000000001868862,43.39326805620658,8763.314288449666,8762.565312146586,-0.7489763030799538,43.39326805620658,bayes_h1_marginal_boundary,measured_graph,3.605267848129886e-11,0.0874227190080768,1,h1_z
0.03162277660168379,1.0000000014581718,46.38885605063115,8761.943885326547,8761.067518149373,-0.8763671771743852,46.38885605063115,bayes_h1_marginal_boundary,measured_graph,8.062205568535317e-12,0.0876278426451325,1,h1_z
0.039810717055349734,1.0000000012679728,48.917863439528446,8760.816772506194,8759.803014454925,-1.0137580512688171,48.917863439528446,bayes_h1_marginal_boundary,measured_graph,2.276600834297018e-12,0.087753386936444,1,h1_z
0.05011872336272725,1.000000001191784,51.127624616823596,8759.85928279164,8758.698133866277,-1.1611489253632492,51.127624616823596,bayes_h1_marginal_boundary,measured_graph,7.541250165521224e-13,0.08782703032236214,1,h1_z
0.06309573444801936,1.0000000011522674,53.1600077764524,8759.000482085921,8757.681942286463,-1.3185397994576809,53.1600077764524,bayes_h1_marginal_boundary,measured_graph,2.729712774639888e-13,0.08787505274366769,1,h1_z
0.07943282347242822,1.0000000011052692,55.165567358984845,8758.165093168749,8756.679162495197,-1.4859306735521132,55.165567358984845,bayes_h1_marginal_boundary,measured_graph,1.0014176054950572e-13,0.08792438347424875,1,h1_z
0.1,1.0000000010387673,57.30319929580219,8757.273668074435,8755.610346526788,-1.663321547646544,57.30319929580219,bayes_h1_marginal_boundary,measured_graph,3.439017177078364e-14,0.08800258548298744,1,h1_z
1e-05,1.00000000104259,8.508612918452855,14412.751330301066,14410.383643717196,-2.3676865838692702,8.508612918452855,bayes_h1_marginal_boundary,measured_graph,0.00311055633723908,0.03812266500891265,2,h1_z
1.2589254117941661e-05,1.0000000037889465,8.109002133496688,14412.738526567638,14410.583449109674,-2.155077457963703,8.109002133496688,bayes_h1_marginal_boundary,measured_graph,0.0037985028005661147,0.03812051744431252,2,h1_z
1.584893192461114e-05,1.0000000134014135,7.721665051602031,14412.729585982679,14410.777117650621,-1.952468332058134,7.721665051602031,bayes_h1_marginal_boundary,measured_graph,0.004610219778606616,0.03811616052016086,2,h1_z
1.9952623149688786e-05,1.0000000451969069,7.336878346759477,14412.729370209196,14410.969511003042,-1.7598592061525666,7.336878346759477,bayes_h1_marginal_boundary,measured_graph,0.005588265107808354,0.038108178523129185,2,h1_z
2.5118864315095822e-05,1.0000001416713664,6.938820404884609,14412.745790054227,14411.16853997398,-1.5772500802469966,6.938820404884609,bayes_h1_marginal_boundary,measured_graph,0.006818897852216729,0.0380944660436482,2,h1_z
3.1622776601683795e-05,1.0000003999626732,6.503157209594065,14412.791012525966,14411.386371571625,-1.404640954341429,6.503157209594065,bayes_h1_marginal_boundary,measured_graph,0.008478465270687416,0.03807208103182206,2,h1_z
3.9810717055349695e-05,1.0000009798695821,5.995068564039684,14412.882447722839,14411.640415894402,-1.2420318284358616,5.995068564039684,bayes_h1_marginal_boundary,measured_graph,0.010930682837917425,0.03803732272998128,2,h1_z
5.011872336272725e-05,1.0000000169780048,5.369874184696528,14413.042435786605,14411.953013084074,-1.089422702530293,5.369874184696528,bayes_h1_marginal_boundary,measured_graph,0.014941924155937097,0.03798644860567853,2,h1_z
6.309573444801929e-05,1.0000000353968932,4.581546241308388,14413.293990632394,14412.347177055768,-0.9468135766247254,4.581546241308388,bayes_h1_marginal_boundary,measured_graph,0.022161021011350958,0.037917347470324624,2,h1_z
7.943282347242822e-05,1.0000000500622999,3.6045115769193217,14413.649898838681,14412.835694387963,-0.8142044507191568,3.6045115769193217,bayes_h1_marginal_boundary,measured_graph,0.03612020006861575,0.03783276133295546,2,h1_z
0.0001,1.0000000437900056,2.4731823052970867,14414.092954348587,14413.401359023774,-0.6915953248135883,2.4731823052970867,bayes_h1_marginal_boundary,measured_graph,0.06359385863512192,0.03774312852103226,2,h1_z
0.00012589254117941674,1.0000018104841326,1.3239018973545171,14414.554985426654,14413.975999227745,-0.5789861989080206,1.3239018973545171,bayes_h1_marginal_boundary,measured_graph,0.11297393261913176,0.037665849193341,2,h1_z
0.00015848931924611142,1.0000006546865925,0.40094119676359696,14414.913856651043,14414.43747957804,-0.47637707300245236,0.40094119676359696,bayes_h1_marginal_boundary,measured_graph,0.17922418593870565,0.037618947875560256,2,h1_z
0.00019952623149688788,1.0000001561636576,-0.0,14415.021718123518,14414.637950176422,-0.38376794709688455,-0.0,bayes_h1_marginal_boundary,measured_graph,0.2190079555767838,0.03761298020631997,2,h1_z
0.0002511886431509582,1.0000000259754613,0.3784986474784091,14414.749859673875,14414.448700852683,-0.30115882119131615,0.3784986474784091,bayes_h1_marginal_boundary,measured_graph,0.18124663576249017,0.03764948299968213,2,h1_z
0.00031622776601683794,1.0000000032558427,1.7051973108136735,14414.013901216302,14413.785351521015,-0.22854969528574837,1.7051973108136735,bayes_h1_marginal_boundary,measured_graph,0.09336433318147017,0.03772556641744986,2,h1_z
0.00039810717055349735,1.0000000003347218,4.0756133834365755,14412.766084054085,14412.600143484704,-0.16594056938017995,4.0756133834365755,bayes_h1_marginal_boundary,measured_graph,0.028539850228875882,0.037839385609735154,2,h1_z
0.0005011872336272725,1.0000000000307587,7.56279685239133,14410.9698831937,14410.856551750227,-0.11333144347461188,7.56279685239133,bayes_h1_marginal_boundary,measured_graph,0.004991366049909933,0.037992857780865565,2,h1_z
0.000630957344480193,1.0000000160138773,12.264204789080395,14408.57657009945,14408.505847781882,-0.07072231756904392,12.264204789080395,bayes_h1_marginal_boundary,measured_graph,0.00047568741171509857,0.03819203225913164,2,h1_z
0.0007943282347242822,1.000000003521766,18.327287133415666,14405.512419801378,14405.474306609714,-0.03811319166347554,18.327287133415666,bayes_h1_marginal_boundary,measured_graph,2.29477471494518e-05,0.03844657162987904,2,h1_z
0.001,1.0000000009581493,25.952049667426763,14401.677429408466,14401.661925342709,-0.015504065757907535,25.952049667426763,bayes_h1_marginal_boundary,measured_graph,5.070419694990985e-07,0.03876901140116086,2,h1_z
0.0012589254117941675,1.0000000003613543,35.36994951310771,14396.955870359721,14396.952975419868,-0.0028949398523394052,35.36994951310771,bayes_h1_marginal_boundary,measured_graph,4.570597120911852e-09,0.0391736318872205,2,h1_z
0.001584893192461114,1.0000000001920808,46.79316572562675,14391.241653127556,14391.241367313609,-0.0002858139467712683,46.79316572562675,bayes_h1_marginal_boundary,measured_graph,1.5116563000419017e-11,0.03967427786429677,2,h1_z
0.0019952623149688807,1.0000000001308351,60.326459694788355,14384.48239701707,14384.474720329028,-0.007676688041203171,60.326459694788355,bayes_h1_marginal_boundary,measured_graph,1.7407468260779827e-14,0.04028036123008474,2,h1_z
0.002511886431509582,1.000000000100857,75.84683669909282,14376.739599389011,14376.714531826876,-0.025067562135635053,75.84683669909282,bayes_h1_marginal_boundary,measured_graph,7.422130173500568e-18,0.040990834862116896,2,h1_z
0.0031622776601683794,1.0000000000802949,92.89262834675174,14368.244094439277,14368.191636003046,-0.05245843623006681,92.89262834675174,bayes_h1_marginal_boundary,measured_graph,1.4759849896434061e-21,0.04178771298801891,2,h1_z
0.003981071705534973,1.000000000062515,110.64742632834168,14359.404086322576,14359.314237012251,-0.08984931032449865,110.64742632834168,bayes_h1_marginal_boundary,measured_graph,2.0590957655836586e-25,0.0426333504817618,2,h1_z
0.005011872336272725,1.0000000000461238,128.09249737241407,14350.728941674633,14350.591701490215,-0.13724018441893068,128.09249737241407,bayes_h1_marginal_boundary,measured_graph,3.353725399903958e-29,0.043476167368148654,2,h1_z
0.006309573444801936,1.000000000031633,144.28509989325903,14342.690031288306,14342.495400229793,-0.19463105851336257,144.28509989325903,bayes_h1_marginal_boundary,measured_graph,1.0217591577072353e-32,0.04426429765407316,2,h1_z
0.00794328234724282,1.0000000000199805,158.603618744477,14335.598162736791,14335.336140804184,-0.26202193260779433,158.603618744477,bayes_h1_marginal_boundary,measured_graph,7.945508119397655e-36,0.04495966531835173,2,h1_z
0.01,1.000000000011688,170.8537481415151,14329.550488912368,14329.211076105665,-0.3394128067022262,170.8537481415151,bayes_h1_marginal_boundary,measured_graph,1.7379603969618375e-38,0.045545947259962055,2,h1_z
0.012589254117941675,1.0000000000065596,181.262669640495,14324.433419036972,14324.006615356175,-0.42680368079665804,181.262669640495,bayes_h1_marginal_boundary,measured_graph,9.544897986829e-41,0.04603037038343642,2,h1_z
0.01584893192461114,1.000000000003814,190.3861396655957,14319.969074898516,14319.444880343624,-0.5241945548910899,190.3861396655957,bayes_h1_marginal_boundary,measured_graph,9.968617844860072e-43,0.04643989192567114,2,h1_z
0.01995262314968881,1.000000000002546,198.91111549973357,14315.813977855541,14315.182392426555,-0.6315854289855218,198.91111549973357,bayes_h1_marginal_boundary,measured_graph,1.404300225935623e-44,0.04681063510889148,2,h1_z
0.025118864315095822,1.000000000002085,207.41040030862496,14311.68172632519,14310.93275002211,-0.7489763030799538,207.41040030862496,bayes_h1_marginal_boundary,measured_graph,2.003843127409481e-46,0.047173852038989425,2,h1_z
0.03162277660168379,1.000000000002049,216.16631105331908,14307.431161826937,14306.554794649763,-0.8763671771743852,216.16631105331908,bayes_h1_marginal_boundary,measured_graph,2.515022410037877e-48,0.04754533763811907,2,h1_z
0.039810717055349734,1.0000000000022164,225.1272209867384,14303.088097734322,14302.074339683053,-1.0137580512688171,225.1272209867384,bayes_h1_marginal_boundary,measured_graph,2.849082274115658e-50,0.04792237217676778,2,h1_z
0.05011872336272725,1.0000000000024607,233.99927202904655,14298.799463087262,14297.638314161899,-1.1611489253632492,233.99927202904655,bayes_h1_marginal_boundary,measured_graph,3.3741437828767415e-52,0.04828870327545826,2,h1_z
0.06309573444801936,1.0000000000027012,242.43547625792417,14294.738751846919,14293.42021204746,-1.3185397994576809,242.43547625792417,bayes_h1_marginal_boundary,measured_graph,4.968955562955383e-54,0.04862557372209829,2,h1_z
0.07943282347242822,1.0000000000029081,250.21872550754415,14291.014518096203,14289.52858742265,-1.4859306735521132,250.21872550754415,bayes_h1_marginal_boundary,measured_graph,1.0142710102087922e-55,0.048922681648247514,2,h1_z
0.1,1.0000000000030635,257.3312462269896,14287.635648610574,14285.972327062927,-1.663321547646544,257.3312462269896,bayes_h1_marginal_boundary,measured_graph,2.8952746128930855e-57,0.04918238148290563,2,h1_z
1e-05,1.0000000742253066,45.434184250756516,11258.737180627944,11256.369494044075,-2.3676865838692702,45.434184250756516,bayes_h1_marginal_boundary,measured_graph,2.124699028620737e-11,0.03459564942789426,3,h1_z
1.2589254117941661e-05,1.0000002719029153,44.77049247024843,11258.856417392293,11256.701339934329,-2.155077457963703,44.77049247024843,bayes_h1_marginal_boundary,measured_graph,2.9608489925242656e-11,0.0345698386981263,3,h1_z
1.584893192461114e-05,1.0000009525243778,44.01127653216463,11259.033416235428,11257.08094790337,-1.952468332058134,44.01127653216463,bayes_h1_marginal_boundary,measured_graph,4.327906847324429e-11,0.03453063800539323,3,h1_z
1.9952623149688786e-05,1.0000000258547759,43.09807431007721,11259.297408220567,11257.537549014414,-1.7598592061525666,43.09807431007721,bayes_h1_marginal_boundary,measured_graph,6.832462354905747e-11,0.034471372194871154,3,h1_z
2.5118864315095822e-05,1.0000001158958804,41.94513710960382,11259.691267694898,11258.114017614651,-1.5772500802469966,41.94513710960382,bayes_h1_marginal_boundary,measured_graph,1.2160022529989608e-10,0.03438257613360797,3,h1_z
3.1622776601683795e-05,1.0000004403623168,40.43048383579662,11260.275985205895,11258.871344251555,-1.404640954341429,40.43048383579662,bayes_h1_marginal_boundary,measured_graph,2.593206843262474e-10,0.03425205968811422,3,h1_z
3.9810717055349695e-05,1.0000013295702856,38.3917291173384,11261.13275343922,11259.890721610784,-1.2420318284358616,38.3917291173384,bayes_h1_marginal_boundary,measured_graph,7.186991332367239e-10,0.0340663474916531,3,h1_z
5.011872336272725e-05,1.0000029405387352,35.63759006315013,11262.357213840409,11261.267791137878,-1.089422702530293,35.63759006315013,bayes_h1_marginal_boundary,measured_graph,2.84839895590329e-09,0.0338156729677621,3,h1_z
6.309573444801929e-05,1.0000043153794893,31.996724943870504,11264.035037274143,11263.088223697518,-0.9468135766247254,31.996724943870504,bayes_h1_marginal_boundary,measured_graph,1.7587521171309913e-08,0.033503734515183924,3,h1_z
7.943282347242822e-05,1.0000037739304146,27.423600182701193,11266.18899052882,11265.374786078102,-0.8142044507191568,27.423600182701193,bayes_h1_marginal_boundary,measured_graph,1.7307966966641133e-07,0.03315822450692347,3,h1_z
0.0001,1.0000017995928112,22.13240016931377,11268.71198140961,11268.020386084796,-0.6915953248135883,22.13240016931377,bayes_h1_marginal_boundary,measured_graph,2.4390210127401834e-06,0.03282871416691927,3,h1_z
0.00012589254117941674,1.0000004522427106,16.633745210325287,11271.348699763199,11270.76971356429,-0.5789861989080206,16.633745210325287,bayes_h1_marginal_boundary,measured_graph,3.812705800770096e-05,0.03256281500854033,3,h1_z
0.00015848931924611142,1.0000000620903522,11.560531373132108,11273.78269755589,11273.306320482887,-0.47637707300245236,11.560531373132108,bayes_h1_marginal_boundary,measured_graph,0.0004818009840372069,0.032379775066537116,3,h1_z
0.00019952623149688788,1.000000531212443,7.391675049530022,11275.774516591784,11275.390748644688,-0.38376794709688455,7.391675049530022,bayes_h1_marginal_boundary,measured_graph,0.003873676342491504,0.03226852972422274,3,h1_z
0.0002511886431509582,1.0000000587019533,4.306187325561041,11277.234651327864,11276.933492506672,-0.30115882119131615,4.306187325561041,bayes_h1_marginal_boundary,measured_graph,0.01811876021377233,0.03220512506616433,3,h1_z
0.00031622776601683794,1.0000000051633176,2.2292898879313725,11278.200490920774,11277.971941225487,-0.22854969528574837,2.2292898879313725,bayes_h1_marginal_boundary,measured_graph,0.05118244469584227,0.03216785268982769,3,h1_z
0.00039810717055349735,1.000000000382893,0.9599356086073385,11278.77255893453,11278.60661836515,-0.16594056938017995,0.9599356086073385,bayes_h1_marginal_boundary,measured_graph,0.09655122879994506,0.032142516100564504,3,h1_z
0.0005011872336272725,1.0000000681766845,0.2777580843794567,11279.061038570737,11278.947707127263,-0.11333144347461188,0.2777580843794567,bayes_h1_marginal_boundary,measured_graph,0.13579718664244345,0.032121484408548506,3,h1_z
0.000630957344480193,1.000000010242753,-0.0,11279.157308487022,11279.086586169453,-0.07072231756904392,-0.0,bayes_h1_marginal_boundary,measured_graph,0.1560289458224342,0.03210141162451905,3,h1_z
0.0007943282347242822,1.0000000014509878,0.0023300548455154058,11279.123534333694,11279.08542114203,-0.03811319166347554,0.0023300548455154058,bayes_h1_marginal_boundary,measured_graph,0.155847273668876,0.032081600513968085,3,h1_z
0.001,1.0000000001952114,0.22435258519180934,11278.989913942614,11278.974409876857,-0.015504065757907535,0.22435258519180934,bayes_h1_marginal_boundary,measured_graph,0.13947219293397176,0.03206338128739081,3,h1_z
0.0012589254117941675,1.000000000025551,0.6748407614359166,11278.752060728588,11278.749165788735,-0.0028949398523394052,0.6748407614359166,bayes_h1_marginal_boundary,measured_graph,0.11134362714971834,0.03205031488813072,3,h1_z
0.001584893192461114,1.0000000000035867,1.4453369053735514,11278.364203530713,11278.363917716766,-0.0002858139467712683,1.4453369053735514,bayes_h1_marginal_boundary,measured_graph,0.0757450493769685,0.03204911557718438,3,h1_z
0.0019952623149688807,1.0000000000007176,2.7369848382659256,11277.725770438361,11277.71809375032,-0.007676688041203171,2.7369848382659256,bayes_h1_marginal_boundary,measured_graph,0.03970785873191803,0.0320712849580032,3,h1_z
0.002511886431509582,1.000000000000299,4.901905910002824,11276.660700776587,11276.635633214451,-0.025067562135635053,4.901905910002824,bayes_h1_marginal_boundary,measured_graph,0.013451472574929176,0.03213547088728098,3,h1_z
0.0031622776601683794,1.0000000000002447,8.492786489252467,11274.892651361057,11274.840192924827,-0.05245843623006681,8.492786489252467,bayes_h1_marginal_boundary,measured_graph,0.0022336751886392215,0.032270318195946286,3,h1_z
0.003981071705534973,1.0000000000002625,14.29642550367862,11272.028222727939,11271.938373417614,-0.08984931032449865,14.29642550367862,bayes_h1_marginal_boundary,measured_graph,0.00012268058004195865,0.03251682767858879,3,h1_z
0.005011872336272725,1.0000000000002836,23.295393578031508,11267.576129564855,11267.438889380437,-0.13724018441893068,23.295393578031508,bayes_h1_marginal_boundary,measured_graph,1.3635615045688187e-06,0.03292777845031071,3,h1_z
0.006309573444801936,1.0000000000002882,36.473312296380755,11261.044561079776,11260.849930021262,-0.19463105851336257,36.473312296380755,bayes_h1_marginal_boundary,measured_graph,1.8755387471333385e-09,0.033560092914371425,3,h1_z
0.00794328234724282,1.000000000000269,54.415471413834894,11252.140872395143,11251.878850462535,-0.26202193260779433,54.415471413834894,bayes_h1_marginal_boundary,measured_graph,2.382515263911192e-13,0.034456580362251035,3,h1_z
0.01,1.0000000000002276,76.83258510108499,11241.009706425613,11240.67029361891,-0.3394128067022262,76.83258510108499,bayes_h1_marginal_boundary,measured_graph,3.2301396918470223e-18,0.03562032476547077,3,h1_z
0.012589254117941675,1.000000000000179,102.36648770940519,11228.330145995547,11227.90334231475,-0.42680368079665804,102.36648770940519,bayes_h1_marginal_boundary,measured_graph,9.21732290796838e-24,0.03699723717709668,3,h1_z
0.01584893192461114,1.00000000000013,128.98303378453056,11215.119263832079,11214.595069277188,-0.5241945548910899,128.98303378453056,bayes_h1_marginal_boundary,measured_graph,1.5307182439792803e-29,0.038486156169058365,3,h1_z
0.01995262314968881,1.0000000000000908,154.76968575761202,11202.333328719633,11201.701743290647,-0.6315854289855218,154.76968575761202,bayes_h1_marginal_boundary,measured_graph,3.8494167263938295e-35,0.039976777834793455,3,h1_z
0.025118864315095822,1.0000000000000617,178.54416058409333,11190.563482180487,11189.814505877406,-0.7489763030799538,178.54416058409333,bayes_h1_marginal_boundary,measured_graph,2.6474838249380726e-40,0.04138818284716202,3,h1_z
0.03162277660168379,1.0000000000000415,199.89468603671776,11180.015610328268,11179.139243151094,-0.8763671771743852,199.89468603671776,bayes_h1_marginal_boundary,measured_graph,6.118227482746859e-45,0.042680134609570215,3,h1_z
0.039810717055349734,1.0000000000000282,218.8365689830207,11170.682059729212,11169.668301677943,-1.0137580512688171,218.8365689830207,bayes_h1_marginal_boundary,measured_graph,4.714634178810313e-49,0.04383877519832338,3,h1_z
0.05011872336272725,1.0000000000000189,235.51210980355245,11162.49168019304,11161.330531267677,-1.1611489253632492,235.51210980355245,bayes_h1_marginal_boundary,measured_graph,1.1282369523020564e-52,0.044860249241639526,3,h1_z
0.06309573444801936,1.0000000000000129,250.13142340110426,11155.33941426836,11154.0208744689,-1.3185397994576809,250.13142340110426,bayes_h1_marginal_boundary,measured_graph,7.548431311134125e-56,0.04574759051538134,3,h1_z
0.07943282347242822,1.0000000000000089,263.0409002263914,11149.05206672981,11147.566136056257,-1.4859306735521132,263.0409002263914,bayes_h1_marginal_boundary,measured_graph,1.187406529297143e-58,0.046516110075268374,3,h1_z
0.1,1.0000000000000056,274.7359474939112,11143.381933970144,11141.718612422497,-1.663321547646544,274.7359474939112,bayes_h1_marginal_boundary,measured_graph,3.428089767278844e-61,0.04719532791901052,3,h1_z
1e-05,1.0000000062376813,33.057500175556925,17630.029022788967,17627.6613362051,-2.3676865838692702,33.057500175556925,bayes_h1_marginal_boundary,measured_graph,2.4592209843116422e-08,0.022197641774569468,4,h1_z
1.2589254117941661e-05,1.0000000207850757,32.33039034687681,17630.179968577402,17628.02489111944,-2.155077457963703,32.33039034687681,bayes_h1_marginal_boundary,measured_graph,3.5374266971069655e-08,0.022185452525086028,4,h1_z
1.584893192461114e-05,1.0000000632351373,31.504848758806475,17630.390130245534,17628.437661913475,-1.952468332058134,31.504848758806475,bayes_h1_marginal_boundary,measured_graph,5.345046986214434e-08,0.02216801720506687,4,h1_z
1.9952623149688786e-05,1.00000016830275,30.536237662476196,17630.68182666779,17628.92196746164,-1.7598592061525666,30.536237662476196,bayes_h1_marginal_boundary,measured_graph,8.675265089982479e-08,0.02214354560690765,4,h1_z
2.5118864315095822e-05,1.0000003703149376,29.371242297369463,17631.08171522444,17629.504465144193,-1.5772500802469966,29.371242297369463,bayes_h1_marginal_boundary,measured_graph,1.5533105202828535e-07,0.022110346810138046,4,h1_z
