D_hat,D_hi_lr3,D_lo_lr3,D_p025,D_p500,D_p975,ablation,chi2_h1_red_at_mode,chi2_h2_red_at_mode,harmonics,location,log_likelihood_at_mode,log_posterior_at_mode,log_prior_at_mode,max_neg2_delta_logpost,mode_at_grid_boundary,n_boundary,n_h1,n_h2,n_obs,n_params_marginalized,objective,observation_source,sigma_h1_nL_s_at_mode,sigma_h2_nL_s_at_mode,tile_id,weight_mode,width_decades_lr3
0.00039810717055349735,0.001,0.00012589254117941674,0.000133896790712533,0.00035160417889332766,0.0008030295004082316,bayes_h1h2_marginal_boundary,1.0000000028797933,0.9999999997237542,H1+H2,periphery,20870.583832285236,20870.417891715857,-0.16594056938017995,199.53273749771324,False,15,148,195,686,60,bayes_h1h2_marginal_boundary,measured_graph,0.08306683483191704,0.02112956547314593,1,h1:h1_z;h2:h2_z,0.8999999999999999
0.00015848931924611142,0.00031622776601683794,6.309573444801929e-05,6.546446877143055e-05,0.0001419857122051255,0.00027891481443654306,bayes_h1h2_marginal_boundary,1.0000006546865925,0.9999999999957461,H1+H2,periphery,33125.22062652087,33124.74424944787,-0.47637707300245236,332.90238412200415,False,29,238,300,1076,116,bayes_h1h2_marginal_boundary,measured_graph,0.037618947875560256,0.015133655745634602,2,h1:h1_z;h2:h2_z,0.7000000000000003
0.0005011872336272725,0.0019952623149688807,0.00019952623149688788,0.00021076427844030616,0.0005301642673678731,0.0015145723347556447,bayes_h1h2_marginal_boundary,1.0000000681766845,0.9999999999996525,H1+H2,periphery,25252.556742917674,25252.4434114742,-0.11333144347461188,433.3775894104401,False,24,186,224,820,96,bayes_h1h2_marginal_boundary,measured_graph,0.032121484408548506,0.013403883616989588,3,h1:h1_z;h2:h2_z,1.0000000000000004
0.001,0.001584893192461114,7.943282347242822e-05,8.809292622266121e-05,0.00047005126816360317,0.0014450747473517375,bayes_h1h2_marginal_boundary,1.0000000000003864,0.9999999999999901,H1+H2,periphery,39940.25172160907,39940.236217543315,-0.015504065757907535,796.9939783628652,False,37,287,355,1284,148,bayes_h1h2_marginal_boundary,measured_graph,0.021427482354501568,0.011234509803327174,4,h1:h1_z;h2:h2_z,1.2999999999999998
0.006309573444801936,0.01,0.003981071705534973,0.003878889606483323,0.006100965973043542,0.00970482623482338,bayes_h1h2_marginal_boundary,1.0000004732778538,1.000000000000052,H1+H2,interior,48555.54655199837,48555.35192093986,-0.19463105851336257,106.95139881243813,False,45,375,458,1666,180,bayes_h1h2_marginal_boundary,measured_graph,0.6519696837510003,0.039399988436298085,5,h1:h1_z;h2:h2_z,0.3999999999999999
0.002511886431509582,0.01995262314968881,0.00015848931924611142,0.00018808752788412915,0.002394451025005142,0.013058175187552121,bayes_h1h2_marginal_boundary,1.0000000440455261,1.000000000006492,H1+H2,interior,26045.21081945154,26045.185751889403,-0.025067562135635053,50.30003946916986,False,32,213,240,906,128,bayes_h1h2_marginal_boundary,measured_graph,0.8708795602673964,0.053949450661801,6,h1:h1_z;h2:h2_z,2.1
0.0002511886431509582,0.003981071705534973,5.011872336272725e-05,5.258876599261807e-05,0.00028864741407700717,0.0027920511728465993,bayes_h1h2_marginal_boundary,1.0000000127983932,1.0000000105889706,H1+H2,interior,7847.91488677692,7847.613727955729,-0.30115882119131615,73.84051960423494,False,23,79,64,286,92,bayes_h1h2_marginal_boundary,measured_graph,1.8042807991564498,0.06357896691452518,7,h1:h1_z;h2:h2_z,1.9
7.943282347242822e-05,0.001,2.5118864315095822e-05,2.9576375400928048e-05,8.945503665376225e-05,0.0007539673579377998,bayes_h1h2_marginal_boundary,1.0000000209303699,1.0000000586622229,H1+H2,periphery,16115.287527300803,16114.473322850085,-0.8142044507191568,83.87841325160116,False,15,143,144,574,60,bayes_h1h2_marginal_boundary,measured_graph,2.7169163475679934,0.06455378610647619,8,h1:h1_z;h2:h2_z,1.5999999999999996
0.0031622776601683794,0.006309573444801936,7.943282347242822e-05,8.901730598324176e-05,0.0011636569559918205,0.0046029276155367255,bayes_h1h2_marginal_boundary,1.0000000035076944,1.0000000000000624,H1+H2,interior,24731.213361136986,24731.160902700758,-0.05245843623006681,142.0917897371619,False,29,215,216,862,116,bayes_h1h2_marginal_boundary,measured_graph,0.7743452420802696,0.04759256176514474,9,h1:h1_z;h2:h2_z,1.9
7.943282347242822e-05,0.0005011872336272725,3.1622776601683795e-05,3.116789137832486e-05,8.078343581570907e-05,0.00035277442561191966,bayes_h1h2_marginal_boundary,1.0000000000802143,0.9999999999733644,H1+H2,periphery,28459.593406099822,28458.779201649104,-0.8142044507191568,85.17536194816785,False,27,209,263,944,108,bayes_h1h2_marginal_boundary,measured_graph,0.16223019677084016,0.013179518523642053,10,h1:h1_z;h2:h2_z,1.2000000000000002
3.1622776601683795e-05,0.00012589254117941674,1e-05,1e-05,2.7099700816117987e-05,9.111208968261511e-05,bayes_h1h2_marginal_boundary,1.0000000206243826,0.9999999999991296,H1+H2,periphery,32530.475058839576,32529.070417885236,-1.404640954341429,388.7989371993899,False,34,254,268,1044,136,bayes_h1h2_marginal_boundary,measured_graph,0.014656288873707042,0.008423334515490589,11,h1:h1_z;h2:h2_z,1.1
3.9810717055349695e-05,0.00031622776601683794,1e-05,1e-05,3.890296030901796e-05,0.0002198426264540057,bayes_h1h2_marginal_boundary,1.000000000014274,0.9999999991606037,H1+H2,interior,36933.73872963697,36932.496697808536,-1.2420318284358616,169.07712360550067,False,40,288,322,1220,160,bayes_h1h2_marginal_boundary,measured_graph,0.06457461900169664,0.016776339407281984,12,h1:h1_z;h2:h2_z,1.5
0.00031622776601683794,0.001584893192461114,0.00012589254117941674,0.00013163467071695202,0.0003172449305543122,0.001127339925791563,bayes_h1h2_marginal_boundary,1.0000000721519335,1.0000000053305838,H1+H2,interior,27054.456637450538,27054.22808775525,-0.22854969528574837,78.54096975034918,False,29,214,251,930,116,bayes_h1h2_marginal_boundary,measured_graph,0.4272312296964672,0.046638052798106636,13,h1:h1_z;h2:h2_z,1.1
0.002511886431509582,0.005011872336272725,0.00039810717055349735,0.00043663119705882714,0.002005025467793061,0.004228625186414165,bayes_h1h2_marginal_boundary,1.0000023466130483,1.0000000001444282,H1+H2,interior,14512.614017678556,14512.58895011642,-0.025067562135635053,50.218245292970096,False,37,109,147,512,148,bayes_h1h2_marginal_boundary,measured_graph,0.4033759315550981,0.09548061866008592,14,h1:h1_z;h2:h2_z,1.1
0.1,0.1,0.07943282347242822,0.07086024906615351,0.08916864964211399,0.0994584324821057,bayes_h1h2_marginal_boundary,1.0000000005517982,0.9999999999999994,H1+H2,interior,33234.107956492364,33232.44463494472,-1.663321547646544,82.64446143910754,True,43,226,327,1106,172,bayes_h1h2_marginal_boundary,measured_graph,0.2064046625424598,0.011868293697343586,15,h1:h1_z;h2:h2_z,0.09999999999999964
7.943282347242822e-05,0.000630957344480193,2.5118864315095822e-05,2.5632046797193468e-05,8.173243201161116e-05,0.00045428232271971133,bayes_h1h2_marginal_boundary,1.0000000141908814,0.9999999999650968,H1+H2,periphery,35825.294193602436,35824.47998915172,-0.8142044507191568,167.8091819218971,False,44,259,331,1180,176,bayes_h1h2_marginal_boundary,measured_graph,0.08495734633935399,0.010571975694495594,16,h1:h1_z;h2:h2_z,1.3999999999999995
1.2589254117941661e-05,0.0001,1e-05,1e-05,1.5766738822880955e-05,7.677233249927405e-05,bayes_h1h2_marginal_boundary,1.0000000000104026,0.9999999992539714,H1+H2,periphery,33268.63135596593,33266.476278507966,-2.155077457963703,122.72588758930215,False,29,240,299,1078,116,bayes_h1h2_marginal_boundary,measured_graph,0.0854365902721521,0.005693260455737378,17,h1:h1_z;h2:h2_z,1.0
1.584893192461114e-05,0.006309573444801936,1e-05,1e-05,2.766753615897194e-05,0.004871526344274724,bayes_h1h2_marginal_boundary,1.0000000000082807,0.9999999980016823,H1+H2,periphery,32646.30168413098,32644.34921579892,-1.952468332058134,145.45153819390544,False,29,240,291,1062,116,bayes_h1h2_marginal_boundary,measured_graph,0.08007218405357448,0.006886259362911716,18,h1:h1_z;h2:h2_z,2.8000000000000003
0.0012589254117941675,0.003981071705534973,0.000630957344480193,0.0006349474982774344,0.0012992309913857718,0.003109395757752172,bayes_h1h2_marginal_boundary,1.000000002044109,1.0000000000000353,H1+H2,interior,31019.622909996942,31019.62001505709,-0.0028949398523394052,322.86236665293836,False,42,236,292,1056,168,bayes_h1h2_marginal_boundary,measured_graph,0.14212512228092974,0.05022312855638235,19,h1:h1_z;h2:h2_z,0.8000000000000003
0.001584893192461114,0.003981071705534973,0.00039810717055349735,0.00011385872817393442,0.0012144605578414808,0.003013697864364716,bayes_h1h2_marginal_boundary,1.0000000264948883,1.000000000038331,H1+H2,interior,21843.618761902562,21843.618476088617,-0.0002858139467712683,162.14007493086683,False,26,172,206,756,104,bayes_h1h2_marginal_boundary,measured_graph,0.448961723411347,0.05698392277856518,20,h1:h1_z;h2:h2_z,1.0
0.0001,0.002511886431509582,5.011872336272725e-05,4.847512960344991e-05,0.00015598366073928832,0.0019399148485146,bayes_h1h2_marginal_boundary,1.000000079783243,1.0000000030885738,H1+H2,interior,19733.585725956713,19732.8941306319,-0.6915953248135883,72.44944407918956,False,38,149,194,686,152,bayes_h1h2_marginal_boundary,measured_graph,0.5481277991301073,0.041925482154831356,21,h1:h1_z;h2:h2_z,1.7000000000000002
0.000630957344480193,0.0031622776601683794,0.0002511886431509582,0.00025781978265298653,0.0006981021378639602,0.0022175375422350788,bayes_h1h2_marginal_boundary,1.0000000004223082,0.9999999999949091,H1+H2,interior,32830.6620189708,32830.59129665323,-0.07072231756904392,358.7260801209195,False,35,231,305,1072,140,bayes_h1h2_marginal_boundary,measured_graph,0.03568356034875976,0.014549273819986022,22,h1:h1_z;h2:h2_z,1.0999999999999996
1e-05,6.309573444801929e-05,1e-05,1e-05,1.5061070373570646e-05,5.677669328661111e-05,bayes_h1h2_marginal_boundary,1.0000000000136102,0.9999999988715833,H1+H2,interior,31958.56521376899,31956.197527185122,-2.3676865838692702,569.6743728806614,True,44,252,265,1034,176,bayes_h1h2_marginal_boundary,measured_graph,0.018238923378131593,0.007277613880148636,23,h1:h1_z;h2:h2_z,0.7999999999999997
0.0001,0.0002511886431509582,5.011872336272725e-05,4.328026104204793e-05,8.77737618078164e-05,0.0002338676683585352,bayes_h1h2_marginal_boundary,1.0000000806037315,0.9999999999752672,H1+H2,periphery,31037.9877655879,31037.296170263086,-0.6915953248135883,362.90260818485694,False,30,248,249,994,120,bayes_h1h2_marginal_boundary,measured_graph,0.0166731001122165,0.006890040961366762,24,h1:h1_z;h2:h2_z,0.7000000000000002
0.01,0.012589254117941675,0.00794328234724282,0.006312913077803872,0.009117178175258008,0.012532115215757741,bayes_h1h2_marginal_boundary,1.0000000000000184,1.0000000000000533,H1+H2,periphery,26581.66756190004,26581.32814909334,-0.3394128067022262,289.4725985381956,False,30,212,221,866,120,bayes_h1h2_marginal_boundary,measured_graph,0.03572551093457719,0.00897969658600923,25,h1:h1_z;h2:h2_z,0.1999999999999998
0.00019952623149688788,0.000630957344480193,7.943282347242822e-05,7.561315632036294e-05,0.00017848823312853693,0.0004733755713979364,bayes_h1h2_marginal_boundary,1.0000000054040223,0.9999999999998707,H1+H2,interior,33592.4667980192,33592.083030072106,-0.38376794709688455,484.0829102011485,False,45,257,291,1096,180,bayes_h1h2_marginal_boundary,measured_graph,0.025888373706473285,0.011088015291041451,26,h1:h1_z;h2:h2_z,0.8999999999999994
0.000630957344480193,0.001584893192461114,1.584893192461114e-05,2.0378006304613204e-05,0.0003347580996455918,0.0010703400985400044,bayes_h1h2_marginal_boundary,1.0000001044965352,1.000000000002878,H1+H2,interior,33546.249612795385,33546.178890477815,-0.07072231756904392,90.55013519366912,False,37,250,314,1128,148,bayes_h1h2_marginal_boundary,measured_graph,0.09869589327091324,0.03736041461144592,27,h1:h1_z;h2:h2_z,2.0
6.309573444801929e-05,0.00031622776601683794,1e-05,1.0132558904863819e-05,4.934501248531925e-05,0.00023508694142036107,bayes_h1h2_marginal_boundary,1.0000000063384902,1.0000000101181812,H1+H2,interior,19546.55552455776,19545.608710981134,-0.9468135766247254,142.06878414691892,False,32,147,192,678,128,bayes_h1h2_marginal_boundary,measured_graph,0.5404536099002076,0.0513490976973194,28,h1:h1_z;h2:h2_z,1.5
