graph_path,b1_run_dir,b1_artifact_mode,model_name,model_label,harmonic_number,f0_hz,omega0_rad_s,omega_n_rad_s,D0,alpha,viscosity_pa_s,boundary_amplitude_scale,pressure_solver_mode,lambda_q,lambda_k,lambda_b,lstsq_backend,n_nodes,n_edges,complex_flow_rmse_nl_s,flow_amplitude_rmse_nl_s,flow_phase_rmse_deg,phase_eval_edge_count,phase_eval_amplitude_threshold_nl_s,kirchhoff_rms_per_internal_node_nl_s,common_arterial_pressure_phase_residual_deg,arterial_pressure_amplitude_difference_pa,arterial_pressure_phase_difference_deg,arterial_pressure_amplitude_min_pa,arterial_pressure_amplitude_max_pa,arterial_pressure_amplitude_mean_pa,global_pressure_amplitude_max_pa,pressure_amplitude_min_pa,pressure_amplitude_max_pa,pressure_amplitude_range_pa,pressure_phase_min_deg,pressure_phase_max_deg,pressure_phase_range_deg,harmonic_matrix_full_rank,harmonic_matrix_rank,harmonic_matrix_condition_number,harmonic_matrix_ones_residual_norm,gauge_applied,gauge_reason,direct_system_residual_norm,max_abs_kirchhoff_residual_m3_s,rms_kirchhoff_residual_m3_s,relative_direct_residual,relative_pressure_difference,matrix_rows,matrix_cols,min_singular_value,max_singular_value,net_boundary_injection_abs_nl_s,net_boundary_injection_abs_m3_s,runtime_seconds,solver_success,pressure_solver_backend,phase_iterations_used,phase_iteration_relative_change,phase_constraint_kind,arterial_antiphase_count,common_arterial_phase_deg,phase_constraint_amplitude_floor_pa,run_dir,abs_kL_mean,abs_kL_median,abs_kL_max,abs_kL_p05,abs_kL_p25,abs_kL_p75,abs_kL_p95,abs_kL_fraction_lt_0p01,abs_kL_fraction_lt_0p1,abs_kL_fraction_lt_1,rel_error_Ys_mean,rel_error_Ys_median,rel_error_Ys_max,rel_error_Yt_mean,rel_error_Yt_median,rel_error_Yt_max,representative_label,selection_category,selection_display_label,alpha_dir,D0_dir,profile_run_dir,summary_path,run_name,folded_arterial_phase_difference_deg,selection_score,selection_score_formula
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,1e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376536766337306,0.1252174008747082,71.60236969961541,5411,1.0012656450017529e-05,0.4150550939744871,0.0001358979339299,0.3632557253954473,0.0002717958678599,2829.16883349291,2829.5320892183054,2829.350461355608,2829.5320892183054,2826.6475168797474,2829.5320892183054,2.884572338557973,-0.0182739352221958,0.0296413653148502,0.047915300537046,True,8776,,,False,,,,,,,19600,8776,,425.7421944191588,1.5056489426921045,1.5056489426921042e-12,188.6944584029843,True,numpy_linalg_lstsq_real_mixed,1.0,3.406318096986463e-08,normalized_phase_only_real_rows,0,174.67143095387047,2.829350365003628,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1em06/models/full_ideal,0.0019270816609122,0.0016300144908968,0.0129862087206102,0.0005230256104841,0.0009653145787332,0.0025534686280544,0.0043704773923914,0.9992239639919293,1.0,1.0,2.0239622158978704e-12,1.5696103908494857e-13,6.319996684502387e-10,1.7709692042030869e-12,1.3733004085337218e-13,5.530000432679588e-10,B1,balanced,Balanced,alpha_0,D0_1em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1em06/summary.csv,B1__alpha_0__D0_1em06__full_ideal,0.0002717958678599,0.27635438530410883,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,1.25892541179e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376536794381689,0.12521740303974,71.6022427560039,5411,1.0012656450017529e-05,0.4150550842965834,0.0001706176484758,0.3632523900810156,0.0003412352969516,2247.366796062579,2247.73004845266,2247.54842225762,2247.73004845266,2244.845508470997,2247.73004845266,2.8845399816627832,-0.023005483711756,0.0373144719971773,0.0603199557089333,True,8776,,,False,,,,,,,19600,8776,,425.7421944191618,1.5056489426921045,1.5056489426921042e-12,217.85225117899245,True,numpy_linalg_lstsq_real_mixed,1.0,5.3697561583552746e-08,normalized_phase_only_real_rows,0,174.6677485586156,2.2475483016087736,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p25892541179em06/models/full_ideal,0.0021622211864868,0.0018289063395628,0.0145707658359176,0.0005868443870347,0.0010831007715436,0.0028650389231534,0.0049037562883646,0.9992239639919293,1.0,1.0,3.2077637060835545e-12,2.486577129613178e-13,1.001652140958959e-09,2.8067951048283168e-12,2.1750469403573962e-13,8.764459587159057e-10,B1,balanced,Balanced,alpha_0,D0_1p25892541179em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p25892541179em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p25892541179em06/summary.csv,B1__alpha_0__D0_1p25892541179em06__full_ideal,0.0003412352969516,0.27635438186737615,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,1.58489319246e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376536828806741,0.1252174057232411,71.60208287304829,5411,1.0012656450017529e-05,0.4150550722720295,0.0002140464533052,0.3632481878232738,0.0004280929066105,1785.2250311031498,1785.588279290973,1785.4066551970614,1785.588279290973,1782.7037800497417,1785.588279290973,2.8844992412316515,-0.0289621296677952,0.0469732873477849,0.0759354170155801,True,8776,,,False,,,,,,,19600,8776,,425.7421944191669,1.5056489426921045,1.5056489426921042e-12,185.81857364299503,True,numpy_linalg_lstsq_real_mixed,1.0,8.614182580969538e-08,normalized_phase_only_real_rows,0,174.66311302527475,1.7854065014618024,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p58489319246em06/models/full_ideal,0.0024260520735241,0.002052066664182,0.0163486681612335,0.0006584502320573,0.0012152590535422,0.0032146265440758,0.0055021050509515,0.9987583423870868,1.0,1.0,5.0839649692807276e-12,3.940384512486097e-13,1.587511812278075e-09,4.448469277120483e-12,3.449488497550462e-13,1.389073176169151e-09,B1,balanced,Balanced,alpha_0,D0_1p58489319246em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p58489319246em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p58489319246em06/summary.csv,B1__alpha_0__D0_1p58489319246em06__full_ideal,0.0004280929066105,0.2763543775763518,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,1.99526231497e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.137653687234018,0.1252174090735835,71.60188146178037,5411,1.0012656450017529e-05,0.4150550570908508,0.0002682682428203,0.3632428919561334,0.0005365364856406,1418.1327955742047,1418.4960384661608,1418.3144170201826,1418.4960384661608,1415.611590536655,1418.4960384661608,2.884447929505768,-0.0364610714398368,0.0591313427200288,0.0955924141598656,True,8776,,,False,,,,,,,19600,8776,,425.742194419175,1.5056489426921045,1.5056489426921042e-12,212.73810428900103,True,numpy_linalg_lstsq_real_mixed,1.0,1.355857930448379e-07,normalized_phase_only_real_rows,0,174.6572779944862,1.4183142248167735,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p99526231497em06/models/full_ideal,0.0027220751975933,0.0023024566666715,0.0183435073801745,0.0007387933116082,0.0013635430848328,0.0036068703061442,0.0061734634046796,0.9962750271612604,1.0,1.0,8.05753514190872e-12,6.247595735247266e-13,2.516036958534105e-09,7.050352913478e-12,5.464050211548185e-13,2.201532301153573e-09,B1,balanced,Balanced,alpha_0,D0_1p99526231497em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p99526231497em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1p99526231497em06/summary.csv,B1__alpha_0__D0_1p99526231497em06__full_ideal,0.0005365364856406,0.2763543721624344,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,2.51188643151e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.137653692674334,0.1252174132642006,71.6016278497456,5411,1.0012656450017529e-05,0.4150550380429705,0.0003357997157699,0.3632362162638856,0.0006715994315398,1126.5410967259563,1126.9043329422204,1126.7227148340885,1126.9043329422204,1124.019949636344,1126.9043329422204,2.884383305876326,-0.0459016328824418,0.0744347702618948,0.1203364031443366,True,8776,,,False,,,,,,,19600,8776,,425.7421944191875,1.5056489426921045,1.5056489426921042e-12,211.04414101499788,True,numpy_linalg_lstsq_real_mixed,1.0,2.1287315044145546e-07,normalized_phase_only_real_rows,0,174.6499332099497,1.1267224751440243,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_2p51188643151em06/models/full_ideal,0.0030542186056967,0.0025833988702356,0.020581753797176,0.0008289397295391,0.0015299205044179,0.0040469750457668,0.006926739867007,0.9923948471209064,1.0,1.0,1.277034004909171e-11,9.895330710930849e-13,3.987649595537141e-09,1.1174051537986967e-11,8.6643145394775e-13,3.489193624701911e-09,B1,balanced,Balanced,alpha_0,D0_2p51188643151em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_2p51188643151em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_2p51188643151em06/summary.csv,B1__alpha_0__D0_2p51188643151em06__full_ideal,0.0006715994315398,0.27635436535865227,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,3.16227766017e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376536994725894,0.1252174184581384,71.60130844103033,5411,1.0012656450017529e-05,0.4150550141378281,0.0004196340911215,0.3632277970037876,0.000839268182243,894.9216086237528,895.2848364207566,895.1032225222548,895.2848364207566,892.4005345216395,895.2848364207566,2.884301899117077,-0.057786526770484,0.0936964204498163,0.1514829472203002,True,8776,,,False,,,,,,,19600,8776,,425.7421944192074,1.5056489426921045,1.5056489426921042e-12,183.02083989902167,True,numpy_linalg_lstsq_real_mixed,1.0,3.356588818827355e-07,normalized_phase_only_real_rows,0,174.64068942368175,0.8951029223279929,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p16227766017em06/models/full_ideal,0.0034268896390647,0.0028986212072276,0.023093107582335,0.0009300856740471,0.0017165990395722,0.0045407806854507,0.0077719299589323,0.9841688654353562,1.0,1.0,2.0239631213053462e-11,1.5687903574642299e-12,6.319998597368956e-09,1.7709676378986808e-11,1.3724319551256965e-12,5.529999354610348e-09,B1,balanced,Balanced,alpha_0,D0_3p16227766017em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p16227766017em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p16227766017em06/summary.csv,B1__alpha_0__D0_3p16227766017em06__full_ideal,0.000839268182243,0.27635435680520876,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,3.98107170553e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376537079742539,0.125217424911931,71.60090624331099,5411,1.0012656450017529e-05,0.4150549841192852,0.0005232497672358,0.3632171761173595,0.0010464995344717,710.9397519039135,711.3029690800308,711.1213604919722,711.3029690800308,708.4187697362012,711.3029690800308,2.884199343829664,-0.0727486223181647,0.1179386848668619,0.1906873071850267,True,8776,,,False,,,,,,,19600,8776,,425.74219441923896,1.5056489426921045,1.5056489426921042e-12,187.6069769639871,True,numpy_linalg_lstsq_real_mixed,1.0,5.26124258092419e-07,normalized_phase_only_real_rows,0,174.62905500370573,0.7111209867633216,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p98107170553em06/models/full_ideal,0.0038450334158834,0.0032523064865376,0.0259108928745377,0.0010435732903618,0.0019260558010353,0.0050948397260091,0.0087202488394566,0.9728387397175228,1.0,1.0,3.2077650708429033e-11,2.4863882807553503e-12,1.0016522830778628e-08,2.806794720246931e-11,2.175613345714045e-12,8.764457907852249e-09,B1,balanced,Balanced,alpha_0,D0_3p98107170553em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p98107170553em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_3p98107170553em06/summary.csv,B1__alpha_0__D0_3p98107170553em06__full_ideal,0.0010464995344717,0.27635434604676956,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,5.01187233627e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376537185629937,0.1252174328786844,71.6003999975539,5411,1.0012656450017529e-05,0.4150549464952791,0.0006505460539632,0.3632037689691287,0.0013010921079265,564.7978180380728,565.161021807042,564.9794199225573,565.161021807042,562.2769516938556,565.161021807042,2.88407011318634,-0.0915846464233105,0.1484471977980926,0.2400318442214032,True,8776,,,False,,,,,,,19600,8776,,425.742194419289,1.5056489426921045,1.5056489426921042e-12,212.5154019560141,True,numpy_linalg_lstsq_real_mixed,1.0,8.237451648075758e-07,normalized_phase_only_real_rows,0,174.6144140125033,0.5649789551841106,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_5p01187233627em06/models/full_ideal,0.0043141984500305,0.0036491478969425,0.0290724999726828,0.001170908490203,0.0021610701527778,0.005716504194295,0.0097842801239791,0.953903461120596,1.0,1.0,5.083964957518372e-11,3.940573301049303e-12,1.5875118469054334e-08,4.4484700717001276e-11,3.447978036852836e-12,1.3890729829558232e-08,B1,balanced,Balanced,alpha_0,D0_5p01187233627em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_5p01187233627em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_5p01187233627em06/summary.csv,B1__alpha_0__D0_5p01187233627em06__full_ideal,0.0013010921079265,0.2763543325291364,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,6.3095734448e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376537317448297,0.1252174426840597,71.59976330110791,5411,1.0012656450017529e-05,0.4150548993371352,0.0008056325272678,0.3631868338642334,0.0016112650545356,448.7132144908403,449.0764013247045,448.8948079077724,449.0764013247045,446.192494090679,449.0764013247045,2.8839072340255143,-0.1152976114340015,0.1868381137511684,0.30213572518517,True,8776,,,False,,,,,,,19600,8776,,425.74219441936856,1.5056489426921045,1.5056489426921042e-12,188.3887751019793,True,numpy_linalg_lstsq_real_mixed,1.0,1.2839289351603854e-06,normalized_phase_only_real_rows,0,174.59599080664873,0.4488942326276317,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_6p3095734448em06/models/full_ideal,0.0048406102764557,0.0040944112828471,0.0326198814820473,0.0013137809343068,0.0024247605924581,0.0064140232000943,0.0109781428611658,0.928915101660717,1.0,1.0,8.057541952163944e-11,6.245141251229253e-12,2.5160366301234025e-08,7.05034923479758e-11,5.464616598555371e-12,2.2015322792068465e-08,B1,balanced,Balanced,alpha_0,D0_6p3095734448em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_6p3095734448em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_6p3095734448em06/summary.csv,B1__alpha_0__D0_6p3095734448em06__full_ideal,0.0016112650545356,0.27635431554098244,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/harmonized_scaled_dataset.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/02_physics_weight_sweep/H1/q_0p1__k_0p1,neutral_unity_transfer_missing_artifacts,full_ideal,Full ideal admittance,1,2.74942019564224,17.275116576522144,17.275116576522144,7.94328234724e-06,0.0,0.0035,1.0,constrained_least_squares,0.1,0.1,100.0,numpy,4388,6443,0.1376537481119212,0.1252174547007012,71.5989636456918,5411,1.0012656450017529e-05,0.4150548402853931,0.0009923529921986,0.3631654243168327,0.0019847059843972,356.50401020719084,356.8671756315077,356.68559291934923,356.8671756315077,353.9834737464715,356.8671756315077,2.883701885036203,-0.1451502345294447,0.2351422697249167,0.3802925042543614,True,8776,,,False,,,,,,,19600,8776,,425.74219441949424,1.5056489426921045,1.5056489426921042e-12,215.77807631099856,True,numpy_linalg_lstsq_real_mixed,1.0,1.9909237894810432e-06,normalized_phase_only_real_rows,0,174.57281137778944,0.3566848845203806,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_7p94328234724em06/models/full_ideal,0.0054312540602669,0.0045940050188565,0.0366001089999991,0.0014740864532023,0.0027206261320021,0.0071966523968266,0.012317678884191,0.8953903461120596,1.0,1.0,1.2770343249460758e-10,9.89816277408182e-12,3.9876491082262186e-08,1.1174050569138888e-10,8.660916028189568e-12,3.489193515450329e-08,B1,balanced,Balanced,alpha_0,D0_7p94328234724em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_7p94328234724em06,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_7p94328234724em06/summary.csv,B1__alpha_0__D0_7p94328234724em06__full_ideal,0.0019847059843972,0.27635429419865715,0.5*complex_flow_rmse_nl_s + 0.5*kirchhoff_rms_per_internal_node_nl_s
