model_name,model_label,representative_label,selection_display_label,selection_category,harmonic_number,alpha,metric_name,metric_value,representative_D0,arterial_pressure_phase_difference_deg,folded_arterial_phase_difference_deg,profile_run_dir
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,0.0,complex_flow_rmse_nl_s,0.1376536766337306,1e-06,0.0002717958678599,0.0002717958678599,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1em06
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,0.0,kirchhoff_rms_per_internal_node_nl_s,0.4135371101800267,0.0316227766017,0.0145206736674952,0.0145206736674952,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_0p0316227766017
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,1.0,complex_flow_rmse_nl_s,0.1371706246147606,0.0125892541179,0.0161561552816921,0.0161561552816921,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_1/D0_0p0125892541179
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,1.0,kirchhoff_rms_per_internal_node_nl_s,0.4124507183190856,0.01,0.0198068041784887,0.0198068041784887,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_1/D0_0p01
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,2.0,complex_flow_rmse_nl_s,0.136689756104258,0.0063095734448,0.0112158058000877,0.0112158058000877,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_2/D0_0p0063095734448
full_ideal,Full ideal admittance,B1,Balanced,balanced,1,2.0,kirchhoff_rms_per_internal_node_nl_s,0.4113365107602694,0.00398107170553,0.0168954086451828,0.0168954086451828,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_2/D0_0p00398107170553
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,0.0,complex_flow_rmse_nl_s,0.0307545242422272,1e-06,0.0022946368751213,0.0022946368751213,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_0/D0_1em06
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,0.0,kirchhoff_rms_per_internal_node_nl_s,0.6383772761920591,0.0316227766017,0.255462314911227,0.255462314911227,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_0/D0_0p0316227766017
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,1.0,complex_flow_rmse_nl_s,0.0306572335215417,1e-06,0.0061411885346633,0.0061411885346633,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_1/D0_1em06
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,1.0,kirchhoff_rms_per_internal_node_nl_s,0.6360061035964434,0.0158489319246,0.2133418194460129,0.2133418194460129,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_1/D0_0p0158489319246
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,2.0,complex_flow_rmse_nl_s,0.0305592528784766,1e-06,0.0137563520178037,0.0137563520178037,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_2/D0_1em06
full_ideal,Full ideal admittance,F1,Flow-Prioritized,flow_prioritized,1,2.0,kirchhoff_rms_per_internal_node_nl_s,0.6341337520674188,0.0063095734448,0.172632472664867,0.172632472664867,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_2/D0_0p0063095734448
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,0.0,complex_flow_rmse_nl_s,0.4231783522982865,0.001,0.0940759346756606,0.0940759346756606,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_0/D0_0p001
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,0.0,kirchhoff_rms_per_internal_node_nl_s,0.0033170876611078,0.1,0.1837680652387513,0.1837680652387513,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_0/D0_0p1
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,1.0,complex_flow_rmse_nl_s,0.422667943161518,0.00125892541179,0.0825423754792589,0.0825423754792589,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_1/D0_0p00125892541179
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,1.0,kirchhoff_rms_per_internal_node_nl_s,0.0032142790477287,0.1,0.155875505067722,0.155875505067722,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_1/D0_0p1
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,2.0,complex_flow_rmse_nl_s,0.4220397006059426,0.00063095734448,0.0804661568610949,0.0804661568610949,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_2/D0_0p00063095734448
full_ideal,Full ideal admittance,K1,Kirchhoff-Prioritized,conservation_prioritized,1,2.0,kirchhoff_rms_per_internal_node_nl_s,0.003077415579909,0.1,0.1668205784189165,0.1668205784189165,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/K1/alpha_2/D0_0p1
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,0.0,complex_flow_rmse_nl_s,0.137653676607346,1e-06,0.0002717944947254,0.0002717944947254,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_1em06
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,0.0,kirchhoff_rms_per_internal_node_nl_s,0.4133117225229554,0.0316227766017,0.0159285613209606,0.0159285613209606,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_0/D0_0p0316227766017
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,1.0,complex_flow_rmse_nl_s,0.1371579467536399,0.0125892541179,0.0163496380883404,0.0163496380883404,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_1/D0_0p0125892541179
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,1.0,kirchhoff_rms_per_internal_node_nl_s,0.4122140423397744,0.0158489319246,0.0131734220096346,0.0131734220096346,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_1/D0_0p0158489319246
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,2.0,complex_flow_rmse_nl_s,0.1366814539912944,0.0063095734448,0.0111808934125772,0.0111808934125772,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_2/D0_0p0063095734448
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,B1,Balanced,balanced,1,2.0,kirchhoff_rms_per_internal_node_nl_s,0.4113308545838396,0.00398107170553,0.0168707166490324,0.0168707166490324,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/B1/alpha_2/D0_0p00398107170553
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized,flow_prioritized,1,0.0,complex_flow_rmse_nl_s,0.0307545242368782,1e-06,0.0022946383877168,0.0022946383877168,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_0/D0_1em06
taylor_dc_transferred,Taylor-expanded + transferred DC conductance,F1,Flow-Prioritized,flow_prioritized,1,0.0,kirchhoff_rms_per_internal_node_nl_s,0.6382622248914859,0.0316227766017,0.2658260164880136,0.2658260164880136,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/ac/03_distensibility_alpha_profiles/H1/F1/alpha_0/D0_0p0316227766017
