D,chi2_h1_red,chi2_h2_red,delta_chi2,harmonics,log_likelihood,log_posterior,log_prior,n_h1,n_h2,neg2_delta_logpost,objective,observation_source,posterior_prob,sigma_h1_nL_s,sigma_h2_nL_s,tile_id,weight_mode
1e-05,1.000000000478768,0.9999992628509703,46.79051726910984,H1+H2,32809.413572291436,32807.045885707565,-2.3676865838692702,231,305,46.79051726910984,bayes_h1h2_marginal_boundary,measured_graph,6.907492769411575e-11,0.037080249482608026,0.014944076612844845,22,h1:h1_z;h2:h2_z
0.0001,1.0000002754077901,0.9999999962518935,14.936872837439296,H1+H2,32823.66430324822,32822.9727079234,-0.6915953248135883,231,305,14.936872837439296,bayes_h1h2_marginal_boundary,measured_graph,0.0005704944733674838,0.036576849296368584,0.014554568350924486,22,h1:h1_z;h2:h2_z
0.001,1.00000001902138,0.9999999999998334,-0.0,H1+H2,32830.456648407875,32830.44114434212,-0.015504065757907535,231,305,-0.0,bayes_h1h2_marginal_boundary,measured_graph,0.9994295054556671,0.03561052406553019,0.014547035252894268,22,h1:h1_z;h2:h2_z
0.01,1.0000000000015727,0.9999999999999997,53.98724917060463,H1+H2,32803.78693256352,32803.44751975682,-0.3394128067022262,231,305,53.98724917060463,bayes_h1h2_marginal_boundary,measured_graph,1.8904707521856545e-12,0.03651256091399792,0.014696759991377583,22,h1:h1_z;h2:h2_z
0.1,1.0000000000000326,1.0000000000000004,358.42577549870475,H1+H2,32652.891578140414,32651.228256592767,-1.663321547646544,231,305,358.42577549870475,bayes_h1h2_marginal_boundary,measured_graph,1.4742934334400918e-78,0.045577636226938584,0.015735322259837804,22,h1:h1_z;h2:h2_z
