D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,31.155419582439208,11892.435756861256,11890.068070277386,-2.3676865838692702,31.155419582439208,bayes_h1_marginal_boundary,measured_graph,1.5534753800719791e-07,venous_end,h1_z
0.0001,4.5066267656839045,11904.084062010577,11903.392466685764,-0.6915953248135883,4.5066267656839045,bayes_h1_marginal_boundary,measured_graph,0.0950640274830531,venous_end,h1_z
0.001,-0.0,11905.661284134363,11905.645780068606,-0.015504065757907535,-0.0,bayes_h1_marginal_boundary,measured_graph,0.9049358171694089,venous_end,h1_z
0.01,175.95151206754963,11818.009436841534,11817.670024034831,-0.3394128067022262,175.95151206754963,bayes_h1_marginal_boundary,measured_graph,5.6134827330369757e-39,venous_end,h1_z
0.1,246.81150498407806,11783.903349124213,11782.240027576567,-1.663321547646544,246.81150498407806,bayes_h1_marginal_boundary,measured_graph,2.302398191319319e-54,venous_end,h1_z
