D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,64.40680074934062,26805.759136377266,26803.3914497934,-2.3676865838692702,64.40680074934062,bayes_h1_marginal_boundary,measured_graph,6.469993542248738e-15,proximal,h1_z
0.0001,51.040195021509135,26810.766347982128,26810.074752657314,-0.6915953248135883,51.040195021509135,bayes_h1_marginal_boundary,measured_graph,5.169224593407176e-12,proximal,h1_z
0.001,-0.0,26835.610354233828,26835.59485016807,-0.015504065757907535,-0.0,bayes_h1_marginal_boundary,measured_graph,0.6261277158039493,proximal,h1_z
0.01,1.0312802323460346,26835.418622858597,26835.079210051896,-0.3394128067022262,1.0312802323460346,bayes_h1_marginal_boundary,measured_graph,0.3738722841908748,proximal,h1_z
0.1,175.19454202910856,26749.66090070116,26747.997579153514,-1.663321547646544,175.19454202910856,bayes_h1_marginal_boundary,measured_graph,5.67089357530778e-39,proximal,h1_z
