D,delta_chi2,log_likelihood,log_posterior,log_prior,neg2_delta_logpost,objective,observation_source,posterior_prob,tile_group,weight_mode
1e-05,28.291810097773123,13891.106544205859,13888.73885762199,-2.3676865838692702,28.291810097773123,bayes_h1_marginal_boundary,measured_graph,7.186128510162174e-07,interior,h1_z
0.0001,20.40730359256122,13893.372706199409,13892.681110874595,-0.6915953248135883,20.40730359256122,bayes_h1_marginal_boundary,measured_graph,3.703341938307853e-05,interior,h1_z
0.001,-0.0,13902.900266736633,13902.884762670876,-0.015504065757907535,-0.0,bayes_h1_marginal_boundary,measured_graph,0.9999619705897254,interior,h1_z
0.01,30.195692928111384,13888.126329013523,13887.78691620682,-0.3394128067022262,30.195692928111384,bayes_h1_marginal_boundary,measured_graph,2.773780404639885e-07,interior,h1_z
0.1,229.63301206820324,13789.73157818442,13788.068256636774,-1.663321547646544,229.63301206820324,bayes_h1_marginal_boundary,measured_graph,1.3671258076894844e-50,interior,h1_z
