edge_id,in_targeted_166,in_low_snr_20pct,category
1413,False,True,low_snr_only
1414,False,False,neither
1415,False,False,neither
1416,False,False,neither
1417,False,False,neither
1418,False,False,neither
1419,False,False,neither
1420,False,False,neither
1421,False,False,neither
1422,False,False,neither
1423,False,False,neither
1424,False,False,neither
1425,False,False,neither
1426,False,False,neither
1427,False,True,low_snr_only
1428,False,False,neither
1429,False,False,neither
1430,False,False,neither
1431,False,False,neither
1432,False,False,neither
1433,False,True,low_snr_only
1434,False,False,neither
1435,False,False,neither
1436,False,False,neither
1437,False,False,neither
1438,False,False,neither
1439,False,False,neither
1440,False,True,low_snr_only
1441,False,False,neither
1442,False,False,neither
1443,False,False,neither
1444,False,False,neither
1445,False,False,neither
1446,False,False,neither
1447,False,False,neither
1448,False,False,neither
1449,False,False,neither
1450,False,False,neither
1451,False,True,low_snr_only
1452,False,False,neither
1453,False,True,low_snr_only
1454,False,True,low_snr_only
1455,False,False,neither
1456,False,False,neither
1457,False,False,neither
1458,False,False,neither
1459,False,False,neither
1460,False,False,neither
1461,False,False,neither
1462,False,False,neither
1463,False,False,neither
1464,False,False,neither
1465,False,False,neither
1466,False,False,neither
1467,False,False,neither
1468,False,False,neither
1469,False,False,neither
1470,False,False,neither
1471,False,False,neither
1472,False,False,neither
1473,False,False,neither
1474,False,False,neither
1475,False,False,neither
1476,False,False,neither
1477,False,False,neither
1478,False,False,neither
1479,False,False,neither
1480,False,False,neither
1481,False,False,neither
1482,False,False,neither
1483,False,False,neither
1484,False,False,neither
1485,False,False,neither
1486,False,False,neither
1487,False,False,neither
1488,False,False,neither
1489,False,False,neither
1490,False,False,neither
1491,False,False,neither
1492,False,False,neither
1493,False,False,neither
1494,False,False,neither
1495,False,True,low_snr_only
1496,False,False,neither
1497,False,False,neither
1498,False,False,neither
1499,False,False,neither
1500,False,False,neither
1501,False,False,neither
1502,False,False,neither
1503,False,False,neither
1504,False,False,neither
1505,False,False,neither
1506,False,False,neither
1507,False,False,neither
1508,False,False,neither
1509,False,False,neither
1510,False,False,neither
1511,False,False,neither
1512,False,False,neither
1513,False,False,neither
1514,False,False,neither
1515,False,False,neither
1516,False,False,neither
1517,False,False,neither
1518,False,False,neither
1519,False,False,neither
1520,False,True,low_snr_only
1521,False,False,neither
1522,False,False,neither
1523,False,False,neither
1524,False,False,neither
1525,False,False,neither
1526,False,False,neither
1527,False,False,neither
1528,False,False,neither
1529,False,False,neither
1530,False,False,neither
1531,False,False,neither
1532,False,False,neither
1533,False,False,neither
1534,False,False,neither
1535,False,True,low_snr_only
1536,False,False,neither
1537,False,False,neither
1538,False,False,neither
1539,False,False,neither
1540,False,False,neither
1541,False,False,neither
1542,False,False,neither
1543,False,False,neither
1544,False,False,neither
1545,False,False,neither
1546,False,False,neither
1547,False,False,neither
1548,False,False,neither
1549,False,False,neither
1550,False,False,neither
1551,False,False,neither
1552,False,False,neither
1553,False,False,neither
1554,False,False,neither
1555,False,False,neither
1556,False,False,neither
1557,False,False,neither
1558,False,False,neither
1559,False,False,neither
1560,False,False,neither
1561,False,False,neither
1562,False,False,neither
1563,False,False,neither
1564,False,False,neither
1565,False,False,neither
1566,False,False,neither
1567,False,False,neither
1568,False,False,neither
1569,False,False,neither
1570,False,False,neither
1571,False,False,neither
1572,False,False,neither
1573,False,False,neither
1574,False,True,low_snr_only
1575,False,False,neither
1576,False,False,neither
1577,False,False,neither
1578,False,False,neither
1579,False,False,neither
1580,False,False,neither
1581,False,False,neither
1582,False,False,neither
1583,False,False,neither
1584,False,False,neither
1585,False,False,neither
1586,False,False,neither
1587,True,True,overlap
1588,True,False,targeted_only
1589,False,False,neither
1590,False,False,neither
1591,True,True,overlap
1592,False,False,neither
1593,True,False,targeted_only
1594,True,False,targeted_only
1595,True,True,overlap
1596,True,True,overlap
1597,True,False,targeted_only
1598,True,False,targeted_only
1599,False,False,neither
1600,False,False,neither
1601,False,False,neither
1602,False,False,neither
1603,False,True,low_snr_only
1604,False,False,neither
1605,False,False,neither
1606,False,False,neither
1607,False,False,neither
1608,False,False,neither
1609,False,False,neither
1610,False,False,neither
1611,False,False,neither
1612,False,False,neither
1613,False,False,neither
1614,False,False,neither
1615,False,False,neither
1616,False,False,neither
1617,True,False,targeted_only
1618,False,False,neither
1619,False,False,neither
1620,False,False,neither
1621,False,False,neither
1622,False,False,neither
1623,False,False,neither
1624,False,False,neither
1625,True,False,targeted_only
1626,False,True,low_snr_only
1627,False,False,neither
1628,False,False,neither
1629,False,False,neither
1630,False,False,neither
1631,False,False,neither
1632,True,False,targeted_only
1633,True,False,targeted_only
1634,False,True,low_snr_only
1635,True,False,targeted_only
1636,True,False,targeted_only
1637,True,False,targeted_only
1638,True,False,targeted_only
1639,True,False,targeted_only
1640,True,False,targeted_only
1641,True,False,targeted_only
1642,True,True,overlap
1643,True,False,targeted_only
1644,True,False,targeted_only
1645,True,False,targeted_only
1646,True,False,targeted_only
1647,True,True,overlap
1648,True,False,targeted_only
1649,True,True,overlap
1650,True,False,targeted_only
1651,True,True,overlap
1652,True,False,targeted_only
1653,True,True,overlap
1654,True,True,overlap
1655,True,False,targeted_only
1656,True,False,targeted_only
1657,True,False,targeted_only
1658,True,True,overlap
1659,True,False,targeted_only
1660,True,True,overlap
1661,True,False,targeted_only
1662,True,True,overlap
1663,True,False,targeted_only
1664,True,False,targeted_only
1665,False,False,neither
1666,False,False,neither
1667,False,False,neither
1668,False,False,neither
1669,False,False,neither
1670,False,False,neither
1671,False,True,low_snr_only
1672,False,False,neither
1673,False,True,low_snr_only
1674,False,False,neither
1675,False,False,neither
1676,False,True,low_snr_only
1677,False,False,neither
1678,False,False,neither
1679,False,False,neither
1680,False,False,neither
1681,False,False,neither
1682,False,False,neither
1683,False,False,neither
1684,False,False,neither
1685,False,False,neither
1686,False,True,low_snr_only
1687,False,False,neither
1688,False,True,low_snr_only
1689,False,False,neither
1690,False,True,low_snr_only
1691,False,False,neither
1692,False,False,neither
1693,False,False,neither
1694,False,False,neither
1695,False,False,neither
1696,False,False,neither
1697,False,False,neither
1698,False,False,neither
1699,False,True,low_snr_only
1700,False,False,neither
1701,False,False,neither
1702,False,False,neither
1703,False,False,neither
1704,False,False,neither
1705,False,False,neither
1706,False,False,neither
1707,False,False,neither
1708,False,False,neither
1709,False,False,neither
1710,False,False,neither
1711,False,False,neither
1712,False,False,neither
1713,False,False,neither
1714,False,False,neither
1715,False,False,neither
1716,False,False,neither
1717,False,False,neither
1718,False,False,neither
1719,False,False,neither
1720,False,False,neither
1721,False,False,neither
1722,False,False,neither
1723,False,False,neither
1724,False,False,neither
1725,False,False,neither
1726,False,False,neither
1727,False,False,neither
1728,False,False,neither
1729,False,False,neither
1730,False,False,neither
1731,False,False,neither
1732,False,False,neither
1733,False,False,neither
1734,False,False,neither
1735,False,False,neither
1736,False,False,neither
1737,False,False,neither
1738,False,True,low_snr_only
1739,False,False,neither
1740,False,False,neither
1741,False,False,neither
1742,False,False,neither
1743,False,False,neither
1744,False,False,neither
1745,False,False,neither
1746,False,False,neither
1747,False,False,neither
1748,False,False,neither
1749,False,False,neither
1750,False,False,neither
1751,False,False,neither
1752,False,False,neither
1753,False,False,neither
1754,False,False,neither
1755,False,False,neither
1756,False,False,neither
1757,False,False,neither
1758,False,False,neither
1759,False,False,neither
1760,False,False,neither
1761,False,False,neither
1762,False,False,neither
1763,False,False,neither
1764,False,False,neither
1765,False,False,neither
1766,False,False,neither
1767,False,False,neither
1768,False,False,neither
1769,False,False,neither
1770,False,False,neither
1771,False,False,neither
1772,False,False,neither
1773,False,False,neither
1774,False,False,neither
1775,False,False,neither
1776,False,False,neither
1777,False,False,neither
1778,False,False,neither
1779,False,False,neither
1780,False,False,neither
1781,False,False,neither
1782,False,True,low_snr_only
1783,False,False,neither
1784,False,False,neither
1785,False,False,neither
1786,False,False,neither
1787,False,False,neither
1788,False,False,neither
1789,False,False,neither
1790,False,False,neither
1791,False,False,neither
1792,False,False,neither
1793,False,False,neither
1794,False,False,neither
1795,False,False,neither
1796,False,False,neither
1797,False,False,neither
1798,False,False,neither
1799,False,False,neither
1800,False,False,neither
1801,False,False,neither
1802,False,False,neither
1803,False,False,neither
1804,False,False,neither
1805,False,False,neither
1806,False,False,neither
1807,False,True,low_snr_only
1808,False,False,neither
1809,False,False,neither
1810,False,False,neither
1811,False,False,neither
1812,False,False,neither
1813,False,False,neither
1814,False,False,neither
1815,False,False,neither
1816,False,False,neither
1817,False,False,neither
1818,False,False,neither
1819,False,False,neither
1820,False,False,neither
1821,False,False,neither
1822,False,False,neither
1823,False,False,neither
1824,False,False,neither
1825,False,False,neither
1826,False,False,neither
1827,False,False,neither
1828,False,False,neither
1829,False,False,neither
1830,False,False,neither
1831,False,False,neither
1832,False,False,neither
1833,False,True,low_snr_only
1834,False,False,neither
1835,False,False,neither
1836,False,False,neither
1837,False,False,neither
1838,False,False,neither
1839,False,False,neither
1840,False,False,neither
1841,False,False,neither
1842,False,False,neither
1843,False,False,neither
1844,False,False,neither
1845,False,False,neither
1846,False,False,neither
1847,False,False,neither
1848,False,False,neither
1849,False,False,neither
1850,False,False,neither
1851,False,False,neither
1852,False,False,neither
1853,False,False,neither
1854,False,False,neither
1855,False,False,neither
1856,False,False,neither
1857,False,False,neither
1858,False,False,neither
1859,False,False,neither
1860,False,False,neither
1861,False,False,neither
1862,False,False,neither
1863,False,False,neither
1864,False,False,neither
1865,False,False,neither
1866,False,False,neither
1867,False,False,neither
1868,False,False,neither
1869,False,False,neither
1870,False,False,neither
1871,False,False,neither
1872,False,False,neither
1873,False,False,neither
1874,False,False,neither
1875,False,False,neither
1876,False,False,neither
1877,False,False,neither
1878,False,False,neither
1879,False,False,neither
1880,False,False,neither
1881,False,False,neither
1882,False,False,neither
1883,False,False,neither
1884,False,False,neither
1885,False,False,neither
1886,False,False,neither
1887,False,False,neither
1888,False,True,low_snr_only
1889,False,False,neither
1890,False,False,neither
1891,False,False,neither
1892,False,False,neither
1893,False,False,neither
1894,False,False,neither
1895,False,False,neither
1896,False,False,neither
1897,False,False,neither
1898,False,False,neither
1899,False,False,neither
1900,False,False,neither
1901,False,False,neither
1902,False,True,low_snr_only
1903,False,False,neither
1904,False,False,neither
1905,False,False,neither
1906,False,False,neither
1907,False,False,neither
1908,False,False,neither
1909,False,False,neither
1910,False,False,neither
1911,False,False,neither
1912,False,False,neither
1913,False,False,neither
1914,False,False,neither
1915,False,False,neither
1916,False,False,neither
1917,False,False,neither
1918,False,False,neither
1919,False,False,neither
1920,False,False,neither
1921,False,False,neither
1922,False,False,neither
1923,False,False,neither
1924,False,False,neither
1925,False,False,neither
1926,False,False,neither
1927,False,False,neither
1928,False,False,neither
1929,False,False,neither
1930,False,False,neither
1931,False,False,neither
1932,False,False,neither
1933,False,False,neither
1934,False,True,low_snr_only
1935,False,True,low_snr_only
1936,False,False,neither
1937,False,False,neither
1938,False,False,neither
1939,False,False,neither
1940,False,False,neither
1941,False,True,low_snr_only
1942,False,False,neither
1943,False,False,neither
1944,False,False,neither
1945,False,False,neither
1946,False,False,neither
1947,False,False,neither
1948,False,False,neither
1949,False,False,neither
1950,False,False,neither
1951,False,False,neither
1952,False,False,neither
1953,False,False,neither
1954,False,False,neither
1955,False,False,neither
1956,False,False,neither
1957,False,False,neither
1958,False,False,neither
1959,False,False,neither
1960,False,False,neither
1961,False,False,neither
1962,False,False,neither
1963,False,False,neither
1964,False,False,neither
1965,False,False,neither
1966,False,False,neither
1967,False,False,neither
1968,False,False,neither
1969,False,False,neither
1970,False,False,neither
1971,False,False,neither
1972,False,False,neither
1973,False,False,neither
1974,False,False,neither
1975,False,False,neither
1976,False,False,neither
1977,False,False,neither
1978,False,False,neither
1979,False,False,neither
1980,False,False,neither
1981,False,False,neither
1982,False,False,neither
1983,False,False,neither
1984,False,False,neither
1985,False,False,neither
1986,False,False,neither
1987,False,False,neither
1988,False,False,neither
1989,False,False,neither
1990,False,False,neither
1991,False,False,neither
1992,False,False,neither
1993,False,False,neither
1994,False,False,neither
1995,False,False,neither
1996,False,False,neither
1997,False,False,neither
1998,False,False,neither
1999,False,False,neither
2000,False,False,neither
2001,False,False,neither
2002,False,False,neither
2003,False,False,neither
2004,False,False,neither
2005,False,False,neither
2006,False,False,neither
2007,False,False,neither
2008,False,False,neither
2009,False,False,neither
2010,False,False,neither
2011,False,False,neither
2012,False,False,neither
2013,False,False,neither
2014,False,False,neither
2015,False,False,neither
2016,False,False,neither
2017,False,False,neither
2018,False,False,neither
2019,False,False,neither
2020,False,False,neither
2021,False,False,neither
2022,False,False,neither
2023,False,False,neither
2024,False,False,neither
2025,False,False,neither
2026,False,True,low_snr_only
2027,False,False,neither
2028,False,False,neither
2029,False,False,neither
2030,False,False,neither
2031,False,False,neither
2032,False,False,neither
2033,False,False,neither
2034,False,False,neither
2035,False,False,neither
2036,False,False,neither
2037,False,False,neither
2038,False,False,neither
2039,False,False,neither
2040,False,False,neither
2041,False,False,neither
2042,False,False,neither
2043,False,False,neither
2044,False,False,neither
2045,False,False,neither
2046,False,False,neither
2047,False,False,neither
2048,False,False,neither
2049,False,False,neither
2050,False,False,neither
2051,False,False,neither
2052,False,False,neither
2053,False,False,neither
2054,False,False,neither
2055,False,False,neither
2056,False,False,neither
2057,False,False,neither
2058,False,False,neither
2059,False,False,neither
2060,False,False,neither
2061,False,False,neither
2062,False,False,neither
2063,False,False,neither
2064,False,False,neither
2065,False,False,neither
2066,False,False,neither
2067,False,False,neither
2068,False,False,neither
2069,False,False,neither
2070,False,False,neither
2071,False,False,neither
2072,False,False,neither
2073,False,False,neither
2074,False,False,neither
2075,False,False,neither
2076,False,False,neither
2077,False,False,neither
2078,False,False,neither
2079,False,False,neither
2080,False,False,neither
2081,False,False,neither
2082,False,False,neither
2083,False,False,neither
2084,False,False,neither
2085,False,False,neither
2086,False,False,neither
2087,False,False,neither
2088,False,False,neither
2089,False,False,neither
2090,False,False,neither
2091,False,False,neither
2092,False,False,neither
2093,False,False,neither
2094,False,False,neither
2095,False,False,neither
2096,False,False,neither
2097,False,False,neither
2098,False,False,neither
2099,False,False,neither
2100,False,False,neither
2101,False,False,neither
2102,False,False,neither
2103,False,False,neither
2104,False,False,neither
2105,False,False,neither
2106,False,False,neither
2107,False,False,neither
2108,False,False,neither
2109,False,False,neither
2110,False,False,neither
2111,False,False,neither
2112,False,False,neither
2113,False,False,neither
2114,False,False,neither
2115,False,False,neither
2116,False,True,low_snr_only
2117,False,False,neither
2118,False,False,neither
2119,False,False,neither
2120,False,False,neither
2121,False,False,neither
2122,False,False,neither
2123,False,False,neither
2124,False,False,neither
2125,False,False,neither
2126,False,False,neither
2127,False,False,neither
2128,False,False,neither
2129,False,False,neither
2130,False,False,neither
2131,False,False,neither
2132,False,False,neither
2133,False,False,neither
2134,False,False,neither
2135,False,False,neither
2136,False,False,neither
2137,False,False,neither
2138,False,True,low_snr_only
2139,False,False,neither
2140,False,False,neither
2141,False,False,neither
2142,False,False,neither
2143,False,False,neither
2144,False,False,neither
2145,False,False,neither
2146,False,False,neither
2147,False,False,neither
2148,False,False,neither
2149,False,False,neither
2150,False,True,low_snr_only
2151,False,False,neither
2152,False,False,neither
2153,False,False,neither
2154,False,False,neither
2155,False,False,neither
2156,False,False,neither
2157,False,False,neither
2158,False,False,neither
2159,False,False,neither
2160,False,False,neither
2161,False,False,neither
2162,False,False,neither
2163,False,False,neither
2164,False,False,neither
2165,False,False,neither
2166,False,False,neither
2167,False,False,neither
2168,False,False,neither
2169,False,False,neither
2170,False,False,neither
2171,False,False,neither
2172,False,False,neither
2173,False,False,neither
2174,False,False,neither
2175,False,False,neither
2176,False,False,neither
2177,False,False,neither
2178,False,False,neither
2179,False,False,neither
2180,False,False,neither
2181,False,False,neither
2182,False,False,neither
2183,False,False,neither
2184,False,False,neither
2185,False,False,neither
2186,False,False,neither
2187,False,False,neither
2188,False,False,neither
2189,False,False,neither
2190,False,False,neither
2191,False,False,neither
2192,False,False,neither
2193,False,False,neither
2194,False,False,neither
2195,False,False,neither
2196,False,False,neither
2197,False,False,neither
2198,False,False,neither
2199,False,False,neither
2200,False,False,neither
2201,False,False,neither
2202,False,False,neither
2203,False,False,neither
2204,False,False,neither
2205,False,False,neither
2206,False,False,neither
2207,False,False,neither
2208,False,False,neither
2209,False,False,neither
2210,False,False,neither
2211,False,False,neither
2212,False,False,neither
2213,False,False,neither
2214,False,False,neither
2215,False,False,neither
2216,False,False,neither
2217,False,False,neither
2218,False,False,neither
2219,False,False,neither
2220,False,False,neither
2221,False,False,neither
2222,False,False,neither
2223,False,False,neither
2224,False,False,neither
2225,False,False,neither
2226,False,False,neither
2227,False,False,neither
2228,False,False,neither
2229,False,False,neither
2230,False,False,neither
2231,False,False,neither
2232,False,False,neither
2233,False,False,neither
2234,False,False,neither
2235,False,False,neither
2236,False,False,neither
2237,False,False,neither
2238,False,False,neither
2239,False,False,neither
2240,False,False,neither
2241,False,False,neither
2242,False,False,neither
2243,False,False,neither
2244,False,False,neither
2245,False,False,neither
2246,False,False,neither
2247,False,False,neither
2248,False,False,neither
2249,False,False,neither
2250,False,False,neither
2251,False,False,neither
2252,False,False,neither
2253,False,False,neither
2254,False,False,neither
2255,False,False,neither
2256,False,False,neither
2257,False,False,neither
2258,False,False,neither
2259,False,False,neither
2260,False,False,neither
2261,False,False,neither
2262,False,False,neither
2263,False,False,neither
2264,False,False,neither
2265,False,False,neither
2266,False,False,neither
2267,False,False,neither
2268,False,False,neither
2269,False,False,neither
2270,False,False,neither
2271,False,False,neither
2272,False,False,neither
2273,False,False,neither
2274,False,False,neither
2275,False,False,neither
2276,False,False,neither
2277,False,False,neither
2278,False,False,neither
2279,False,False,neither
2280,False,False,neither
2281,False,False,neither
2282,False,False,neither
2283,False,False,neither
2284,False,False,neither
2285,False,False,neither
2286,False,False,neither
2287,False,False,neither
2288,False,False,neither
2289,False,False,neither
2290,False,False,neither
2291,False,False,neither
2292,False,False,neither
2293,False,False,neither
2294,False,False,neither
2295,False,False,neither
2296,False,False,neither
2297,False,False,neither
2298,False,False,neither
2299,False,False,neither
2300,False,False,neither
2301,False,False,neither
2302,False,False,neither
2303,False,False,neither
2304,False,False,neither
2305,False,False,neither
2306,False,False,neither
2307,False,False,neither
2308,False,False,neither
2309,False,False,neither
2310,False,False,neither
2311,False,False,neither
2312,False,False,neither
2313,False,False,neither
2314,False,False,neither
2315,False,False,neither
2316,False,False,neither
2317,False,False,neither
2318,False,False,neither
2319,False,False,neither
2320,False,False,neither
2321,False,False,neither
2322,False,False,neither
2323,False,False,neither
2324,False,False,neither
2325,False,False,neither
2326,False,False,neither
2327,False,False,neither
2328,False,False,neither
2329,False,False,neither
2330,False,False,neither
2331,False,False,neither
2332,False,False,neither
2333,False,False,neither
2334,False,False,neither
2335,False,False,neither
2336,False,False,neither
2337,False,False,neither
2338,False,False,neither
2339,False,False,neither
2340,False,False,neither
2341,False,False,neither
2342,False,False,neither
2343,False,False,neither
2344,False,False,neither
2345,False,False,neither
2346,False,False,neither
2347,False,False,neither
2348,False,False,neither
2349,False,False,neither
2350,False,False,neither
2351,False,False,neither
2352,False,False,neither
2353,False,False,neither
2354,False,False,neither
2355,False,False,neither
2356,False,False,neither
2357,False,False,neither
2358,False,False,neither
2359,False,False,neither
2360,False,False,neither
2361,False,False,neither
2362,False,False,neither
2363,False,False,neither
2364,False,False,neither
2365,False,False,neither
2366,False,False,neither
2367,False,False,neither
2368,False,False,neither
2369,False,False,neither
2370,False,False,neither
2371,False,False,neither
2372,False,False,neither
2373,False,False,neither
2374,False,False,neither
2375,False,False,neither
2376,False,False,neither
2377,False,False,neither
2378,False,False,neither
2379,False,False,neither
2380,False,False,neither
2381,False,False,neither
2382,False,False,neither
2383,False,False,neither
2384,False,False,neither
2385,False,True,low_snr_only
2386,False,False,neither
2387,False,False,neither
2388,False,False,neither
2389,False,False,neither
2390,False,False,neither
2391,False,False,neither
2392,False,False,neither
2393,False,False,neither
2394,False,False,neither
2395,False,False,neither
2396,False,False,neither
2397,False,False,neither
2398,False,False,neither
2399,False,False,neither
2400,False,False,neither
2401,False,False,neither
2402,False,False,neither
2403,False,False,neither
2404,False,False,neither
2405,False,False,neither
2406,False,False,neither
2407,False,False,neither
2408,False,False,neither
2409,False,False,neither
2410,False,False,neither
2411,False,False,neither
2412,False,False,neither
2413,False,False,neither
2414,False,False,neither
2415,False,False,neither
2416,False,False,neither
2417,False,False,neither
2418,False,False,neither
2419,False,False,neither
2420,False,False,neither
2421,False,False,neither
2422,False,False,neither
2423,False,False,neither
2424,False,False,neither
2425,False,False,neither
2426,False,False,neither
2427,False,False,neither
2428,False,False,neither
2429,False,False,neither
2430,False,False,neither
2431,False,False,neither
2432,False,False,neither
2433,False,False,neither
2434,False,False,neither
2435,False,False,neither
2436,False,False,neither
2437,False,False,neither
2438,False,False,neither
2439,False,False,neither
2440,False,False,neither
2441,False,False,neither
2442,False,False,neither
2443,False,False,neither
2444,False,False,neither
2445,False,False,neither
2446,False,False,neither
2447,False,False,neither
2448,False,False,neither
2449,False,False,neither
2450,False,False,neither
2451,False,False,neither
2452,False,False,neither
2453,False,False,neither
2454,False,False,neither
2455,False,False,neither
2456,False,False,neither
2457,False,False,neither
2458,False,False,neither
2459,False,False,neither
2460,False,False,neither
2461,False,False,neither
2462,False,False,neither
2463,False,False,neither
2464,False,False,neither
2465,False,False,neither
2466,False,False,neither
2467,False,False,neither
2468,False,False,neither
2469,False,False,neither
2470,False,False,neither
2471,False,False,neither
2472,False,False,neither
2473,False,False,neither
2474,False,False,neither
2475,False,False,neither
2476,False,False,neither
2477,False,False,neither
2478,False,False,neither
2479,False,False,neither
2480,False,False,neither
2481,False,False,neither
2482,False,False,neither
2483,False,False,neither
2484,False,False,neither
2485,False,True,low_snr_only
2486,False,False,neither
2487,False,False,neither
2488,False,False,neither
2489,False,False,neither
2490,False,False,neither
2491,False,False,neither
2492,False,False,neither
2493,False,False,neither
2494,False,False,neither
2495,False,False,neither
2496,False,False,neither
2497,False,False,neither
2498,False,False,neither
2499,False,False,neither
2500,False,False,neither
2501,False,False,neither
2502,False,False,neither
2503,False,False,neither
2504,False,False,neither
2505,False,False,neither
2506,False,False,neither
2507,False,False,neither
2508,False,False,neither
2509,False,False,neither
2510,False,False,neither
2511,False,False,neither
2512,False,False,neither
2513,False,False,neither
2514,False,False,neither
2515,False,False,neither
2516,False,False,neither
2517,False,False,neither
2518,False,False,neither
2519,False,False,neither
2520,False,False,neither
2521,False,False,neither
2522,False,False,neither
2523,False,False,neither
2524,False,False,neither
2525,False,False,neither
2526,False,False,neither
2527,False,False,neither
2528,False,False,neither
2529,False,False,neither
2530,False,False,neither
2531,False,False,neither
2532,False,False,neither
2533,False,False,neither
2534,False,False,neither
2535,False,False,neither
2536,False,False,neither
2537,False,False,neither
2538,False,True,low_snr_only
2539,False,False,neither
2540,False,False,neither
2541,False,False,neither
2542,False,False,neither
2543,False,True,low_snr_only
2544,False,False,neither
2545,False,False,neither
2546,False,False,neither
2547,False,False,neither
2548,False,False,neither
2549,False,False,neither
2550,False,False,neither
2551,False,False,neither
2552,False,False,neither
2553,False,False,neither
2554,False,False,neither
2555,False,False,neither
2556,False,False,neither
2557,False,False,neither
2558,False,False,neither
2559,False,False,neither
2560,False,False,neither
2561,False,False,neither
2562,False,False,neither
2563,False,True,low_snr_only
2564,False,False,neither
2565,False,False,neither
2566,False,False,neither
2567,False,False,neither
2568,False,False,neither
2569,False,False,neither
2570,False,False,neither
2571,False,False,neither
2572,False,False,neither
2573,False,False,neither
2574,False,True,low_snr_only
2575,False,False,neither
2576,False,True,low_snr_only
2577,False,True,low_snr_only
2578,False,True,low_snr_only
2579,False,False,neither
2580,False,False,neither
2581,False,False,neither
2582,False,True,low_snr_only
2583,False,True,low_snr_only
2584,False,False,neither
2585,False,False,neither
2586,False,False,neither
2587,False,False,neither
2588,False,True,low_snr_only
2589,False,True,low_snr_only
2590,False,False,neither
2591,False,False,neither
2592,False,False,neither
2593,False,True,low_snr_only
2594,False,True,low_snr_only
2595,False,False,neither
2596,False,False,neither
2597,False,True,low_snr_only
2598,False,False,neither
2599,False,False,neither
2600,False,False,neither
2601,False,False,neither
2602,False,False,neither
2603,False,False,neither
2604,False,False,neither
2605,False,False,neither
2606,False,False,neither
2607,False,False,neither
2608,False,False,neither
2609,False,False,neither
2610,False,True,low_snr_only
2611,False,False,neither
2612,False,False,neither
2613,False,False,neither
2614,False,False,neither
2615,False,True,low_snr_only
2616,False,False,neither
2617,False,False,neither
2618,False,False,neither
2619,False,False,neither
2620,False,False,neither
2621,False,True,low_snr_only
2622,False,False,neither
2623,False,False,neither
2624,False,False,neither
2625,False,False,neither
2626,False,False,neither
2627,False,False,neither
2628,False,False,neither
2629,False,False,neither
2630,False,False,neither
2631,False,False,neither
2632,False,False,neither
2633,False,False,neither
2634,False,False,neither
2635,False,True,low_snr_only
2636,False,False,neither
2637,False,False,neither
2638,False,False,neither
2639,False,False,neither
2640,False,False,neither
2641,False,False,neither
2642,False,False,neither
2643,False,False,neither
2644,False,True,low_snr_only
2645,False,True,low_snr_only
2646,False,True,low_snr_only
2647,False,True,low_snr_only
2648,False,False,neither
2649,False,False,neither
2650,False,False,neither
2651,False,True,low_snr_only
2652,False,False,neither
2653,False,False,neither
2654,False,False,neither
2655,False,False,neither
2656,False,False,neither
2657,False,False,neither
2658,False,False,neither
2659,False,False,neither
2660,False,False,neither
2661,False,False,neither
2662,False,True,low_snr_only
2663,False,False,neither
2664,False,False,neither
2665,False,False,neither
2666,False,False,neither
2667,False,False,neither
2668,False,False,neither
2669,False,False,neither
2670,False,False,neither
2671,False,False,neither
2672,False,False,neither
2673,False,False,neither
2674,False,False,neither
2675,False,False,neither
2676,False,False,neither
2677,False,False,neither
2678,False,False,neither
2679,False,False,neither
2680,False,False,neither
2681,False,False,neither
2682,False,False,neither
2683,False,False,neither
2684,False,False,neither
2685,False,True,low_snr_only
2686,False,False,neither
2687,False,False,neither
2688,False,False,neither
2689,False,False,neither
2690,False,False,neither
2691,False,False,neither
2692,False,False,neither
2693,False,False,neither
2694,False,False,neither
2695,False,False,neither
2696,False,False,neither
2697,False,True,low_snr_only
2698,False,False,neither
2699,False,True,low_snr_only
2700,False,False,neither
2701,False,True,low_snr_only
2702,False,False,neither
2703,False,False,neither
2704,False,True,low_snr_only
2705,False,True,low_snr_only
2706,False,True,low_snr_only
2707,False,False,neither
2708,False,True,low_snr_only
2709,False,False,neither
2710,False,False,neither
2711,False,False,neither
2712,False,False,neither
2713,False,False,neither
2714,False,True,low_snr_only
2715,False,False,neither
2716,False,True,low_snr_only
2717,False,True,low_snr_only
2718,False,True,low_snr_only
2719,False,True,low_snr_only
2720,False,True,low_snr_only
2721,False,False,neither
2722,False,False,neither
2723,False,False,neither
2724,False,False,neither
2725,False,False,neither
2726,False,True,low_snr_only
2727,False,False,neither
2728,False,False,neither
2729,False,True,low_snr_only
2730,False,False,neither
2731,False,True,low_snr_only
2732,False,False,neither
2733,False,False,neither
2734,False,False,neither
2735,False,False,neither
2736,False,False,neither
2737,False,False,neither
2738,False,False,neither
2739,False,False,neither
2740,False,True,low_snr_only
2741,False,False,neither
2742,False,False,neither
2743,False,False,neither
2744,False,False,neither
2745,False,False,neither
2746,False,False,neither
2747,False,False,neither
2748,False,False,neither
2749,False,False,neither
2750,False,False,neither
2751,False,False,neither
2752,False,True,low_snr_only
2753,False,False,neither
2754,False,False,neither
2755,False,True,low_snr_only
2756,False,False,neither
2757,False,False,neither
2758,False,False,neither
2759,False,True,low_snr_only
2760,False,False,neither
2761,False,False,neither
2762,False,False,neither
2763,False,True,low_snr_only
2764,False,True,low_snr_only
2765,False,False,neither
