edge_id,source_node,target_node,selected_for_radius_correction,snr,tile_id,original_radius_m,corrected_radius_m,radius_ratio,radius_percent_change,original_poiseuille_conductance,corrected_poiseuille_conductance,original_delta,selection_strategy,p_original_flow_nl_s,p_original_flow_residual_nl_s,observed_flow_nl_s,p_corrected_flow_nl_s,p_corrected_flow_residual_nl_s,g_original_flow_nl_s,g_original_flow_residual_nl_s,fixed_weight_delta,g_fixed_flow_nl_s,g_fixed_flow_residual_nl_s,retrained_delta,g_retrained_flow_nl_s,g_retrained_flow_residual_nl_s
1809,16260,16272,False,76.65666673108146,-1,2.053231037280057e-05,2.053231037280057e-05,1.0,0.0,1.9150903298313489e-13,1.9150903298313489e-13,0.4942980408668518,targeted_166,0.0085039194110993,0.0133269851521045,-0.0048230661645217,0.0091701692693881,0.0139932354339099,-0.007368640974164,-0.0025455753784626,0.4943366646766662,-0.0074976389296352,-0.0026745731011033,0.4740461707115173,-0.0045758406631648,0.0002472256310284
1810,16272,16447,False,113.56570301975638,-1,2.556088838900905e-05,2.556088838900905e-05,1.0,0.0,9.760779780182238e-13,9.760779780182238e-13,0.0385933630168437,targeted_166,0.0191697870820456,0.0390693049066121,-0.0198995178245665,0.0207172434318458,0.0406167612564123,-0.0057552936486899,0.014144224114716,0.0334406644105911,-0.0059710415080189,0.0139284757897257,0.0343107245862484,-0.0027639004401862,0.0171356163918972
1811,16272,16367,False,127.2787806339969,-1,2.2538415578310375e-05,2.2538415578310375e-05,1.0,0.0,4.395458433806487e-13,4.395458433806487e-13,0.4763376414775848,targeted_166,-0.0109022483085036,-0.0249063643041375,0.0140041159956338,-0.0118062628561856,-0.0258103788518195,-0.0042133922688663,-0.0182175077497959,0.4764350354671478,-0.0040315412916243,-0.0180356577038764,0.4609622955322265,-0.0052617830224335,-0.0192658994346857
1812,16288,16314,False,106.96073467877054,-1,2.348242560401559e-05,2.348242560401559e-05,1.0,0.0,3.303525282152235e-13,3.303525282152235e-13,0.4856810569763183,targeted_166,0.0109133927209906,0.0225424173210951,-0.0116290246001044,0.0118043494087578,0.0234333740088622,0.0005159212159924,0.0121449455618858,0.4857361018657684,0.000351555790985,0.0119805801659822,0.4628544449806213,0.0026361071504652,0.0142651321366429
1813,16288,16294,False,,-1,5.201505700824782e-05,5.201505700824782e-05,1.0,0.0,2.8303961159501587e-11,2.8303961159501587e-11,-0.496749997138977,targeted_166,0.0234153245837892,0.0234153245837892,0.0,0.0252475381638632,0.0252475381638632,-0.0077746673487126,-0.0077746673487126,-0.4967631995677948,-0.0079270396381616,-0.0079270396381616,-0.4791841506958008,-0.0006701840320602,-0.0006701840320602
1814,16294,16303,False,,-1,4.32321394328028e-05,4.32321394328028e-05,1.0,0.0,1.0731893497389e-11,1.0731893497389e-11,-0.4956582188606262,targeted_166,0.034508735522994,0.034508735522994,0.0,0.0372524277050811,0.0372524277050811,-0.0099485144019126,-0.0099485144019126,-0.4956976175308227,-0.0103468652814626,-0.0103468652814626,-0.4785153865814209,-0.0005844593397341,-0.0005844593397341
1815,16303,16341,False,99.294177771384,-1,2.589878022263292e-05,2.589878022263292e-05,1.0,0.0,5.77996017710256e-13,5.77996017710256e-13,0.4296559989452362,targeted_166,0.0195310127527317,0.0305906931459109,-0.0110596812402121,0.0211215119287795,0.0321811931689917,-0.0023889658041298,0.0086707146838307,0.4291480183601379,-0.0026563345454633,0.0084033468738198,0.4161603152751922,0.0008565355674363,0.0119162173941731
1816,16303,16378,False,67.3842435555013,-1,2.292312274221331e-05,2.292312274221331e-05,1.0,0.0,5.33346907176937e-13,5.33346907176937e-13,0.4556540846824646,targeted_166,0.0147773418799962,0.0237476689720727,-0.0089703270920765,0.015911305544067,0.0248816326361435,-0.0100228041410446,-0.0010524773970246,0.4556982517242431,-0.0100536169484257,-0.0010832899715751,0.4457432925701141,-0.0060605504550039,0.0029097767546772
1817,16314,16341,False,,-1,2.587171366030816e-05,2.587171366030816e-05,1.0,0.0,1.505388151046805e-12,1.505388151046805e-12,-0.3910906314849853,targeted_166,0.0072230455056237,0.0180373692531036,-0.0108143220534139,0.0077877920177113,0.0186021140711253,-0.0057255723513662,0.0050887516699731,-0.3936291933059692,-0.005778303835541,0.0050360183231532,-0.39742311835289,-0.0042205615900456,0.0065937605686485
1818,16341,16345,False,,-1,2.7955082259722985e-05,2.7955082259722985e-05,1.0,0.0,2.019752391260421e-12,2.019752391260421e-12,-0.4607300162315368,targeted_166,0.0265428785450449,0.0443058353812595,-0.0177629568362145,0.0286778250885993,0.0464407819248139,-0.0082286382094025,0.0095343189314007,-0.4617479145526886,-0.008519060909748,0.0092438962310552,-0.4487178325653076,-0.0043079801835119,0.0134549755603075
