run_name,model_family,lambda_q,lambda_k,lambda_b,lambda_delta,message_passing_layers,weighting_regime,flow_rmse_nl_s,flow_mae_nl_s,flow_nrmse_median,kirchhoff_rms_per_internal_node_nl_s,kirchhoff_mae_per_internal_node_nl_s,kirchhoff_p95_abs_nl_s,kirchhoff_max_abs_nl_s,kirchhoff_rms_normalized_median,pressure_min_pa,pressure_max_pa,pressure_mean_pa,arterial_pressure_mean_pa,venous_pressure_mean_pa,arterial_pressure_spread_pa,venous_pressure_spread_pa,arterial_equality_residual_pa,venous_equality_residual_pa,boundary_residual_rms_pa,boundary_residual_max_pa,delta_mean,delta_std,delta_mean_abs,delta_rms,delta_min_observed,delta_max_observed,delta_saturation_fraction,conductance_ratio_mean,conductance_ratio_median,conductance_ratio_min,conductance_ratio_max,conductance_ratio_p05,conductance_ratio_p95,convergence_status,solver_success,runtime_seconds,graph_path,output_dir,boundary_role_constraint_count,pressure_range_pa,parent_step2_run_name,representative_label,selection_category,selection_rank_within_regime,pressure_constraint_type,alpha_pa,constraint_description,pressure_constraint_display,gauge_node_id,arterial_node_ids,venous_node_ids,number_of_constraint_equations,gauge_residual_pa,equal_drop_residual_pa,fixed_drop_residual_pa,av_drop_1_pa,av_drop_2_pa,mean_av_drop_pa
q_100__k_0p1__delta_0p1__constraint_equal_av,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.026680997010798475,0.015730158647773156,0.7740084726732853,0.0706081338919403,0.03507985996664695,0.13030189855703,1.1971489338041819,2.0483227763150222,-0.0006403614534065127,11.097155570983887,4.133785381804389,7.978947162628174,-0.00032018072670325637,9.930420398712158,0.0006403614534065127,0.005909204483032449,0.0006403614534065,0.004202898550757782,0.005909200292080641,-0.04816334195244381,0.40483732596553823,0.3806967789321266,0.40769224667996384,-0.49997469782829285,0.4999092221260071,0.26262789964675903,1.034948562605729,0.8606610298156738,0.6065459847450256,1.6485716104507446,0.606746518611908,1.6472091674804688,True,True,1313.1912462010005,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/somite21_mosaic_cut_pipeline_ready.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/somite21/dc/03_pressure_constraint_sensitivity_q100_k0p1_delta0p1/gnn/q_100__k_0p1__delta_0p1__constraint_equal_av,2.0,11.097795932437293,q_100__k_0p1__delta_0p1,F1,flow_prioritized,1.0,equal_av,,Equal arterial and equal venous pressures with gauge.,Equal A/V,7103,,,2.0,0.0,0.006549565936438961,,1.1667351722717283,1.1732847382081673,1.1700099552399479
q_100__k_0p1__delta_0p1__constraint_equal_drop,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.026517509106156467,0.01590256667637039,0.7692657329877592,0.0710887166255762,0.03578402081251634,0.13513663251569683,1.1924185597256276,2.0622643508185585,0.0,11.824833869934082,4.90023375594938,8.739862804412843,0.536154568195343,9.759516954421997,1.072309136390686,1.0715456008911133,1.072309136390686,0.0007635073852725327,0.0007635073852725327,-0.06620162570069985,0.42365991397825997,0.4085473799003126,0.4288010936990298,-0.4999932050704956,0.499857634305954,0.3082670271396637,1.0248948941181208,0.7863109707832336,0.6065347790718079,1.6484864950180054,0.6067360997200012,1.6472570180892945,True,True,2328.8297117750044,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/somite21_mosaic_cut_pipeline_ready.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/somite21/dc/03_pressure_constraint_sensitivity_q100_k0p1_delta0p1/gnn/q_100__k_0p1__delta_0p1__constraint_equal_drop,1.0,11.824833869934082,q_100__k_0p1__delta_0p1,F1,flow_prioritized,1.0,equal_drop,,Equal arterial-venous drops with gauge.,Equal drop,7103,,,1.0,0.0,0.0007635354995727539,,2.065316915512085,2.064553380012512,2.0649351477622986
q_100__k_0p1__delta_0p1__constraint_fixed_drop_10pa,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.053460308785365535,0.0208916404111164,1.5508690299262795,0.0916139538090494,0.03625562321928133,0.1351796062240561,2.3839391832120027,2.657695903740185,0.0,14.833691596984863,3.6897112794693867,7.9418363189697265,0.02730005793273449,9.781094074249268,0.05460011586546898,9.781094074249268,0.0546001158654689,0.05573926510757406,0.056855592876672745,0.28408103821705394,0.26032795386459673,0.35095833424215933,0.3853215278670646,-0.49999895691871643,0.4991486370563507,0.10264739394187927,1.3682548584867573,1.4907575845718384,0.6065313220024109,1.6473182439804077,0.6315680742263794,1.6419207811355592,True,True,536.0339466230362,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/somite21_mosaic_cut_pipeline_ready.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/somite21/dc/03_pressure_constraint_sensitivity_q100_k0p1_delta0p1/gnn/q_100__k_0p1__delta_0p1__constraint_fixed_drop_10pa,2.0,14.833691596984863,q_100__k_0p1__delta_0p1,F1,flow_prioritized,1.0,fixed_drop_10pa,10.0,Mean arterial minus venous pressure equals 10 Pa with equal venous pressure.,"Fixed drop, 10 Pa",7103,,,2.0,0.0,9.726493958383799,0.05685544013977051,5.052597522735596,14.779091481119394,9.915844501927495
q_100__k_0p1__delta_0p1__constraint_gauge_only,gnn,100.0,0.1,100.0,0.1,2,flow_prioritized,0.027525215252120056,0.016393991527990006,0.7984990144361656,0.0708319195423957,0.03576105671411648,0.13396971249371442,1.191399734944143,2.0548147372205716,-0.09117745608091354,10.637939453125,4.0258704714923885,7.3765587449073795,-0.04558872804045677,9.31967705488205,0.09117745608091354,0.9582139849662781,0.0911774560809135,,0.0,0.046066325178783354,0.39332677076582095,0.36849275794538705,0.39601522056171995,-0.4999544620513916,0.4998088479042053,0.1884034425020218,1.1281567665785963,1.092800498008728,0.6065582633018494,1.6484061479568481,0.609659206867218,1.6466825008392334,True,True,1464.5185037109986,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/datasets/somite21_mosaic_cut_pipeline_ready.gpickle,/mnt/home/sswee/yolk/Yolk-Sac-Flow-Data-and-Sim/gnn_clean/outputs/somite21/dc/03_pressure_constraint_sensitivity_q100_k0p1_delta0p1/gnn/q_100__k_0p1__delta_0p1__constraint_gauge_only,0.0,10.729116909205914,q_100__k_0p1__delta_0p1,F1,flow_prioritized,1.0,gauge_only,,Gauge only: P[V_reference] = 0.,Gauge only,7103,,,0.0,0.0,1.0493914410471916,,0.8919060826301575,1.941297523677349,1.4166018031537533
