D_hat,D_hi_dchi1,D_hi_dchi384,D_lo_dchi1,D_lo_dchi384,ablation,chi2_min,chi2_red,dc_resid_std,dc_sigma_max,dc_sigma_max_nL_s,dc_sigma_min,dc_sigma_min_nL_s,dof,h1_resid_rms,h1_sigma_max,h1_sigma_max_nL_s,h1_sigma_min,h1_sigma_min_nL_s,h2_resid_rms,h2_sigma_max,h2_sigma_max_nL_s,h2_sigma_min,h2_sigma_min_nL_s,harmonics,location,max_delta_chi2,n_dc,n_h1,n_h2,n_obs,n_params,objective,observation_source,profile_flat,tile_id,weight_mode,width_decades_dchi1,width_decades_dchi384
0.005623413251903491,0.005623413251903491,0.005623413251903491,0.005623413251903491,0.005623413251903491,measured_flow_free_boundary,2373.7353003678145,1.965012665867396,0.8700053735839636,2.2265706862354275e-13,0.22265706862354276,6.100020100030576e-14,0.061000201000305766,1208,3.011114483462434,1.2000000000000001e-14,0.012,1.2000000000000001e-14,0.012,0.3642864802411602,3e-14,0.03,3e-14,0.03,H1+H2,interior,1128.588389339598,311,231,305,1383,175,weighted_least_squares,measured_graph,False,22,sigma,0.0,0.0
