ablation,D,chi2,delta_chi2
measured_free_boundary,1e-06,39264066.370436035,0.0
measured_free_boundary,1.3058823191183775e-06,39264066.81185246,0.4414164274930954
measured_free_boundary,1.7053286313859887e-06,39264067.38833179,1.017895758152008
measured_free_boundary,2.2269585080133038e-06,39264068.14122771,1.7707916721701622
measured_free_boundary,2.908145741024809e-06,39264069.12459711,2.754161074757576
measured_free_boundary,3.7976961046237105e-06,39264070.40903044,4.038594402372837
measured_free_boundary,4.959344196412829e-06,39264072.0868177,5.716381661593914
measured_free_boundary,6.476319900517853e-06,39264074.27860405,7.908168017864227
measured_free_boundary,8.457311651040738e-06,39264077.14218496,10.771748922765255
measured_free_boundary,1.1044253752367952e-05,39264080.883995794,14.513559758663177
measured_free_boundary,1.4422495703074076e-05,39264085.77431244,19.403876401484013
measured_free_boundary,1.883408213620521e-05,39264092.167228,25.796791963279247
measured_free_boundary,2.4595094858493616e-05,39264100.527109474,34.156673438847065
measured_free_boundary,3.211829951274613e-05,39264111.46371427,45.09327823668718
measured_free_boundary,4.194271945384357e-05,39264125.779018715,59.40858267992735
measured_free_boundary,5.477225575051662e-05,39264144.53003675,78.15960071235895
measured_free_boundary,7.15261203628294e-05,39264169.113670476,102.74323444068432
measured_free_boundary,9.340469593695185e-05,39264201.38233717,135.01190113276243
measured_free_boundary,0.00012197554094669347,39264243.80313307,177.43269703537226
measured_free_boundary,0.00015928570228718652,39264299.67959162,233.30915558338165
measured_free_boundary,0.00020800838230519039,39264373.46485287,307.094416834414
measured_free_boundary,0.00027163446868076383,39264471.21058097,404.84014493227005
measured_free_boundary,0.0003547226499133238,39264601.22067965,534.8502436131239
measured_free_boundary,0.0004632260367126272,39264775.01856285,708.6481268182397
measured_free_boundary,0.0006049186910983003,39265008.80038851,942.4299524724483
measured_free_boundary,0.0007899526232095012,39265325.64823279,1259.2777967527509
measured_free_boundary,0.0010315851635904682,39265758.936548464,1692.5661124289036
measured_free_boundary,0.00134712882579763,39266357.60718326,2291.236747227609
measured_free_boundary,0.0017591917151838243,39267194.33128322,3127.960847184062
measured_free_boundary,0.0022972973567980865,39268377.99206622,4311.621630184352
measured_free_boundary,0.003000000000000001,39270072.21101313,6005.840577095747
measured_fixed_mosaic_pressure,1e-06,39850146.043101974,153.48710610717535
measured_fixed_mosaic_pressure,1.3058823191183775e-06,39850146.028589986,153.4725941196084
measured_fixed_mosaic_pressure,1.7053286313859887e-06,39850146.00963828,153.45364241302013
measured_fixed_mosaic_pressure,2.2269585080133038e-06,39850145.98488834,153.42889247089624
measured_fixed_mosaic_pressure,2.908145741024809e-06,39850145.95256563,153.39656976610422
measured_fixed_mosaic_pressure,3.7976961046237105e-06,39850145.91035229,153.35435642302036
measured_fixed_mosaic_pressure,4.959344196412829e-06,39850145.85522027,153.2992244064808
measured_fixed_mosaic_pressure,6.476319900517853e-06,39850145.78321358,153.22721771150827
measured_fixed_mosaic_pressure,8.457311651040738e-06,39850145.68916296,153.13316709548235
measured_fixed_mosaic_pressure,1.1044253752367952e-05,39850145.566312656,153.01031678915024
measured_fixed_mosaic_pressure,1.4422495703074076e-05,39850145.40583134,152.8498354703188
measured_fixed_mosaic_pressure,1.883408213620521e-05,39850145.19617098,152.64017511159182
measured_fixed_mosaic_pressure,2.4595094858493616e-05,39850144.92222492,152.36622904986143
measured_fixed_mosaic_pressure,3.211829951274613e-05,39850144.56422141,152.00822554528713
measured_fixed_mosaic_pressure,4.194271945384357e-05,39850144.09626554,151.54026967287064
measured_fixed_mosaic_pressure,5.477225575051662e-05,39850143.48441471,150.92841884493828
measured_fixed_mosaic_pressure,7.15261203628294e-05,39850142.68413024,150.12813436985016
measured_fixed_mosaic_pressure,9.340469593695185e-05,39850141.63689123,149.08089536428452
measured_fixed_mosaic_pressure,0.00012197554094669347,39850140.26567902,147.70968315005302
measured_fixed_mosaic_pressure,0.00015928570228718652,39850138.46892776,145.91293189674616
measured_fixed_mosaic_pressure,0.00020800838230519039,39850136.11238771,143.5563918426633
measured_fixed_mosaic_pressure,0.00027163446868076383,39850133.018140316,140.46214444935322
measured_fixed_mosaic_pressure,0.0003547226499133238,39850128.94974855,136.39375268667936
measured_fixed_mosaic_pressure,0.0004632260367126272,39850123.592239395,131.03624352812767
measured_fixed_mosaic_pressure,0.0006049186910983003,39850116.525429435,123.96943356841803
measured_fixed_mosaic_pressure,0.0007899526232095012,39850107.189364605,114.63336873799562
measured_fixed_mosaic_pressure,0.0010315851635904682,39850094.84225989,102.28626402467489
measured_fixed_mosaic_pressure,0.00134712882579763,39850078.51639456,85.96039869636297
measured_fixed_mosaic_pressure,0.0017591917151838243,39850056.990326956,64.4343310892582
measured_fixed_mosaic_pressure,0.0022972973567980865,39850028.82413871,36.268142841756344
measured_fixed_mosaic_pressure,0.003000000000000001,39849992.55599587,0.0
mosaic_flow_free_boundary,1e-06,0.0013840895458827236,0.0007895490563395132
mosaic_flow_free_boundary,1.3058823191183775e-06,0.0013837572603294858,0.0007892167707862754
mosaic_flow_free_boundary,1.7053286313859887e-06,0.0013833234415155857,0.0007887829519723753
mosaic_flow_free_boundary,2.2269585080133038e-06,0.0013827571003017746,0.0007882166107585642
mosaic_flow_free_boundary,2.908145741024809e-06,0.0013820178281594463,0.0007874773386162359
mosaic_flow_free_boundary,3.7976961046237105e-06,0.0013810529407917542,0.0007865124512485438
mosaic_flow_free_boundary,4.959344196412829e-06,0.0013797937911861227,0.0007852533016429123
mosaic_flow_free_boundary,6.476319900517853e-06,0.0013781509895172135,0.0007836104999740031
